id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value
1334406058,184,1,1,18,26,5rurqie3qt1qav9ir5mkqinn,1,36.3,71.8,2019-04-22T10:35:23.367Z,2019-04-22T10:35:27Z,1849702195,213,4.5,1485533834,140,32.1,1666743412,212,23.1,1509971609,56,Back,1918254664,141,38.5,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1996969581,185,1,1,18,31,5rurqie3qt1qav9ir5mkqinn,1,37.1,27.9,2019-04-22T10:35:27.839Z,2019-04-22T10:35:30Z,2086532600,212,22.2,1932103013,56,Right,1131410101,213,6.0,1611079080,141,19.4,1418556427,140,57.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1084522358,186,1,1,18,33,5rurqie3qt1qav9ir5mkqinn,1,58.6,18.3,2019-04-22T10:35:30.616Z,2019-04-22T10:35:32Z,2041163164,56,Center,2145449414,141,24.1,1352925075,140,57.5,1943662742,213,1.9,1798697198,212,4.1,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1399545582,187,1,1,18,35,5rurqie3qt1qav9ir5mkqinn,0,57.1,24.1,2019-04-22T10:35:31.983Z,2019-04-22T10:35:33Z,1454503435,140,59.8,1579905475,56,Center,1312447934,213,0.4,1211084795,141,26.1,1692677611,286,,1863846266,212,3.1,2016324704,233,156,1786112031,236,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1477971862,156,74,1,18,35,7kt37xy93vjy6wac8vq6fqz3g,1,43.7,75.7,2019-04-22T10:35:31.993Z,2019-04-22T10:39:27Z,1867324011,233,187,1160653012,285,,1193182904,56,Back,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,
1186035582,188,61,1,18,36,5rurqie3qt1qav9ir5mkqinn,1,55.5,27,2019-04-22T10:35:33.639Z,2019-04-22T10:35:33Z,1904097182,56,Center,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1426941498,189,1,1,18,38,5rurqie3qt1qav9ir5mkqinn,1,44.5,41,2019-04-22T10:35:35.330Z,2019-04-22T10:35:36Z,1762944781,140,36.1,2137086369,213,3.7,2057008688,212,10.5,1364380560,56,Back,1928764077,141,32.5,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1275235792,190,1,1,18,40,5rurqie3qt1qav9ir5mkqinn,1,37.2,34.2,2019-04-22T10:35:36.831Z,2019-04-22T10:35:40Z,1817031706,140,60.7,1600156643,213,5.8,1450380249,212,27.3,1102629372,141,17.1,1721124529,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1915228384,191,1,1,18,43,5rurqie3qt1qav9ir5mkqinn,0,66.7,15.2,2019-04-22T10:35:40.790Z,2019-04-22T10:35:43Z,1875045843,212,21.5,2121142838,140,83.1,1772464984,141,34.2,1762926058,4,,2015681031,56,Center,1352456473,213,0.6,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1988632253,157,8,1,18,45,7kt37xy93vjy6wac8vq6fqz3g,1,20,70.9,2019-04-22T10:35:42.472Z,2019-04-22T10:35:42Z,1173564899,56,Back,,,,,,,,,,,,,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1801804892,192,1,1,18,48,5rurqie3qt1qav9ir5mkqinn,0,94.6,34.6,2019-04-22T10:35:45.550Z,2019-04-22T10:35:45Z,1968533495,141,42.4,1588583452,212,9.6,1967993825,140,87.0,1375182568,213,2.6,1702235030,56,Center,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1880904916,158,49,1,18,49,7kt37xy93vjy6wac8vq6fqz3g,1,13,52.7,2019-04-22T10:35:45.865Z,2019-04-22T10:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,
1217516666,159,1,1,18,49,7kt37xy93vjy6wac8vq6fqz3g,1,13.1,53.1,2019-04-22T10:35:46.536Z,2019-04-22T10:35:52Z,1487591788,212,11.8,1155595445,56,Back,1453562798,141,70.3,1354483616,213,1.7,1760765266,140,11.8,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,
1900148088,160,1,1,18,55,7kt37xy93vjy6wac8vq6fqz3g,0,19.1,91.2,2019-04-22T10:35:51.896Z,2019-04-22T10:35:54Z,1189193013,141,88.0,1435220882,213,6.2,1828545286,56,Back,1463121762,140,38.8,1555867274,212,20.8,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1155435168,193,8,1,18,58,5rurqie3qt1qav9ir5mkqinn,1,65.7,10.4,2019-04-22T10:35:54.935Z,2019-04-22T10:35:55Z,1137792293,56,Right,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1309843277,194,49,1,19,1,5rurqie3qt1qav9ir5mkqinn,1,71.5,15,2019-04-22T10:35:58.336Z,2019-04-22T10:35:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1740608300,195,1,1,19,1,5rurqie3qt1qav9ir5mkqinn,1,71.5,15,2019-04-22T10:35:58.479Z,2019-04-22T10:35:59Z,1530067854,212,8.5,2099586573,141,6.2,1398582011,213,5.5,1368230409,56,Right,1757136786,140,77.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1655516076,196,1,1,19,2,5rurqie3qt1qav9ir5mkqinn,0,81.9,6.2,2019-04-22T10:35:59.503Z,2019-04-22T10:36:00Z,1673386853,212,14.3,1427241440,140,86.9,1332389694,155,,1574888378,213,1.2,1996768248,141,25.8,2119677261,56,Center,1086927322,2,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1214922255,161,12,1,19,4,7kt37xy93vjy6wac8vq6fqz3g,1,11.6,71.8,2019-04-22T10:36:00.913Z,2019-04-22T10:36:03Z,1476176035,212,20.3,1184563236,140,7.7,1511263178,213,1.8,1347934325,167,,1218051397,141,100.0,1360009648,56,Back,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1261201085,162,5,1,19,5,7kt37xy93vjy6wac8vq6fqz3g,0,8.1,101.2,2019-04-22T10:36:02.128Z,2019-04-22T10:39:40Z,1571139516,347,,1712808343,56,Back,1321373877,233,197,,,,,,,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1427464052,197,5,1,19,5,5rurqie3qt1qav9ir5mkqinn,1,91.9,-1.2,2019-04-22T10:36:02.128Z,2019-04-22T10:36:04Z,1305716756,347,,1775451315,233,162,1541403968,56,Right,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1683722249,199,1,1,19,31,5rurqie3qt1qav9ir5mkqinn,1,94.1,0,2019-04-22T10:36:28.320Z,2019-04-22T10:36:38Z,2076245974,107,,1758501119,212,15.6,1795770258,140,90.7,1916019190,213,1.8,1611341930,141,20.7,1435847615,56,Right,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2142706617,200,61,1,19,42,5rurqie3qt1qav9ir5mkqinn,0,97,7.3,2019-04-22T10:36:38.840Z,2019-04-22T10:36:39Z,1477476256,56,Right,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1797517870,163,5,1,19,42,7kt37xy93vjy6wac8vq6fqz3g,1,-0.6,93,2019-04-22T10:36:39.179Z,2019-04-22T10:36:41Z,1576717814,346,,1998745144,233,202,1082044583,56,Back,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,
1744594252,202,5,1,19,42,5rurqie3qt1qav9ir5mkqinn,0,100.6,7,2019-04-22T10:36:39.179Z,2019-04-22T10:39:40Z,1914890968,346,,1933176207,233,163,1284614376,56,Right,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1550384340,164,1,1,20,5,7kt37xy93vjy6wac8vq6fqz3g,1,5.2,56.6,2019-04-22T10:37:02.516Z,2019-04-22T10:37:07Z,1269882340,140,8.8,1620517909,213,1.4,1987900978,212,19.5,1321715844,237,,1109676320,141,84.7,1727898727,56,Back,1076658379,124,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,
1286843196,165,1,1,20,10,7kt37xy93vjy6wac8vq6fqz3g,1,22.4,89.9,2019-04-22T10:37:07.149Z,2019-04-22T10:37:09Z,1366172386,140,30.0,1352194093,141,96.0,1579747794,56,Back,1791690896,212,9.0,1193711716,213,0.5,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1134031975,166,61,1,20,12,7kt37xy93vjy6wac8vq6fqz3g,0,30,96,2019-04-22T10:37:08.949Z,2019-04-22T10:37:09Z,1112358527,56,Back,,,,,,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,
1970023870,203,49,1,20,12,5rurqie3qt1qav9ir5mkqinn,1,68.8,10,2019-04-22T10:37:09.573Z,2019-04-22T10:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1546371476,204,1,1,20,14,5rurqie3qt1qav9ir5mkqinn,1,67.9,8.9,2019-04-22T10:37:11.250Z,2019-04-22T10:37:15Z,1582468136,140,63.7,1638401230,141,16.4,2021971434,213,2.3,1940404307,56,Right,1566212068,212,6.7,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2142859032,205,3,1,20,18,5rurqie3qt1qav9ir5mkqinn,0,63.1,20.3,2019-04-22T10:37:15.121Z,2019-04-22T10:37:16Z,1679157092,211,,1618279645,56,Right,1549020323,286,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
2110239269,167,49,1,20,19,7kt37xy93vjy6wac8vq6fqz3g,1,44.1,64.3,2019-04-22T10:37:16.268Z,2019-04-22T10:37:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5677k11mj3dmsnqse80eumk0l,S. Magill,,,,,,,,,,,,,,,,,,,,,,,
1242569778,168,1,1,20,20,7kt37xy93vjy6wac8vq6fqz3g,0,47.7,53.2,2019-04-22T10:37:16.806Z,2019-04-22T10:37:28Z,2013032868,140,81.2,1815528863,141,36.1,1269440947,1,,1495884486,213,6.0,1921600878,212,37.0,1753101572,56,Back,,,,,,,5677k11mj3dmsnqse80eumk0l,S. Magill,,,,,,,,,,,,,,,,,,,,,,,
1869496087,206,8,1,20,25,5rurqie3qt1qav9ir5mkqinn,1,13.5,63.3,2019-04-22T10:37:21.882Z,2019-04-22T10:37:21Z,1206280057,56,Back,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
2119839531,207,12,1,20,26,5rurqie3qt1qav9ir5mkqinn,1,10.5,59.6,2019-04-22T10:37:23.100Z,2019-04-22T10:37:24Z,1797069835,140,0.0,1248281053,213,2.5,1993954192,141,72.1,1884121049,167,,1854868722,212,14.9,1557531014,56,Back,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1407721137,169,6,1,20,26,7kt37xy93vjy6wac8vq6fqz3g,1,100,31.5,2019-04-22T10:37:23.634Z,2019-04-22T10:51:27Z,1743772865,233,208,1604573986,75,,1553061035,56,Center,,,,,,,,,,,,,,,,5677k11mj3dmsnqse80eumk0l,S. Magill,,,,,,,,,,,,,,,,,,,,,,,
1077400874,208,6,1,20,26,5rurqie3qt1qav9ir5mkqinn,0,0,68.5,2019-04-22T10:37:23.634Z,2019-04-22T10:37:25Z,1869169365,233,169,1768194653,56,Back,1148212642,73,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1181107654,170,1,1,21,0,7kt37xy93vjy6wac8vq6fqz3g,1,99.5,0.5,2019-04-22T10:37:56.960Z,2019-04-22T10:38:00Z,2072302821,155,,1593562473,140,93.2,1409393416,212,40.2,1830502217,223,,1500961150,1,,2129902783,2,,1726543178,56,Center,1485661162,213,1.7,2rgi9p67p1vf384rkqvspum6t,S. Worm,1937915568,6,,1480829023,141,58.8,,,,,,,,,,,,,,,,,
1774577375,209,44,1,21,2,5rurqie3qt1qav9ir5mkqinn,0,7.4,39.3,2019-04-22T10:37:58.669Z,2019-04-22T10:39:29Z,1285476326,56,Back,1849215079,285,,2014011714,233,172,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1480778264,172,44,1,21,2,7kt37xy93vjy6wac8vq6fqz3g,1,92.6,60.7,2019-04-22T10:37:58.679Z,2019-04-22T10:38:05Z,1709775302,233,209,1112475685,286,,1465555506,56,Center,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
1325168174,171,1,1,21,3,7kt37xy93vjy6wac8vq6fqz3g,0,93.3,58.8,2019-04-22T10:38:00.432Z,2019-04-22T10:38:01Z,1476199165,141,57.3,1279635043,140,93.2,1361863948,3,,1901130059,212,1.0,1379259800,56,Center,1880928173,213,4.6,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
1558545399,210,61,1,21,6,5rurqie3qt1qav9ir5mkqinn,1,7.5,38.9,2019-04-22T10:38:02.787Z,2019-04-22T10:38:02Z,1749199492,56,Back,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1320830276,173,6,1,21,7,7kt37xy93vjy6wac8vq6fqz3g,1,96.8,69.4,2019-04-22T10:38:03.867Z,2019-04-22T10:51:27Z,1808849049,73,,1585274158,233,211,1943936742,56,Center,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
2081087660,211,6,1,21,7,5rurqie3qt1qav9ir5mkqinn,0,3.2,30.6,2019-04-22T10:38:03.867Z,2019-04-22T10:38:08Z,1233632520,233,173,1400346275,73,,1228219868,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1461859510,174,1,1,21,31,7kt37xy93vjy6wac8vq6fqz3g,1,99.5,99.5,2019-04-22T10:38:28.547Z,2019-04-22T10:38:46Z,1722145775,2,,1573095307,155,,1805065387,213,4.3,1630910375,1,,1300638600,56,Center,1960642270,141,43.9,2004874563,6,,1213455001,212,41.1,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,1241652884,140,84.2,1249739769,225,,,,,,,,,,,,,,,,,,
1774814121,175,1,1,21,35,7kt37xy93vjy6wac8vq6fqz3g,0,84.2,43.9,2019-04-22T10:38:32.610Z,2019-04-22T10:38:33Z,1404335639,213,0.1,1242360965,141,44.2,1738569020,140,85.9,1272143262,212,1.8,1124495513,3,,1506985363,56,Center,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,
1703788346,212,61,1,21,36,5rurqie3qt1qav9ir5mkqinn,1,16.4,59,2019-04-22T10:38:32.972Z,2019-04-22T10:38:33Z,1605300928,56,Back,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
1608267715,176,50,1,21,40,7kt37xy93vjy6wac8vq6fqz3g,1,93.2,21.4,2019-04-22T10:38:36.722Z,2019-04-22T10:38:38Z,1610222694,233,213,2145439065,56,Center,1179214809,286,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
1529544985,213,7,1,21,40,5rurqie3qt1qav9ir5mkqinn,1,6.8,78.6,2019-04-22T10:38:36.812Z,2019-04-22T10:38:37Z,1329779797,233,176,2096160296,56,Back,1676216045,285,,1153974191,167,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1570823560,177,6,1,21,40,7kt37xy93vjy6wac8vq6fqz3g,1,97.8,21.4,2019-04-22T10:38:37.436Z,2019-04-22T10:51:27Z,1780828527,56,Center,1449613176,75,,1626715081,233,214,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
1874340405,214,6,1,21,40,5rurqie3qt1qav9ir5mkqinn,0,2.2,78.6,2019-04-22T10:38:37.436Z,2019-04-22T10:38:41Z,2003219628,73,,1275887451,233,177,1818266528,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1750316609,178,1,1,22,7,7kt37xy93vjy6wac8vq6fqz3g,0,99.5,0.5,2019-04-22T10:39:04.188Z,2019-04-22T10:39:13Z,2069148684,6,,1397924370,155,,1721814753,141,94.2,1506455645,1,,1463975282,56,Left,1361656073,140,100.0,1930689525,223,,1080966424,345,,2rgi9p67p1vf384rkqvspum6t,S. Worm,1586186835,2,,1395423678,213,1.6,,1214177734,212,,,,,,63.7,,,,,,,,
1501118923,179,5,1,22,13,7kt37xy93vjy6wac8vq6fqz3g,0,100.6,94.2,2019-04-22T10:39:10.500Z,2019-04-22T10:39:41Z,1771643355,56,Left,1138696886,346,,1167303626,233,215,,,,,,,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1879138310,215,5,1,22,13,5rurqie3qt1qav9ir5mkqinn,1,-0.6,5.8,2019-04-22T10:39:10.500Z,2019-04-22T10:39:11Z,1163216108,233,179,1679801795,56,Back,1243800152,346,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2003162291,216,1,1,22,30,5rurqie3qt1qav9ir5mkqinn,1,4.5,43.7,2019-04-22T10:39:27.141Z,2019-04-22T10:39:30Z,1312651174,212,20.0,1672959863,141,24.7,1414881863,124,,1698706030,140,19.0,1688886783,213,5.6,1275549106,237,,1804023002,56,Back,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
2131986862,217,1,1,22,34,5rurqie3qt1qav9ir5mkqinn,1,19.3,24.7,2019-04-22T10:39:30.869Z,2019-04-22T10:39:36Z,1714596140,56,Back,1367055245,141,25.2,1710808809,212,17.2,1244530473,213,0.0,1242858196,140,35.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1705245709,218,1,1,22,39,5rurqie3qt1qav9ir5mkqinn,1,38.2,31.6,2019-04-22T10:39:36.437Z,2019-04-22T10:39:42Z,1165202877,213,1.6,1492042287,141,59.3,1421816068,56,Back,1135334199,212,18.8,1345345964,140,38.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2093333737,219,1,1,22,45,5rurqie3qt1qav9ir5mkqinn,1,46,79.9,2019-04-22T10:39:42.237Z,2019-04-22T10:39:48Z,2020250422,56,Left,2043854032,140,79.1,1764991638,212,36.6,1630530103,1,,1391643065,141,96.9,1271985584,213,0.3,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1301328456,220,1,1,22,51,5rurqie3qt1qav9ir5mkqinn,0,92.5,91.5,2019-04-22T10:39:48.429Z,2019-04-22T10:39:49Z,2110441663,233,180,1715709447,2,,1432544837,212,3.3,1305566141,140,92.5,1177185697,286,,1517028874,236,,1508356301,155,,1657925221,141,86.6,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,1871899240,213,4.7,2136472589,56,Left,,,,,,,,,,,,,,,,,
1144472262,180,12,1,22,51,7kt37xy93vjy6wac8vq6fqz3g,1,8.4,8.3,2019-04-22T10:39:48.503Z,2019-04-22T10:39:49Z,1123682113,56,Back,1448702349,212,0,1196072379,213,1.6,1172272621,140,8.4,2093781404,233,220,2000135511,141,8.3,1564635669,185,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,
1444201301,221,50,1,22,54,5rurqie3qt1qav9ir5mkqinn,1,90.8,90.2,2019-04-22T10:39:50.909Z,2019-04-22T10:39:53Z,1606236826,286,,1575112770,233,181,1572958654,56,Left,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
1205529295,181,7,1,22,54,7kt37xy93vjy6wac8vq6fqz3g,0,9.2,9.8,2019-04-22T10:39:50.919Z,2019-04-22T10:39:53Z,1864401250,56,Back,1412826445,285,,1658768835,233,221,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,
1248199421,222,1,1,22,58,5rurqie3qt1qav9ir5mkqinn,0,71.2,92,2019-04-22T10:39:55.470Z,2019-04-22T10:39:57Z,1357149356,140,79.4,1484420853,213,5.4,1855178595,141,76.7,1537693877,212,13.5,1390902310,56,Center,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1309881983,182,1,1,23,0,7kt37xy93vjy6wac8vq6fqz3g,0,22,31.2,2019-04-22T10:39:57.576Z,2019-04-22T10:40:01Z,2096814691,140,86.6,1768162749,213,0.0,1581501026,1,,1554494812,212,67.8,1351548680,141,32.2,2135199441,157,,1738090682,56,Center,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,
1357630044,223,52,1,23,5,5rurqie3qt1qav9ir5mkqinn,1,13.8,69.3,2019-04-22T10:40:02.494Z,2019-04-22T10:40:02Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
1686119126,224,1,1,23,6,5rurqie3qt1qav9ir5mkqinn,1,14.4,68.2,2019-04-22T10:40:03.438Z,2019-04-22T10:40:09Z,1111449804,1,,1099488466,213,5.3,1525939125,56,Back,2103567806,123,,1547572542,141,29.1,1986959765,212,32.3,1914304889,140,31.9,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
2015863915,225,1,1,23,13,5rurqie3qt1qav9ir5mkqinn,0,47.2,29.8,2019-04-22T10:40:09.766Z,2019-04-22T10:40:12Z,1854435922,141,64.0,1704324994,56,Center,1896904238,1,,1144855709,213,0.7,1323369388,140,74.6,1709270517,155,,2071354609,212,37.0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1607625234,183,1,1,23,14,7kt37xy93vjy6wac8vq6fqz3g,1,30.3,35.5,2019-04-22T10:40:11.448Z,2019-04-22T10:40:13Z,1904377477,212,7.7,1752000289,3,,1444628623,56,Back,1965181852,213,0.4,1375087095,141,39.8,1187814895,140,37.1,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,
1632673347,184,49,1,23,17,7kt37xy93vjy6wac8vq6fqz3g,1,37.3,39.8,2019-04-22T10:40:13.760Z,2019-04-22T10:40:14Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,
1850856982,185,1,1,23,17,7kt37xy93vjy6wac8vq6fqz3g,1,37.3,39.8,2019-04-22T10:40:14.258Z,2019-04-22T10:40:15Z,1566571310,141,30.7,1798532176,212,11.2,2043517044,155,,1147167288,213,5.7,1491702497,140,46.2,1649050667,56,Back,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,
1789722176,186,1,1,23,18,7kt37xy93vjy6wac8vq6fqz3g,0,46.4,30.7,2019-04-22T10:40:15.673Z,2019-04-22T10:40:21Z,2126563214,213,6.2,1585600583,56,Center,2057023825,140,85.4,1918943785,1,,1332196873,3,,1824352831,141,24.9,1558372717,212,41.1,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,
1460973023,226,49,1,23,25,5rurqie3qt1qav9ir5mkqinn,1,15.4,75.1,2019-04-22T10:40:21.830Z,2019-04-22T10:40:21Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1352333714,227,1,1,23,29,5rurqie3qt1qav9ir5mkqinn,1,18.9,66.3,2019-04-22T10:40:26.398Z,2019-04-22T10:40:29Z,1586910146,56,Back,1497721006,140,25.7,1988461195,213,5.0,1791474048,212,27.4,2051585183,141,27.4,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
