id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value
1126781526,8,1,1,0,16,5rurqie3qt1qav9ir5mkqinn,1,80.4,9.4,2019-03-15T14:09:19.715Z,2019-03-15T14:09:26Z,1110704698,56,Right,1401091288,213,0.5,1974707242,140,92.6,1802111346,212,14.3,1526094070,141,18.6,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1500094344,9,1,1,0,23,5rurqie3qt1qav9ir5mkqinn,0,80.4,27,2019-03-15T14:09:26.365Z,2019-03-15T14:09:27Z,1709496687,212,9.5,1304240999,141,39.2,1948993808,56,Center,1893072694,213,2.1,1699414741,140,76.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
1176854021,4,49,1,0,24,9m7z1upwp3svfn611ejq7d36v,1,28.8,63.1,2019-03-15T14:09:27.540Z,2019-03-15T14:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,
1246114728,5,1,1,0,24,9m7z1upwp3svfn611ejq7d36v,0,29.8,61.5,2019-03-15T14:09:27.606Z,2019-03-15T14:09:29Z,1426213483,213,5.7,1374270302,140,45.0,1102073444,56,Back,1469148943,212,18.8,1188024188,141,46.9,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,
2043659005,10,49,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,54.2,49,2019-03-15T14:09:31.117Z,2019-03-15T14:09:31Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,
1843850937,11,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,54.2,49,2019-03-15T14:09:31.213Z,2019-03-15T14:09:32Z,1998637641,212,8.8,1353387592,56,Center,1760759369,141,55.5,1450023058,140,61.4,1807360916,213,0.5,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,
1684928213,12,1,1,0,29,5rurqie3qt1qav9ir5mkqinn,1,60.1,58.4,2019-03-15T14:09:32.637Z,2019-03-15T14:09:38Z,2027593364,141,91.8,1740348126,140,54.3,2028672802,212,23.5,1430322661,213,1.8,1080625983,56,Left,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1466757003,13,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,53.7,79.9,2019-03-15T14:09:37.974Z,2019-03-15T14:09:40Z,2037256640,213,4.5,1380630503,140,50.6,1502736633,141,53.7,1581901968,56,Center,1168985955,212,18.1,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,
1669238795,14,1,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,47.4,44.5,2019-03-15T14:09:40.206Z,2019-03-15T14:09:44Z,2050048974,141,1.7,2030515641,213,5.0,1970049163,212,30.2,1832295947,56,Right,1631445501,140,54.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1449035632,15,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,54.9,1.7,2019-03-15T14:09:44.126Z,2019-03-15T14:09:50Z,1797279167,141,13.7,2072633506,56,Back,1810791499,213,2.4,1988287925,212,12.0,1981152436,189,,1297099123,140,46.5,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1201921951,16,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,46.5,13.7,2019-03-15T14:09:45.350Z,2019-03-15T14:09:47Z,1310420188,140,54.6,1171290568,213,0.6,2098961958,56,Center,1588944810,141,22.1,1755414745,212,10.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
2137302514,17,1,1,0,44,5rurqie3qt1qav9ir5mkqinn,0,46,20.6,2019-03-15T14:09:47.600Z,2019-03-15T14:09:49Z,1927679486,286,,1946830460,140,45.9,1943727774,141,19.1,1240591840,56,Back,1526818618,213,4.6,1357837480,212,1.0,1422105621,236,,1592178225,233,6,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,
2072417815,6,74,1,0,44,9m7z1upwp3svfn611ejq7d36v,1,54.5,89.1,2019-03-15T14:09:47.160Z,2019-03-15T15:07:46Z,1759085438,285,,1888579710,233,17,1119326006,56,Left,,,,,,,,,,,,,,,,3awdf1korplhzqtibwkezarit,A. Harrison,,,,,,,,,,,,,,,,,,,,,,
1732938896,18,1,1,0,48,5rurqie3qt1qav9ir5mkqinn,0,37,2.5,2019-03-15T14:09:51.382Z,2019-03-15T14:09:53Z,1991934541,140,61.2,1236228899,141,0.0,1934308420,56,Right,1269901749,213,6.2,1075079819,212,25.5,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1856347580,7,5,1,0,51,9m7z1upwp3svfn611ejq7d36v,1,36.8,101,2019-03-15T14:09:53.880Z,2019-03-15T15:52:30Z,1328277081,56,Back,1513435804,347,,1539066794,233,19,,,,,,,,,,,,,,,,3awdf1korplhzqtibwkezarit,A. Harrison,,,,,,,,,,,,,,,,,,,,,,
1360214159,19,5,1,0,51,5rurqie3qt1qav9ir5mkqinn,0,63.2,-1,2019-03-15T14:09:53.880Z,2019-03-15T14:10:08Z,1300243999,347,,1615567982,233,7,1318355687,56,Right,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1354246692,8,1,1,1,4,9m7z1upwp3svfn611ejq7d36v,1,34.9,100,2019-03-15T14:10:07.534Z,2019-05-27T07:21:57Z,1852869329,141,96.0,1848684098,56,Left,1251627378,212,19.8,1852097856,213,6.1,1739557732,140,53.5,2067606959,107,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,
1461720196,9,61,1,1,7,9m7z1upwp3svfn611ejq7d36v,0,53.5,96,2019-03-15T14:10:09.854Z,2019-03-15T14:10:10Z,1162259955,56,Left,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,
1189892714,20,49,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,47.5,13.2,2019-03-15T14:10:10.584Z,2019-03-15T14:10:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1297823397,21,1,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,47.8,18.5,2019-03-15T14:10:11.640Z,2019-03-15T14:10:13Z,1859731402,140,55.7,2077928842,212,17.9,1818341276,213,1.1,2034675854,56,Center,1746087453,141,41.9,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1279623758,22,1,1,1,10,5rurqie3qt1qav9ir5mkqinn,0,55.6,41.9,2019-03-15T14:10:13.480Z,2019-03-15T14:10:15Z,2110545364,212,10.8,1832006922,56,Center,1645948415,141,57.8,1607368146,213,1.5,1679439235,140,55.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1533800983,23,61,1,1,12,5rurqie3qt1qav9ir5mkqinn,1,55.9,57.8,2019-03-15T14:10:14.765Z,2019-03-15T14:10:22Z,1892194655,56,Center,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,
1622024345,10,49,1,1,13,9m7z1upwp3svfn611ejq7d36v,1,44,29.2,2019-03-15T14:10:16.382Z,2019-03-15T14:10:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,
2104776041,24,45,1,1,15,5rurqie3qt1qav9ir5mkqinn,0,52,95.5,2019-03-15T14:10:18.734Z,2019-03-15T15:11:56Z,2024901952,56,Left,1240249779,285,,1652587371,233,11,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,
1254804005,11,3,1,1,15,9m7z1upwp3svfn611ejq7d36v,1,48,4.5,2019-03-15T14:10:18.744Z,2019-03-15T14:10:23Z,1575086898,56,Back,1858625566,286,,1967023685,233,24,,,,,,,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,
1779794632,12,1,1,1,19,9m7z1upwp3svfn611ejq7d36v,1,70.1,4.3,2019-03-15T14:10:22.750Z,2019-03-15T14:10:25Z,1138059345,140,75.8,1201236947,56,Right,1444243643,141,3.2,1415847301,212,6.0,2013417901,213,6.2,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,
1203224653,13,1,1,1,22,9m7z1upwp3svfn611ejq7d36v,1,75.8,3.2,2019-03-15T14:10:25.494Z,2019-03-15T14:10:31Z,1558584086,212,6.3,1208991969,141,12.2,2082534259,213,1.3,1585703393,56,Right,1378463959,140,77.3,,,,,,,,,,3awdf1korplhzqtibwkezarit,A. Harrison,,,,,,,,,,,,,,,,,,,,,,
1454962069,14,1,1,1,23,9m7z1upwp3svfn611ejq7d36v,1,77.3,12.2,2019-03-15T14:10:26.150Z,2019-03-15T14:10:26Z,1879299727,56,Right,1099500705,140,72.9,1663920557,141,6.2,2068272655,212,6.2,1841886552,213,3.9,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,
1702138011,15,1,1,1,23,9m7z1upwp3svfn611ejq7d36v,0,72.9,6.2,2019-03-15T14:10:26.734Z,2019-03-15T14:10:27Z,1648151870,212,6.3,1442724920,140,78.8,1274896278,56,Right,1417407753,213,6.1,1177101232,141,4.6,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,
1079453582,25,49,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,23.3,97.8,2019-03-15T14:10:28.369Z,2019-03-15T14:10:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,
1636204095,26,1,1,1,27,5rurqie3qt1qav9ir5mkqinn,1,23.3,97.5,2019-03-15T14:10:29.905Z,2019-03-15T14:10:31Z,1791424431,140,24.5,1177134999,56,Back,1755990200,212,6.6,1459177298,213,4.9,1117056387,141,88.0,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,
1283838213,27,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,24.5,87.8,2019-03-15T14:10:31.650Z,2019-03-15T14:10:33Z,1214778771,56,Back,1096057814,140,20.6,1723961453,212,8.8,1375387970,141,76.3,1712268245,213,4.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1843238296,28,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,21.9,73.8,2019-03-15T14:10:33.561Z,2019-03-15T14:10:41Z,1497883514,155,,1227134962,56,Back,2103759114,140,25.1,1757974660,141,2.9,1401430591,213,4.8,2129075166,212,48.3,1568636339,196,,1090322266,1,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1320885624,29,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,30.1,6.5,2019-03-15T14:10:41.497Z,2019-03-15T14:10:44Z,1332411417,56,Back,1939811169,141,24.1,1473107433,212,12.3,1459303088,213,1.3,1190807148,140,33.0,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1633875425,30,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,30.1,17.7,2019-03-15T14:10:44.706Z,2019-03-15T14:10:47Z,1686800149,56,Back,1557260678,212,11.9,1181097338,213,2.9,1835574455,141,22.7,2068876802,140,19.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,
1868901339,31,1,1,1,44,5rurqie3qt1qav9ir5mkqinn,1,19.1,24.1,2019-03-15T14:10:47.180Z,2019-03-15T14:10:48Z,2137178657,56,Back,1701340047,212,15.6,1643439524,213,0.7,2125166882,141,38.6,1370556893,140,30.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1837557753,32,1,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,30.6,38.6,2019-03-15T14:10:48.890Z,2019-03-15T14:10:51Z,1957848198,56,Back,2132428719,212,21.1,1896764391,141,8.3,1950973255,213,4.5,1379137007,140,26.2,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1216169237,33,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,27.3,9.1,2019-03-15T14:10:51.818Z,2019-03-15T14:10:54Z,1230094767,56,Back,1317691647,140,40.5,1134708799,212,13.9,1422198728,213,0.0,1872330468,141,9.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,
1386268252,34,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,0,40.5,9.2,2019-03-15T14:10:52.765Z,2019-03-15T14:10:57Z,1226162310,213,5.7,1226744828,56,Back,1318971211,141,6.2,1480802940,140,43.2,1073994947,212,3.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
2108280650,16,61,1,1,50,9m7z1upwp3svfn611ejq7d36v,1,49.7,93.5,2019-03-15T14:10:53.660Z,2019-05-27T07:21:57Z,1777885537,56,Back,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,
2076516418,17,5,1,1,51,9m7z1upwp3svfn611ejq7d36v,0,53.8,101.4,2019-03-15T14:10:54.302Z,2019-05-27T07:21:57Z,1474986986,233,35,1243085674,56,Left,1212985923,347,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,
1446537155,35,5,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,46.2,-1.4,2019-03-15T14:10:54.302Z,2019-03-15T15:52:31Z,2006772684,56,Back,1248244180,233,17,1633251357,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
2047288060,36,1,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,48.1,0,2019-03-15T14:11:07.707Z,2019-03-15T14:11:08Z,1662646080,140,44.7,1521265308,213,1.9,1765076604,141,12.6,1620510992,107,,1323259098,56,Back,1088253765,212,9.7,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1249798213,37,1,1,2,5,5rurqie3qt1qav9ir5mkqinn,1,44.7,12.6,2019-03-15T14:11:08.643Z,2019-03-15T14:11:10Z,2123390748,140,44.6,1935909620,56,Back,1873420217,212,6.9,1629212435,213,4.7,1434086253,141,2.5,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1530560001,38,1,1,2,7,5rurqie3qt1qav9ir5mkqinn,0,44.6,2.5,2019-03-15T14:11:10.430Z,2019-03-15T14:11:11Z,1965478640,56,Back,1217412263,213,2.1,1947378590,140,36.7,2037911526,212,15.5,1395590761,141,21.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1955778958,18,49,1,2,10,9m7z1upwp3svfn611ejq7d36v,1,60.4,73.3,2019-03-15T14:11:13.582Z,2019-03-15T14:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3awdf1korplhzqtibwkezarit,A. Harrison,,,,,,,,,,,,,,,,,,,,,,
1279496564,19,1,1,2,10,9m7z1upwp3svfn611ejq7d36v,1,60.4,73.3,2019-03-15T14:11:13.678Z,2019-03-15T14:11:14Z,1843353138,56,Center,1453656959,213,3.0,1183267910,140,52.1,1450444480,212,8.8,1519908890,141,75.0,,,,,,,,,,3awdf1korplhzqtibwkezarit,A. Harrison,,,,,,,,,,,,,,,,,,,,,,
2106677409,20,1,1,2,11,9m7z1upwp3svfn611ejq7d36v,1,51.8,75.1,2019-03-15T14:11:14.630Z,2019-03-15T14:11:16Z,1512631491,213,0.9,1410755417,140,56.5,2087981100,56,Left,1689419439,212,8.1,2046128162,141,84.5,,,,,,,,,,3n7kn75zu8eatv2vavfbi2l05,J. Biesmans,,,,,,,,,,,,,,,,,,,,,,
2145228032,21,1,1,2,13,9m7z1upwp3svfn611ejq7d36v,1,57.6,84.4,2019-03-15T14:11:16.646Z,2019-03-15T14:11:20Z,2043359013,213,0.5,1895927790,140,70.8,1504978345,141,96.3,1119269038,56,Left,2022149876,212,16.0,,,,,,,,,,6fk1hr2kmwlzu06fldmg2yhux,E. Rutherford,,,,,,,,,,,,,,,,,,,,,,
1675986655,22,1,1,2,17,9m7z1upwp3svfn611ejq7d36v,1,67.5,94.4,2019-03-15T14:11:20.526Z,2019-03-15T14:11:21Z,2100066562,141,98.1,1653586212,213,2.7,1694544432,212,5.7,1084044528,140,62.6,1213546013,56,Left,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,
1539459518,23,1,1,2,18,9m7z1upwp3svfn611ejq7d36v,0,62.6,98.1,2019-03-15T14:11:21.750Z,2019-05-27T07:21:57Z,1306399241,236,,1987680540,140,64.1,2140346929,233,39,1771215683,286,,1530333997,212,1.6,1566296084,213,6.0,1248389050,56,Left,1264458834,141,97.5,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,
1964809546,39,74,1,2,18,5rurqie3qt1qav9ir5mkqinn,1,30.8,3.5,2019-03-15T14:11:21.760Z,2019-03-15T15:07:47Z,1457865503,285,,1963413307,233,23,1323067375,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
1657466356,24,5,1,2,20,9m7z1upwp3svfn611ejq7d36v,1,68,101.6,2019-03-15T14:11:23.182Z,2019-05-27T07:21:57Z,1179445808,233,40,1823117589,347,,1511423859,56,Left,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,
1421946396,40,5,1,2,20,5rurqie3qt1qav9ir5mkqinn,0,32,-1.6,2019-03-15T14:11:23.182Z,2019-03-15T15:52:31Z,1902879240,347,,1564792505,233,24,2048111079,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
