id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/11/value,assist
1784484511,10,1,1,0,19,36tr17foeaf9ejjmt2txuoy3y,1,9.8,49.3,2018-12-02T12:32:11.170Z,2018-12-02T12:32:13Z,1952583898,212,25.6,1939179829,140,28.7,1163222456,213,5.6,1195033952,56,Back,1404025348,141,25.6,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,
1819820079,11,1,1,0,21,36tr17foeaf9ejjmt2txuoy3y,0,29.1,25.6,2018-12-02T12:32:13.490Z,2018-12-02T12:32:14Z,1151951794,212,36.8,1083284380,141,25.3,1508986571,56,Center,1205735361,213,6.3,1834965288,140,64.1,1798975189,157,,1647436117,1,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,
1847321435,3,1,1,0,23,5rurqie3qt1qav9ir5mkqinn,0,28.7,75.3,2018-12-02T12:32:15.424Z,2018-12-02T12:32:16Z,1440248499,140,40.7,1413984941,141,77.6,1208682076,213,0.1,1177104585,56,Back,1088906958,3,,1642066920,212,12.7,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
2132352095,12,1,1,0,26,36tr17foeaf9ejjmt2txuoy3y,1,55.9,20.1,2018-12-02T12:32:18.595Z,2018-12-02T12:32:21Z,1784072449,56,Center,1926408538,212,8.3,1389623976,213,0.1,1968858089,140,63.8,1869286441,3,,1560246500,141,21.2,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,
1112357183,4,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,0,28.1,78.4,2018-12-02T12:32:19.851Z,2018-12-02T13:23:26Z,1974074524,236,,1871706069,233,415,1620589622,1,,1257666594,157,,1706261679,140,27.4,1860478550,213,4.0,1553711876,212,1.1,1732028234,56,Back,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,1871785932,286,1252642872,141,77.2,,,,,,,,,,,,,,,
1133226746,415,74,1,0,28,36tr17foeaf9ejjmt2txuoy3y,1,76.2,31.5,2018-12-02T12:32:19.861Z,2018-12-02T13:23:26Z,1249961159,56,Center,1166025863,285,,1286681995,233,4,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,
1307769399,13,61,1,0,29,36tr17foeaf9ejjmt2txuoy3y,0,63.9,21.5,2018-12-02T12:32:21.219Z,2018-12-02T12:32:21Z,1700313117,56,Center,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,
2115098860,14,61,1,0,30,36tr17foeaf9ejjmt2txuoy3y,1,65.4,21.6,2018-12-02T12:32:22.110Z,2018-12-02T12:32:51Z,1557806459,56,Center,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,
1640330735,5,49,1,0,32,5rurqie3qt1qav9ir5mkqinn,1,31,73.8,2018-12-02T12:32:24.765Z,2018-12-02T12:32:24Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1197706566,6,1,1,0,33,5rurqie3qt1qav9ir5mkqinn,0,31,73.8,2018-12-02T12:32:25.213Z,2018-12-02T12:34:04Z,1944352338,212,28.7,1710529985,140,58.2,1802134557,213,6.2,1877273412,141,69.4,1731987077,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,
1951316247,15,49,1,0,34,36tr17foeaf9ejjmt2txuoy3y,1,40.9,10.4,2018-12-02T12:32:26.658Z,2018-12-02T12:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,
1587189027,16,1,1,0,35,36tr17foeaf9ejjmt2txuoy3y,1,40.9,10.4,2018-12-02T12:32:27.100Z,2018-12-02T12:32:30Z,1352669219,140,23.2,1125114345,212,24.6,1476190483,141,34.0,1123741867,213,2.4,1998374550,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,
1245248684,17,1,1,0,38,36tr17foeaf9ejjmt2txuoy3y,0,23.2,33.9,2018-12-02T12:32:30.323Z,2018-12-02T12:32:46Z,1903164824,141,24.0,1606990967,56,Center,1399447111,1,,1804065278,140,89.7,2006529547,213,6.2,1593585850,212,70.1,2068893453,157,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,
2095387724,7,52,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,6.6,76.7,2018-12-02T12:32:38.173Z,2018-12-02T12:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
1126762665,8,1,1,0,47,5rurqie3qt1qav9ir5mkqinn,1,9.9,73.9,2018-12-02T12:32:39.757Z,2018-12-02T12:32:42Z,1517810064,140,17.8,2076529657,56,Back,1518799347,212,26.0,1603876651,141,37.7,1561925700,213,5.0,1140471200,123,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
1205683033,9,1,1,0,50,5rurqie3qt1qav9ir5mkqinn,1,18.9,39.4,2018-12-02T12:32:42.620Z,2018-12-02T12:32:48Z,1525061603,212,15.7,1886127282,140,9.9,1418011030,56,Back,2005233526,213,2.2,1649463256,141,57.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1558250778,10,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,11.9,56.3,2018-12-02T12:32:48.142Z,2018-12-02T12:32:51Z,2105440496,213,5.0,1462641107,140,18.5,1997608516,56,Back,1773818257,212,24.2,1633411164,141,22.2,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
1917892968,11,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,19.5,19.8,2018-12-02T12:32:51.677Z,2018-12-02T12:32:55Z,1332132054,212,21.6,1961190825,140,11.2,1251636397,213,2.0,1219377835,56,Back,1303721530,141,48.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1395699559,12,1,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,12.4,48.8,2018-12-02T12:32:55.773Z,2018-12-02T12:32:58Z,1705683901,140,22.6,1156301788,212,21.6,1093475081,141,76.4,1130434822,213,1.1,1768425079,56,Back,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
1154977227,13,1,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,22,85.3,2018-12-02T12:32:58.782Z,2018-12-02T12:33:00Z,1279380674,213,0.5,1823065129,140,34.6,1474297327,212,14.9,2116178849,56,Back,1214856428,141,95.3,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
2032124781,14,1,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,35.3,94.2,2018-12-02T12:33:00.510Z,2018-12-02T12:33:04Z,2051925550,56,Back,1170058909,212,14.5,1991676252,213,3.5,1231758707,140,22.4,2135300114,141,86.5,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,
1146834753,15,1,1,1,12,5rurqie3qt1qav9ir5mkqinn,1,27.2,74.7,2018-12-02T12:33:04.205Z,2018-12-02T12:33:09Z,1150536056,141,45.4,1834926903,213,4.1,1739266938,56,Back,1651092513,212,24.6,1192708974,140,13.4,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1129865824,16,1,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,14.2,49.4,2018-12-02T12:33:09.533Z,2018-12-02T12:33:14Z,1323304826,56,Back,1157068783,140,24.9,1522621165,141,77.6,1785140534,212,22.2,1385802967,213,1.0,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
1696749145,17,1,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,32.8,78.4,2018-12-02T12:33:14.302Z,2018-12-02T12:33:18Z,1175861898,140,54.1,1923098684,213,0.5,1907917858,212,25.3,1636926900,141,95.7,1562881506,56,Left,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1602121229,18,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,54.9,93,2018-12-02T12:33:18.701Z,2018-12-02T12:33:21Z,2132617070,56,Back,1266323084,212,21.2,1285367387,141,88.1,2083081322,140,35.0,1816365825,213,3.3,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,
1151514403,19,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,1,32.9,80.5,2018-12-02T12:33:21.213Z,2018-12-02T12:33:23Z,2074748468,212,21.3,1175914398,140,45.0,1085866886,213,5.4,2113952829,141,55.4,2015194079,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1182251007,20,1,1,1,31,5rurqie3qt1qav9ir5mkqinn,0,49,53.9,2018-12-02T12:33:23.565Z,2018-12-02T12:33:35Z,1561567186,1,,1696481404,141,55.5,1902297037,4,,1922061096,140,79.6,1467500915,212,32.1,1295045344,213,0.0,1818551403,56,Center,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,
1670302232,18,59,1,1,35,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2018-12-02T12:33:27.202Z,2018-12-02T13:20:57Z,1922653310,56,Back,,,,,,,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,
1533420569,19,12,1,1,36,36tr17foeaf9ejjmt2txuoy3y,1,23,44.2,2018-12-02T12:33:28.642Z,2018-12-02T13:20:58Z,2104961138,141,27.6,1224662032,213,6.0,1408966468,56,Center,1431091900,212,43.0,1370995758,140,62.5,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,
1585580249,21,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,0,30.5,76.1,2018-12-02T12:33:30.638Z,2018-12-02T12:33:31Z,1548041078,213,0.3,2067785921,56,Left,1677462287,140,52.2,1606926825,212,23.7,1874444518,3,,1969527094,141,85.6,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1423660603,20,49,1,1,41,36tr17foeaf9ejjmt2txuoy3y,1,44.2,16.1,2018-12-02T12:33:33.315Z,2018-12-02T12:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,
2083709095,21,1,1,1,43,36tr17foeaf9ejjmt2txuoy3y,1,45.4,26.8,2018-12-02T12:33:35.155Z,2018-12-02T12:33:37Z,1851149447,212,15.3,1477421651,213,3.1,1902358195,141,27.4,1465580809,56,Back,1257877793,140,30.8,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,
1467316514,22,1,1,1,45,36tr17foeaf9ejjmt2txuoy3y,1,31.1,28.9,2018-12-02T12:33:37.427Z,2018-12-02T12:33:39Z,1624683045,140,31.1,1175970155,56,Back,1173893387,212,19.3,1073947782,141,57.3,1567231571,213,1.6,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,
1842064273,23,1,1,1,47,36tr17foeaf9ejjmt2txuoy3y,1,31.9,60,2018-12-02T12:33:39.746Z,2018-12-02T12:33:44Z,1923758914,212,23.7,1571672631,213,1.1,1771645607,141,91.1,1889285742,56,Back,1534471808,140,42.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
1832803176,24,1,1,1,52,36tr17foeaf9ejjmt2txuoy3y,0,51.7,79.9,2018-12-02T12:33:44.418Z,2018-12-02T12:33:46Z,1785006472,213,6.1,2046518100,140,59.6,1564810713,141,77.6,1441908681,56,Center,1826755669,212,8.4,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,
1741775474,25,1,1,1,59,36tr17foeaf9ejjmt2txuoy3y,1,67.9,60.8,2018-12-02T12:33:51.603Z,2018-12-02T12:33:53Z,1813400059,155,,1321330308,56,Right,1170338317,141,16.8,1846493348,140,77.2,1783907813,213,5.0,1157635894,212,31.5,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,
1073767157,26,1,1,2,1,36tr17foeaf9ejjmt2txuoy3y,1,79.8,15.6,2018-12-02T12:33:53.779Z,2018-12-02T12:34:05Z,1363368473,155,,1297631613,56,Center,1122862201,141,64.9,1866569208,2,,1769864706,1,,1991915309,212,38.2,1354917678,140,97.2,1333202407,213,1.1,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,
2033155124,22,5,1,2,5,5rurqie3qt1qav9ir5mkqinn,1,-0.6,34.2,2018-12-02T12:33:57.326Z,2018-12-02T12:46:23Z,1926874828,346,,1377919831,233,28,1783744520,56,Back,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
2058203902,28,5,1,2,5,36tr17foeaf9ejjmt2txuoy3y,0,101.1,64.2,2018-12-02T12:33:57.326Z,2018-12-02T12:46:23Z,1277806683,233,22,1176878722,346,,1124069233,56,Center,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,
1281105034,27,61,1,2,13,36tr17foeaf9ejjmt2txuoy3y,0,97.6,65.2,2018-12-02T12:34:05.475Z,2018-12-02T12:34:05Z,1606637896,56,Center,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,
1546678495,23,1,1,2,34,5rurqie3qt1qav9ir5mkqinn,0,5.3,55.8,2018-12-02T12:34:26.333Z,2018-12-02T12:34:33Z,1304003675,74,,1946650235,124,,1141861071,140,44.3,1738742775,213,0.4,1850374114,1,,1108836882,141,81.1,2132927699,56,Back,1167824886,212,44.4,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
1689469950,24,44,1,2,39,5rurqie3qt1qav9ir5mkqinn,0,43,84.6,2018-12-02T12:34:30.953Z,2018-12-02T12:53:11Z,1716800836,285,,1545077954,56,Back,1116997075,233,29,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,
1762108367,29,44,1,2,39,36tr17foeaf9ejjmt2txuoy3y,1,57,15.4,2018-12-02T12:34:30.963Z,2018-12-02T12:34:33Z,1783826996,233,24,1094381979,286,,1811954939,56,Right,,,,,,,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,
1194234678,30,1,1,2,39,36tr17foeaf9ejjmt2txuoy3y,0,58.3,11.9,2018-12-02T12:34:31.522Z,2018-12-02T12:34:32Z,1260276687,3,,1745668846,213,0.3,1682896483,56,Right,1798820409,140,61.7,1691814933,141,13.5,1584520261,212,3.7,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,
1629204184,25,1,1,2,44,5rurqie3qt1qav9ir5mkqinn,0,30.9,82.2,2018-12-02T12:34:36.701Z,2018-12-02T12:35:01Z,2092968702,56,Back,1227099818,140,26.5,1237840971,141,100.0,1865123799,212,13.3,1862796931,3,,1828977788,213,1.9,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1661339113,26,5,1,2,45,5rurqie3qt1qav9ir5mkqinn,0,31,101.4,2018-12-02T12:34:37.646Z,2018-12-02T12:34:45Z,1345526000,56,Back,1620156192,233,31,1743902995,347,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,
1479588175,31,5,1,2,45,36tr17foeaf9ejjmt2txuoy3y,1,69,-1.4,2018-12-02T12:34:37.646Z,2018-12-02T12:46:24Z,1587682357,233,26,1095706148,56,Right,1547263908,347,,,,,,,,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,
1983013511,32,1,1,2,53,36tr17foeaf9ejjmt2txuoy3y,1,67.5,0,2018-12-02T12:34:45.106Z,2018-12-02T12:34:47Z,1522304557,212,11.8,1516802732,107,,1784614746,140,76.9,1609536524,213,0.6,1382178118,141,8.2,1335527100,56,Right,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,
2030199021,33,1,1,2,55,36tr17foeaf9ejjmt2txuoy3y,1,76.9,8.2,2018-12-02T12:34:47.858Z,2018-12-02T12:34:49Z,1845478817,212,10.0,1887676509,213,3.4,1151050588,141,4.0,1597730288,156,,1303370137,56,Right,1101077771,140,67.8,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,
2000389469,34,1,1,2,58,36tr17foeaf9ejjmt2txuoy3y,1,67.8,4,2018-12-02T12:34:50.738Z,2018-12-02T12:34:55Z,1313259134,140,93.7,1311944248,56,Right,2122342586,213,0.3,1358553009,141,15.2,1177756353,212,28.2,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,
1164956875,35,1,1,3,3,36tr17foeaf9ejjmt2txuoy3y,1,88.3,10.3,2018-12-02T12:34:55.270Z,2018-12-02T12:34:56Z,1174718419,141,7.7,1207489227,140,76.2,1655059969,213,3.3,1383832318,56,Right,1896558534,212,12.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,
1158332934,36,1,1,3,4,36tr17foeaf9ejjmt2txuoy3y,1,76.2,7.7,2018-12-02T12:34:56.659Z,2018-12-02T12:35:01Z,1289302250,141,6.2,1871974855,140,84.2,1105696037,56,Right,1941071614,212,8.5,1981624732,213,6.2,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,
1387097545,37,50,1,3,9,36tr17foeaf9ejjmt2txuoy3y,1,90,6.2,2018-12-02T12:35:00.851Z,2018-12-02T12:40:20Z,1728609819,286,,2076612485,56,Right,1246195170,233,28,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,
1292692199,28,7,1,3,9,5rurqie3qt1qav9ir5mkqinn,1,10,93.8,2018-12-02T12:35:00.861Z,2018-12-02T12:40:20Z,1599750914,285,,1185182751,233,37,2065318236,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,
1164924717,27,4,1,3,18,5rurqie3qt1qav9ir5mkqinn,1,6.1,94.7,2018-12-02T12:35:10.525Z,2018-12-02T12:46:30Z,1789998466,265,,1330789274,285,,2133109276,233,38,1823444809,56,Back,1579218616,152,,1292554915,13,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,
