id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId
1582592932,9,61,1,0,18,4s6f6ktui5q36clvqisqr6lvo,0,26.9,9.5,2018-11-04T12:33:51.207Z,2018-11-04T12:33:51Z,1196473691,56,Back,,,,,,,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655159198,3,5,1,0,19,5rurqie3qt1qav9ir5mkqinn,1,71,101.8,2018-11-04T12:33:52.263Z,2018-11-04T13:13:52Z,2110349318,347,,1685309246,233,10,1295870239,56,Left,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214185611,10,5,1,0,19,4s6f6ktui5q36clvqisqr6lvo,0,29,-1.8,2018-11-04T12:33:52.263Z,2018-11-04T12:34:03Z,1633065841,56,Back,1442522778,233,3,1724327665,347,,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538445110,4,1,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,72.3,100,2018-11-04T12:34:02.572Z,2018-11-04T12:34:04Z,1091891048,141,89.3,1493415740,56,Left,1188627632,140,81.0,2023540133,213,5.5,1937813266,212,12.4,1934820961,107,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690689524,5,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,81.2,89.3,2018-11-04T12:34:04.291Z,2018-11-04T12:34:05Z,1682567563,213,3.7,1350060235,56,Left,1254809668,212,2.8,1968483016,3,,1964456488,141,87.2,2091945329,140,78.9,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133744572,6,1,1,0,32,5rurqie3qt1qav9ir5mkqinn,1,78.6,87.1,2018-11-04T12:34:05.307Z,2018-11-04T12:34:06Z,1504901774,212,6.3,2147165543,213,3.2,1677880154,140,72.6,1596387208,56,Left,1275311412,141,86.5,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169359009,7,1,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,72.6,86.5,2018-11-04T12:34:06.459Z,2018-11-04T12:34:54Z,1536739293,56,Left,1845203714,140,74.3,1585019976,212,6.3,1812267689,141,95.4,1235151243,213,1.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271906264,8,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,74.3,95.4,2018-11-04T12:34:08.292Z,2018-11-04T12:34:10Z,1510546626,141,87.2,1568901453,213,4.9,1168841164,56,Left,1755076955,140,75.3,1654206529,212,5.7,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737281294,9,1,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,74.6,87.2,2018-11-04T12:34:10.120Z,2018-11-04T12:34:11Z,1881864250,141,84.4,2128656776,212,3.7,1073821231,140,71.6,2079797419,56,Left,1391058922,213,3.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133256761,10,1,1,0,38,5rurqie3qt1qav9ir5mkqinn,0,71.4,81.8,2018-11-04T12:34:11.260Z,2018-11-04T12:35:04Z,1219808130,141,79.7,2028083223,213,3.3,2015961645,212,8.8,1873977837,140,63.1,1484662808,56,Left,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496855456,11,49,1,0,43,4s6f6ktui5q36clvqisqr6lvo,1,38,26.4,2018-11-04T12:34:15.496Z,2018-11-04T12:34:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357663134,12,1,1,0,43,4s6f6ktui5q36clvqisqr6lvo,1,38,26.4,2018-11-04T12:34:16.320Z,2018-11-04T12:34:21Z,1709781467,56,Back,1082986582,213,3.5,1755782646,140,25.6,2126388916,141,19.7,1968435044,212,13.8,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042546465,13,1,1,0,48,4s6f6ktui5q36clvqisqr6lvo,1,24.6,31.3,2018-11-04T12:34:20.952Z,2018-11-04T12:34:25Z,1200254113,213,1.5,1475165573,140,25.2,1609382876,212,23.6,1953725854,141,66.0,1572664548,56,Back,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364588399,14,1,1,0,52,4s6f6ktui5q36clvqisqr6lvo,1,35.9,74.1,2018-11-04T12:34:25.232Z,2018-11-04T12:34:28Z,1772838098,141,95.1,1858508813,213,0.9,1116756701,212,18.6,1343896948,140,47.3,1312397459,56,Back,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155403121,15,1,1,0,56,4s6f6ktui5q36clvqisqr6lvo,1,60.8,92.6,2018-11-04T12:34:28.592Z,2018-11-04T12:34:31Z,2131466182,56,Left,1428443884,212,5.8,1105343492,140,65.6,2011469493,213,5.8,1260148973,141,88.3,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650102700,16,50,1,0,57,4s6f6ktui5q36clvqisqr6lvo,1,67.4,83.9,2018-11-04T12:34:29.866Z,2018-11-04T12:34:32Z,2075772023,233,11,1236589028,286,,1154010816,56,Left,,,,,,,,,,,,,,,,7l34xmrhlyosdxfc7j3rru609,C. Scofield,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092835724,11,7,1,0,57,5rurqie3qt1qav9ir5mkqinn,0,32.6,16.1,2018-11-04T12:34:29.876Z,2018-11-04T12:34:32Z,1575859080,233,16,2092375971,285,,1595836986,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276774156,17,61,1,0,59,4s6f6ktui5q36clvqisqr6lvo,1,66.7,83.8,2018-11-04T12:34:31.678Z,2018-11-04T12:34:32Z,1200716139,56,Left,,,,,,,,,,,,,,,,,,,,,,7l34xmrhlyosdxfc7j3rru609,C. Scofield,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432819726,12,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,0,26.2,20.7,2018-11-04T12:34:31.726Z,2018-11-04T12:34:32Z,1698661582,141,20.7,1184415445,56,Back,1624617587,213,0,1869591319,1,,1767922049,212,2.4,1347574638,140,28.5,1140923326,157,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311759329,18,61,1,1,1,4s6f6ktui5q36clvqisqr6lvo,1,74.1,70,2018-11-04T12:34:33.760Z,2018-11-04T12:34:33Z,1174879014,56,Center,,,,,,,,,,,,,,,,,,,,,,7l34xmrhlyosdxfc7j3rru609,C. Scofield,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506826680,13,49,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,27.3,44.9,2018-11-04T12:34:33.869Z,2018-11-04T12:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178850907,14,1,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,27.3,44.9,2018-11-04T12:34:34.210Z,2018-11-04T12:34:37Z,1217880806,56,Back,1676828173,212,15.8,2069184468,213,1.0,1273737814,141,64.0,1643729188,140,35.9,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353784037,16,4,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,42.3,61.4,2018-11-04T12:34:39.272Z,2018-11-04T12:34:41Z,1595589109,56,Back,1678017060,265,,2088842460,233,19,1781125562,152,,1582667234,13,,1569414248,286,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364422926,19,4,1,1,6,4s6f6ktui5q36clvqisqr6lvo,0,57.7,38.6,2018-11-04T12:34:39.272Z,2018-11-04T12:34:42Z,1478136790,13,,1360657377,285,,1118469784,152,,2024043784,56,Center,1866332933,233,16,1804794994,265,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423786588,17,1,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,41.2,64,2018-11-04T12:35:24.368Z,2018-11-04T12:35:26Z,1304037375,140,42.9,2081284510,213,1.4,1741910877,212,13.2,1282819094,152,,1911323259,56,Back,1213671495,5,,1675258172,141,83.3,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994917282,18,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,46.5,87.2,2018-11-04T12:35:26.103Z,2018-11-04T12:35:32Z,1871010422,213,6.0,1419318128,141,81.2,1255462747,212,14.9,1216602575,140,60.1,1873975260,56,Left,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209662636,19,61,1,1,56,5rurqie3qt1qav9ir5mkqinn,0,60,81.2,2018-11-04T12:35:29.183Z,2018-11-04T12:35:29Z,1407832141,56,Left,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449526267,20,49,1,1,57,4s6f6ktui5q36clvqisqr6lvo,1,40.1,23.7,2018-11-04T12:35:29.698Z,2018-11-04T12:35:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7l34xmrhlyosdxfc7j3rru609,C. Scofield,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214065694,21,1,1,1,57,4s6f6ktui5q36clvqisqr6lvo,1,40.1,23.7,2018-11-04T12:35:29.897Z,2018-11-04T12:35:31Z,1388387530,212,7.4,2009900731,56,Back,1969843948,140,36.7,1849377278,141,33.3,1530366196,213,2.1,,,,,,,,,,7l34xmrhlyosdxfc7j3rru609,C. Scofield,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229765040,22,1,1,1,58,4s6f6ktui5q36clvqisqr6lvo,1,36.7,33.3,2018-11-04T12:35:31.900Z,2018-11-04T12:35:34Z,2075618218,140,29.7,1913467939,212,9.4,1736901918,56,Back,1394295243,141,24.7,1732958924,213,3.8,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085983116,23,1,1,2,2,4s6f6ktui5q36clvqisqr6lvo,1,29.7,24.7,2018-11-04T12:35:34.746Z,2018-11-04T12:35:36Z,2053915564,141,38.2,1940996086,213,1.1,2004009536,56,Back,2093380146,212,10.4,1721252293,140,34.3,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129466194,24,61,1,2,3,4s6f6ktui5q36clvqisqr6lvo,0,34.3,38.2,2018-11-04T12:35:36.362Z,2018-11-04T12:35:36Z,1825261851,56,Back,,,,,,,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353603086,20,4,1,2,8,5rurqie3qt1qav9ir5mkqinn,1,62.3,54,2018-11-04T12:35:40.546Z,2018-11-04T12:35:42Z,1891526007,56,Center,1870272898,286,,1456021528,233,25,1739810629,265,,1541837451,152,,1242756814,13,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040786509,25,4,1,2,8,4s6f6ktui5q36clvqisqr6lvo,0,37.7,46,2018-11-04T12:35:40.546Z,2018-11-04T12:35:42Z,1433719947,285,,1571915449,265,,1548774340,13,,1339010102,56,Back,1799276037,233,20,1609990727,152,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041652241,21,1,1,2,20,5rurqie3qt1qav9ir5mkqinn,1,61.6,49.3,2018-11-04T12:35:52.920Z,2018-11-04T12:35:54Z,1466527859,56,Center,1946134660,5,,1634780595,140,62.3,1665473800,213,4.8,1109429263,152,,1287010495,141,28.8,1099464220,212,14.0,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063981712,22,1,1,2,21,5rurqie3qt1qav9ir5mkqinn,1,62.3,28.8,2018-11-04T12:35:54.144Z,2018-11-04T12:36:08Z,2073449841,56,Center,1581270138,210,,1520660436,141,29.5,1133663834,213,0.0,1370003097,140,76.2,1458406512,212,14.6,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1208683856,23,13,1,2,24,5rurqie3qt1qav9ir5mkqinn,1,76,35.4,2018-11-04T12:35:56.760Z,2018-11-04T12:36:09Z,1278325652,72,,1797375206,102,41.2,2035051556,22,,1176964385,87,,1397963906,29,,1467329020,230,0.7,1635664830,18,,1353547362,56,Center,6679bfd6bjylogbe4ebese85x,K. McCabe,,1822120292,103,58.3,1832277258,215,2140006475,55,22,1297759829,231,51.3,,,,,,,,,,,,,,,
1778618954,24,5,1,2,25,5rurqie3qt1qav9ir5mkqinn,0,101.6,41,2018-11-04T12:35:58.248Z,2018-11-04T12:35:59Z,2119097927,56,Center,2063600448,233,26,1747472447,346,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929732207,26,5,1,2,25,4s6f6ktui5q36clvqisqr6lvo,1,-1.6,59,2018-11-04T12:35:58.248Z,2018-11-04T13:13:53Z,1898121773,56,Back,1695314855,233,24,1684069811,346,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777517730,27,1,1,2,50,4s6f6ktui5q36clvqisqr6lvo,1,5,63,2018-11-04T12:36:22.451Z,2018-11-04T12:36:25Z,1306597259,213,0.5,1510207560,124,,1711913676,237,,1616699548,140,20.5,1514835050,56,Back,1157880799,141,77.0,1286310691,212,18.9,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797000174,28,1,1,2,52,4s6f6ktui5q36clvqisqr6lvo,1,22.8,78.1,2018-11-04T12:36:25.123Z,2018-11-04T12:36:26Z,2041351381,212,11.4,1745376672,213,1.7,1348051394,140,21.5,1187240977,141,94.8,2089199474,56,Back,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002157211,29,1,1,2,53,4s6f6ktui5q36clvqisqr6lvo,1,21.5,94.8,2018-11-04T12:36:26.171Z,2018-11-04T12:36:30Z,1603111792,213,5.9,2123116310,141,90.5,1295622687,212,8.6,2089257358,56,Back,1594928449,140,29.2,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893496739,30,1,1,2,57,4s6f6ktui5q36clvqisqr6lvo,1,31.8,91.8,2018-11-04T12:36:30.339Z,2018-11-04T12:36:33Z,2145586470,212,8.3,1126594210,140,39.7,1582226575,213,6.2,1836179775,141,90.9,2013431385,56,Back,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582050381,31,1,1,3,1,4s6f6ktui5q36clvqisqr6lvo,1,38.2,71.7,2018-11-04T12:36:33.539Z,2018-11-04T12:36:35Z,1663338298,212,19.6,1213804027,140,56.6,1677712128,213,6.1,1961032083,56,Center,1788139011,141,67.2,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630497078,32,50,1,3,2,4s6f6ktui5q36clvqisqr6lvo,1,52.2,71.6,2018-11-04T12:36:34.680Z,2018-11-04T12:36:36Z,1915001110,286,,1876191490,56,Center,1398456566,233,25,,,,,,,,,,,,,,,,7l34xmrhlyosdxfc7j3rru609,C. Scofield,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042224015,25,7,1,3,2,5rurqie3qt1qav9ir5mkqinn,1,47.8,28.4,2018-11-04T12:36:34.690Z,2018-11-04T12:36:39Z,1963523556,233,32,1348228381,56,Center,1151838485,285,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119835245,26,61,1,3,5,5rurqie3qt1qav9ir5mkqinn,1,58,27.9,2018-11-04T12:36:37.438Z,2018-11-04T12:36:37Z,1653418861,56,Center,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480771740,34,1,1,3,8,4s6f6ktui5q36clvqisqr6lvo,1,35.9,53,2018-11-04T12:36:40.427Z,2018-11-04T12:36:42Z,1172150526,141,5.6,1113231017,212,33.1,1130263043,1,,1983175505,56,Back,1441575622,213,4.5,1389783087,140,28.9,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092446884,35,1,1,3,10,4s6f6ktui5q36clvqisqr6lvo,1,33.6,5.3,2018-11-04T12:36:42.427Z,2018-11-04T12:36:48Z,2015194867,213,0.4,1873304263,56,Center,1852388940,140,61.4,1658462089,155,,1575839925,141,22.8,1249468513,212,31.5,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759818447,36,3,1,3,14,4s6f6ktui5q36clvqisqr6lvo,0,77.9,11,2018-11-04T12:36:47.112Z,2018-11-04T12:36:49Z,1371150095,56,Right,1168396988,286,,1521075578,233,27,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583146804,27,7,1,3,14,5rurqie3qt1qav9ir5mkqinn,1,22.1,89,2018-11-04T12:36:47.122Z,2018-11-04T12:36:48Z,1444669682,56,Back,1401617959,167,,1786078560,285,,1400325970,233,36,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410783473,28,5,1,3,15,5rurqie3qt1qav9ir5mkqinn,0,18.4,101.4,2018-11-04T12:36:48.122Z,2018-11-04T12:36:58Z,1729829002,233,37,1608800900,347,,1323319881,56,Back,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879964224,37,5,1,3,15,4s6f6ktui5q36clvqisqr6lvo,1,81.6,-1.4,2018-11-04T12:36:48.122Z,2018-11-04T13:13:53Z,1193226906,347,,1562433410,233,28,1213724914,56,Right,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,,
