id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,playerId,playerName,qualifier/7/id,qualifier/7/qualifierId,qualifier/8/id,qualifier/8/qualifierId,qualifier/7/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId
1412898594,1,34,16,0,0,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-10-22T09:18:53.570Z,2018-10-22T09:29:29Z,1980458999,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",1929620184,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",1250643919,130,2,2089112293,30,"5op3c93qca8mh67vkwrb3tvpx, dltovemexu20xdg1ff55b1ed, b4q51nzxmgax7on17s1wpx5ud, 8lhwl2mbtvfxbd8gmp33twq1h, oglnehsfaa00qllsysut7aad, abak1ddvoaaei83ad7wk3zqol, 7grp6mb5milt6wp91mdoti7rp, 87ann5tlunyp4nzahpl5wqoyd, 108a89xbf1b28xj9oze2oxk9h, 9suedxn974tkwr7tfp05fcnh1, amnb211255557h5z7snm33h79, cn8ti0qxxvg0z0vvmwkocggr9, elelvar8kyxwpfqzwr1v00b85, 6dgcji5tks2ninrirba2mvgt1, 2jwojltrp06sa8qloordtohrd",1625320890,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",1170464819,194,224746,1825581003,59,"1, 2, 11, 4, 6, 22, 10, 7, 19, 9, 8, 27, 5, 17, 28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043838620,1,34,16,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-10-22T09:19:20.439Z,2018-10-22T09:19:20Z,1418398060,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",1569069283,59,"18, 17, 23, 20, 6, 3, 7, 19, 8, 11, 15, 1, 12, 16, 24",1542595285,130,19,1167622966,194,96373,1945841945,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",1098476937,30,"czmpp6e2oo276u9prac16le51, 19npqca9guxs7p2yl5sbjmbx1, 3sn815dsm0i0rnw9nigjyb0et, dqpv2janh4g4qkiqx7h7vs8gl, 6zaowm8oua2nzpobekogff1lh, 16gnoas9x34hm887omkmeee39, 28yvc8jmyyfavb0hetafjdadx, e8ivbfq0irn8f2p8krhkikzx1, 1dbhha29epjmo8g4xfm5taaj9, wupxscyf4x7rsjidpmp0wnv9, 6679bfd6bjylogbe4ebese85x, w751k9p25kmtsveitxdlz6j9, cavj1k0ukpd9c1ppg5ab4ycph, egt40316gg12vn8a4mbax3kr9, 3ki0ckpv13k6am75k1q7nujqi",1324171156,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460897746,2,32,1,0,0,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-10-22T09:19:38.439Z,2018-10-22T09:19:38Z,1668212183,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345950954,2,32,1,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-10-22T09:19:38.439Z,2018-10-22T09:19:38Z,2019436956,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836754145,3,1,1,0,0,bsbugp9qfasrrtg55bf7evvwv,1,50,50,2018-10-22T09:19:39.364Z,2018-10-22T09:19:42Z,1482313873,141,67.5,1093244943,212,14.7,1591889590,279,S,1365214036,213,2.2,1083665716,56,Back,1132623543,140,41.8,,,,8lhwl2mbtvfxbd8gmp33twq1h,F. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712456598,4,1,1,0,3,bsbugp9qfasrrtg55bf7evvwv,1,41.8,68.1,2018-10-22T09:19:42.315Z,2018-10-22T09:19:44Z,2085335786,140,30.8,1489419268,56,Back,1616972314,213,3.2,2124138530,212,11.6,1841541495,141,67.8,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624548995,5,1,1,0,5,bsbugp9qfasrrtg55bf7evvwv,1,30.4,66.1,2018-10-22T09:19:44.411Z,2018-10-22T09:19:46Z,1571277886,140,37.7,2092462866,56,Back,1976125101,141,60.8,1671085112,213,5.8,1947961841,212,8.5,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132482686,6,1,1,0,8,bsbugp9qfasrrtg55bf7evvwv,1,36.7,60.9,2018-10-22T09:19:46.603Z,2018-10-22T09:19:48Z,1254543229,212,12.7,1718879452,213,2.2,1623346983,141,76.4,1839899467,56,Back,1217791461,140,29.9,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617989449,8,1,1,0,10,bsbugp9qfasrrtg55bf7evvwv,1,33.3,77.2,2018-10-22T09:19:49.300Z,2018-10-22T09:19:51Z,1754619914,140,52.1,1248337794,212,19.8,1731928754,141,74.5,1733738459,56,Center,1800978753,213,6.2,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633204601,9,1,1,0,13,bsbugp9qfasrrtg55bf7evvwv,1,49.5,72.7,2018-10-22T09:19:51.907Z,2018-10-22T09:19:53Z,2140291715,213,3.8,1669720989,141,70.2,1950728030,56,Back,1660055840,140,47.2,1223274129,212,3.0,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433872572,3,61,1,0,14,5rurqie3qt1qav9ir5mkqinn,1,53.1,36.4,2018-10-22T09:19:52.674Z,2018-10-22T09:19:52Z,1317426472,56,Center,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805762007,10,1,1,0,15,bsbugp9qfasrrtg55bf7evvwv,0,47,69.4,2018-10-22T09:19:53.707Z,2018-10-22T09:19:54Z,1297780275,157,,1196594341,141,69.9,2102016015,212,2.6,1177388978,140,49.5,1467849574,56,Back,2040919158,1,,1306268584,213,0.1,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474618653,4,61,1,0,16,5rurqie3qt1qav9ir5mkqinn,0,53.6,56.4,2018-10-22T09:19:55.116Z,2018-10-22T09:19:55Z,1714764662,56,Center,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198772020,11,1,1,0,18,bsbugp9qfasrrtg55bf7evvwv,1,45.8,40.7,2018-10-22T09:19:57.430Z,2018-10-22T09:19:59Z,2130555474,141,28.5,1622210764,212,11.5,1385784114,213,3.9,2055988043,56,Back,1099491420,140,38.2,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603528421,12,1,1,0,20,bsbugp9qfasrrtg55bf7evvwv,0,36.9,25.9,2018-10-22T09:19:58.955Z,2018-10-22T09:19:59Z,1917525737,140,34.0,1097099883,141,41.5,1844308589,213,1.9,1705745015,212,11.0,1287490549,56,Back,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298002793,5,49,1,0,22,5rurqie3qt1qav9ir5mkqinn,1,60.8,40,2018-10-22T09:20:00.508Z,2018-10-22T09:20:00Z,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099590731,6,1,1,0,23,5rurqie3qt1qav9ir5mkqinn,1,61.5,38.2,2018-10-22T09:20:01.724Z,2018-10-22T09:20:05Z,2055822306,56,Center,1932386017,213,5.8,1122204099,140,77.5,1989661372,141,24.0,2043568434,212,19.4,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109094550,7,50,1,0,26,5rurqie3qt1qav9ir5mkqinn,1,84.8,27.4,2018-10-22T09:20:04.929Z,2018-10-22T09:20:07Z,1823593258,56,Center,1111183015,286,,1280957676,233,13,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075581773,13,7,1,0,26,bsbugp9qfasrrtg55bf7evvwv,1,15.2,72.6,2018-10-22T09:20:04.939Z,2018-10-22T09:20:07Z,1475173754,285,,1604680818,233,7,1526227255,56,Back,,,,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107990982,14,49,1,0,28,bsbugp9qfasrrtg55bf7evvwv,1,21.6,80.5,2018-10-22T09:20:06.915Z,2018-10-22T09:20:07Z,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124129205,15,1,1,0,31,bsbugp9qfasrrtg55bf7evvwv,1,15.8,91.5,2018-10-22T09:20:10.115Z,2018-10-22T09:20:11Z,1497897402,140,21.1,1632068108,56,Back,1215581457,213,5.5,1327160328,141,83.0,1161460386,212,8.0,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556479334,16,61,1,0,33,bsbugp9qfasrrtg55bf7evvwv,0,21.1,83,2018-10-22T09:20:11.795Z,2018-10-22T09:20:12Z,1226749270,56,Back,,,,,,,,,,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251104754,8,49,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,72.2,4.1,2018-10-22T09:20:12.549Z,2018-10-22T09:20:12Z,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965334180,9,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,0,72.5,2.2,2018-10-22T09:20:14.133Z,2018-10-22T09:20:15Z,2128873020,140,77.2,1675942203,212,4.9,1596330835,56,Right,1835999494,213,0,1707144540,141,2.2,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823159873,17,49,1,0,37,bsbugp9qfasrrtg55bf7evvwv,1,16.7,92.3,2018-10-22T09:20:15.475Z,2018-10-22T09:20:15Z,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891797728,18,1,1,0,37,bsbugp9qfasrrtg55bf7evvwv,1,16.7,92.3,2018-10-22T09:20:15.595Z,2018-10-22T09:20:22Z,1422411128,141,84.7,1130206503,213,6.0,1325905137,140,33.3,1185453370,56,Back,1770721638,212,18.2,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181463288,10,45,1,0,43,5rurqie3qt1qav9ir5mkqinn,0,46,3.6,2018-10-22T09:20:22.131Z,2018-10-22T09:53:39Z,2064688648,56,Back,1173446321,233,19,1503555764,285,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801252473,19,3,1,0,43,bsbugp9qfasrrtg55bf7evvwv,1,54,96.4,2018-10-22T09:20:22.141Z,2018-10-22T09:20:23Z,1357410577,233,10,1666815062,286,,1696800745,56,Left,,,,,,,,,,,,,8lhwl2mbtvfxbd8gmp33twq1h,F. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,
