id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,assist
1173107884,8,1,1,0,12,4s6f6ktui5q36clvqisqr6lvo,1,24.7,44.6,2019-04-01T11:55:27.700Z,2019-04-01T11:55:30Z,1152533434,56,Back,1779407647,140,29.1,1691832381,212,27.2,1671503655,141,5.2,1920436412,213,4.9,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,
2077511404,9,1,1,0,15,4s6f6ktui5q36clvqisqr6lvo,1,29.7,5.2,2019-04-01T11:55:30.780Z,2019-04-01T11:55:32Z,1181375076,140,40.1,1489928653,213,6.1,1253438717,212,11.1,2068747577,141,1.9,1720026622,56,Back,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,
1515839161,10,3,1,0,17,4s6f6ktui5q36clvqisqr6lvo,0,42.5,1.9,2019-04-01T11:55:32.756Z,2019-04-01T11:55:33Z,1881976165,286,,1415183775,211,,1316692415,56,Back,,,,,,,,,,,,,,,,ep9qu0ntpit5kaoiemycf8mvp,E. Follis,,,,,,,,,,,,,,,,,,,,,,
1919043018,4,1,1,0,19,5rurqie3qt1qav9ir5mkqinn,0,47.5,88,2019-04-01T11:55:34.735Z,2019-04-01T11:55:36Z,1497856622,212,20.6,1188694784,56,Left,1896343001,141,100.0,1246246890,213,0.5,2020082985,140,64.9,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,
1251112162,5,5,1,0,21,5rurqie3qt1qav9ir5mkqinn,0,68,102,2019-04-01T11:55:36.200Z,2019-04-01T11:55:42Z,1739444402,347,,2029593991,233,11,1887866698,56,Left,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,
1577359121,11,5,1,0,21,4s6f6ktui5q36clvqisqr6lvo,1,32,-2,2019-04-01T11:55:36.200Z,2019-04-01T12:41:32Z,1424300129,56,Back,1800551609,347,,1233198244,233,5,,,,,,,,,,,,,,,,ep9qu0ntpit5kaoiemycf8mvp,E. Follis,,,,,,,,,,,,,,,,,,,,,,
1908659227,12,1,1,0,26,4s6f6ktui5q36clvqisqr6lvo,1,28.3,0,2019-04-01T11:55:41.773Z,2019-04-01T11:55:44Z,1773799432,107,,1569167442,140,30.0,1552314771,141,8.9,1173411038,212,7.6,1105980089,213,1.3,1237613059,56,Back,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,
1329600930,13,1,1,0,29,4s6f6ktui5q36clvqisqr6lvo,1,30,8.9,2019-04-01T11:55:44.406Z,2019-04-01T11:55:45Z,1310106862,140,29.2,1670305339,141,3.5,1290150147,212,3.8,1990411296,56,Back,1304952312,213,4.5,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,
1774963558,14,1,1,0,30,4s6f6ktui5q36clvqisqr6lvo,1,29.2,3.5,2019-04-01T11:55:45.573Z,2019-04-01T11:55:47Z,1267137724,56,Back,1241666696,212,17.6,1855457725,140,15.5,1582249682,141,18.5,1418336927,213,2.5,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,
1957661755,15,1,1,0,32,4s6f6ktui5q36clvqisqr6lvo,1,15.6,18.6,2019-04-01T11:55:47.300Z,2019-04-01T11:55:50Z,1656047399,56,Back,1344356380,140,2.7,1642002779,141,44.3,1462559487,212,22.1,2118240524,213,2.2,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,
1708715473,16,1,1,0,35,4s6f6ktui5q36clvqisqr6lvo,1,2.7,44.3,2019-04-01T11:55:50.645Z,2019-04-01T11:55:54Z,1993080077,212,18.4,1780639788,56,Back,1217459904,141,18.3,1615749373,140,7.7,1212748211,213,5.0,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,
2088555016,17,1,1,0,39,4s6f6ktui5q36clvqisqr6lvo,1,13.6,14.3,2019-04-01T11:55:54.861Z,2019-04-01T11:55:56Z,2090112203,155,,2005104343,141,18.5,1340650496,140,43.1,1742670577,56,Back,2103693159,212,31.1,1695824743,213,0.1,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,
1485701109,18,1,1,0,41,4s6f6ktui5q36clvqisqr6lvo,1,43.1,18.5,2019-04-01T11:55:56.773Z,2019-04-01T11:56:01Z,1303561560,141,6.8,1974245293,212,10.2,1407939131,213,4.0,1242833877,56,Back,1208418139,140,37.0,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,
1517749650,19,1,1,0,46,4s6f6ktui5q36clvqisqr6lvo,1,28.7,6.8,2019-04-01T11:56:01.398Z,2019-04-01T11:56:04Z,1155203365,56,Back,1495843248,141,17.1,1838578507,140,30.6,1202500728,212,7.3,2008215950,213,1.3,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,
1697318464,20,1,1,0,48,4s6f6ktui5q36clvqisqr6lvo,1,28.5,31.2,2019-04-01T11:56:03.958Z,2019-04-01T11:56:10Z,1863670234,140,24.3,1857614314,212,18.6,1797350921,213,1.8,1426550314,56,Back,1628559372,141,57.8,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,
2080225731,21,61,1,0,55,4s6f6ktui5q36clvqisqr6lvo,0,41.1,75.4,2019-04-01T11:56:10.487Z,2019-04-01T11:56:10Z,1869209899,56,Back,,,,,,,,,,,,,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,
1495484665,6,4,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,59.8,24.1,2019-04-01T11:56:11.119Z,2019-04-01T11:56:15Z,1285750142,152,,1783292675,13,,1552042826,56,Center,1741028481,265,,2085241691,286,,1547026647,233,22,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
1269484538,22,4,1,0,56,4s6f6ktui5q36clvqisqr6lvo,0,40.2,75.9,2019-04-01T11:56:11.119Z,2019-04-01T11:56:15Z,1459597936,233,6,2129947616,285,,1703406959,56,Back,1210119756,13,,1963354989,152,,1091704361,265,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,
1205729467,23,17,1,1,23,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2019-04-01T11:56:38.476Z,2019-04-01T11:56:38Z,1264899641,31,,1568125824,13,243,,,,,,,,,,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,
1787915198,7,1,1,2,29,5rurqie3qt1qav9ir5mkqinn,0,62,22.7,2019-04-01T11:57:44.968Z,2019-04-01T11:57:50Z,1773241535,141,60.5,1744670630,212,32.7,1208628081,5,,1518277263,140,81.3,1291542454,152,,1139645246,1,,1680908162,56,Center,1244361618,213,0.9,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,1136919170,155,,,,,,,,,,,,,,,,,,,,
1391748246,8,44,1,2,34,5rurqie3qt1qav9ir5mkqinn,0,81.6,59.2,2019-04-01T11:57:49.366Z,2019-04-01T12:42:41Z,2102490305,286,,1808708235,56,Center,1570825282,233,24,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1518119211,24,44,1,2,34,4s6f6ktui5q36clvqisqr6lvo,1,18.4,40.8,2019-04-01T11:57:49.376Z,2019-04-01T11:57:50Z,2119153333,233,8,1525626859,285,,2041301426,56,Back,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,
1448395291,25,12,1,2,34,4s6f6ktui5q36clvqisqr6lvo,1,18.2,42.1,2019-04-01T11:57:49.637Z,2019-04-01T11:57:51Z,1588933366,15,,1290665213,213,0.9,1080636201,56,Back,1630151940,141,56.1,1312299990,212,11.9,1204802346,140,25.0,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,
2028438140,9,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,0,74.8,52.4,2019-04-01T11:57:51.546Z,2019-04-01T11:57:52Z,2139166242,140,76.2,1494376381,141,50.1,1290795179,56,Center,1486899402,212,2.1,1443371772,213,5.5,2128250888,155,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,
1493314721,26,49,1,2,38,4s6f6ktui5q36clvqisqr6lvo,1,34,76.6,2019-04-01T11:57:53.446Z,2019-04-01T11:57:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,
1288951383,27,1,1,2,40,4s6f6ktui5q36clvqisqr6lvo,0,41.9,76.6,2019-04-01T11:57:55.534Z,2019-04-01T11:57:57Z,1447894597,56,Center,1375109362,140,54.4,1723321308,212,13.2,1089725058,141,78.4,1544289746,213,0.1,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,
1213459176,10,1,1,2,42,5rurqie3qt1qav9ir5mkqinn,1,41.3,26.1,2019-04-01T11:57:57.630Z,2019-04-01T11:57:59Z,1592432734,141,8.6,2146670022,213,5.8,1574515074,212,23.7,1934609573,56,Right,1424744517,140,60.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1539567686,11,49,1,2,44,5rurqie3qt1qav9ir5mkqinn,1,62.3,7,2019-04-01T11:57:59.824Z,2019-04-01T11:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1222309231,12,1,1,2,45,5rurqie3qt1qav9ir5mkqinn,1,62.3,7,2019-04-01T11:58:00.552Z,2019-04-01T11:58:07Z,1749934284,56,Right,1119008674,141,20.6,1801651345,212,9.3,1451160324,213,1.7,1426962850,140,61.4,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
2109631724,13,50,1,2,47,5rurqie3qt1qav9ir5mkqinn,1,60.3,19.4,2019-04-01T11:58:02.664Z,2019-04-01T11:58:07Z,1337499917,233,28,1228938867,56,Right,1929615831,286,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,
1152074023,28,7,1,2,47,4s6f6ktui5q36clvqisqr6lvo,1,39.7,80.6,2019-04-01T11:58:02.674Z,2019-04-01T11:58:06Z,1453757350,56,Back,2001528325,285,,1267358942,233,13,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,
1154003108,29,49,1,2,51,4s6f6ktui5q36clvqisqr6lvo,1,35.2,76,2019-04-01T11:58:06.286Z,2019-04-01T11:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,
2106555175,30,1,1,2,51,4s6f6ktui5q36clvqisqr6lvo,1,35.2,76,2019-04-01T11:58:06.415Z,2019-04-01T11:58:08Z,1758202661,213,3.5,1509397271,56,Back,1212300634,212,14.1,1828210811,141,68.8,1244292454,140,22.6,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,
1660444205,31,1,1,2,52,4s6f6ktui5q36clvqisqr6lvo,1,22.6,68.8,2019-04-01T11:58:07.966Z,2019-04-01T11:58:11Z,2115359058,212,23.4,1523173056,213,3.7,1242342282,56,Back,1677253439,141,51.9,1545136012,140,3.2,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,
1619819452,32,1,1,2,55,4s6f6ktui5q36clvqisqr6lvo,0,3.2,51.9,2019-04-01T11:58:10.910Z,2019-04-01T11:58:13Z,1881921030,1,,1283502666,56,Back,1274959552,140,13.6,1087500557,212,35.7,1968724197,141,100.0,1793873808,213,1.3,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,
1857192621,14,5,1,2,58,5rurqie3qt1qav9ir5mkqinn,1,87.8,-1.9,2019-04-01T11:58:13.224Z,2019-04-01T12:41:33Z,1319289770,233,33,2145149711,347,,1737369382,56,Right,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,
1089367158,33,5,1,2,58,4s6f6ktui5q36clvqisqr6lvo,0,12.2,101.9,2019-04-01T11:58:13.224Z,2019-04-01T11:58:27Z,2067269174,233,14,1447665058,347,,1803575732,56,Back,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,
1201765742,15,1,1,3,12,5rurqie3qt1qav9ir5mkqinn,1,88.3,0,2019-04-01T11:58:27.888Z,2019-04-01T11:58:30Z,1095923117,140,88.3,1540522765,141,17.7,1278405147,107,,1206902828,212,12.6,2063754179,213,1.6,1575868523,56,Right,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
2003540368,16,50,1,3,15,5rurqie3qt1qav9ir5mkqinn,1,86.9,18.1,2019-04-01T11:58:30.495Z,2019-04-01T11:58:32Z,1391450474,233,34,1362849055,56,Right,1643227899,286,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1639380172,34,7,1,3,15,4s6f6ktui5q36clvqisqr6lvo,0,13.1,81.9,2019-04-01T11:58:30.505Z,2019-04-01T11:58:32Z,1317963793,285,,1606549885,56,Back,2131890217,233,16,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,
1111926107,17,1,1,3,16,5rurqie3qt1qav9ir5mkqinn,0,86.8,16.7,2019-04-01T11:58:31.239Z,2019-04-01T11:58:34Z,2029697678,233,35,1281845739,286,,1075976839,56,Right,1616937732,213,2.1,1583935781,141,18.9,1282956062,212,1.7,1440657690,140,86.0,1290890675,236,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
2082394105,35,74,1,3,16,4s6f6ktui5q36clvqisqr6lvo,1,14.4,81.7,2019-04-01T11:58:31.249Z,2019-04-01T12:41:24Z,2001167301,285,,1767187897,233,17,1546372691,56,Back,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,
1808903125,36,1,1,3,20,4s6f6ktui5q36clvqisqr6lvo,0,27,87.5,2019-04-01T11:58:35.280Z,2019-04-01T11:58:36Z,1194351681,213,0.7,1881668737,141,100.0,1632894260,212,14.3,1196345479,56,Back,1337879791,140,37.1,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,
1770567929,18,5,1,3,20,5rurqie3qt1qav9ir5mkqinn,1,66.6,-1.6,2019-04-01T11:58:35.964Z,2019-04-01T12:41:33Z,1744932232,233,37,2014129374,347,,1095423036,56,Right,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
2052446721,37,5,1,3,20,4s6f6ktui5q36clvqisqr6lvo,0,33.4,101.6,2019-04-01T11:58:35.964Z,2019-04-01T11:58:39Z,2136642467,56,Back,1807962196,233,18,1903124338,347,,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,
1692596606,19,1,1,3,29,5rurqie3qt1qav9ir5mkqinn,1,67.4,0,2019-04-01T11:58:44.767Z,2019-04-01T11:58:48Z,1605655304,56,Right,1200240854,140,77.0,1919529799,107,,1467754167,212,16.0,1766318909,213,0.9,1625820852,141,16.7,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1144606626,20,61,1,3,33,5rurqie3qt1qav9ir5mkqinn,0,77,16.7,2019-04-01T11:58:48.104Z,2019-04-01T11:58:48Z,1096177959,56,Right,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
1303415781,21,4,1,3,33,5rurqie3qt1qav9ir5mkqinn,0,77.7,17.1,2019-04-01T11:58:48.848Z,2019-04-01T12:42:33Z,1178446958,286,,1820992801,13,,1909162126,56,Right,1936627417,233,38,1352452220,152,,2012081510,265,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
2075016180,38,4,1,3,33,4s6f6ktui5q36clvqisqr6lvo,1,22.3,82.9,2019-04-01T11:58:48.848Z,2019-04-01T12:42:33Z,2019343767,13,,1333760783,56,Back,1756323392,233,21,1139236248,152,,1519861633,265,,1363431517,285,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,
2083200212,39,1,1,3,42,4s6f6ktui5q36clvqisqr6lvo,1,23.3,82.6,2019-04-01T11:58:57.810Z,2019-04-01T12:42:34Z,1798055997,5,,1748027351,212,12.5,1619921362,140,12.0,1632703823,213,3.5,1237880357,152,,1244542532,141,76.9,1154451297,56,Back,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,
1576358740,40,1,1,3,45,4s6f6ktui5q36clvqisqr6lvo,1,15.9,77.2,2019-04-01T11:59:00.713Z,2019-04-01T11:59:03Z,1929892583,141,95.9,1256829574,213,1.2,1994110402,212,13.7,1608665013,56,Back,1870224782,140,20.8,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,
1507255763,41,1,1,3,48,4s6f6ktui5q36clvqisqr6lvo,1,20.9,97.5,2019-04-01T11:59:03.154Z,2019-04-01T11:59:04Z,1678454380,212,12.0,1664960688,213,3.8,1437329093,56,Back,2044558069,140,12.2,1088884405,141,86.0,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,
1612112450,42,1,1,3,49,4s6f6ktui5q36clvqisqr6lvo,1,12.2,86,2019-04-01T11:59:04.674Z,2019-04-01T11:59:08Z,2091152281,141,87.8,1720009235,157,,1901534457,213,0.0,1488607881,140,44.6,1503876885,212,34.0,1634110680,56,Back,1207799959,1,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,
1561355060,43,50,1,3,53,4s6f6ktui5q36clvqisqr6lvo,1,43.4,86.2,2019-04-01T11:59:08.499Z,2019-04-01T11:59:10Z,1082347961,286,,2090649907,233,22,1593067101,56,Back,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,
2024322333,22,7,1,3,53,5rurqie3qt1qav9ir5mkqinn,1,56.6,13.8,2019-04-01T11:59:08.624Z,2019-04-01T11:59:10Z,1846568057,233,43,1835990243,285,,1638319884,56,Right,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
