id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/11/value,assist
327730975,3,43,1,0,8,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2017-10-29T14:01:34.177Z,2017-10-31T13:02:35Z,259805781,56,Left,1323543566,144,5,,,,,,,,,,,,,,,,,,,1yw6wewg11jdd7yp4x7tzc3px,J. Brett,,,,,,,,,,,,,,,,,,,,
1536003274,3,43,1,0,8,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-10-29T14:01:34.177Z,2017-10-31T13:04:00Z,1651577629,56,Left,1824056795,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101132684,166,1,1,0,21,5rurqie3qt1qav9ir5mkqinn,0,5.3,48.7,2017-10-31T13:18:32.231Z,2017-10-31T13:18:34Z,1695136388,140,28.9,1163409795,56,Back,1585156850,1,,1650840436,212,39.9,1831882784,213,0.9,1474226668,155,,1317973592,74,,1674921341,141,94.7,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,2103538446,124,,,,,,,,,,,,,,,,,,
1745848594,186,1,1,0,25,7kt37xy93vjy6wac8vq6fqz3g,1,72.6,12.9,2017-10-31T13:18:35.879Z,2017-10-31T13:18:37Z,1093994007,141,28.9,1201669901,212,11.6,1464561642,56,Center,1209487751,213,1.9,1331701758,140,68.9,,,,,,,,,,1yw6wewg11jdd7yp4x7tzc3px,J. Brett,,,,,,,,,,,,,,,,,,,,
1898453113,187,1,1,0,26,7kt37xy93vjy6wac8vq6fqz3g,1,68.9,28.9,2017-10-31T13:18:37.279Z,2017-10-31T13:18:48Z,1823860512,141,44.8,1186480444,154,,2060976644,56,Center,2046593435,155,,2035253848,140,87.4,1281115223,213,0.5,2052543684,210,,1818935428,212,22.2,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,1,,,,,,,,,,,,,,,,,
1227682633,4,43,1,0,27,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-10-29T14:01:47.769Z,2017-10-31T13:02:35Z,1473586828,237,0,1432739111,144,1,458238882,213,6.2,134426421,212,37.8,473217935,124,0,1053019380,140,59.0,1490852997,56,Back,429841046,141,65.0,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,
1833538338,188,15,1,0,28,7kt37xy93vjy6wac8vq6fqz3g,1,87.4,44.8,2017-10-31T13:18:39.471Z,2017-10-31T13:18:49Z,1695562905,102,51.3,1595799826,146,98.1,1958952136,147,48.9,1530664916,17,,1625632061,29,,2057526198,328,,1601270515,154,,1449560557,79,,enjtkmi8hjldw767n70b6mxg5,C. Walker,1432271229,55,,187,2114662024,103,22.8,1437107716,56,Center,1873096287,20,1196768162,22,1183740122,233,167,,,
1691611130,167,10,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,2.5,50.7,2017-10-31T13:18:39.571Z,2017-10-31T13:18:49Z,1567046950,56,Back,1705554664,233,188,1446844477,182,,2026859412,177,,2069642371,179,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,
2009341532,168,52,1,0,29,5rurqie3qt1qav9ir5mkqinn,1,2.5,50.7,2017-10-31T13:18:39.640Z,2017-10-31T13:18:41Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,
162341621,4,43,1,0,31,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2017-10-29T14:02:00.449Z,2017-10-31T13:04:02Z,1967786626,22,0,652310867,144,15,299271169,56,Center,1495473773,78,0,1741366530,103,11.8,1505878010,146,0.5,1697964445,17,0,2035012416,147,50,enjtkmi8hjldw767n70b6mxg5,C. Walker,508402256,102,,51.0,487950985,20,0,,,,,,,,,,,,,
1027286863,5,43,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-10-29T14:02:02.443Z,2017-10-31T13:02:36Z,1889882094,56,Center,1579649615,144,10,1125608640,180,0,1327475062,269,0,1573593889,176,0,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,
1723110560,169,1,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,13.1,52.7,2017-10-31T13:18:45.231Z,2017-10-31T13:18:47Z,1719888694,56,Back,1088555521,212,16.3,1261265382,213,1.6,1259076056,141,76.7,1390231116,140,12.2,1845910166,123,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,
1825891252,170,1,1,0,36,5rurqie3qt1qav9ir5mkqinn,1,15.5,77.2,2017-10-31T13:18:47.319Z,2017-10-31T13:18:49Z,1527711466,141,87.4,1693256468,56,Back,2066270037,213,0.3,1390772666,212,21.4,1374703209,140,34.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1702720541,171,1,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,34.8,87.4,2017-10-31T13:18:49.759Z,2017-10-31T13:18:50Z,1650525314,56,Back,1351998211,156,,1094948600,212,8.6,1667959238,213,2.5,1763212291,141,95.1,1684604874,140,28.3,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,
1905262522,172,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,0,28.3,95.1,2017-10-31T13:18:51.598Z,2017-10-31T13:18:52Z,1722093831,212,33.0,1354754947,155,,1291336228,56,Left,1392393224,141,82.4,1952232790,1,,1814583905,140,58.6,1429353622,213,6.0,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,
2080035802,189,1,1,0,42,7kt37xy93vjy6wac8vq6fqz3g,0,41.9,18.2,2017-10-31T13:18:53.160Z,2017-10-31T13:18:53Z,1522543259,56,Center,1792734919,213,0.5,2123587744,140,63.6,1763666157,3,,1479024269,141,36.1,1850776259,212,25.8,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,
1684302871,173,1,1,0,44,5rurqie3qt1qav9ir5mkqinn,1,43.5,63.9,2017-10-31T13:18:55.102Z,2017-10-31T13:18:56Z,2141777172,140,37.8,1257559923,212,6.6,1661240003,56,Back,2047744298,141,59.7,1176144789,213,3.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
2103488535,174,1,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,36.4,60.9,2017-10-31T13:18:56.838Z,2017-10-31T13:18:59Z,1431572044,140,28.8,1545901995,213,4.1,1341678235,212,14.3,1270242583,141,43.4,1097271117,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
1229526940,175,1,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,29.1,40.7,2017-10-31T13:18:58.967Z,2017-10-31T13:19:02Z,1536125421,56,Back,1439261835,140,44.3,1091913457,213,6.1,1626410378,141,36.1,1087973893,212,16.3,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,
1899773507,176,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,1,36.4,42.8,2017-10-31T13:19:02.567Z,2017-10-31T13:19:06Z,1298865051,141,79.0,1503096608,213,1.4,2015586632,212,24.9,1475374750,56,Back,1348945979,140,40.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
1608488662,177,1,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,38.6,81.2,2017-10-31T13:19:06.127Z,2017-10-31T13:19:08Z,2086386457,56,Back,1691168495,212,12.5,1547805775,140,33.7,1148058934,213,2.0,2046270726,141,98.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
1118116099,190,45,1,0,57,7kt37xy93vjy6wac8vq6fqz3g,0,63.3,5.4,2017-10-31T13:19:08.478Z,2017-10-31T14:04:25Z,1955665954,285,,1968464451,233,178,1840438105,56,Right,,,,,,,,,,,,,,,,1yw6wewg11jdd7yp4x7tzc3px,J. Brett,,,,,,,,,,,,,,,,,,,,
1471092685,178,3,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,36.7,94.6,2017-10-31T13:19:08.488Z,2017-10-31T13:19:16Z,1623841187,286,,1178705172,233,190,1213198589,56,Back,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1179066039,179,1,1,1,0,5rurqie3qt1qav9ir5mkqinn,0,45.7,94.5,2017-10-31T13:19:11.471Z,2017-10-31T13:19:19Z,1586883247,213,0.2,1134424046,140,48.5,1523056969,141,95.4,1366025809,212,3.0,1423049139,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1273370074,191,8,1,1,1,7kt37xy93vjy6wac8vq6fqz3g,1,41.3,10,2017-10-31T13:19:11.985Z,2017-10-31T13:19:12Z,2085437102,56,Back,,,,,,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,
2035047433,180,5,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,56.6,101.7,2017-10-31T13:19:12.529Z,2017-10-31T14:08:19Z,1594051272,56,Left,2000834497,233,192,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,
1981539159,192,5,1,1,1,7kt37xy93vjy6wac8vq6fqz3g,0,43.4,-1.7,2017-10-31T13:19:12.529Z,2017-10-31T13:19:16Z,2130740207,56,Back,1399767148,233,180,,,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,
808081525,5,43,1,1,11,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2017-10-29T14:02:35.841Z,2017-10-31T13:02:37Z,992551390,144,5,438285210,56,Left,,,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,
298359573,6,43,1,1,11,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-10-29T14:02:35.841Z,2017-10-31T13:02:37Z,1324563892,144,5,530619896,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048481156,181,1,1,1,19,5rurqie3qt1qav9ir5mkqinn,1,58.2,100,2017-10-31T13:19:29.767Z,2017-10-31T13:19:36Z,1198615960,213,5.9,1623910234,212,14.2,1290009048,140,70.9,1688828892,141,93.6,1326391955,107,,1081756290,56,Left,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1706538783,7,43,1,1,21,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-10-29T14:02:41.528Z,2017-10-31T13:04:36Z,285051931,107,0,1057288796,144,1,2019327414,140,26.2,1867200690,213,1.6,1614211860,212,0,309593388,56,Back,2096211299,141,0.0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1483403123,193,61,1,1,23,7kt37xy93vjy6wac8vq6fqz3g,0,25.7,8.2,2017-10-31T13:19:34.496Z,2017-10-31T13:19:34Z,1382668038,56,Back,,,,,,,,,,,,,,,,,,,,,,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,,,,,,,,,,,,,,,,,,
1339452020,182,61,1,1,25,5rurqie3qt1qav9ir5mkqinn,0,65.6,96.9,2017-10-31T13:19:36.199Z,2017-10-31T13:19:55Z,1481158263,56,Left,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,
1718360818,183,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,62.9,98.9,2017-10-31T13:19:39Z,2017-10-31T13:19:40Z,1637220655,213,3.3,1886302007,56,Left,1424751976,212,6.7,1652719652,140,56.7,1229376593,141,96.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,
1539426285,184,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,0,56.7,96.9,2017-10-31T13:19:40.384Z,2017-10-31T13:19:41Z,2047409037,141,65.7,1390772634,212,29.3,1411672675,56,Center,2011301147,155,,1471106626,213,5.5,1179272483,140,75.9,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1388825503,194,12,1,1,30,7kt37xy93vjy6wac8vq6fqz3g,1,23.5,25.5,2017-10-31T13:19:41.640Z,2017-10-31T13:19:42Z,1738066256,141,69.3,1632253113,212,30.0,1875542489,15,,1852275913,56,Back,1682721061,140,26.9,1613453609,213,1.5,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,
1173796034,195,1,1,1,32,7kt37xy93vjy6wac8vq6fqz3g,0,26.4,69,2017-10-31T13:19:42.792Z,2017-10-31T13:19:44Z,1654962090,213,6.2,1294026310,212,34.0,1919188947,1,,2008960394,56,Center,1837230044,141,65.2,1659182400,140,58.7,1558045676,157,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,
1249342476,185,1,1,1,36,5rurqie3qt1qav9ir5mkqinn,1,43.9,32.2,2017-10-31T13:19:47.700Z,2017-10-31T13:19:49Z,1248942316,141,30.6,1785792693,212,11.3,1107394141,140,54.6,1845455485,213,6.2,1354934649,56,Center,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,
1131265996,186,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,0,54.6,30.6,2017-10-31T13:19:49.391Z,2017-10-31T13:19:51Z,1175602184,141,9.7,1768399302,56,Right,1102831081,212,14.3,1968651845,213,4.8,1255377258,140,56.4,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
1713105561,196,8,1,1,41,7kt37xy93vjy6wac8vq6fqz3g,1,35.7,88.1,2017-10-31T13:19:52.120Z,2017-10-31T13:19:52Z,1430420440,56,Back,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,
1618795393,197,49,1,1,43,7kt37xy93vjy6wac8vq6fqz3g,1,55.2,83.3,2017-10-31T13:19:54.512Z,2017-10-31T13:19:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,
2145357731,198,1,1,1,44,7kt37xy93vjy6wac8vq6fqz3g,1,55.2,83.3,2017-10-31T13:19:54.920Z,2017-10-31T13:19:58Z,1328283410,140,79.8,1904118108,212,27.3,1996042067,141,70.3,1636504943,213,6.0,1201161969,56,Center,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,
1502327333,199,1,1,1,48,7kt37xy93vjy6wac8vq6fqz3g,1,92.4,93.6,2017-10-31T13:19:58.712Z,2017-10-31T13:20:01Z,1747311832,140,67.1,2084413145,56,Left,2011259482,141,95.3,1645733556,212,26.6,1226727934,213,3.1,,,,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,
1474357946,200,1,1,1,51,7kt37xy93vjy6wac8vq6fqz3g,1,65.5,94.4,2017-10-31T13:20:01.641Z,2017-10-31T13:20:05Z,1948692759,213,4.4,1618494159,141,65.8,1117220890,212,20.3,1807762702,140,60.1,1168689424,56,Center,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,
1956342563,201,1,1,1,55,7kt37xy93vjy6wac8vq6fqz3g,1,60.1,65.8,2017-10-31T13:20:05.784Z,2017-10-31T13:20:08Z,2118938032,141,81.2,1144350825,212,25.8,1669327200,213,0.4,1545708731,140,82.6,1248504109,56,Left,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,
1960384641,202,1,1,1,58,7kt37xy93vjy6wac8vq6fqz3g,0,82.6,81.2,2017-10-31T13:20:08.713Z,2017-10-31T13:20:11Z,1604452426,140,89.4,1683685839,141,56.9,1378931548,213,5.1,1303631125,212,18.0,1761181147,2,,2033067234,56,Center,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,
2125101610,187,12,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,8.3,46.1,2017-10-31T13:20:11.328Z,2017-10-31T13:20:34Z,1584175682,212,21.3,1096092675,56,Back,1958001917,140,28.5,1111271571,141,43.6,1995694188,213,6.2,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,
901811102,6,43,1,2,1,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2017-10-29T14:03:21.497Z,2017-10-31T13:02:38Z,1494062173,2,0,1958802219,141,55.9,988084181,144,1,340879176,140,12.7,82685176,155,0,862540511,213,4.7,872806130,56,Center,414509083,1,0,enjtkmi8hjldw767n70b6mxg5,C. Walker,1945708119,212,,33.1,,,,,,,,,,,,,,,,
1665252879,203,1,1,2,2,7kt37xy93vjy6wac8vq6fqz3g,1,67,68.2,2017-10-31T13:20:12.904Z,2017-10-31T13:20:14Z,1206419838,140,57.5,1835693959,141,64.3,1183765614,212,10.3,1811722280,213,3.4,1445213685,56,Center,,,,,,,,,,8471w6ay5ndzkgy2g5ii26n6d,O. Chance,,,,,,,,,,,,,,,,,,,,
1888821236,8,43,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-10-29T14:03:23.848Z,2017-10-31T13:02:38Z,1748338996,56,Center,1500020805,144,12,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
2016795417,204,1,1,2,3,7kt37xy93vjy6wac8vq6fqz3g,1,57.7,65.1,2017-10-31T13:20:14.560Z,2017-10-31T13:20:17Z,1488990116,212,22.5,1180266171,140,48.1,1231650608,56,Back,1363615972,213,4.2,1672073279,141,35.5,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,
1966757482,205,1,1,2,7,7kt37xy93vjy6wac8vq6fqz3g,1,47.8,38.5,2017-10-31T13:20:17.665Z,2017-10-31T13:20:21Z,1410209016,212,18.2,1760330423,140,44.5,1145839549,141,64.8,1826964701,213,1.8,1999944083,56,Back,,,,,,,,,,dle50mcyb7xfk7eop3d0qs2c5,C. Boye-Hlorkah,,,,,,,,,,,,,,,,,,,,
1947399214,206,1,1,2,10,7kt37xy93vjy6wac8vq6fqz3g,1,44.5,75.7,2017-10-31T13:20:21.457Z,2017-10-31T13:20:27Z,1315982847,56,Left,2121550847,140,96.1,1615233409,213,0.2,1543794280,1,,1807904895,212,54.9,1310166111,141,88.6,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,
1166481264,207,1,1,2,16,7kt37xy93vjy6wac8vq6fqz3g,1,96.1,88.6,2017-10-31T13:20:27.496Z,2017-10-31T13:20:40Z,1848531849,210,,1301605080,141,60.9,1177581005,212,20.0,1911459883,56,Center,2050707019,140,89.7,2132314440,213,4.4,1426614062,155,,1908232757,154,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,1268368937,2,1,,,,,,,,,,,,,,,,,
1447712149,7,43,1,2,20,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2017-10-29T14:03:41.448Z,2017-10-31T13:02:38Z,1964297691,212,28.1,263390480,155,0,1730684552,213,4.6,933676461,144,1,305434907,56,Center,2082888925,141,55.8,1088843482,140,13.3,516878766,2,0,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,50823613,1,,0,,,,,,,,,,,,,,,,
