id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,qualifier/11/value
2028522993,12,1,1,0,59,36tr17foeaf9ejjmt2txuoy3y,1,65,64.9,2018-05-14T12:16:13.924Z,2018-05-14T12:16:16Z,1559459971,141,56.9,1172755025,56,Center,1131393219,3,,2097358589,212,8.4,1452616321,213,5.6,1534794006,140,71.1,,,,,,,a9ds5lw4ekhfjzmlpax91mdw5,N. Nadim,,,,,,,,,,,,,,,,,,,,,
2139302301,13,49,1,1,2,36tr17foeaf9ejjmt2txuoy3y,1,71.7,56.9,2018-05-14T12:16:16.757Z,2018-05-14T12:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,
1464599904,14,1,1,1,3,36tr17foeaf9ejjmt2txuoy3y,1,73.3,68.8,2018-05-14T12:16:17.301Z,2018-05-14T12:16:19Z,1609478246,213,1.9,1186659543,212,18.4,2023288751,56,Left,1342864761,140,67.0,1615482431,141,94.1,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,
1550421258,15,50,1,1,5,36tr17foeaf9ejjmt2txuoy3y,1,68.6,90.5,2018-05-14T12:16:19.709Z,2018-05-14T12:16:22Z,1835059520,233,10,1760829257,56,Left,1961043893,286,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,
1877364653,10,7,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,31.4,9.5,2018-05-14T12:16:20.230Z,2018-05-14T12:17:00Z,1932337397,233,15,2010522251,285,,1438372908,167,,1931642076,56,Back,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,
1739750023,11,5,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,23.6,-2,2018-05-14T12:16:20.589Z,2018-05-14T12:35:51Z,1880180008,56,Back,1215652024,233,16,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,
1323933683,16,5,1,1,6,36tr17foeaf9ejjmt2txuoy3y,0,76.4,102,2018-05-14T12:16:20.589Z,2018-05-14T12:16:29Z,1952465499,233,11,1637034572,56,Left,,,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,
1347389640,12,1,1,1,15,5rurqie3qt1qav9ir5mkqinn,0,22.7,0,2018-05-14T12:16:30.220Z,2018-05-14T12:16:30Z,1321233500,140,46.5,1487267481,141,12.5,1431130164,107,,1783005097,213,0.4,1220686122,212,26.8,1860354659,56,Back,1978208085,1,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,
1839666852,17,49,1,1,18,36tr17foeaf9ejjmt2txuoy3y,1,63.3,70.3,2018-05-14T12:16:32.358Z,2018-05-14T12:16:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,
1216601248,18,1,1,1,18,36tr17foeaf9ejjmt2txuoy3y,1,63.3,70.3,2018-05-14T12:16:32.614Z,2018-05-14T12:16:33Z,1932570339,56,Center,1538260609,140,71.2,2097461829,212,8.3,1469696740,141,70.0,1277470140,213,6.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,
1716148561,19,1,1,1,19,36tr17foeaf9ejjmt2txuoy3y,0,71.2,70,2018-05-14T12:16:33.662Z,2018-05-14T12:16:34Z,1402476205,213,4.4,1930231105,141,57.2,1705798448,212,9.1,1712403989,140,68.7,1216196316,56,Center,,,,,,,,,,a9ds5lw4ekhfjzmlpax91mdw5,N. Nadim,,,,,,,,,,,,,,,,,,,,,
1943284837,13,49,1,1,21,5rurqie3qt1qav9ir5mkqinn,1,24.2,41.5,2018-05-14T12:16:35.318Z,2018-05-14T12:16:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,
2080435010,14,1,1,1,21,5rurqie3qt1qav9ir5mkqinn,1,24.2,41.5,2018-05-14T12:16:35.497Z,2018-05-14T12:16:37Z,2029590496,213,2.8,2121409472,56,Back,1585944834,212,20.1,1265567119,140,5.9,1418045289,141,50.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,
1137972082,15,1,1,1,23,5rurqie3qt1qav9ir5mkqinn,1,5.9,50.3,2018-05-14T12:16:37.258Z,2018-05-14T12:16:40Z,1224706590,56,Back,1105353349,140,29.0,1731818403,213,0.8,1665722210,157,,1939939333,1,,1192112234,141,86.3,1939408720,212,34.5,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,
1381982290,16,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,30.4,88.1,2018-05-14T12:16:40.210Z,2018-05-14T12:16:43Z,2076524041,212,18.0,1276631639,56,Back,1575200335,140,18.1,1433988094,141,69.6,1301726809,213,3.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,
2111760826,17,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,19.8,71.2,2018-05-14T12:16:43.117Z,2018-05-14T12:16:45Z,1933885380,213,1.1,1376718257,140,27.4,1809662165,56,Back,1671266586,212,18.8,1724280259,141,96.3,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,
1822845105,18,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,27.8,95,2018-05-14T12:16:45.450Z,2018-05-14T12:16:47Z,1341221133,213,4.5,2011749674,56,Back,1684190542,141,72.7,1762216662,212,15.4,1629709262,140,25.4,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,
2004480523,19,50,1,1,33,5rurqie3qt1qav9ir5mkqinn,1,26.6,85.5,2018-05-14T12:16:47.638Z,2018-05-14T12:16:52Z,1962856893,233,20,1968555402,285,,1227569699,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,
1782735377,20,7,1,1,33,36tr17foeaf9ejjmt2txuoy3y,1,73.4,14.5,2018-05-14T12:16:47.648Z,2018-05-14T12:16:52Z,1255663775,167,,1716388395,56,Right,1511884513,233,19,1832954206,286,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,
1541889146,20,5,1,1,36,5rurqie3qt1qav9ir5mkqinn,1,25.4,102,2018-05-14T12:16:51.118Z,2018-05-14T12:17:00Z,1186690261,56,Back,1392524081,233,21,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,
2089899340,21,5,1,1,36,36tr17foeaf9ejjmt2txuoy3y,0,74.6,-2,2018-05-14T12:16:51.118Z,2018-05-14T12:35:51Z,2067705552,56,Right,2003601423,233,20,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,
1682693898,21,1,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,28.1,100,2018-05-14T12:17:06.134Z,2018-05-14T12:17:09Z,1810758563,56,Back,1380429147,141,88.9,1860701184,107,,1981493374,213,5.8,1838548682,140,45.1,1739003748,212,19.9,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,
1272042240,23,1,1,1,56,5rurqie3qt1qav9ir5mkqinn,1,43.4,88.3,2018-05-14T12:17:10.870Z,2018-05-14T12:17:12Z,1457973718,213,3.7,1623430643,140,35.0,2092142629,212,10.4,1137643184,56,Back,1737394562,141,80.2,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,
1559011061,24,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,33.5,81.1,2018-05-14T12:17:11.958Z,2018-05-14T12:17:33Z,1485540791,56,Back,1501051180,213,0.5,1711797700,140,45.6,1307835692,141,90.6,1911464465,212,14.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,
1301875580,25,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,1,44.3,90.5,2018-05-14T12:17:13.285Z,2018-05-14T12:17:14Z,2137307291,140,32.5,1692970448,141,94.7,1631365925,213,2.9,1433405930,56,Back,1860213139,212,12.7,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,
2108381052,26,1,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,32.2,93.8,2018-05-14T12:17:14.405Z,2018-05-14T12:17:16Z,1400607231,213,4.0,2058079985,212,18.6,1639110206,140,20.5,1183071053,141,73.2,2059629861,56,Back,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,
1466839357,27,1,1,2,1,5rurqie3qt1qav9ir5mkqinn,1,20.1,71.7,2018-05-14T12:17:16.254Z,2018-05-14T12:17:19Z,1807040979,141,46.3,1904339588,56,Back,1374389104,140,7.0,2100529900,212,22.1,2047690428,213,4.0,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,
1460565044,28,1,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,6.4,43.3,2018-05-14T12:17:19.500Z,2018-05-14T12:17:24Z,1480238949,157,,1363967720,212,43.8,1777497231,1,,1881339214,141,18.2,1560904354,140,44.8,1611928633,56,Back,1882268735,213,5.9,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,
1844636795,29,61,1,2,9,5rurqie3qt1qav9ir5mkqinn,0,44.2,18.2,2018-05-14T12:17:24.150Z,2018-05-14T12:17:24Z,1973498053,56,Back,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,
1244368964,22,61,1,2,10,36tr17foeaf9ejjmt2txuoy3y,1,55.6,79.4,2018-05-14T12:17:24.438Z,2018-05-14T12:17:24Z,1679798645,56,Left,,,,,,,,,,,,,,,,,,,,,,a9ds5lw4ekhfjzmlpax91mdw5,N. Nadim,,,,,,,,,,,,,,,,,,,,,
1940106234,23,49,1,2,11,36tr17foeaf9ejjmt2txuoy3y,1,41.7,71.5,2018-05-14T12:17:26.157Z,2018-05-14T12:17:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,
2066826520,24,1,1,2,12,36tr17foeaf9ejjmt2txuoy3y,1,41.7,71.5,2018-05-14T12:17:26.477Z,2018-05-14T12:17:28Z,1922493765,140,37.7,1271877590,212,23.0,1469185018,56,Back,1134971759,141,38.2,1385615768,213,4.5,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,
1793370947,25,1,1,2,14,36tr17foeaf9ejjmt2txuoy3y,1,37.7,38.2,2018-05-14T12:17:28.421Z,2018-05-14T12:17:32Z,1329736238,56,Back,1601227628,213,4.8,1756025558,141,2.6,1175670718,212,24.3,1114619719,140,40.0,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,
1653197467,26,1,1,2,17,36tr17foeaf9ejjmt2txuoy3y,1,41.1,10.9,2018-05-14T12:17:31.973Z,2018-05-14T12:17:33Z,1296772766,56,Back,1844669029,212,16.9,1542071619,213,1.4,1220538566,141,35.5,1829945142,140,43.5,,,,,,,,,,8evgc5zhtfnqatt15vr3ttwwl,A. McManus,,,,,,,,,,,,,,,,,,,,,
1391092113,27,1,1,2,19,36tr17foeaf9ejjmt2txuoy3y,1,43.5,35.5,2018-05-14T12:17:33.901Z,2018-05-14T12:17:36Z,1113504736,140,57.7,1228268772,56,Center,1872311187,141,36.3,1837143402,212,14.9,2126109819,213,0.0,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,
1732866278,28,1,1,2,21,36tr17foeaf9ejjmt2txuoy3y,0,57.7,36.3,2018-05-14T12:17:36.210Z,2018-05-14T12:17:37Z,1702776830,212,37.5,1107084805,140,93.0,1349777071,213,0.2,1259678466,155,,1258430963,141,44.6,1352403115,1,,1960304088,56,Center,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,
1433187577,30,52,1,2,23,5rurqie3qt1qav9ir5mkqinn,1,10,56.6,2018-05-14T12:17:38.850Z,2018-05-14T12:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,
1810264881,31,1,1,2,31,5rurqie3qt1qav9ir5mkqinn,1,12.7,52.1,2018-05-14T12:17:45.726Z,2018-05-14T12:17:49Z,1503976381,123,,1159590181,140,20.7,2102267521,212,17.5,1671300330,56,Back,1956695015,213,1.1,1709709193,141,74.7,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,
1946880532,32,1,1,2,34,5rurqie3qt1qav9ir5mkqinn,1,20.7,74.7,2018-05-14T12:17:49.230Z,2018-05-14T12:17:50Z,1631881522,56,Back,1391135005,213,4.5,1197506978,212,10.0,2096462939,141,60.2,1944831458,140,19.1,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,
1097861694,33,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,1,19.1,60.2,2018-05-14T12:17:50.726Z,2018-05-14T12:17:56Z,1410689974,213,1.1,1347769191,212,27.6,1285799920,56,Back,1563807677,141,95.4,2059061409,140,32.1,2088065498,157,,1990621191,1,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,
2143457293,34,1,1,2,41,5rurqie3qt1qav9ir5mkqinn,1,28.7,74.5,2018-05-14T12:17:56.700Z,2018-05-14T12:17:59Z,1590779910,140,7.0,1670113774,56,Back,1122136988,141,54.9,1514903927,212,26.4,1469858369,213,3.7,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,
1593179408,35,1,1,2,44,5rurqie3qt1qav9ir5mkqinn,0,4.8,62.1,2018-05-14T12:17:59.206Z,2018-05-14T12:18:01Z,1582398534,157,,1588323314,212,43.6,1543185953,1,,1583231188,141,95.6,1888223281,213,0.5,1786334534,140,40.2,1355552095,56,Back,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,
1245842860,29,49,1,2,48,36tr17foeaf9ejjmt2txuoy3y,1,65.8,12.3,2018-05-14T12:18:02.885Z,2018-05-14T12:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8evgc5zhtfnqatt15vr3ttwwl,A. McManus,,,,,,,,,,,,,,,,,,,,,
1285636755,30,1,1,2,48,36tr17foeaf9ejjmt2txuoy3y,1,65.8,12.3,2018-05-14T12:18:03.149Z,2018-05-14T12:18:04Z,1992820192,141,20.4,1801225469,140,77.1,1353982335,212,13.1,2050843410,56,Right,1278798804,213,0.4,,,,,,,,,,8evgc5zhtfnqatt15vr3ttwwl,A. McManus,,,,,,,,,,,,,,,,,,,,,
1512527505,31,3,1,2,50,36tr17foeaf9ejjmt2txuoy3y,0,82,17,2018-05-14T12:18:04.709Z,2018-05-14T12:18:08Z,1247547462,286,,1242479232,233,36,1178491010,56,Right,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,
1485408906,36,7,1,2,50,5rurqie3qt1qav9ir5mkqinn,1,18,83,2018-05-14T12:18:04.719Z,2018-05-14T12:18:07Z,1095569995,285,,2068105683,56,Back,1789799181,233,31,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,
