id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist
2016829446,4,1,1,0,16,9m7z1upwp3svfn611ejq7d36v,1,23.9,87.7,2017-10-08T11:31:31.750Z,2017-10-08T11:31:33Z,1483733288,213,6.1,1214671147,141,85.4,1672427617,56,Back,1930710821,212,9.2,1902423536,140,32.5,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,
1503870175,5,50,1,0,18,9m7z1upwp3svfn611ejq7d36v,1,27,91.8,2017-10-08T11:31:33.618Z,2017-10-08T11:31:36Z,1653597981,285,,1736717419,56,Back,1550493125,233,8,,,,,,,,,,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
2111387939,8,7,1,0,18,5rurqie3qt1qav9ir5mkqinn,1,73,8.2,2017-10-08T11:31:33.628Z,2017-10-08T11:31:36Z,1826710163,286,,1423530553,233,5,1974994398,167,,1075613561,56,Right,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,
1231816067,6,5,1,0,20,9m7z1upwp3svfn611ejq7d36v,1,19.1,101.4,2017-10-08T11:31:35.785Z,2017-10-08T12:26:00Z,1988536047,56,Back,1654998196,233,9,,,,,,,,,,,,,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
1687069738,9,5,1,0,20,5rurqie3qt1qav9ir5mkqinn,0,80.9,-1.4,2017-10-08T11:31:35.785Z,2017-10-08T11:31:47Z,2127979339,233,6,1897098294,56,Right,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,
1468424305,7,1,1,0,31,9m7z1upwp3svfn611ejq7d36v,0,19,100,2017-10-08T11:31:46.651Z,2017-10-08T11:31:54Z,1331107073,140,44.6,1268852714,141,96.8,2037598667,56,Back,2037558872,107,,1312947413,1,,2059754657,213,6.2,1629202847,212,27.1,,,,9jq5k7h3itkm7dnb8qw9vqvh1,D. Kerkdijk,,,,,,,,,,,,,,,,,,,,,,,,,
1328367166,8,44,1,0,34,9m7z1upwp3svfn611ejq7d36v,0,43.4,96.6,2017-10-08T11:31:49.592Z,2017-10-08T11:59:14Z,1904642443,56,Back,1406222752,285,,1229516388,233,10,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,
1664887187,10,44,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,56.6,3.4,2017-10-08T11:31:49.602Z,2017-10-08T11:31:54Z,1384328083,286,,1990377200,56,Right,1344776942,233,8,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2051638484,11,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,0,57.9,3.4,2017-10-08T11:31:50.337Z,2017-10-08T11:31:51Z,1099773096,3,,1335753016,56,Right,1425293906,213,4.1,1175316911,140,55.3,1861113444,212,4.5,1827339045,141,0.0,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
1843457715,9,5,1,0,36,9m7z1upwp3svfn611ejq7d36v,1,44.8,101.5,2017-10-08T11:31:51.491Z,2017-10-08T12:26:00Z,2064464672,233,12,1644461557,56,Back,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,
1169570053,12,5,1,0,36,5rurqie3qt1qav9ir5mkqinn,0,55.2,-1.5,2017-10-08T11:31:51.491Z,2017-10-08T11:32:08Z,1334979668,233,9,1713709189,56,Right,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
2094110806,10,1,1,0,53,9m7z1upwp3svfn611ejq7d36v,1,46.3,100,2017-10-08T11:32:08.322Z,2017-10-08T11:32:18Z,1619719240,1,,1731467427,56,Left,1676982260,212,26.8,1384357751,107,,1340902339,141,97.8,1127521886,213,6.2,2056932137,140,71.7,,,,9jq5k7h3itkm7dnb8qw9vqvh1,D. Kerkdijk,,,,,,,,,,,,,,,,,,,,,,,,,
1956097305,12,5,1,1,0,9m7z1upwp3svfn611ejq7d36v,0,75,101.1,2017-10-08T11:32:15.177Z,2017-10-08T12:26:00Z,1804605978,56,Left,1672657089,233,13,,,,,,,,,,,,,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
2005009036,13,5,1,1,0,5rurqie3qt1qav9ir5mkqinn,1,25,-1.1,2017-10-08T11:32:15.177Z,2017-10-08T11:32:21Z,1963716302,233,12,1142822455,56,Back,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,
1849167803,14,1,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,23.5,0,2017-10-08T11:32:18.905Z,2017-10-08T11:32:21Z,1384993695,56,Back,1309880370,213,2.0,1502540205,212,22.3,1152424434,140,14.6,1882845496,107,,1464132026,141,28.3,2106371969,1,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,
1688427724,11,1,1,1,5,9m7z1upwp3svfn611ejq7d36v,0,71.7,97.8,2017-10-08T11:32:20.178Z,2017-10-08T12:28:10Z,1800906975,140,73.6,2127240606,213,0.8,1708823283,212,2.9,1810735776,3,,1298004745,141,100.0,1168835171,56,Left,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,
1555509364,15,1,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,14.2,28.3,2017-10-08T11:32:21.449Z,2017-10-08T11:32:24Z,2057645380,56,Back,1604971845,140,18.4,1414643489,212,19.5,1749104895,141,56.3,1683307412,213,1.3,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
1141886577,16,1,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,19.7,62.6,2017-10-08T11:32:23.947Z,2017-10-08T11:32:27Z,1972640884,140,26.8,1631587746,212,23.7,1535246844,56,Back,2069357176,141,95.7,2134775365,213,1.3,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,
1162938854,17,1,1,1,12,5rurqie3qt1qav9ir5mkqinn,1,25.3,96,2017-10-08T11:32:27.337Z,2017-10-08T11:32:33Z,1924863661,56,Back,1569385096,141,77.6,1204012571,212,13.9,2005619010,140,19.6,1374920372,213,4.3,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,
1701654247,18,1,1,1,17,5rurqie3qt1qav9ir5mkqinn,0,25,78.2,2017-10-08T11:32:32.970Z,2017-10-08T11:32:36Z,2044337539,213,0.2,1772411432,141,92.6,1760898924,155,,1796123467,56,Left,1270980377,212,54.9,1579088919,1,,1618924252,140,76.4,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,
1639042032,13,1,1,1,20,9m7z1upwp3svfn611ejq7d36v,0,25.3,15.8,2017-10-08T11:32:35.394Z,2017-10-08T12:28:13Z,2137637201,212,18.5,2050220060,56,Back,1851861950,140,42.3,1550951381,213,6.0,1745160908,3,,1479525831,141,8.8,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
1188831633,19,1,1,1,24,5rurqie3qt1qav9ir5mkqinn,0,54.7,95.1,2017-10-08T11:32:39.850Z,2017-10-08T11:32:40Z,1684600803,141,77.0,1554654703,213,3.5,1163142828,56,Back,1539827501,212,31.5,1947156393,140,27.1,,,,,,,,,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,
1082893125,14,49,1,1,26,9m7z1upwp3svfn611ejq7d36v,1,62.5,16.8,2017-10-08T11:32:41.220Z,2017-10-08T11:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6dgcji5tks2ninrirba2mvgt1,C. Estcourt,,,,,,,,,,,,,,,,,,,,,,,,,
1860399138,15,50,1,1,29,9m7z1upwp3svfn611ejq7d36v,1,79.3,46.9,2017-10-08T11:32:44.770Z,2017-10-08T11:32:46Z,1569480945,56,Center,2017082486,286,,1639629008,233,20,,,,,,,,,,,,,,,,6dgcji5tks2ninrirba2mvgt1,C. Estcourt,,,,,,,,,,,,,,,,,,,,,,,,,
1987143717,20,7,1,1,29,5rurqie3qt1qav9ir5mkqinn,0,20.7,53.1,2017-10-08T11:32:45.500Z,2017-10-08T11:32:46Z,1715452431,285,,1704937705,233,15,1929734227,56,Back,,,,,,,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
1615160522,16,1,1,1,33,9m7z1upwp3svfn611ejq7d36v,1,58.6,68.2,2017-10-08T11:32:48.610Z,2017-10-08T12:28:26Z,1752089035,213,0.3,1230601002,141,72.9,1122714095,56,Center,1629253023,140,68.9,1420966057,212,11.3,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
1540940398,21,49,1,1,39,5rurqie3qt1qav9ir5mkqinn,1,4.9,12.3,2017-10-08T11:32:54.676Z,2017-10-08T11:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,
1956122503,17,61,1,1,40,9m7z1upwp3svfn611ejq7d36v,0,92.3,82.1,2017-10-08T11:32:55.170Z,2017-10-08T11:32:55Z,1456284530,56,Left,,,,,,,,,,,,,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,
1327106524,22,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,5.4,14.9,2017-10-08T11:32:55.746Z,2017-10-08T11:32:57Z,1610989878,213,1.3,1163195959,212,11.3,1939014807,141,31.0,1406426597,56,Back,1428722319,140,8.2,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,
1168802828,23,1,1,1,42,5rurqie3qt1qav9ir5mkqinn,0,8.2,31,2017-10-08T11:32:57.130Z,2017-10-08T11:32:58Z,1981767292,213,5.7,1341789119,212,29.1,1874685684,141,8.5,1321835647,140,31.8,1152709178,56,Back,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
1141409695,18,49,1,1,44,9m7z1upwp3svfn611ejq7d36v,1,74,75.1,2017-10-08T11:32:59.922Z,2017-10-08T11:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
1931863855,19,1,1,1,46,9m7z1upwp3svfn611ejq7d36v,1,75.4,68.4,2017-10-08T11:33:01.610Z,2017-10-08T11:33:05Z,2142795969,141,63.7,1312432496,213,3.4,1302629128,212,13.3,1800367110,140,63.1,1622939261,56,Center,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
1495760590,20,1,1,1,50,9m7z1upwp3svfn611ejq7d36v,1,63.4,63.3,2017-10-08T11:33:05.187Z,2017-10-08T11:33:09Z,1445004695,141,40.9,1304353868,140,60.1,1425361862,212,15.6,1967219546,56,Center,1325911814,213,4.5,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
1159246522,21,1,1,1,54,9m7z1upwp3svfn611ejq7d36v,1,60.1,40.9,2017-10-08T11:33:09.490Z,2017-10-08T11:33:13Z,1324308707,141,22.5,1298183715,56,Back,1116487322,212,17.2,2105400174,140,48.9,1346514307,213,4.0,,,,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
1799275170,23,5,1,1,57,9m7z1upwp3svfn611ejq7d36v,0,65.2,-1.6,2017-10-08T11:33:12.890Z,2017-10-08T12:26:00Z,1736686838,233,24,1262804915,56,Right,,,,,,,,,,,,,,,,,,,dvvoff2dssapkar9vfrk7k05x,F. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
1561937927,24,5,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,34.8,101.6,2017-10-08T11:33:12.890Z,2017-10-08T11:33:16Z,1369107769,56,Back,1933866400,233,23,,,,,,,,,,,,,,,,,,,8n2xsdc43sii4t0hsci397aad,J. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
1402997945,22,1,1,1,57,9m7z1upwp3svfn611ejq7d36v,0,48.7,20,2017-10-08T11:33:13.420Z,2017-10-08T11:33:19Z,1415752278,213,5.5,1370408681,212,20.6,2132415779,56,Right,2127091365,141,0.0,1902820624,140,62.6,,,,,,,,,,dvvoff2dssapkar9vfrk7k05x,F. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
1652345540,25,1,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,32.2,100,2017-10-08T11:33:15.987Z,2017-10-08T11:33:18Z,1479655679,212,11.0,1371908846,56,Back,1267347865,141,90.3,2047899113,213,4.0,1862406920,107,,1097295504,140,25.0,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,
1807408800,26,1,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,25,90.3,2017-10-08T11:33:18.186Z,2017-10-08T11:33:19Z,1805637820,141,82.4,1312436342,56,Back,1282959145,213,5.6,1607573988,140,30.9,1505476760,212,8.2,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,
1763064691,27,1,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,30.9,82.4,2017-10-08T11:33:19.690Z,2017-10-08T11:33:22Z,1169601818,212,12.2,1118714329,213,2.4,1761979999,140,22.2,1903968428,141,94.4,1436033256,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
2047763425,28,3,1,2,6,5rurqie3qt1qav9ir5mkqinn,0,22.6,90.4,2017-10-08T11:33:22.900Z,2017-10-08T12:18:40Z,1342535612,233,359,1457176149,56,Back,1608941398,285,,,,,,,,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,
1874700192,359,7,1,2,6,9m7z1upwp3svfn611ejq7d36v,1,77.4,9.6,2017-10-08T11:33:22.190Z,2017-10-08T12:18:40Z,1498937332,286,,1201694295,233,28,2023582950,56,Right,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
1510956864,24,49,1,2,9,9m7z1upwp3svfn611ejq7d36v,1,77.9,13.8,2017-10-08T11:33:24.770Z,2017-10-08T11:33:24Z,,,,,,,,,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
2036672797,25,1,1,2,11,9m7z1upwp3svfn611ejq7d36v,0,90,12.8,2017-10-08T11:33:27.500Z,2017-10-08T11:33:30Z,1758378532,2,,1998163101,212,52.5,1807657015,56,Left,1441437430,213,1.5,1546739692,141,89.9,1494505863,1,,1121468269,155,,1498905299,140,92.9,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
2048234949,26,1,1,2,19,9m7z1upwp3svfn611ejq7d36v,1,90.4,88.4,2017-10-08T11:33:35.580Z,2017-10-08T11:33:36Z,1076999924,213,3.5,1400529278,212,20.3,1239222490,56,Center,1203632394,141,78.5,1701523594,140,72.2,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,
1866687879,27,1,1,2,21,9m7z1upwp3svfn611ejq7d36v,1,71.6,75.9,2017-10-08T11:33:36.849Z,2017-10-08T11:33:40Z,1679342985,56,Center,2007439687,213,0,1583494735,141,75.9,1871946031,140,86.7,1337417635,212,15.9,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
2054769896,28,1,1,2,25,9m7z1upwp3svfn611ejq7d36v,1,88,81.4,2017-10-08T11:33:40.450Z,2017-10-08T11:33:41Z,1254208812,212,7.6,1879016486,141,92.3,1143558508,213,1.4,1198827378,56,Left,1075791496,140,89.4,,,,,,,,,,6dgcji5tks2ninrirba2mvgt1,C. Estcourt,,,,,,,,,,,,,,,,,,,,,,,,,
1681119014,29,1,1,2,26,9m7z1upwp3svfn611ejq7d36v,1,89.7,93.5,2017-10-08T11:33:41.722Z,2017-10-08T11:33:43Z,2126003653,56,Left,2114244112,141,88.1,1432374011,212,13.0,1205208505,213,3.4,1829496176,140,77.8,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,
1343400819,30,1,1,2,28,9m7z1upwp3svfn611ejq7d36v,1,77.6,88.1,2017-10-08T11:33:43.226Z,2017-10-08T11:33:47Z,1444008914,56,Center,1387782423,212,14.7,1553944333,141,75.0,1263364870,213,3.8,2105845718,140,66.5,,,,,,,,,,6dgcji5tks2ninrirba2mvgt1,C. Estcourt,,,,,,,,,,,,,,,,,,,,,,,,,
1393175411,31,1,1,2,32,9m7z1upwp3svfn611ejq7d36v,1,66.2,69.9,2017-10-08T11:33:47.418Z,2017-10-08T11:33:51Z,1928265481,140,63.0,1172903705,212,17.5,1701513582,213,4.5,1973239641,141,44.6,1499972347,56,Center,,,,,,,,,,3n7kn75zu8eatv2vavfbi2l05,J. Biesmans,,,,,,,,,,,,,,,,,,,,,,,,,
1969187567,29,49,1,2,35,5rurqie3qt1qav9ir5mkqinn,1,24.1,83.9,2017-10-08T11:33:50.946Z,2017-10-08T11:33:51Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,
1312994020,32,3,1,2,35,9m7z1upwp3svfn611ejq7d36v,0,62.3,36.3,2017-10-08T11:33:50.954Z,2017-10-08T11:33:51Z,1926587140,286,,1485509323,211,,1754465881,56,Center,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
1529192187,30,1,1,2,37,5rurqie3qt1qav9ir5mkqinn,0,26.6,83.2,2017-10-08T11:33:52.611Z,2017-10-08T11:33:55Z,1715400235,140,29.8,1572845296,141,81.1,1722302204,233,33,1404885311,213,5.9,1105443341,212,3.7,1647228992,286,,1579092253,56,Back,1206427070,236,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,
1115400912,33,74,1,2,37,9m7z1upwp3svfn611ejq7d36v,1,66.8,13.1,2017-10-08T11:33:52.621Z,2017-10-08T11:59:12Z,1821490390,285,,1747657657,56,Right,1104944090,233,30,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,
