id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId
1661907654,3,12,1,0,18,5rurqie3qt1qav9ir5mkqinn,1,15.2,49.6,2018-04-01T11:31:38.590Z,2018-04-01T11:31:41Z,1242315608,140,30.0,2136414520,141,40.1,1543715476,212,16.8,1968030167,56,Back,1326147402,213,5.9,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,
2022493418,4,49,1,0,21,5rurqie3qt1qav9ir5mkqinn,1,33.3,40.3,2018-04-01T11:31:41.555Z,2018-04-01T11:31:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,
1645105270,5,1,1,0,22,5rurqie3qt1qav9ir5mkqinn,1,34,40.3,2018-04-01T11:31:42.131Z,2018-04-01T11:31:44Z,1219846469,56,Back,1299050056,141,37.1,1165999938,140,23.1,1142660593,212,11.7,2129280894,213,3.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,
1483712243,6,1,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,21.5,33.1,2018-04-01T11:31:44.434Z,2018-04-01T11:31:49Z,1770100485,56,Back,1752668487,212,13.3,1496885713,140,24.1,1078949064,141,14.0,2128670019,213,4.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
1901408542,8,5,1,0,26,5rurqie3qt1qav9ir5mkqinn,0,23.9,-0.9,2018-04-01T11:31:46.385Z,2018-04-01T12:21:03Z,1176043432,233,9,2110789193,56,Back,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
1155177012,9,5,1,0,26,spi3g782q7m4evjxn1sv6cfa,1,76.1,100.9,2018-04-01T11:31:46.385Z,2018-04-01T11:31:52Z,1447806990,233,8,1214049933,56,Left,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
1186023638,7,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,0,19.2,8.3,2018-04-01T11:31:48.858Z,2018-04-01T11:31:49Z,1957481311,213,5.5,1645525649,140,24.5,1573062866,56,Back,1412412781,212,8.2,1510273560,141,0.0,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
1979944820,10,1,1,0,32,spi3g782q7m4evjxn1sv6cfa,0,76.7,100,2018-04-01T11:31:52.670Z,2018-04-01T11:31:53Z,1508107003,56,Left,1645020600,213,5.9,1469088327,107,,1292407347,212,13.1,1563795180,141,94.5,1207308319,140,88.4,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
1984887749,10,5,1,0,34,5rurqie3qt1qav9ir5mkqinn,0,12.8,-1.6,2018-04-01T11:31:53.986Z,2018-04-01T12:21:03Z,1323419530,56,Back,1753685528,233,11,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
1482866655,11,5,1,0,34,spi3g782q7m4evjxn1sv6cfa,1,87.2,101.6,2018-04-01T11:31:53.986Z,2018-04-01T11:32:01Z,1108828683,56,Left,1890321345,233,10,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
1755200404,9,8,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,13.6,3.8,2018-04-01T11:31:54.219Z,2018-04-01T11:31:54Z,1512557082,56,Back,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
1959440371,12,1,1,0,41,spi3g782q7m4evjxn1sv6cfa,1,80.1,100,2018-04-01T11:32:01.274Z,2018-04-01T11:32:03Z,2035874689,212,10.1,1837915278,56,Left,1739308949,213,4.6,1148886173,140,78.9,1953005926,107,,1325894539,141,86.6,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
1441584059,13,1,1,0,43,spi3g782q7m4evjxn1sv6cfa,1,78.2,86.3,2018-04-01T11:32:03.900Z,2018-04-01T11:32:06Z,1603806002,140,72.0,1880649031,56,Center,2016397529,213,4.3,1281979709,141,66.0,1743632394,212,15.3,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,
1099801148,14,1,1,0,46,spi3g782q7m4evjxn1sv6cfa,1,71.6,58.2,2018-04-01T11:32:06.153Z,2018-04-01T11:32:12Z,1970306579,213,5.1,1680716764,56,Right,2096778820,141,15.8,1966162281,155,,1557861632,212,31.1,2053202457,140,82.7,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
1262827004,15,1,1,0,52,spi3g782q7m4evjxn1sv6cfa,0,97.1,13.8,2018-04-01T11:32:12.683Z,2018-04-01T11:32:14Z,2010408863,213,1.7,1167938579,141,52.1,1968753038,2,,1856090466,56,Center,2060359724,155,,1530740148,140,94.9,1113596360,212,26.1,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,
1823534589,11,12,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,6.4,44.5,2018-04-01T11:32:15.420Z,2018-04-01T11:32:16Z,1398812875,212,12.0,1952754427,213,4.9,1918228214,56,Back,1360763722,15,,1180856761,141,27.1,1677844386,140,8.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
1594564211,16,1,1,0,57,spi3g782q7m4evjxn1sv6cfa,1,90.3,83.8,2018-04-01T11:32:17.338Z,2018-04-01T11:32:20Z,1473898042,213,3.4,1648051079,212,19.2,1493949950,56,Center,2110373598,140,72.5,1292911021,141,77.3,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
1352307633,17,1,1,1,0,spi3g782q7m4evjxn1sv6cfa,0,72.4,77.2,2018-04-01T11:32:20.618Z,2018-04-01T11:32:21Z,1912496818,2,,1893227374,213,5.2,1900905050,140,83.0,1475752455,141,47.2,1366323586,212,23.2,1459349814,155,,1221431880,56,Center,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
1689508990,12,12,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,19.7,50.4,2018-04-01T11:32:23.580Z,2018-04-01T11:32:24Z,2091840456,56,Back,1497072836,140,31.0,1193442596,212,18.4,1091342023,213,5.4,1893500338,141,29.7,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
1824079379,13,49,1,1,4,5rurqie3qt1qav9ir5mkqinn,1,32,28.9,2018-04-01T11:32:24.266Z,2018-04-01T11:32:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,
1744985460,14,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,35.1,27.3,2018-04-01T11:32:25.900Z,2018-04-01T11:32:26Z,1453583449,141,33.4,1954597397,212,10.9,1644689059,213,2.8,1997879284,56,Back,1535182109,140,25.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,
2001614388,15,1,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,25.3,31,2018-04-01T11:32:26.538Z,2018-04-01T11:32:29Z,1989143943,212,16.8,1094165561,140,34.7,1081081495,213,5.3,1845850968,141,11.0,1798776155,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,
1804998759,16,1,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,36.3,9.4,2018-04-01T11:32:29.537Z,2018-04-01T11:32:32Z,1423239287,213,3.0,1819632184,141,13.1,1185139758,140,23.3,1760451849,56,Back,1295434386,212,13.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
1113412744,17,1,1,1,12,5rurqie3qt1qav9ir5mkqinn,1,23.1,11.4,2018-04-01T11:32:32.586Z,2018-04-01T11:32:35Z,2049928359,140,24.5,1788365516,212,14.2,1283254565,213,1.5,1912627500,56,Back,1180473404,141,32.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
1200825558,18,1,1,1,15,5rurqie3qt1qav9ir5mkqinn,0,24.9,31.3,2018-04-01T11:32:35.746Z,2018-04-01T11:32:37Z,1764814725,212,38.7,1806322143,213,6.2,1111698679,56,Center,1701525945,141,26.8,1820449142,155,,1341195004,1,,1087707889,140,61.6,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
1338831122,18,1,1,1,17,spi3g782q7m4evjxn1sv6cfa,1,40.7,76,2018-04-01T11:32:37.722Z,2018-04-01T11:32:40Z,1576463407,3,,1253069636,141,91.5,1452672526,212,20.0,1144506252,213,0.6,1265956463,56,Left,1899538718,140,56.9,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,
1684891688,19,49,1,1,20,spi3g782q7m4evjxn1sv6cfa,1,60.5,92.1,2018-04-01T11:32:40.410Z,2018-04-01T11:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
1501936962,20,1,1,1,20,spi3g782q7m4evjxn1sv6cfa,0,61.2,92,2018-04-01T11:32:40.713Z,2018-04-01T11:32:42Z,1683445047,213,0.3,1579570798,212,17.9,1538858018,140,77.3,1384053865,141,100.0,1333150859,56,Left,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
1682442362,20,5,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,17,-0.8,2018-04-01T11:32:41.899Z,2018-04-01T12:21:03Z,1222260654,56,Back,1188448855,233,21,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2126091075,21,5,1,1,22,spi3g782q7m4evjxn1sv6cfa,0,83,100.8,2018-04-01T11:32:41.899Z,2018-04-01T11:33:02Z,1544052803,56,Left,1707557023,233,20,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
1977741244,19,40,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-01T11:32:45.840Z,2018-04-01T11:32:45Z,1360914327,30,"w751k9p25kmtsveitxdlz6j9, 19npqca9guxs7p2yl5sbjmbx1, 16gnoas9x34hm887omkmeee39, dqpv2janh4g4qkiqx7h7vs8gl, 6zaowm8oua2nzpobekogff1lh, egt40316gg12vn8a4mbax3kr9, 3sn815dsm0i0rnw9nigjyb0et, 28yvc8jmyyfavb0hetafjdadx, 1dbhha29epjmo8g4xfm5taaj9, 5m2ilglr6tlmgs2d4qzk5wno5, wupxscyf4x7rsjidpmp0wnv9, da8ymxqy00lunda8tq9oltuj9, 7e8f4kfwcucaj4239xz0rai1h, 6679bfd6bjylogbe4ebese85x, 3beshocpsefo41ue002l0mx1x, 54hjbtj3pm6a4qruhfsz6z3zd",1604472121,130,4,1165525742,194,96380,2143258896,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",1211853855,59,"1, 18, 3, 20, 6, 16, 23, 21, 8, 10, 11, 9, 13, 15, 17, 29",1446196119,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809181989,21,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,11.8,0,2018-04-01T11:33:01.482Z,2018-04-01T11:33:03Z,1081296650,107,,1232629032,56,Back,1969906881,141,19.4,2057568739,140,8.0,1579511715,212,14.5,1499036859,213,1.8,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
1382211342,22,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,9.5,21.8,2018-04-01T11:33:03.562Z,2018-04-01T11:33:06Z,1595266610,212,16.6,1489192437,140,4.8,1289822119,141,45.1,1995554193,213,1.9,1578803404,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2110381611,23,1,1,1,46,5rurqie3qt1qav9ir5mkqinn,0,4.5,44.9,2018-04-01T11:33:05.954Z,2018-04-01T11:33:07Z,2027185250,140,28.9,1945393754,213,0.0,1621905489,56,Back,1806376517,157,,1622541781,212,25.6,1400026143,1,,1751573794,141,46.0,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,
2048674511,22,61,1,1,47,spi3g782q7m4evjxn1sv6cfa,0,67.3,47.2,2018-04-01T11:33:07.506Z,2018-04-01T11:33:07Z,1702231867,56,Center,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2085556170,24,61,1,1,51,5rurqie3qt1qav9ir5mkqinn,0,30.9,59.1,2018-04-01T11:33:10.938Z,2018-04-01T11:33:11Z,1619008163,56,Back,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,
1281602095,23,49,1,1,52,spi3g782q7m4evjxn1sv6cfa,1,73.9,38.9,2018-04-01T11:33:11.877Z,2018-04-01T11:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,
1676799548,24,15,1,1,53,spi3g782q7m4evjxn1sv6cfa,1,74.5,38.9,2018-04-01T11:33:13.242Z,2018-04-01T11:33:42Z,1555996163,79,,1892256634,233,25,1840153359,18,,2075301467,147,48.9,1659352629,102,48.5,1421848446,22,,1179208589,56,Center,1497402192,103,32.3,drwlmmiguqz2mfzsh6gjmklx,D. Spence,2082207348,20,1265783079,146,99.4,1118527732,215,,,,,,,,,,,,,,,,,
1286530082,25,10,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,2.2,51,2018-04-01T11:33:13.342Z,2018-04-01T11:33:43Z,1880559475,233,24,1865222486,181,,1639664884,182,,2114010673,56,Back,1274502165,173,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,
1290287976,25,6,1,1,55,spi3g782q7m4evjxn1sv6cfa,1,87.7,40.4,2018-04-01T11:33:15.721Z,2018-04-01T11:33:23Z,1306883506,233,26,1644642177,56,Center,1996513035,75,,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,
1618886800,26,6,1,1,55,5rurqie3qt1qav9ir5mkqinn,0,12.3,59.6,2018-04-01T11:33:15.721Z,2018-04-01T12:10:40Z,2144428883,233,25,1834634240,56,Back,1968743754,73,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,
1447370526,27,40,1,2,13,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-01T11:33:33.617Z,2018-04-01T11:33:33Z,1475362681,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",1360043398,130,4,1478178889,59,"1, 18, 3, 20, 6, 16, 8, 21, 10, 23, 11, 9, 13, 15, 17, 29",1558592970,194,96380,1202860202,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",1498609056,30,"w751k9p25kmtsveitxdlz6j9, 19npqca9guxs7p2yl5sbjmbx1, 16gnoas9x34hm887omkmeee39, dqpv2janh4g4qkiqx7h7vs8gl, 6zaowm8oua2nzpobekogff1lh, egt40316gg12vn8a4mbax3kr9, 1dbhha29epjmo8g4xfm5taaj9, 28yvc8jmyyfavb0hetafjdadx, 5m2ilglr6tlmgs2d4qzk5wno5, 3sn815dsm0i0rnw9nigjyb0et, wupxscyf4x7rsjidpmp0wnv9, da8ymxqy00lunda8tq9oltuj9, 7e8f4kfwcucaj4239xz0rai1h, 6679bfd6bjylogbe4ebese85x, 3beshocpsefo41ue002l0mx1x, 54hjbtj3pm6a4qruhfsz6z3zd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965416301,26,1,1,2,30,spi3g782q7m4evjxn1sv6cfa,0,99.5,0.5,2018-04-01T11:33:50.481Z,2018-04-01T11:33:53Z,1847693194,56,Center,1666227088,213,1.7,1677754870,223,,2090460641,6,,1779981257,155,,1859682669,1,,1122942484,141,50.0,1587877872,2,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,1380559424,140,1211431203,212,34.1,,,94.6,,,,,,,,,,,,,,,,
1524209009,28,12,1,2,34,5rurqie3qt1qav9ir5mkqinn,1,6.4,52.8,2018-04-01T11:33:54.980Z,2018-04-01T11:33:55Z,2064149362,213,0.6,1453145112,141,75.0,1425100402,140,25.4,1719135004,15,,1700001779,56,Back,1319368921,212,25.0,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,
1901808251,29,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,0,29.2,73.8,2018-04-01T11:33:55.877Z,2018-04-01T12:28:07Z,1848513073,140,30.1,2095842736,233,27,2076543642,213,0,2107153073,56,Back,1334484115,141,73.8,1494924391,212,0.9,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,
1671957078,27,8,1,2,37,spi3g782q7m4evjxn1sv6cfa,1,73.5,22.5,2018-04-01T11:33:57.706Z,2018-04-01T12:28:09Z,2116317465,56,Center,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,
1771362332,28,49,1,2,38,spi3g782q7m4evjxn1sv6cfa,1,75.2,22.4,2018-04-01T11:33:58.322Z,2018-04-01T11:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,
1358198190,29,1,1,2,39,spi3g782q7m4evjxn1sv6cfa,0,84.1,19.5,2018-04-01T11:33:59.867Z,2018-04-01T11:34:01Z,1609838372,155,,1975386196,140,88.1,1944776990,286,,1222889021,212,6.9,1908569132,233,30,1392230693,213,0.9,1771354129,236,,1395513286,2,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,2113772590,56,1516402972,141,27.6,,,Center,,,,,,,,,,,,,,,,
