id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/10/value,qualifier/13/value
1894845480,13,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,48.4,93.2,2018-05-17T12:27:35.397Z,2018-05-17T12:27:38Z,1712323326,140,31.1,1300082714,141,75.4,1884404211,213,3.7,2093685400,56,Back,1113085200,212,21.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1079737796,14,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,31.5,77.8,2018-05-17T12:27:38.206Z,2018-05-17T12:27:42Z,1838656325,141,95.0,1388456997,212,11.8,1963494469,213,1.7,1976233388,140,30.0,1598670038,56,Back,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1153274397,15,1,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,29.7,85.6,2018-05-17T12:27:41.998Z,2018-05-17T12:27:44Z,1699345676,213,3.3,1469501395,212,12.7,1325350272,56,Back,1400157381,140,17.8,1358882924,141,82.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1697016819,16,1,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,18.1,82.4,2018-05-17T12:27:44.350Z,2018-05-17T12:27:49Z,2042912165,56,Back,1682693755,140,12.1,2103268946,213,4.4,1796055138,141,50.4,2043514946,212,22.7,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1718405461,17,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,16,40.6,2018-05-17T12:27:48.958Z,2018-05-17T12:27:56Z,1542248722,212,17.9,1402199590,141,18.3,1411166873,213,5.3,1223097455,56,Back,1242511059,140,25.1,,,,,,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,
2119832558,18,1,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,43.2,12,2018-05-17T12:27:56.606Z,2018-05-17T12:27:59Z,1848973665,56,Right,1351834853,212,20.4,1427507027,140,62.6,1931652572,213,6.3,2047128949,141,11.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1615077934,19,1,1,0,52,5rurqie3qt1qav9ir5mkqinn,1,62.6,11.1,2018-05-17T12:27:59.190Z,2018-05-17T12:28:06Z,1309199143,212,32.3,1237659674,213,0.2,1827710821,140,92.8,1882730830,1,,1678283537,56,Right,1676703773,141,20.1,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
2129736323,20,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,0,94.2,1.9,2018-05-17T12:28:06.557Z,2018-05-17T12:28:17Z,2046383222,56,Right,1859507016,141,6.2,2025930963,140,86.2,2128215740,212,8.9,1221364383,213,2.8,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,
1527412164,5,49,1,1,2,2fornxej3uxyo1v7wczz20l1e,1,13.3,93.2,2018-05-17T12:28:09.818Z,2018-05-17T12:28:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8ff0dlgqg6zz96u1ss53sjqhh,A. Joice,,,,,,,,,,,,,,,,,,,,
1135421935,6,1,1,1,3,2fornxej3uxyo1v7wczz20l1e,0,13.5,93.3,2018-05-17T12:28:10.538Z,2018-05-17T12:28:15Z,1500441791,56,Left,1557438854,141,100.0,1582184549,140,68.3,1364361500,213,0.1,1750364265,155,,1673734174,212,57.8,1167615828,1,,,,,8ff0dlgqg6zz96u1ss53sjqhh,A. Joice,,,,,,,,,,,,,,,,,,,,
1496749860,7,5,1,1,7,2fornxej3uxyo1v7wczz20l1e,0,68.9,101.2,2018-05-17T12:28:14.985Z,2018-05-17T12:28:18Z,1871977860,56,Left,1447350874,233,21,,,,,,,,,,,,,,,,,,,8ff0dlgqg6zz96u1ss53sjqhh,A. Joice,,,,,,,,,,,,,,,,,,,,
1519451354,21,5,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,31.1,-1.2,2018-05-17T12:28:14.985Z,2018-05-17T13:13:40Z,1777539661,233,7,2069864903,56,Back,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
1189989268,22,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,38.4,0,2018-05-17T12:28:32.726Z,2018-05-17T12:28:38Z,1798376214,56,Right,1570555251,1,,1145677109,107,,1116771318,212,24.0,1203589091,213,0.5,2134836237,141,15.0,1567385135,140,58.7,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
1261024205,23,1,1,1,31,5rurqie3qt1qav9ir5mkqinn,1,58,15.6,2018-05-17T12:28:38.646Z,2018-05-17T12:28:42Z,2020374289,213,1.7,2027204499,141,31.5,1964995274,212,10.9,1375412337,140,56.8,1430106702,56,Center,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,
1386942732,24,1,1,1,35,5rurqie3qt1qav9ir5mkqinn,1,56.6,18.6,2018-05-17T12:28:42.869Z,2018-05-17T12:28:45Z,1304226579,213,5.6,1559889382,141,7.6,2031378011,212,11.6,1198605117,140,65.1,1637312826,56,Right,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
1679068706,25,1,1,1,37,5rurqie3qt1qav9ir5mkqinn,1,65.1,7.6,2018-05-17T12:28:45.450Z,2018-05-17T12:28:48Z,1675334642,140,71.3,2072843950,212,7.0,1443532468,141,3.8,1078059229,213,5.9,1816752635,56,Right,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,
1089857718,26,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,88,17.3,2018-05-17T12:28:48.365Z,2018-05-17T12:30:21Z,2000346752,141,51.8,1514807769,2,,1749926932,140,93.7,1099127003,212,24.2,1934093378,154,,1612098275,56,Center,1688798202,210,,1329816308,213,1.3,19npqca9guxs7p2yl5sbjmbx1,L. Evans,1,,,,,,,,,,,,,,,,,,,
1947639670,27,15,1,1,44,5rurqie3qt1qav9ir5mkqinn,1,93.7,51.9,2018-05-17T12:28:51.870Z,2018-05-17T13:14:31Z,1737834223,56,Center,1412787355,76,,1176038182,22,,1283360925,233,271,1570064155,147,50.7,1880637792,154,,2012942269,29,,1586536084,17,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,1763797378,146,98.6,1204897304,102,54.4,1225602126,20,1421559538,103,0.6,1457084244,55,26,2046307757,328,,,
1130516479,271,10,1,1,44,2fornxej3uxyo1v7wczz20l1e,1,1.7,49,2018-05-17T12:28:51.187Z,2018-05-17T13:14:32Z,1598636436,182,,1303369176,178,,1489252295,177,,1251812985,56,Back,1074069914,233,27,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1573500408,272,52,1,1,44,2fornxej3uxyo1v7wczz20l1e,1,1.7,49,2018-05-17T12:28:51.197Z,2018-05-17T13:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1493718814,8,43,1,1,46,2fornxej3uxyo1v7wczz20l1e,1,0,0,2018-05-17T12:28:53.402Z,2018-05-17T12:29:00Z,1541642463,180,0,1489313492,182,0,1109427592,56,Back,1827625677,144,10,2062463039,177,0,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1949919297,9,43,1,1,46,2fornxej3uxyo1v7wczz20l1e,1,0,0,2018-05-17T12:28:53.412Z,2018-05-17T13:14:38Z,1751757913,144,52,,,,,,,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1397722500,10,1,1,2,1,2fornxej3uxyo1v7wczz20l1e,0,18.7,30.9,2018-05-17T12:29:09.123Z,2018-05-17T12:29:13Z,2133928518,56,Right,1614488735,213,5.9,1612298706,140,66.6,1424393726,141,0.0,1204682914,212,54.7,1204112922,157,,1418210240,198,,1415421087,1,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1979846986,11,5,1,2,4,2fornxej3uxyo1v7wczz20l1e,0,63.6,-0.8,2018-05-17T12:29:12.102Z,2018-05-17T13:13:41Z,1935705639,233,28,1408783041,56,Right,,,,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
2133277369,28,5,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,36.4,100.8,2018-05-17T12:29:12.102Z,2018-05-17T12:29:22Z,1445002575,233,11,1353383824,56,Back,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
1993011394,29,1,1,2,14,5rurqie3qt1qav9ir5mkqinn,1,29,100,2018-05-17T12:29:22.500Z,2018-05-17T12:29:23Z,1987932414,107,,1166527786,56,Back,2141073283,213,5.7,1694844850,140,49.3,2054304278,212,25.6,1949562919,1,,2087372493,141,80.6,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1683084941,30,1,1,2,16,5rurqie3qt1qav9ir5mkqinn,0,52.9,79.9,2018-05-17T12:29:23.437Z,2018-05-17T12:29:26Z,1530613243,140,92.9,1615873637,1,,1639061325,141,88.4,1229018590,213,0.1,1517801439,212,42.4,2005885714,56,Left,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
1884870544,12,49,1,2,20,2fornxej3uxyo1v7wczz20l1e,1,13.8,12.5,2018-05-17T12:29:27.756Z,2018-05-17T12:29:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3qnvim9hgz943kisxtn23fi6t,H. Sharp,,,,,,,,,,,,,,,,,,,,
1686604920,13,1,1,2,20,2fornxej3uxyo1v7wczz20l1e,1,14.2,12,2018-05-17T12:29:27.911Z,2018-05-17T12:29:31Z,1208927522,141,32.4,1388173400,212,19.0,1272549626,56,Back,1392445901,213,2.3,1537966022,140,1.9,,,,,,,,,,3qnvim9hgz943kisxtn23fi6t,H. Sharp,,,,,,,,,,,,,,,,,,,,
1231719173,14,1,1,2,24,2fornxej3uxyo1v7wczz20l1e,0,2,31.2,2018-05-17T12:29:31.459Z,2018-05-17T12:29:33Z,1605330077,212,30.7,1306408714,140,21.8,1090735357,1,,2074628726,56,Back,1171565927,141,0.0,2101519431,157,,1175739355,213,5.5,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1104308289,15,5,1,2,25,2fornxej3uxyo1v7wczz20l1e,0,25.6,-1.4,2018-05-17T12:29:33.152Z,2018-05-17T12:29:44Z,1679782361,233,31,2116250227,56,Back,,,,,,,,,,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,
1157133106,31,5,1,2,25,5rurqie3qt1qav9ir5mkqinn,1,74.4,101.4,2018-05-17T12:29:33.152Z,2018-05-17T13:13:41Z,1575273289,56,Left,1450761829,233,15,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
1403485990,32,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,1,70.3,100,2018-05-17T12:29:43.446Z,2018-05-17T12:29:44Z,2070591818,1,,1475198893,213,5.7,2132543244,56,Left,1197073227,212,21.7,1598990785,107,,1089178351,140,87.3,2030364858,141,83.2,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1425250371,33,1,1,2,37,5rurqie3qt1qav9ir5mkqinn,1,87.9,83.2,2018-05-17T12:29:44.646Z,2018-05-17T12:29:47Z,2023886082,140,90.1,1403799680,213,1.3,1192074275,212,8.3,1966951393,141,95.0,1677866664,56,Left,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,
2116639314,34,1,1,2,39,5rurqie3qt1qav9ir5mkqinn,1,90.1,94.5,2018-05-17T12:29:47.126Z,2018-05-17T12:29:48Z,1798572669,212,10.2,1978484734,140,80.4,1339737230,141,93.3,1461249407,56,Left,2042088033,213,3.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
1238493466,35,1,1,2,40,5rurqie3qt1qav9ir5mkqinn,1,80.4,93.3,2018-05-17T12:29:48.460Z,2018-05-17T12:29:53Z,1588572947,56,Left,2017049207,141,93.0,1143639877,212,10.6,1535983125,213,3.2,1759009519,140,70.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,
1657443118,36,1,1,2,45,5rurqie3qt1qav9ir5mkqinn,1,86.1,96.8,2018-05-17T12:29:53.940Z,2018-05-17T12:29:56Z,1588912278,213,6.1,1431429590,56,Left,1705593881,141,95.7,1761342117,212,4.9,1699197288,140,90.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
1097824848,37,50,1,2,49,5rurqie3qt1qav9ir5mkqinn,1,86.4,93,2018-05-17T12:29:56.463Z,2018-05-17T12:29:58Z,1266732980,286,,1243558962,233,16,1521789588,56,Left,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
1825457047,16,7,1,2,49,2fornxej3uxyo1v7wczz20l1e,1,13.6,7,2018-05-17T12:29:56.635Z,2018-05-17T12:29:58Z,1144354358,285,,1470790132,56,Back,1504757026,233,37,,,,,,,,,,,,,,,,b6278bn4kfeo2t62qoutcasx5,R. Pitman,,,,,,,,,,,,,,,,,,,,
1992731586,17,49,1,2,50,2fornxej3uxyo1v7wczz20l1e,1,22.8,7.6,2018-05-17T12:29:57.476Z,2018-05-17T12:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b6278bn4kfeo2t62qoutcasx5,R. Pitman,,,,,,,,,,,,,,,,,,,,
1664959653,18,1,1,2,53,2fornxej3uxyo1v7wczz20l1e,1,28,7.3,2018-05-17T12:30:00.220Z,2018-05-17T12:30:07Z,1928529713,213,6.2,1786545273,155,,1590450748,212,51.2,1349367987,1,,1094241039,56,Right,1972966547,140,76.7,1261107063,141,4.7,,,,b6278bn4kfeo2t62qoutcasx5,R. Pitman,,,,,,,,,,,,,,,,,,,,
1925570222,19,1,1,3,0,2fornxej3uxyo1v7wczz20l1e,0,92.5,17.4,2018-05-17T12:30:07.195Z,2018-05-17T12:33:36Z,1533471789,2,,1596357976,56,Center,1427582642,140,100.0,1560452355,155,,1440200789,213,1.3,1899640502,212,33.5,1740650527,1,,1802259338,141,65.1,8pikv13ymcx8qwinht3am0atx,K. Ramshaw,,,,,,,,,,,,,,,,,,,,
1181999682,20,5,1,3,1,2fornxej3uxyo1v7wczz20l1e,0,101,62.8,2018-05-17T12:30:08.582Z,2018-05-17T13:13:41Z,2054925082,56,Center,1511231235,233,38,,,,,,,,,,,,,,,,,,,8pikv13ymcx8qwinht3am0atx,K. Ramshaw,,,,,,,,,,,,,,,,,,,,
2099053579,38,5,1,3,1,5rurqie3qt1qav9ir5mkqinn,1,-1,37.2,2018-05-17T12:30:08.582Z,2018-05-17T12:30:10Z,1531814404,233,20,1372462968,56,Back,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2006298640,39,1,1,3,21,5rurqie3qt1qav9ir5mkqinn,1,5.1,58.8,2018-05-17T12:30:28.614Z,2018-05-17T12:30:31Z,1903606641,212,18.4,1335446535,141,84.8,2004370333,237,,1168410531,213,1.3,2033588368,56,Back,1400893165,140,10.0,1587037191,124,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,
1671349074,40,1,1,3,23,5rurqie3qt1qav9ir5mkqinn,1,19.3,90.9,2018-05-17T12:30:30.918Z,2018-05-17T12:30:34Z,1259521880,140,28.6,2058096276,141,81.5,2133911822,212,11.7,1939403217,56,Back,1120060780,213,5.7,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1667066688,41,1,1,3,27,5rurqie3qt1qav9ir5mkqinn,1,26.2,89.6,2018-05-17T12:30:34.398Z,2018-05-17T12:30:36Z,1831052215,140,10.5,1568664382,213,2.8,2083178382,141,97.2,1353706576,56,Back,1269366147,212,17.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,
1145004310,42,1,1,3,28,5rurqie3qt1qav9ir5mkqinn,1,10.1,96.8,2018-05-17T12:30:36.126Z,2018-05-17T12:30:37Z,1534851315,213,4.3,1402263622,56,Back,1096697025,212,17.4,1383806084,140,3.6,2074734310,141,73.2,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,
1787141876,43,1,1,3,30,5rurqie3qt1qav9ir5mkqinn,0,3.7,73.6,2018-05-17T12:30:37.806Z,2018-05-17T12:30:39Z,1624039273,213,0.4,1185359071,140,22.7,1178090507,212,21.5,1305107004,56,Back,1303481713,141,85.4,,,,,,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,
1451172400,21,49,1,3,33,2fornxej3uxyo1v7wczz20l1e,1,79.2,17.9,2018-05-17T12:30:40.276Z,2018-05-17T12:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c8pt5w4ezmxukz7u1811z8e7d,M. Lambert,,,,,,,,,,,,,,,,,,,,
