id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value
2144302677,279,49,1,8,34,5rurqie3qt1qav9ir5mkqinn,1,76,37.9,2017-09-26T10:30:29.366Z,2017-09-26T11:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243624265,262,61,1,8,35,4s6f6ktui5q36clvqisqr6lvo,0,31.8,37.1,2017-09-26T10:30:30.168Z,2017-09-26T11:13:44Z,1209294403,56,Back,,,,,,,,,,,,,,,,,,,,,,akrrd6cqvl0ii64zdt9u3gtlh,M. Ewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382354088,263,45,1,8,35,4s6f6ktui5q36clvqisqr6lvo,0,24.6,56.2,2017-09-26T10:30:30.279Z,2017-09-26T11:13:44Z,2144432776,285,,1218012798,233,280,2018635848,56,Back,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557495351,280,3,1,8,35,5rurqie3qt1qav9ir5mkqinn,1,75.4,43.8,2017-09-26T10:30:30.289Z,2017-09-26T11:04:03Z,2000832468,233,263,1692983185,286,,1819204897,56,Center,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145318371,281,1,1,8,36,5rurqie3qt1qav9ir5mkqinn,1,79.6,39.2,2017-09-26T10:30:31.694Z,2017-09-26T11:25:36Z,1639470833,212,13.6,1526931904,56,Center,1444332545,154,,1161136878,210,,1667842125,140,86.4,1723716091,213,1.0,1571218134,141,56.3,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1477279195,282,15,1,8,38,5rurqie3qt1qav9ir5mkqinn,1,88.3,53.1,2017-09-26T10:30:33.654Z,2017-09-26T11:25:34Z,1872082306,22,,1682839185,233,264,1238605610,146,91.9,1925590128,29,,1399264070,214,,2080811153,147,52.7,1213281776,76,,1235059996,17,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,1616081884,328,,1934430747,274,,2131099028,56,Center,1574467704,154,,1411644529,103,6.3,,2058701658,102,52.3,1563528551,138,2013800319,55,281,1728119072,20,,
2053469242,264,10,1,8,38,4s6f6ktui5q36clvqisqr6lvo,1,4.1,47,2017-09-26T10:30:33.754Z,2017-09-26T11:26:41Z,1488350289,21,,1092567705,173,,1399715881,56,Back,1650959363,274,,1249152850,233,282,1174324858,179,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632024674,283,1,1,8,42,5rurqie3qt1qav9ir5mkqinn,0,98.2,29.8,2017-09-26T10:30:37.270Z,2017-09-26T11:04:04Z,1628938819,140,95.7,1310517753,212,10.6,2120080277,213,1.8,1275375358,141,44.9,1464177139,56,Center,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936083652,265,12,1,8,47,4s6f6ktui5q36clvqisqr6lvo,1,6.9,49.3,2017-09-26T10:30:42.224Z,2017-09-26T11:13:44Z,1732791805,141,82.1,1944509515,56,Back,1884158476,212,22.7,1402519182,213,1.4,1723471872,140,10.8,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104464762,19,43,1,8,48,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T13:10:02.835Z,2017-09-26T10:03:32Z,604735262,20,0,561392692,22,0,1173756552,103,8.0,2000923189,214,0,150073646,17,0,462089976,102,55.2,1607411211,75,0,1165755431,144,14,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,1294350687,230,0.5,1543041663,56,Back,492063749,231,50,,,,,,,,,,,,,,,,,,,
1984556311,285,1,1,8,48,5rurqie3qt1qav9ir5mkqinn,1,90.1,4,2017-09-26T10:30:43.254Z,2017-09-26T11:04:04Z,1588209369,212,19.4,1509046466,140,76.7,1714334974,56,Center,1612743625,141,23.6,1120446670,213,2.4,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676923043,286,1,1,8,49,5rurqie3qt1qav9ir5mkqinn,1,76.8,19.7,2017-09-26T10:30:44.862Z,2017-09-26T11:04:06Z,1295161574,213,4.7,2070274467,56,Right,1780225168,212,10.3,2113386893,141,4.6,1509859574,140,76.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746180369,287,1,1,8,52,5rurqie3qt1qav9ir5mkqinn,1,76.2,4.4,2017-09-26T10:30:47.654Z,2017-09-26T11:04:07Z,1465296151,56,Center,1213563148,213,2.4,1988355486,141,26.1,1651505014,140,61.4,1736471426,212,21.4,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799666049,288,1,1,8,54,5rurqie3qt1qav9ir5mkqinn,0,66.4,22.4,2017-09-26T10:30:49.814Z,2017-09-26T11:04:09Z,1132785022,213,1.0,2110079454,140,85.1,1634391599,141,64.0,1471806416,1,,1405341936,212,34.4,1706947943,155,,1720696357,56,Center,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049888726,266,12,1,8,57,4s6f6ktui5q36clvqisqr6lvo,1,13.8,32.2,2017-09-26T10:30:52.736Z,2017-09-26T11:13:43Z,1097612597,212,11.5,2103768469,56,Back,1175839381,140,24.0,1465532807,141,38.3,1244447052,213,0.4,2070128723,15,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655027335,289,1,1,8,58,5rurqie3qt1qav9ir5mkqinn,1,78,60.3,2017-09-26T10:30:53.662Z,2017-09-26T11:04:09Z,1998255174,213,1.5,1288964690,140,79.7,1285148147,212,22.3,1255930142,56,Left,2087121031,141,93.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918832290,290,50,1,9,2,5rurqie3qt1qav9ir5mkqinn,1,70.9,85.9,2017-09-26T10:30:57.399Z,2017-09-26T11:04:10Z,2082620953,286,,1485936284,56,Left,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257529248,267,7,1,9,2,4s6f6ktui5q36clvqisqr6lvo,0,29.6,12.7,2017-09-26T10:30:57.409Z,2017-09-26T11:13:43Z,2029254485,285,,1395251935,233,290,1182191731,56,Back,,,,,,,,,,,,,,,,ep9qu0ntpit5kaoiemycf8mvp,E. Follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905060923,291,1,1,9,5,5rurqie3qt1qav9ir5mkqinn,0,72,79.7,2017-09-26T10:31:00.478Z,2017-09-26T11:04:10Z,1759104735,212,28.3,1301016951,56,Left,1583421121,140,95.0,1570969512,213,0.5,1169675830,141,100.0,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571831776,268,5,1,9,7,4s6f6ktui5q36clvqisqr6lvo,1,5.1,-1.6,2017-09-26T10:31:02.946Z,2017-09-26T11:13:43Z,1107104417,233,292,1544401257,56,Back,,,,,,,,,,,,,,,,,,,ep9qu0ntpit5kaoiemycf8mvp,E. Follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127904128,292,5,1,9,7,5rurqie3qt1qav9ir5mkqinn,0,95,101.3,2017-09-26T10:31:02.946Z,2017-09-26T11:04:10Z,1692108510,56,Left,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346936786,20,43,1,9,11,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T13:10:25.600Z,2017-09-26T10:03:32Z,1716296466,233,22,197729464,56,Back,1809468540,144,5,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149065426,22,43,1,9,11,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:10:25.600Z,2017-09-26T10:03:32Z,1898170250,144,5,392710606,56,Back,279292689,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465632747,269,1,1,9,31,4s6f6ktui5q36clvqisqr6lvo,0,6,0,2017-09-26T10:31:27Z,2017-09-26T11:13:43Z,1891011633,140,29.0,1789775753,56,Back,1966646549,107,,1561490447,213,0.2,1907691490,212,24.5,1386988059,141,4.7,1532303959,1,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839989555,270,44,1,9,35,4s6f6ktui5q36clvqisqr6lvo,0,31.4,3.6,2017-09-26T10:31:30.295Z,2017-09-26T11:13:42Z,1762931629,285,,1579231863,233,293,1323994330,56,Back,,,,,,,,,,,,,,,,ep9qu0ntpit5kaoiemycf8mvp,E. Follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595162142,293,44,1,9,35,5rurqie3qt1qav9ir5mkqinn,1,68.6,96.4,2017-09-26T10:31:30.305Z,2017-09-26T11:04:13Z,1433250012,233,270,1194778857,286,,1778235528,56,Left,,,,,,,,,,,,,,,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209856935,294,1,1,9,36,5rurqie3qt1qav9ir5mkqinn,0,66.2,97.5,2017-09-26T10:31:31.138Z,2017-09-26T11:04:13Z,2014461475,140,74.9,1798074276,141,79.4,1731362268,3,,1263714133,56,Left,1731166966,213,5.4,1181733039,212,15.3,,,,,,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057026107,23,43,1,9,37,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:10:51.149Z,2017-09-26T10:03:32Z,1727895075,56,Left,1739811216,141,100.0,1707728534,144,1,572910775,140,91.7,400032761,107,0,1203631143,213,4.7,2092744753,212,0,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195073977,271,12,1,9,37,4s6f6ktui5q36clvqisqr6lvo,1,20.8,19.4,2017-09-26T10:31:32.392Z,2017-09-26T11:13:42Z,1438305036,140,27.1,1198947846,213,0.6,2134706517,56,Back,1220195511,141,26.1,1287571092,212,8.0,2006790979,15,,,,,,,,akrrd6cqvl0ii64zdt9u3gtlh,M. Ewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112310462,295,49,1,9,39,5rurqie3qt1qav9ir5mkqinn,1,69.2,70.3,2017-09-26T10:31:34.886Z,2017-09-26T11:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225541717,272,4,1,9,41,4s6f6ktui5q36clvqisqr6lvo,0,28.2,29.8,2017-09-26T10:31:36.808Z,2017-09-26T11:13:42Z,1531742238,56,Back,1478693583,152,,1301858586,233,296,1594547131,265,,1201991539,285,,1934435061,13,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496027407,296,4,1,9,41,5rurqie3qt1qav9ir5mkqinn,1,71.8,70.2,2017-09-26T10:31:36.808Z,2017-09-26T11:04:12Z,1929140280,286,,1644583644,265,,1312129447,233,272,1531705488,56,Center,1597523846,152,,1954679082,13,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324953920,21,43,1,9,45,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T13:10:59.302Z,2017-09-26T10:04:06Z,1859456471,144,4,354939330,9,0,77172238,13,0,1910004308,286,0,1674460393,56,Back,90610877,233,24,1720016810,152,0,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927147488,24,43,1,9,45,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:10:59.302Z,2017-09-26T10:04:03Z,74165985,241,0,2003613799,144,4,828154725,285,0,609505447,13,0,1841181438,56,Back,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209720272,22,43,1,10,7,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T13:11:21.472Z,2017-09-26T10:03:29Z,1992704850,235,48,1000649303,234,52,1335889498,144,66,776053390,288,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251602406,297,15,1,10,48,5rurqie3qt1qav9ir5mkqinn,1,69.1,71.5,2017-09-26T10:32:43.358Z,2017-09-26T11:04:13Z,1454076740,20,,1912231885,76,,1183411747,103,4.4,1168013709,26,,1295246274,146,99.5,1823073711,102,54.1,1323072713,233,273,2034162611,18,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,1524833536,56,Center,1222029018,147,53.2,1514228483,120,,,,,,,,,,,,,,,,,,,,
2023800912,273,10,1,10,48,4s6f6ktui5q36clvqisqr6lvo,1,2.5,46.4,2017-09-26T10:32:43.458Z,2017-09-26T11:13:41Z,1647403256,177,,2133912512,233,297,1138972647,56,Back,2091069855,180,,1251727152,182,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157603164,23,43,1,10,52,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T13:12:06.199Z,2017-09-26T10:03:29Z,1875722601,102,50.9,217391620,79,0,2117632707,146,0.5,622067405,26,0,2130193034,18,0,38585664,56,Back,61095979,144,15,480891496,20,0,3beshocpsefo41ue002l0mx1x,H. O'Reilly,628469740,103,24.8,905901329,147,50,,,,,,,,,,,,,,,,,,,,,,
1842178498,274,52,1,10,52,4s6f6ktui5q36clvqisqr6lvo,1,2.5,46.4,2017-09-26T10:32:47.154Z,2017-09-26T11:00:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37728876,25,43,1,10,57,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:12:11.131Z,2017-09-26T10:03:27Z,224449051,181,0,73492683,56,Back,1179643805,176,0,560321566,144,10,260897529,269,0,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357530602,275,1,1,11,0,4s6f6ktui5q36clvqisqr6lvo,1,14.7,48.2,2017-09-26T10:32:55.336Z,2017-09-26T11:13:41Z,2115884810,123,,1852328952,141,25.8,2098405096,56,Back,1392663118,140,15.2,1523793240,212,15.2,2003531424,213,4.7,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500414073,276,1,1,11,2,4s6f6ktui5q36clvqisqr6lvo,1,15,25.8,2017-09-26T10:32:57.809Z,2017-09-26T11:13:41Z,2135292918,140,7.8,2072825146,212,18.0,1115018093,141,49.9,1920208264,56,Back,1531497873,213,2.0,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214103382,277,1,1,11,3,4s6f6ktui5q36clvqisqr6lvo,1,7.8,49.9,2017-09-26T10:32:59.490Z,2017-09-26T11:13:41Z,1606697310,56,Back,1146742183,212,11.1,1338043903,140,12.0,1860473262,213,1.2,1552900678,141,64.9,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347873217,278,1,1,11,6,4s6f6ktui5q36clvqisqr6lvo,0,13.4,69.3,2017-09-26T10:33:02.490Z,2017-09-26T11:13:41Z,1184945545,155,,1951037383,140,45.8,1822445514,141,69.0,1512269649,212,34.0,2130084970,56,Back,2006446027,213,6.3,1649977732,1,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287775137,298,8,1,11,9,5rurqie3qt1qav9ir5mkqinn,1,60.1,30,2017-09-26T10:33:04.489Z,2017-09-26T11:04:14Z,1447550175,56,Center,,,,,,,,,,,,,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551533810,299,49,1,11,10,5rurqie3qt1qav9ir5mkqinn,1,40.1,36.1,2017-09-26T10:33:05.886Z,2017-09-26T11:04:14Z,,,,,,,,,,,,,,,,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183145484,300,1,1,11,10,5rurqie3qt1qav9ir5mkqinn,1,40.1,36.1,2017-09-26T10:33:06.110Z,2017-09-26T11:04:14Z,1666667289,56,Center,2129802797,140,60.5,1846738031,213,0.6,1743345553,212,25.9,1078739274,141,57.5,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397671267,301,1,1,11,12,5rurqie3qt1qav9ir5mkqinn,1,56.7,55.7,2017-09-26T10:33:07.334Z,2017-09-26T11:04:14Z,2017372462,141,63.9,1544200863,213,2.8,2071428582,56,Back,1745489854,212,16.7,1386606293,140,41.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128276913,302,1,1,11,14,5rurqie3qt1qav9ir5mkqinn,1,46,61.7,2017-09-26T10:33:09.790Z,2017-09-26T11:04:15Z,1379908116,140,59.4,1805778285,212,26.5,1511343725,141,94.7,1453417854,56,Left,1439832049,213,1.0,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272250138,303,1,1,11,21,5rurqie3qt1qav9ir5mkqinn,1,61.2,79.9,2017-09-26T10:33:16.670Z,2017-09-26T11:04:15Z,1077412797,141,86.9,2077962130,140,58.7,1705811838,56,Left,1502530334,212,5.4,1447921318,213,2.1,,,,,,,,,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227221491,304,1,1,11,24,5rurqie3qt1qav9ir5mkqinn,1,60.1,84.8,2017-09-26T10:33:19.365Z,2017-09-26T11:04:15Z,1486824688,213,0.5,1298892866,140,75.0,1883235568,141,96.5,2095629434,56,Left,1367986673,212,17.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005197560,305,1,1,11,26,5rurqie3qt1qav9ir5mkqinn,1,74.9,96.3,2017-09-26T10:33:21.486Z,2017-09-26T11:04:15Z,1510009126,213,5.2,1752495405,140,76.9,1412531082,141,90.3,1594234451,56,Left,1548522860,212,4.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158294418,306,1,1,11,27,5rurqie3qt1qav9ir5mkqinn,1,76.9,90.3,2017-09-26T10:33:22.294Z,2017-09-26T11:04:16Z,1216430473,56,Left,1201707626,213,2.3,1927052540,141,94.5,1627549010,140,74.3,1341260154,212,4.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115633183,307,1,1,11,28,5rurqie3qt1qav9ir5mkqinn,0,74.6,92.3,2017-09-26T10:33:23.713Z,2017-09-26T11:04:16Z,1978382021,212,46.7,1255338223,140,100.0,1155560914,213,5.4,1947341578,56,Center,1837841974,141,37.3,2094114865,1,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857031117,279,5,1,11,30,4s6f6ktui5q36clvqisqr6lvo,1,-0.8,62.8,2017-09-26T10:33:25.858Z,2017-09-26T11:13:40Z,1987927390,56,Back,1677956784,233,308,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257950174,308,5,1,11,30,5rurqie3qt1qav9ir5mkqinn,0,101.3,37.3,2017-09-26T10:33:25.858Z,2017-09-26T11:04:16Z,1822917704,56,Center,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849087873,24,43,1,11,40,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T13:12:54.169Z,2017-09-26T10:03:28Z,74028407,233,26,1395238284,144,5,1187138240,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285303715,26,43,1,11,40,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:12:54.169Z,2017-09-26T10:03:28Z,1432785849,144,5,630176556,233,24,663338191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560304767,280,1,1,11,59,4s6f6ktui5q36clvqisqr6lvo,0,5.5,50.1,2017-09-26T10:33:54.169Z,2017-09-26T11:13:40Z,1807263328,124,,1178128845,213,0.1,2129855189,74,,1193739928,1,,2001637029,56,Center,1204737774,140,53.2,1733845098,212,50.4,1691669452,141,58.8,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861336996,309,1,1,12,2,5rurqie3qt1qav9ir5mkqinn,0,44.2,46.3,2017-09-26T10:33:57.414Z,2017-09-26T11:04:16Z,1960326660,140,48.5,1337521289,56,Back,1816168898,3,,1730666149,212,4.6,1741242074,141,45.4,1874630486,213,6.1,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413145464,281,61,1,12,3,4s6f6ktui5q36clvqisqr6lvo,1,53.2,58.8,2017-09-26T10:33:58.789Z,2017-09-26T11:13:40Z,1488593821,56,Center,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111954110,27,43,1,12,5,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:13:19.538Z,2017-09-26T10:03:27Z,1261498995,141,66.6,1836584453,1,0,1978160252,124,0,693274697,144,1,1613980896,213,5.8,626284030,56,Back,343646508,212,45.3,1998163509,237,0,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,1843383836,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,
1925167503,282,1,1,12,5,4s6f6ktui5q36clvqisqr6lvo,1,54,46.3,2017-09-26T10:34:00.274Z,2017-09-26T11:23:29Z,1859661248,155,,1567116198,56,Center,2044553759,213,0.3,1351870360,22,,1852796156,140,83.5,2141655371,210,,1751965925,212,32.8,1663838371,1,,603a4qspj7wrjibc5012wbu1h,A. Hegerberg,2028897752,4,,1303435855,141,62.0,1671281820,154,,,,,,,,,,,,,,,,,,,1,
75616594,28,43,1,12,9,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:13:29.290Z,2017-09-26T10:03:28Z,21148947,144,1,627093681,233,29,1810365225,213,4.7,346444542,210,0,606758600,55,29,607811904,22,0,701061908,141,54.0,1631028741,154,0,603a4qspj7wrjibc5012wbu1h,A. Hegerberg,843340566,140,12.6,1054093767,56,Center,134158680,212,0,,,,,,,,,,,,,,,,,,,
1851383834,283,16,1,12,9,4s6f6ktui5q36clvqisqr6lvo,1,83.5,62,2017-09-26T10:34:04.249Z,2017-09-26T11:23:29Z,1572859210,17,,1473917176,214,,1085002779,76,,1771461847,72,,1501812226,55,282,1812678636,154,,1232134510,102,52.2,1352972618,22,,5wob73qv36q7d73zzzu57x8lx,E. White,1782522166,56,Center,1834704375,103,11.4,1241221387,29,,1221409578,328,,1948771005,230,7.1,,1271062852,231,49.5,,,,,,,,,
235716513,29,43,1,12,10,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T13:13:30.290Z,2017-09-26T10:04:08Z,1787793166,231,50,869979543,78,0,168466109,17,0,571699531,29,0,1015305325,72,0,1837255195,55,28,1000879874,230,99.5,578024087,56,Center,5wob73qv36q7d73zzzu57x8lx,E. White,642957689,102,50.9,47225871,103,12.2,1934978011,144,16,624755662,22,0,343428780,154,0,,,,,,,,,,,,,
1985008090,310,1,1,13,1,5rurqie3qt1qav9ir5mkqinn,1,49.9,50.6,2017-09-26T10:34:56.341Z,2017-09-26T11:04:16Z,1937986204,279,G,1631452989,56,Back,1848176117,141,56.7,1305947990,213,2.7,1094908817,278,,1932908466,140,42.2,1365476005,212,9.1,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565630050,311,1,1,13,3,5rurqie3qt1qav9ir5mkqinn,1,42.6,54.6,2017-09-26T10:34:58.885Z,2017-09-26T11:04:17Z,1666527400,1,,1562531257,141,3.4,1487537466,213,5.3,1335162439,212,41.8,1852970389,140,64.7,1457466108,155,,1339769426,56,Right,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391454805,312,1,1,13,6,5rurqie3qt1qav9ir5mkqinn,1,61.9,5.8,2017-09-26T10:35:01.821Z,2017-09-26T11:04:17Z,1255375831,56,Back,1864006981,140,40.4,1153451880,212,22.7,2089523198,213,3.0,1513428837,141,9.1,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
