id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value
1287522399,7,49,1,0,22,spi3g782q7m4evjxn1sv6cfa,1,64.2,96.9,2018-01-07T13:31:09.656Z,2018-01-07T13:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9suedxn974tkwr7tfp05fcnh1,G. Davison,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611812877,8,1,1,0,22,spi3g782q7m4evjxn1sv6cfa,0,64.2,96.9,2018-01-07T13:31:10.240Z,2018-01-07T13:31:11Z,1785329612,212,17.8,1866104739,213,5.1,2026796478,140,70.9,1794198539,141,72.9,1788075281,56,Center,1422811945,155,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719256276,5,1,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,29.3,38.9,2018-01-07T13:31:12.117Z,2018-01-07T13:31:13Z,1911643977,213,5.1,1890552761,141,20.0,2029515485,212,13.9,1931306845,56,Back,1448851202,155,,1234379111,140,34.4,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507481359,6,1,1,0,25,5rurqie3qt1qav9ir5mkqinn,0,34.4,20,2018-01-07T13:31:13.470Z,2018-01-07T13:31:14Z,1298429575,141,42.8,1091103751,213,1.2,1730789748,3,,1336948498,140,40.1,1100924284,56,Back,1808442786,212,16.6,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424481290,9,1,1,0,27,spi3g782q7m4evjxn1sv6cfa,1,54.6,63.7,2018-01-07T13:31:15.288Z,2018-01-07T13:31:18Z,1256616826,213,4.3,1132534254,212,19.4,1797408764,141,37.4,1458923919,140,47.5,1694873525,56,Back,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156184815,10,1,1,0,31,spi3g782q7m4evjxn1sv6cfa,1,46.5,19.4,2018-01-07T13:31:18.864Z,2018-01-07T13:31:22Z,1994723864,141,3.2,1747925528,140,61.0,1536203339,56,Right,1164487036,212,18.8,1763977426,213,5.7,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137328617,11,1,1,0,34,spi3g782q7m4evjxn1sv6cfa,1,55.1,1.4,2018-01-07T13:31:22.160Z,2018-01-07T13:31:26Z,2030889481,140,43.6,2047849314,141,7.4,1279077708,213,2.8,1115826481,56,Back,2028810891,212,12.7,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258736007,12,1,1,0,39,spi3g782q7m4evjxn1sv6cfa,0,42.6,21.3,2018-01-07T13:31:26.512Z,2018-01-07T13:31:28Z,1954011650,213,1.0,1410861744,212,47.7,1904710884,1,,1312195907,56,Left,1623773003,140,68.1,1898778343,155,,1973119232,141,79.3,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901611092,7,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,24.6,23,2018-01-07T13:31:28.798Z,2018-01-07T13:31:30Z,1310584005,213,0.7,2024064904,3,,1436766272,140,35.0,1893604356,212,14.6,1632869558,141,37.3,1178012701,56,Back,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195337451,8,49,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,32.4,37.6,2018-01-07T13:31:30.357Z,2018-01-07T13:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345682794,9,1,1,0,47,5rurqie3qt1qav9ir5mkqinn,0,34.7,18.6,2018-01-07T13:31:35.118Z,2018-01-07T13:31:36Z,1710735609,56,Center,1853989526,212,43.8,1341065426,140,75.6,1883611221,213,0.2,1978579047,141,31.3,1149180017,155,,1228766102,1,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392380923,13,1,1,0,50,spi3g782q7m4evjxn1sv6cfa,1,27.8,59.9,2018-01-07T13:31:38.160Z,2018-01-07T13:31:40Z,1976085588,56,Back,1369113565,212,13.8,2031330581,140,37.6,1359383726,141,46.4,1936010662,3,,1210842360,213,5.6,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045166110,14,49,1,0,52,spi3g782q7m4evjxn1sv6cfa,1,37.7,45.8,2018-01-07T13:31:40.384Z,2018-01-07T13:31:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478792850,10,45,1,0,54,5rurqie3qt1qav9ir5mkqinn,0,62.4,55.4,2018-01-07T13:31:41.718Z,2018-01-07T13:34:41Z,2056412101,56,Center,1209394435,285,,2087655492,233,15,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195794188,15,3,1,0,54,spi3g782q7m4evjxn1sv6cfa,1,37.6,44.6,2018-01-07T13:31:41.728Z,2018-01-07T13:31:44Z,1206595141,233,10,1675267412,56,Back,1579400702,286,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924177529,11,45,1,0,56,5rurqie3qt1qav9ir5mkqinn,0,56.8,55.4,2018-01-07T13:31:44.110Z,2018-01-07T13:34:42Z,1274341166,56,Center,1088243786,285,,2114128740,233,16,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465261624,16,3,1,0,56,spi3g782q7m4evjxn1sv6cfa,1,43.2,44.6,2018-01-07T13:31:44.120Z,2018-01-07T13:31:51Z,2072392422,233,11,1827733592,286,,2053709696,56,Back,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248139274,12,4,1,0,59,5rurqie3qt1qav9ir5mkqinn,0,63.4,52.8,2018-01-07T13:31:47.494Z,2018-01-07T13:31:52Z,1368032811,295,,1807306999,152,,1653007997,285,,1491684712,13,,1131945661,56,Center,1619621302,233,17,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139908730,17,4,1,0,59,spi3g782q7m4evjxn1sv6cfa,1,36.6,47.2,2018-01-07T13:31:47.494Z,2018-01-07T13:31:51Z,1749657784,286,,1859247648,152,,1859588115,233,12,1228513836,13,,1162080521,295,,1463012169,56,Back,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644701304,18,1,1,1,4,spi3g782q7m4evjxn1sv6cfa,1,41.9,45.2,2018-01-07T13:31:51.872Z,2018-01-07T13:31:54Z,2043735475,141,17.4,1776150365,140,38.2,1084144074,152,,1801752713,5,,1284789576,212,19.3,1223526739,56,Back,2083057135,213,4.5,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213996133,19,1,1,1,6,spi3g782q7m4evjxn1sv6cfa,1,39.2,17.6,2018-01-07T13:31:54.720Z,2018-01-07T14:33:54Z,1349365725,212,19.8,1211941822,213,0.0,2093297741,141,17.9,1445138041,56,Right,1321823571,140,58.1,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291343432,455,61,1,1,8,spi3g782q7m4evjxn1sv6cfa,0,57.1,25.5,2018-01-07T13:31:55.499Z,2018-01-07T14:34:00Z,1169638733,56,Center,,,,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766966509,13,1,1,1,11,5rurqie3qt1qav9ir5mkqinn,0,38.7,92,2018-01-07T13:31:58.566Z,2018-01-07T13:31:59Z,1372504195,212,10.1,1168439707,140,45.8,2116087497,141,100.0,1905315801,56,Back,1291716720,213,0.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806409364,14,5,1,1,11,5rurqie3qt1qav9ir5mkqinn,0,46.3,102,2018-01-07T13:31:58.911Z,2018-01-07T13:32:05Z,1299551135,56,Back,1378513081,233,21,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240717409,21,5,1,1,11,spi3g782q7m4evjxn1sv6cfa,1,53.7,-2,2018-01-07T13:31:58.911Z,2018-01-07T14:20:14Z,1675463405,233,14,1779962410,56,Right,,,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835945933,22,1,1,1,17,spi3g782q7m4evjxn1sv6cfa,1,53.5,0,2018-01-07T13:32:04.600Z,2018-01-07T13:32:06Z,1540131109,141,11.1,1527691975,140,58.1,1335442618,213,1.1,1550697861,212,10.1,1331373519,107,,2052540300,56,Right,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444246608,23,1,1,1,18,spi3g782q7m4evjxn1sv6cfa,1,58.1,11.1,2018-01-07T13:32:05.960Z,2018-01-07T14:33:28Z,1702362358,213,4.5,2019499385,212,7.3,1733532169,140,56.9,2021621674,56,Right,1630102878,141,0.5,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186544234,24,1,1,1,20,spi3g782q7m4evjxn1sv6cfa,1,56.9,1.6,2018-01-07T13:32:07.736Z,2018-01-07T14:33:33Z,1694082336,212,11.9,2129110110,213,0.9,1433054185,140,63.5,1848411470,56,Right,1271340540,141,15.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257323359,25,1,1,1,22,spi3g782q7m4evjxn1sv6cfa,1,63.5,16.2,2018-01-07T13:32:10.336Z,2018-01-07T14:33:35Z,1814448674,140,50.4,1676828700,213,2.8,1663491582,56,Center,1275936714,141,23.1,1225131363,212,14.5,1759597815,156,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134810679,26,1,1,1,25,spi3g782q7m4evjxn1sv6cfa,1,50.7,23.6,2018-01-07T13:32:12.736Z,2018-01-07T14:33:52Z,1606899792,140,43.1,1300688445,213,1.8,1803979889,141,70.0,1969055572,56,Back,1954351759,212,32.5,1472227801,1,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109590028,27,1,1,1,26,spi3g782q7m4evjxn1sv6cfa,1,43.1,70.6,2018-01-07T13:32:13.896Z,2018-01-07T13:32:17Z,1252644126,141,95.3,2115228051,56,Left,1812979828,213,0.6,1204352917,212,29.8,1129219059,140,66.5,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484289220,15,4,1,1,29,5rurqie3qt1qav9ir5mkqinn,0,30.2,8.4,2018-01-07T13:32:17.286Z,2018-01-07T13:32:20Z,1573906613,13,,1845925065,233,28,1524228775,56,Back,1659029296,152,,1110457156,285,,1983639876,265,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532107591,28,4,1,1,29,spi3g782q7m4evjxn1sv6cfa,1,69.8,91.6,2018-01-07T13:32:17.286Z,2018-01-07T13:32:19Z,2016734345,152,,1461711828,13,,1259576856,233,15,1829639951,56,Left,1433167680,265,,1233474855,286,,,,,,,,9suedxn974tkwr7tfp05fcnh1,G. Davison,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317898315,29,1,1,1,40,spi3g782q7m4evjxn1sv6cfa,0,73.5,91.8,2018-01-07T13:32:28.488Z,2018-01-07T13:32:31Z,1370372432,152,,1604753286,213,5.6,1613836766,56,Center,1246324590,141,63.7,1277184825,5,,2107715271,140,93.8,1336209774,155,,1880438044,212,28.6,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005632399,16,52,1,1,45,5rurqie3qt1qav9ir5mkqinn,1,4.6,32.2,2018-01-07T13:32:32.775Z,2018-01-07T13:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642728047,17,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,10.9,43.9,2018-01-07T13:32:39.654Z,2018-01-07T13:32:41Z,1087832015,212,27.3,1883492348,56,Back,2132616798,123,,1685444828,213,0.9,1322700193,140,27.5,1907129543,141,74.8,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028054151,18,1,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,29.2,76.3,2018-01-07T13:32:41.638Z,2018-01-07T13:32:45Z,1954160927,213,1.2,1198114348,140,34.1,2003546426,56,Back,1180382042,141,94.5,1626548643,212,13.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454608584,19,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,34.1,92.4,2018-01-07T13:32:44.966Z,2018-01-07T13:32:47Z,1749966694,140,28.0,2087282969,213,4.1,1929047398,56,Back,1545782224,212,11.6,1357458096,141,78.1,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244680821,20,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,0,27.2,72,2018-01-07T13:32:47.158Z,2018-01-07T13:32:48Z,1766278529,212,23.4,1241814085,213,5.8,2112929826,141,54.8,1329435142,140,46.5,2076869867,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929763684,30,49,1,2,0,spi3g782q7m4evjxn1sv6cfa,1,53.8,40.1,2018-01-07T13:32:47.704Z,2018-01-07T13:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8kxwbh8r4rl0o6rsil8sf83x1,K. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462588633,31,1,1,2,0,spi3g782q7m4evjxn1sv6cfa,1,53.8,40.1,2018-01-07T13:32:48.184Z,2018-01-07T13:32:51Z,1636552564,212,17.8,1862645778,213,4.2,1919214720,141,17.4,1879442824,56,Back,1285723919,140,45.4,,,,,,,,,,8kxwbh8r4rl0o6rsil8sf83x1,K. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404433556,32,1,1,2,3,spi3g782q7m4evjxn1sv6cfa,1,43.1,26.5,2018-01-07T13:32:51.121Z,2018-01-07T13:32:53Z,1899962268,140,36.3,1698372416,141,48.7,1548454331,212,16.7,1358611140,56,Back,2082579131,213,2.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506211655,33,1,1,2,5,spi3g782q7m4evjxn1sv6cfa,1,38,54.3,2018-01-07T13:32:53.970Z,2018-01-07T13:32:58Z,1593777793,140,34.0,1423999023,213,1.8,1737054410,212,16.2,1556919328,141,77.3,1635951566,56,Back,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090080441,34,1,1,2,10,spi3g782q7m4evjxn1sv6cfa,1,36.4,85.7,2018-01-07T13:32:58.264Z,2018-01-07T13:33:04Z,2031897404,1,,1524342252,140,87.2,1916808142,213,6.2,1841025206,212,53.6,1261298843,155,,1499388925,141,77.5,2082709013,56,Center,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075899944,35,1,1,2,17,spi3g782q7m4evjxn1sv6cfa,0,98.3,71.4,2018-01-07T13:33:04.785Z,2018-01-07T13:33:05Z,1270577802,140,95.0,1949950949,212,13.6,1786127353,56,Center,1815592921,141,52.1,1798216206,213,4.5,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264695523,21,52,1,2,19,5rurqie3qt1qav9ir5mkqinn,1,3.9,47.5,2018-01-07T13:33:07.166Z,2018-01-07T13:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718153426,22,1,1,2,31,5rurqie3qt1qav9ir5mkqinn,1,3.4,46.6,2018-01-07T13:33:18.846Z,2018-01-07T13:33:22Z,2020993649,240,,1760748140,140,7.9,1391320711,213,1.4,1899163932,212,31.4,1666083954,56,Back,1232750590,141,92.3,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775388377,23,1,1,2,35,5rurqie3qt1qav9ir5mkqinn,1,7.4,85.1,2018-01-07T13:33:22.758Z,2018-01-07T13:33:24Z,1515090134,140,4.8,1860514528,141,50.7,1412146566,212,23.6,2025612694,56,Back,1551867550,213,4.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547013707,24,1,1,2,37,5rurqie3qt1qav9ir5mkqinn,0,2,51.1,2018-01-07T13:33:24.662Z,2018-01-07T14:19:09Z,1123784072,140,5.6,1455747255,213,5.9,1573301475,1,,1863277748,141,49.1,1654921999,233,36,1536206137,236,,2117187571,286,,1235726080,212,4.0,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,1305838976,157,1743235188,56,Back,,,,,,,,,,,,,,,,,,,,,,
1857132588,36,74,1,2,37,spi3g782q7m4evjxn1sv6cfa,1,95.5,47,2018-01-07T13:33:24.672Z,2018-01-07T14:19:12Z,1880013007,233,24,2124186647,56,Center,1551906630,285,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719209892,37,61,1,2,41,spi3g782q7m4evjxn1sv6cfa,0,80.7,53,2018-01-07T13:33:29.137Z,2018-01-07T13:33:29Z,1830973862,56,Center,,,,,,,,,,,,,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,
