id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value
1832479099,11,61,1,0,33,5rurqie3qt1qav9ir5mkqinn,0,96.3,15.3,2018-04-30T16:37:36.357Z,2018-04-30T16:37:36Z,1113965138,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1351673645,7,5,1,0,34,4s6f6ktui5q36clvqisqr6lvo,1,-0.8,83.9,2018-04-30T16:37:37.341Z,2018-04-30T16:50:30Z,1913237782,56,Back,1884828207,233,12,,,,,,,,,,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,
1955424014,12,5,1,0,34,5rurqie3qt1qav9ir5mkqinn,0,100.8,16.1,2018-04-30T16:37:37.341Z,2018-04-30T16:37:38Z,1125404351,56,Right,1946113434,233,7,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1931860564,8,1,1,0,55,4s6f6ktui5q36clvqisqr6lvo,1,5.1,52.2,2018-04-30T16:37:57.690Z,2018-04-30T16:38:01Z,1893135291,212,34.9,1702879555,140,28.0,2081647968,74,,1554562120,155,,1577012675,213,0.8,1239713262,141,89.4,1083870057,1,,1790686742,124,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,1212485443,56,Back,,,,,,,,,,,,,,,,,,,,
1593062135,9,1,1,0,59,4s6f6ktui5q36clvqisqr6lvo,0,28,89.4,2018-04-30T16:38:01.697Z,2018-04-30T16:38:03Z,1639424394,56,Left,1429552004,140,67.8,1452625243,212,42.5,1757105499,157,,1580752784,141,100.0,1882975010,213,0.2,1841917875,1,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,
2099898841,10,5,1,1,0,4s6f6ktui5q36clvqisqr6lvo,0,66.2,101.2,2018-04-30T16:38:03.328Z,2018-04-30T16:38:22Z,1444899440,233,13,1644169689,56,Left,,,,,,,,,,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,
1461606459,13,5,1,1,0,5rurqie3qt1qav9ir5mkqinn,1,33.8,-1.2,2018-04-30T16:38:03.328Z,2018-04-30T16:50:30Z,1356428672,233,10,1591413279,56,Back,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2014168045,14,1,1,1,18,5rurqie3qt1qav9ir5mkqinn,1,43,0,2018-04-30T16:38:21.218Z,2018-04-30T16:38:23Z,1387958952,212,9.3,1489570657,141,11.4,1800072253,56,Back,1284967683,140,39.5,2013045901,107,,1705308646,213,2.0,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1131823299,15,1,1,1,20,5rurqie3qt1qav9ir5mkqinn,1,39.8,9.2,2018-04-30T16:38:22.861Z,2018-04-30T16:38:24Z,2110653088,212,5.8,1883267908,213,5.5,1367566394,140,43.6,1421922585,56,Back,1155857526,141,3.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1334425351,16,1,1,1,21,5rurqie3qt1qav9ir5mkqinn,1,43.6,3.1,2018-04-30T16:38:23.722Z,2018-04-30T16:38:26Z,1401111715,56,Back,1854126531,140,43.4,1087608917,141,20.1,1136037457,213,1.6,1216504397,212,11.6,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1510289050,17,1,1,1,23,5rurqie3qt1qav9ir5mkqinn,1,43.4,20.1,2018-04-30T16:38:25.906Z,2018-04-30T16:38:29Z,2080616234,141,42.2,2014610928,140,36.6,1382338660,213,2.0,2105758318,56,Back,1390851304,212,16.6,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
2051284710,18,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,34.4,48.8,2018-04-30T16:38:28.906Z,2018-04-30T16:38:31Z,2010713859,141,60.8,1706489110,213,2.3,1196017523,140,27.4,1227133270,212,11.0,1510226017,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1533398213,19,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,29.1,66,2018-04-30T16:38:31.098Z,2018-04-30T16:38:35Z,2117850846,140,41.2,1432516715,213,1.0,1628041037,141,98.3,1906501407,212,25.4,1144374729,56,Back,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
2034867946,20,1,1,1,32,5rurqie3qt1qav9ir5mkqinn,1,41.7,86,2018-04-30T16:38:35.489Z,2018-04-30T16:38:40Z,1512910348,140,28.9,1318450532,141,45.1,1537559511,212,30.9,1229948446,56,Back,1182747237,213,4.3,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
1195795628,21,1,1,1,37,5rurqie3qt1qav9ir5mkqinn,0,30.5,43.1,2018-04-30T16:38:40.217Z,2018-04-30T16:38:41Z,1908864878,212,14.1,1616036228,141,43.6,1830760059,56,Back,1788520051,140,43.9,1507507191,213,0.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2146173197,11,8,1,1,38,4s6f6ktui5q36clvqisqr6lvo,1,60.3,52.4,2018-04-30T16:38:40.867Z,2018-04-30T16:38:40Z,1780684491,56,Center,,,,,,,,,,,,,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,
1995580394,12,49,1,1,38,4s6f6ktui5q36clvqisqr6lvo,1,60.3,52.4,2018-04-30T16:38:41.483Z,2018-04-30T16:38:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,
1479199000,13,50,1,1,42,4s6f6ktui5q36clvqisqr6lvo,1,70.1,57.9,2018-04-30T16:38:45.055Z,2018-04-30T16:38:47Z,1418704479,233,22,1124388894,56,Center,1744936620,286,,,,,,,,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,
1140945386,22,7,1,1,42,5rurqie3qt1qav9ir5mkqinn,0,29.9,42.1,2018-04-30T16:38:45.065Z,2018-04-30T16:38:47Z,1763597432,285,,1742049799,56,Back,1184716262,233,13,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1412913327,23,1,1,1,44,5rurqie3qt1qav9ir5mkqinn,1,27.5,41.9,2018-04-30T16:38:47.161Z,2018-04-30T16:38:48Z,1376864696,141,44.9,2091657390,56,Back,1867916805,140,28.8,1438046456,213,1.0,1128996768,212,2.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1330897585,24,49,1,1,45,5rurqie3qt1qav9ir5mkqinn,1,28.8,44.9,2018-04-30T16:38:48.321Z,2018-04-30T16:38:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1921147915,25,1,1,1,47,5rurqie3qt1qav9ir5mkqinn,1,30.3,51.3,2018-04-30T16:38:50.089Z,2018-04-30T16:38:53Z,1797708350,212,27.8,1534697251,140,31.5,1353430844,56,Back,1986076171,213,1.5,2082865793,141,92.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1105391578,26,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,31.5,92.1,2018-04-30T16:38:53.504Z,2018-04-30T16:38:55Z,1512504450,140,41.0,1531942813,56,Back,1527096268,213,0.3,1170845094,141,95.9,1108081325,212,10.3,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
1086450953,27,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,41.9,95.9,2018-04-30T16:38:55.504Z,2018-04-30T16:39:00Z,1725590544,212,31.4,1312475584,140,69.0,1250630877,213,5.8,1115835835,56,Center,1962001784,141,76.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1420720728,28,50,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,68.4,84.4,2018-04-30T16:38:59.840Z,2018-04-30T16:39:03Z,1145217581,286,,1321149651,56,Left,1088168635,233,14,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
1749272569,14,7,1,1,57,4s6f6ktui5q36clvqisqr6lvo,1,31.6,15.6,2018-04-30T16:39:00.356Z,2018-04-30T16:39:02Z,2012761349,233,28,1566931324,285,,1833752032,167,,2048934901,56,Back,,,,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,
1564408651,15,5,1,1,59,4s6f6ktui5q36clvqisqr6lvo,0,27.6,-1.6,2018-04-30T16:39:02.188Z,2018-04-30T16:39:23Z,1846455787,233,29,1913977572,56,Back,,,,,,,,,,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,
1688650833,29,5,1,1,59,5rurqie3qt1qav9ir5mkqinn,1,72.4,101.6,2018-04-30T16:39:02.188Z,2018-04-30T16:50:31Z,1818973484,233,15,1787448285,56,Left,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
1150197631,30,1,1,2,20,5rurqie3qt1qav9ir5mkqinn,1,69.7,100,2018-04-30T16:39:22.535Z,2018-04-30T16:39:25Z,2026339002,56,Left,1823116061,212,12.1,1209044229,107,,1523237600,141,86.8,1786784885,140,75.7,1937187304,213,5.3,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
1286040489,31,1,1,2,22,5rurqie3qt1qav9ir5mkqinn,1,75.2,88,2018-04-30T16:39:24.951Z,2018-04-30T16:39:26Z,1826684273,212,8.2,1750954104,140,70.8,1649327766,141,98.0,1213297658,213,2.2,1859057782,56,Left,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
1623607010,32,1,1,2,24,5rurqie3qt1qav9ir5mkqinn,0,70.8,98,2018-04-30T16:39:26.751Z,2018-04-30T16:39:30Z,1111937674,140,100.0,1893524521,56,Left,1658429474,141,91.2,1327339487,212,32.3,1596984392,1,,1378635152,213,6.1,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
1289544431,16,5,1,2,28,4s6f6ktui5q36clvqisqr6lvo,1,-1.2,14.4,2018-04-30T16:39:30.684Z,2018-04-30T16:50:31Z,1589615838,56,Back,1132990202,233,33,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,
1744334949,33,5,1,2,28,5rurqie3qt1qav9ir5mkqinn,0,101.2,85.6,2018-04-30T16:39:30.684Z,2018-04-30T16:39:31Z,1715522846,233,16,1452341178,56,Left,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
1666615158,17,1,1,3,4,4s6f6ktui5q36clvqisqr6lvo,1,5,61.1,2018-04-30T16:40:06.767Z,2018-04-30T16:40:11Z,2037740668,140,44.0,1999313427,212,43.6,1100736406,141,83.2,1430334046,124,,1864358881,74,,1829355131,56,Back,1335295691,213,0.4,1194344969,1,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,
1604485961,18,1,1,3,8,4s6f6ktui5q36clvqisqr6lvo,0,44,83.2,2018-04-30T16:40:11.390Z,2018-04-30T16:40:12Z,1954697822,140,68.7,1973271846,212,28.9,1386468581,213,5.8,1926618009,168,,1748829335,3,,1906938468,56,Center,1253090401,141,64.3,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,
1371629212,34,1,1,3,10,5rurqie3qt1qav9ir5mkqinn,0,31.8,27.1,2018-04-30T16:40:13.500Z,2018-04-30T16:40:14Z,1796567495,212,7.7,2014587190,56,Back,1917982582,155,,1826549846,141,30.7,1862863087,213,0.3,1270407214,140,38.8,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1857554429,19,1,1,3,13,4s6f6ktui5q36clvqisqr6lvo,0,61.5,49.1,2018-04-30T16:40:16.031Z,2018-04-30T16:40:17Z,1749512737,140,85.9,1271235404,56,Center,1768762453,212,25.6,1713419631,141,49.9,1513689130,213,0.0,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,
1557363290,35,52,1,3,17,5rurqie3qt1qav9ir5mkqinn,1,12.4,48.8,2018-04-30T16:40:19.532Z,2018-04-30T16:40:19Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
1647715596,36,1,1,3,19,5rurqie3qt1qav9ir5mkqinn,0,15.3,38.3,2018-04-30T16:40:22.115Z,2018-04-30T16:40:25Z,1903093172,199,,1889860529,212,52.5,1940787677,1,,1661179655,213,6.3,1861788865,141,37.7,1132489451,140,65.3,1862734454,56,Center,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
1765347392,37,1,1,3,27,5rurqie3qt1qav9ir5mkqinn,1,28.5,18.9,2018-04-30T16:40:30.459Z,2018-04-30T16:40:32Z,1990434690,56,Back,1719128131,213,0.6,1437141004,212,7.3,1379757407,140,34.4,1508241849,155,,1144825458,141,24.7,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1687739344,20,1,1,3,29,4s6f6ktui5q36clvqisqr6lvo,0,41,59.4,2018-04-30T16:40:31.975Z,2018-04-30T16:40:32Z,1539002795,3,,1239657061,140,70.8,1450615209,56,Center,1603389422,212,31.3,1536848776,213,6.3,1306788768,141,58.1,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,
1384684766,38,1,1,3,29,5rurqie3qt1qav9ir5mkqinn,1,33.2,24.6,2018-04-30T16:40:32.075Z,2018-04-30T16:40:33Z,1855182433,212,7.6,1758956367,56,Back,1383929067,213,3.9,2049376687,141,16.7,1594198004,140,28.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1116199460,39,49,1,3,30,5rurqie3qt1qav9ir5mkqinn,1,27.6,15.8,2018-04-30T16:40:33.211Z,2018-04-30T16:40:33Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1799161615,40,1,1,3,31,5rurqie3qt1qav9ir5mkqinn,0,30.6,18.5,2018-04-30T16:40:34.131Z,2018-04-30T16:40:34Z,1909344651,140,37.3,1273980565,141,15.6,1812230203,213,6.0,1160951918,56,Back,1551289269,212,7.3,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1777235202,21,8,1,3,34,4s6f6ktui5q36clvqisqr6lvo,1,58.6,69.6,2018-04-30T16:40:36.680Z,2018-04-30T16:40:36Z,2048075974,56,Center,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,
1761659668,22,49,1,3,36,4s6f6ktui5q36clvqisqr6lvo,1,57.8,72.6,2018-04-30T16:40:38.655Z,2018-04-30T16:40:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,
2054594889,41,1,1,3,36,5rurqie3qt1qav9ir5mkqinn,1,29.8,37.6,2018-04-30T16:40:38.674Z,2018-04-30T16:40:42Z,1970062823,141,81.1,1564151554,213,1.5,1439610203,212,29.7,2131079264,140,32.3,2057805086,56,Back,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1277193673,23,1,1,3,36,4s6f6ktui5q36clvqisqr6lvo,0,57.8,72.6,2018-04-30T16:40:38.863Z,2018-04-30T16:40:39Z,1420595611,213,5.5,1381384553,56,Center,1967761972,212,10.1,1426806254,140,64.9,1541906782,141,62.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,
