id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
9224994,1,34,16,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-11-12T13:25:36.421Z,2017-11-13T15:47:59Z,1174612545,194,96373,1398131446,130,17,1933695853,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2145907865,30,"7e8f4kfwcucaj4239xz0rai1h, 3beshocpsefo41ue002l0mx1x, 16gnoas9x34hm887omkmeee39, dqpv2janh4g4qkiqx7h7vs8gl, egt40316gg12vn8a4mbax3kr9, 8n2xsdc43sii4t0hsci397aad, 1dbhha29epjmo8g4xfm5taaj9, 28yvc8jmyyfavb0hetafjdadx, 3sn815dsm0i0rnw9nigjyb0et, wupxscyf4x7rsjidpmp0wnv9, da8ymxqy00lunda8tq9oltuj9, 8kpduocqm0cr5nt7v76vqc0r9, 6zaowm8oua2nzpobekogff1lh, 92k3ea1daqrl2ri1jn49v0vyt, 19npqca9guxs7p2yl5sbjmbx1, 9n2d2dv38kp2exb7z3xh2ykiy, 40drqeciuqe2j07g5cnc6xf55, 7h5wwxn9phxvfj427rfomw0kp",1082234987,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",1292166881,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",1480282405,197,723,1512612971,59,"13, 17, 3, 20, 16, 19, 8, 21, 23, 11, 9, 2, 6, 14, 18, 22, 24, 31",,,,,,,,,,,,,,,,,,,,,,,,,,,
1041126293,1,34,16,0,0,2fornxej3uxyo1v7wczz20l1e,1,0,0,2017-11-12T13:35:06.587Z,2017-11-13T14:29:45Z,1436468566,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2083385109,30,"cn8ti0qxxvg0z0vvmwkocggr9, 8pikv13ymcx8qwinht3am0atx, an6lixrurjzb6umm1oyna2g9h, an1ovi7c16xed4jqub6oxgclx, elqvjb7km07d7yf32e74bpyad, 3qnvim9hgz943kisxtn23fi6t, 1e77qga2ugvko6dbkw82yc9g5, 8pb5y97546c1xztukfhe334k5, csnwwtpqjbzhnq0wbq9e9fg89, cs8bo5xvtd2bq7kd91flepwwl, egntdpd5mpnv6i8n8uv4yolhx, j3mrpuqa63rije4yyv0skus5, 23fmzrlinr2get6khz6my8u6t, 8ff0dlgqg6zz96u1ss53sjqhh, c8pt5w4ezmxukz7u1811z8e7d, 8la73ce6sddlc0nhupero8yj9",1460178034,130,16,1973764560,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",1391872234,194,96448,1982047820,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",1428182723,59,"1, 7, 5, 6, 4, 14, 20, 8, 28, 37, 11, 2, 9, 17, 18, 21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786186568,2,43,1,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-11-12T14:03:14.569Z,2017-11-13T13:57:51Z,1083286217,144,32,619868942,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666562949,2,43,1,0,0,2fornxej3uxyo1v7wczz20l1e,1,0,0,2017-11-12T14:03:14.616Z,2017-11-13T13:57:49Z,771776185,127,Left to Right,1580211251,144,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241726883,176,32,1,0,0,2fornxej3uxyo1v7wczz20l1e,1,0,0,2017-11-13T14:26:09.861Z,2017-11-13T14:26:10Z,1594161481,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014232615,230,32,1,0,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-11-13T14:26:09.861Z,2017-11-13T14:26:09Z,1706328293,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906329352,231,1,1,0,1,5rurqie3qt1qav9ir5mkqinn,1,50,50.1,2017-11-13T14:26:10.861Z,2017-11-13T14:27:43Z,1623751036,212,5.7,1251163919,278,,1225717456,56,Back,1487495246,140,44.6,1511262861,141,50.3,1486380728,279,S,1910876461,213,3.1,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,
1494414734,232,1,1,0,2,5rurqie3qt1qav9ir5mkqinn,0,54,52.8,2017-11-13T14:26:11.861Z,2017-11-13T14:27:46Z,1948830112,56,Center,1424572947,213,0.8,1457616232,140,61.1,1981166941,141,63.5,1333734554,212,10.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,
1118259109,177,49,1,0,4,2fornxej3uxyo1v7wczz20l1e,1,42.9,37.3,2017-11-13T14:26:14.196Z,2017-11-13T14:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,
1695637634,178,1,1,0,5,2fornxej3uxyo1v7wczz20l1e,1,44.2,38.2,2017-11-13T14:26:15.250Z,2017-11-13T14:26:37Z,1863428039,213,1.3,1936313146,141,57.8,1938958661,56,Back,1734889824,212,13.8,1749509573,140,47.7,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,
