id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
1976866136,213,1,1,0,13,5rurqie3qt1qav9ir5mkqinn,0,83.1,12.9,2018-04-20T15:31:56.370Z,2018-04-20T15:31:59Z,1991460965,212,22.6,2077600866,213,0.7,1490823583,56,Center,1838692076,141,34.5,1479915430,140,99.4,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962648478,177,43,1,0,17,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-20T15:31:59.664Z,2018-04-20T16:23:39Z,1744627543,144,49,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640627024,178,52,1,0,25,bsbugp9qfasrrtg55bf7evvwv,1,8.3,50.7,2018-04-20T15:32:07.948Z,2018-04-20T15:32:11Z,,,,,,,,,,,,,,,,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992353401,181,1,1,0,32,bsbugp9qfasrrtg55bf7evvwv,0,20,4.9,2018-04-20T15:32:15.352Z,2018-04-20T16:19:59Z,1948098597,140,25.4,1439661680,56,Back,1357451011,212,5.9,1358375596,233,214,1787039626,157,,1715222149,1,,1156187819,213,0.3,1458069305,141,7.4,ce4cgftejsd46a0rahih0divp,R. Rowe,1970591937,236,1282378765,286,,,,,,,,,,,,,,,,,,,,,,,,,
1881272872,214,74,1,0,32,5rurqie3qt1qav9ir5mkqinn,1,75.5,96.8,2018-04-20T15:32:15.362Z,2018-04-20T15:32:19Z,1319573524,285,,2080817807,233,181,1696328387,56,Left,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895032034,180,1,1,0,34,bsbugp9qfasrrtg55bf7evvwv,1,12.8,46.3,2018-04-20T15:32:16.484Z,2018-04-20T15:32:18Z,1781587504,123,,2138067167,56,Back,2053366443,213,5.0,1239299772,140,20.0,1768287583,141,4.9,1768255814,212,29.1,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989175459,182,5,1,0,35,bsbugp9qfasrrtg55bf7evvwv,0,29.4,-2,2018-04-20T15:32:17.890Z,2018-04-20T16:21:05Z,1141039929,56,Back,1862026081,233,215,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147359443,215,5,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,70.6,102,2018-04-20T15:32:17.890Z,2018-04-20T15:32:34Z,1131211923,233,182,2019833939,56,Left,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756420416,3,43,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-18T18:32:47.519Z,2018-04-20T15:11:46Z,836375220,144,5,375335211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290769791,3,43,1,0,42,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-18T18:32:47.519Z,2018-04-20T15:11:46Z,1640191220,144,5,969474453,56,Left,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646141742,4,43,1,0,50,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-18T18:32:55.502Z,2018-04-20T15:11:45Z,1577325193,140,24.3,1437698179,56,Left,1116830040,144,1,549820143,107,0,1974648339,212,0,1781693736,141,0.0,710890476,213,1.6,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095870464,216,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,1,74.7,100,2018-04-20T15:32:34.100Z,2018-04-20T15:32:37Z,1798746050,1,,1640968373,56,Left,1587810350,107,,1380332821,141,79.7,2070381101,212,26.6,1388064632,213,5.7,1676203903,140,95.9,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856758504,217,1,1,0,54,5rurqie3qt1qav9ir5mkqinn,1,97.9,76.5,2018-04-20T15:32:37.211Z,2018-04-20T15:34:55Z,2112136326,56,Center,1531715586,154,,1318665708,195,,1754572304,141,61.0,1701804553,140,92.5,1757820608,212,12.0,2094493726,213,4.2,1202415333,210,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1148776941,218,15,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,89.5,67.9,2018-04-20T15:32:38.107Z,2018-04-20T15:34:49Z,1368120804,20,,1900832800,147,52.0,1677024199,29,,1226660892,55,217,1613567663,103,19.6,1399817597,64,,1519951988,102,52.3,2028970745,233,183,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,1615460601,154,1575123351,108,,1106682866,56,Center,1826386251,328,1851792337,146,98.1,1441237977,22,1831138996,76,,,,,,,,,,,,
1814975571,183,10,1,0,55,bsbugp9qfasrrtg55bf7evvwv,1,5.5,42.5,2018-04-20T15:32:38.207Z,2018-04-20T15:34:49Z,1449554829,233,218,1658070066,174,,1263000826,182,,1951223976,179,,1698240533,56,Back,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924872585,184,12,1,0,56,bsbugp9qfasrrtg55bf7evvwv,1,9.1,47.3,2018-04-20T15:32:38.478Z,2018-04-20T16:21:43Z,1248493000,141,26.8,1802657856,56,Back,2117913915,140,36.4,1945823235,213,5.8,1112151422,212,31.9,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115950069,219,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,0,71.4,70.2,2018-04-20T15:32:40.738Z,2018-04-20T16:21:49Z,1237655820,212,14.9,2098462523,56,Center,1802273178,140,76.7,1126358835,213,5.1,1244155127,141,49.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174703183,220,15,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,82.4,47.3,2018-04-20T15:32:45.570Z,2018-04-20T16:21:54Z,1927472750,72,,1923000864,18,,1223949793,215,,1853028957,147,47.1,1693313195,82,,1492761606,146,85.3,1409689171,233,185,1614690623,22,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,1539731911,56,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
1721933322,185,10,1,1,3,bsbugp9qfasrrtg55bf7evvwv,1,18,46.3,2018-04-20T15:32:45.670Z,2018-04-20T15:32:59Z,1097414869,56,Back,1918174635,233,220,1798828626,94,,,,,,,,,,,,,,,,,8luywpal86868rzccewltdmmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227127434,5,43,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-18T18:33:11.911Z,2018-04-20T15:11:38Z,565846220,286,0,1844135453,144,15,1524835631,147,44.8,2046303825,18,0,1339981780,284,0,1056064960,56,Center,760281782,72,0,975088742,22,0,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,2042180654,82,1951875819,146,,,,,,,,,,,,,,0,13.9,,,,,,,,,,
1158263958,221,15,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,94.1,42.7,2018-04-20T15:32:48.378Z,2018-04-20T16:27:44Z,2097464932,56,Center,1117221238,22,,2131055477,328,,1307396452,76,,2018276596,215,,1894429461,214,,1572953661,17,,1295769972,147,44.8,da8ymxqy00lunda8tq9oltuj9,D. Carter,1351003384,103,1753182030,146,,1257045550,102,54.0,1825645164,233,2018318336,20,,,,,,13.3,96.0,630,,,,,,,,,
1179124323,630,10,1,1,6,bsbugp9qfasrrtg55bf7evvwv,1,4.5,57.6,2018-04-20T15:32:48.478Z,2018-04-20T16:27:44Z,1934703138,180,,1703965261,233,221,1445142904,174,,1189164634,182,,1306861438,56,Back,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226349216,186,61,1,1,7,bsbugp9qfasrrtg55bf7evvwv,1,3.3,51.1,2018-04-20T15:32:49.927Z,2018-04-20T16:27:25Z,1290168175,56,Back,,,,,,,,,,,,,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026871839,187,6,1,1,8,bsbugp9qfasrrtg55bf7evvwv,0,2.2,58.2,2018-04-20T15:32:50.571Z,2018-04-20T16:20:07Z,1084968587,56,Back,1174196995,73,,1762685905,233,222,,,,,,,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312466048,222,6,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,97.8,41.8,2018-04-20T15:32:50.571Z,2018-04-20T15:32:52Z,2053004780,75,,1239300710,233,187,1807152729,56,Center,,,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072345021,4,43,1,1,10,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-18T18:33:16.770Z,2018-04-20T15:11:47Z,167107633,94,0,1648917651,144,10,121808911,56,Center,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330647186,5,43,1,1,20,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-18T18:33:25.654Z,2018-04-20T15:11:30Z,99904989,56,Back,230336463,144,6,1637468846,73,0,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213542037,6,43,1,1,20,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-18T18:33:25.654Z,2018-04-20T15:11:46Z,2048892848,73,0,149974561,144,6,992168091,233,5,64165767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338466891,7,43,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-18T18:33:46.655Z,2018-04-20T15:11:44Z,1297036753,2,0,963715587,140,12.3,1559760193,56,Center,1621207258,1,0,1454173952,213,1.9,1142504897,212,38.2,514835020,6,0,2135098110,141,46.3,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,241455471,144,845540114,155,,,,,,,,,,,,,,1,0,,,,,,,,,,
1767468867,223,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,0,99.5,0.5,2018-04-20T15:33:23.627Z,2018-04-20T15:33:24Z,1553953919,155,,1398233823,2,,1233937978,212,36.8,1492424504,56,Center,1786231419,213,1.9,1544258811,6,,1534003176,141,51.5,1798517330,1,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,1084434121,225,1960187092,140,,,,,,,,,,,,,,,87.8,,,,,,,,,,
1568133205,188,12,1,1,43,bsbugp9qfasrrtg55bf7evvwv,1,10.6,55.8,2018-04-20T15:33:26.259Z,2018-04-20T15:33:27Z,1306000134,56,Back,1163715294,140,18.0,1420113791,167,,1299939327,141,62.1,1630006707,213,0.5,1130910003,212,8.9,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073804553,189,43,1,1,45,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-20T15:33:27.779Z,2018-04-20T15:33:50Z,1545785536,56,Back,2031049113,144,5,,,,,,,,,,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711037091,6,43,1,1,48,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-18T18:33:53.646Z,2018-04-20T15:11:41Z,197893802,144,4,47573615,152,0,1366485727,285,0,550109725,13,0,1604689894,233,8,1482693670,56,Center,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023023640,8,43,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-18T18:33:53.646Z,2018-04-20T15:11:43Z,439885078,13,0,1041428543,144,4,52416902,56,Center,1448536117,152,0,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580432037,224,4,1,1,50,5rurqie3qt1qav9ir5mkqinn,0,79.5,53.8,2018-04-20T15:33:32.478Z,2018-04-20T16:22:14Z,1580829838,56,Center,1677532145,295,,2105280139,233,628,1904420072,152,,1458727852,13,,1924887415,286,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723148460,628,4,1,1,50,bsbugp9qfasrrtg55bf7evvwv,1,20.5,46.2,2018-04-20T15:33:32.478Z,2018-04-20T16:19:57Z,2073446774,295,,1232899179,285,,1418814823,152,,1932622940,233,224,1550876636,13,,1738154125,56,Back,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386215154,190,1,1,2,10,bsbugp9qfasrrtg55bf7evvwv,1,15.7,52.2,2018-04-20T15:33:53.236Z,2018-04-20T16:22:19Z,1952969494,1,,1108810797,56,Back,1960786620,5,,1400507932,140,39.5,1286387278,141,4.0,2089664692,213,5.4,1946208062,152,,1807038129,212,41.2,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25269506,7,43,1,2,12,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2018-04-18T18:34:17.463Z,2018-04-20T15:11:38Z,2146195939,213,5.0,1798428715,5,0,1305843971,141,89.4,1919164690,140,73.7,403258730,212,23.7,237336572,241,0,744682495,56,Back,252194388,144,1,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121689065,191,1,1,2,12,bsbugp9qfasrrtg55bf7evvwv,1,39.5,4,2018-04-20T15:33:55.124Z,2018-04-20T15:34:00Z,1453801611,140,73.8,1939712730,141,23.7,1917462629,56,Center,1600990604,213,0.4,1140345479,1,,1142495172,212,38.4,1389099497,157,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901126822,225,1,1,2,16,5rurqie3qt1qav9ir5mkqinn,1,34.8,84.8,2018-04-20T15:33:58.915Z,2018-04-20T15:33:59Z,2031226179,140,41.4,1241450718,141,74.5,1298973591,212,9.9,1433591915,56,Back,1268406572,213,5.5,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514792515,226,49,1,2,17,5rurqie3qt1qav9ir5mkqinn,1,40.2,74.4,2018-04-20T15:33:59.780Z,2018-04-20T15:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005790882,192,1,1,2,17,bsbugp9qfasrrtg55bf7evvwv,0,73.8,23.7,2018-04-20T15:33:59.987Z,2018-04-20T15:34:02Z,1767342845,168,,1602670743,213,0.5,1966077784,56,Center,1687667010,140,78.4,1190142893,141,27.7,1395291341,212,5.5,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091995691,227,1,1,2,17,5rurqie3qt1qav9ir5mkqinn,1,37.1,72.4,2018-04-20T15:34:00.180Z,2018-04-20T15:34:02Z,1578693064,140,38.9,1865062144,56,Back,1154280127,213,5.1,1798905472,212,4.5,1637069703,141,66.4,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807815287,228,1,1,2,19,5rurqie3qt1qav9ir5mkqinn,0,38.7,66.4,2018-04-20T15:34:02.920Z,2018-04-20T15:34:02Z,1418546624,140,44.5,1960598271,141,74.1,1897781425,56,Back,1175021666,212,8.0,1643850333,213,0.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851454226,229,1,1,2,20,5rurqie3qt1qav9ir5mkqinn,0,41.8,71.2,2018-04-20T15:34:03.200Z,2018-04-20T15:34:03Z,1840022395,213,1.1,1649222757,141,85.9,1611320815,140,46.2,1704180927,3,,2107346093,56,Back,1857525579,212,11.0,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138157596,193,8,1,2,21,bsbugp9qfasrrtg55bf7evvwv,1,69.4,29.1,2018-04-20T15:34:04.990Z,2018-04-20T15:34:04Z,1337189407,56,Center,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113035350,230,1,1,2,24,5rurqie3qt1qav9ir5mkqinn,0,28.9,67.2,2018-04-20T15:34:07.443Z,2018-04-20T15:34:07Z,1726321911,141,55.7,1893083861,140,44.2,1128809274,212,17.9,1654743141,56,Back,1184037459,3,,1415736337,213,5.8,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256933420,194,49,1,2,27,bsbugp9qfasrrtg55bf7evvwv,1,55.9,46.6,2018-04-20T15:34:09.555Z,2018-04-20T15:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743586429,195,1,1,2,27,bsbugp9qfasrrtg55bf7evvwv,1,55.9,46.6,2018-04-20T15:34:09.675Z,2018-04-20T15:34:11Z,1960238077,140,46.8,1536546075,141,55.8,1772296828,56,Back,1379739815,213,2.6,2059946492,212,11.4,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242135244,196,1,1,2,28,bsbugp9qfasrrtg55bf7evvwv,0,46.2,56.7,2018-04-20T15:34:11.340Z,2018-04-20T15:34:13Z,1236738978,213,5.9,1881548667,141,32.4,1454641030,140,89.7,1255572037,157,,2068635831,1,,2012653372,212,48.6,1891101932,56,Center,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648853553,231,52,1,2,33,5rurqie3qt1qav9ir5mkqinn,1,14.5,64,2018-04-20T15:34:15.724Z,2018-04-20T15:34:15Z,,,,,,,,,,,,,,,,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794871846,232,1,1,2,37,5rurqie3qt1qav9ir5mkqinn,0,15.9,46.6,2018-04-20T15:34:19.980Z,2018-04-20T15:34:24Z,1876710303,1,,1308768869,212,62.6,1570850138,213,6.2,1526078360,140,75.3,1939347381,199,,1732504996,141,38.6,1641080005,56,Center,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
