id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/11/value
2167476187,214,49,1,18,41,5rurqie3qt1qav9ir5mkqinn,1,60.3,62.9,2019-11-25T13:51:41.749Z,2019-11-25T13:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476191,215,1,1,18,42,5rurqie3qt1qav9ir5mkqinn,1,62,57,2019-11-25T13:51:43.037Z,2019-11-25T13:51:46Z,2248154045,56,Center,2248154049,141,28.3,2248154051,213,5.3,2248154053,212,23.6,2248154047,140,74.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476193,216,1,1,18,46,5rurqie3qt1qav9ir5mkqinn,0,74.5,28.3,2019-11-25T13:51:46.221Z,2019-11-25T13:51:47Z,2248154065,212,10.7,2248154059,140,84.6,2248154063,213,0.1,2248154061,141,30.1,2248154057,56,Center,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476195,119,49,1,18,48,mjejb0x57ms54j9ry6s8njwh,1,15.7,70,2019-11-25T13:51:48.242Z,2019-11-25T13:51:48Z,,,,,,,,,,,,,,,,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476199,120,1,1,18,48,mjejb0x57ms54j9ry6s8njwh,0,18.1,83.6,2019-11-25T13:51:49.138Z,2019-11-25T13:51:52Z,2248154093,212,30.3,2248154087,140,46.2,2248154085,56,Back,2248154089,141,73.3,2248154091,213,6.1,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476203,217,49,1,18,55,5rurqie3qt1qav9ir5mkqinn,1,36.7,36.1,2019-11-25T13:51:55.237Z,2019-11-25T13:51:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476209,218,1,1,18,56,5rurqie3qt1qav9ir5mkqinn,1,36.7,36.1,2019-11-25T13:51:56.829Z,2019-11-25T13:51:59Z,2248154139,141,62.0,2248154137,140,40.7,2248154135,56,Back,2248154141,213,1.3,2248154143,212,18.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476243,219,1,1,18,59,5rurqie3qt1qav9ir5mkqinn,1,42.1,62.4,2019-11-25T13:51:59.317Z,2019-11-25T13:52:08Z,2248154269,140,59.4,2248154273,213,0.1,2248154271,141,65.8,2248154275,212,18.3,2248154267,56,Center,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476257,220,1,1,19,8,5rurqie3qt1qav9ir5mkqinn,1,61.4,51.6,2019-11-25T13:52:08.261Z,2019-11-25T13:52:11Z,2248154317,56,Right,2248154321,141,11.3,2248154325,212,30.4,2248154323,213,5.2,2248154319,140,74.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476263,221,1,1,19,10,5rurqie3qt1qav9ir5mkqinn,1,74,11.3,2019-11-25T13:52:10.893Z,2019-11-25T13:52:13Z,2248154369,213,0.4,2248154371,212,20.3,2248154367,141,23.4,2248154363,56,Center,2248154365,140,91.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476269,222,1,1,19,13,5rurqie3qt1qav9ir5mkqinn,0,91.7,23.4,2019-11-25T13:52:13.461Z,2019-11-25T13:52:15Z,2248154413,213,1.9,2248154409,140,85.8,2248154415,212,18.1,2248154411,141,48.4,2248154407,56,Center,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476271,121,8,1,19,15,mjejb0x57ms54j9ry6s8njwh,1,14,51.2,2019-11-25T13:52:15.802Z,2019-11-25T13:52:15Z,2248154417,56,Back,,,,,,,,,,,,,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476285,223,1,1,19,16,5rurqie3qt1qav9ir5mkqinn,1,75.2,37.6,2019-11-25T13:52:16.637Z,2019-11-25T13:52:19Z,2248154489,212,13.0,2248154481,56,Right,2248154485,141,18.9,2248154483,140,72.5,2248154487,213,4.5,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476283,122,45,1,19,19,mjejb0x57ms54j9ry6s8njwh,0,22.2,76.5,2019-11-25T13:52:19.496Z,2019-11-25T14:06:18Z,2248154477,56,Back,2248154535,233,224,2248154479,285,,,,,,,,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476289,224,3,1,19,19,5rurqie3qt1qav9ir5mkqinn,1,77.8,23.5,2019-11-25T13:52:19.506Z,2019-11-25T13:52:21Z,2248154515,56,Right,2248154517,286,,2248154519,233,122,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476293,225,1,1,19,20,5rurqie3qt1qav9ir5mkqinn,1,78.1,20.4,2019-11-25T13:52:20.949Z,2019-11-25T13:52:22Z,2248154539,140,75.8,2248154537,56,Center,2248154545,212,5.8,2248154543,213,2.0,2248154541,141,28.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476295,226,1,1,19,22,5rurqie3qt1qav9ir5mkqinn,0,75.8,28.2,2019-11-25T13:52:22.317Z,2019-11-25T13:52:23Z,2248154555,56,Center,2248154559,141,29.8,2248154557,140,74.3,2248154585,233,123,2248154563,212,1.9,2248154561,213,2.5,2248154587,286,,2248154583,236,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476299,123,74,1,19,22,mjejb0x57ms54j9ry6s8njwh,1,29,69.4,2019-11-25T13:52:22.327Z,2019-11-25T14:06:17Z,2248154603,233,226,2248154581,285,,2248154579,56,Back,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476307,227,1,1,19,27,5rurqie3qt1qav9ir5mkqinn,1,63.7,21.8,2019-11-25T13:52:27.373Z,2019-11-25T13:52:28Z,2248154647,140,43.0,2248154653,212,21.9,2248154645,56,Back,2248154649,141,25.5,2248154651,213,3.0,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476313,228,1,1,19,27,5rurqie3qt1qav9ir5mkqinn,1,43,25.5,2019-11-25T13:52:28.125Z,2019-11-25T13:52:30Z,2248154685,141,56.1,2248154683,140,45.1,2248154681,56,Back,2248154687,213,1.5,2248154689,212,20.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476319,229,1,1,19,30,5rurqie3qt1qav9ir5mkqinn,1,48.7,56.4,2019-11-25T13:52:30.757Z,2019-11-25T13:52:34Z,2248154731,212,11.3,2248154729,213,6.0,2248154723,56,Center,2248154727,141,51.2,2248154725,140,58.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476331,230,1,1,19,34,5rurqie3qt1qav9ir5mkqinn,1,60.3,54.5,2019-11-25T13:52:34.605Z,2019-11-25T13:52:37Z,2248154775,56,Center,2248154783,212,11.1,2248154777,140,70.3,2248154781,213,6.0,2248154779,141,49.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476329,124,4,1,19,36,mjejb0x57ms54j9ry6s8njwh,0,29.4,50.4,2019-11-25T13:52:37.114Z,2019-11-25T13:52:38Z,2248154771,285,,2248154811,233,231,2248154769,265,,2248154763,13,,2248154765,56,Back,2248154767,152,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476333,231,4,1,19,36,5rurqie3qt1qav9ir5mkqinn,1,70.6,49.6,2019-11-25T13:52:37.114Z,2019-11-25T13:52:38Z,2248154791,152,,2248154789,56,Center,2248154797,233,124,2248154795,286,,2248154793,265,,2248154787,13,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476419,233,1,1,20,40,5rurqie3qt1qav9ir5mkqinn,1,71.3,49,2019-11-25T13:53:40.669Z,2019-11-25T13:53:42Z,2248155253,140,76.1,2248155259,212,5.2,2248155257,213,6.0,2248155249,152,,2248155247,5,,2248155251,56,Center,2248155255,141,46.9,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476427,234,1,1,20,41,5rurqie3qt1qav9ir5mkqinn,1,76.1,46.9,2019-11-25T13:53:41.893Z,2019-11-25T13:53:43Z,2248155307,212,11.1,2248155301,140,69.7,2248155303,141,34.0,2248155299,56,Center,2248155311,156,,2248155305,213,4.1,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476435,235,1,1,20,43,5rurqie3qt1qav9ir5mkqinn,0,69.6,34.2,2019-11-25T13:53:43.845Z,2019-11-25T13:53:45Z,2248155345,140,90.3,2248155341,155,,2248155343,56,Center,2248155351,212,26.0,2248155347,141,55.2,2248155349,213,0.6,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476451,125,12,1,20,46,mjejb0x57ms54j9ry6s8njwh,1,8,41.3,2019-11-25T13:53:46.547Z,2019-11-25T13:53:48Z,2248155397,213,5.3,2248155391,56,Back,2248155393,140,18.8,2248155395,141,18.3,2248155429,15,,2248155399,212,19.3,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476457,126,49,1,20,49,mjejb0x57ms54j9ry6s8njwh,1,15.7,14.4,2019-11-25T13:53:49.443Z,2019-11-25T13:53:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476463,127,1,1,20,49,mjejb0x57ms54j9ry6s8njwh,0,15.7,14.4,2019-11-25T13:53:49.707Z,2019-11-25T13:53:50Z,2248155467,212,32.3,2248155463,1,,2248155461,141,21.6,2248155465,213,0.2,2248155455,157,,2248155459,140,46.1,2248155457,56,Back,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476467,236,49,1,20,51,5rurqie3qt1qav9ir5mkqinn,1,55.7,73,2019-11-25T13:53:51.758Z,2019-11-25T13:53:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476475,237,50,1,20,52,5rurqie3qt1qav9ir5mkqinn,1,56.2,75.8,2019-11-25T13:53:52.765Z,2019-11-25T13:53:54Z,2248155543,233,128,2248155503,286,,2248155501,56,Center,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476485,128,7,1,20,52,mjejb0x57ms54j9ry6s8njwh,0,43.8,24.2,2019-11-25T13:53:52.775Z,2019-11-25T13:53:54Z,2248155537,233,237,2248155525,56,Back,2248155527,285,,,,,,,,,,,,,,,,,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476477,238,61,1,20,53,5rurqie3qt1qav9ir5mkqinn,1,55.7,73.5,2019-11-25T13:53:53.245Z,2019-11-25T13:53:53Z,2248155505,56,Center,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476497,239,1,1,20,55,5rurqie3qt1qav9ir5mkqinn,1,67.3,82.4,2019-11-25T13:53:55.613Z,2019-11-25T13:53:58Z,2248155583,140,78.4,2248155587,213,0.6,2248155589,212,13.8,2248155585,141,93.2,2248155581,56,Left,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476499,240,1,1,20,57,5rurqie3qt1qav9ir5mkqinn,1,78.4,93.2,2019-11-25T13:53:58.117Z,2019-11-25T13:54:00Z,2248155601,213,6.2,2248155595,56,Left,2248155597,140,87.8,2248155599,141,91.5,2248155603,212,9.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476501,241,1,1,20,59,5rurqie3qt1qav9ir5mkqinn,0,85.4,92.3,2019-11-25T13:53:59.192Z,2019-11-25T14:23:48Z,2248155607,56,Left,2248155613,213,3.2,2248155615,212,5.3,2248155611,141,91.8,2248155609,140,80.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476505,130,49,1,21,0,mjejb0x57ms54j9ry6s8njwh,1,27,8.9,2019-11-25T13:54:00.192Z,2019-11-25T14:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476503,129,1,1,21,1,mjejb0x57ms54j9ry6s8njwh,1,27.1,9.3,2019-11-25T13:54:01.923Z,2019-11-25T14:23:49Z,2248155621,141,10.2,2248155623,213,3.0,2248155617,56,Back,2248155619,140,23.5,2248155625,212,3.8,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476511,131,1,1,21,2,mjejb0x57ms54j9ry6s8njwh,0,21.8,10.1,2019-11-25T13:54:02.963Z,2019-11-25T14:23:46Z,2248155653,212,2.4,2248155645,56,Back,2248155657,233,242,2248155659,286,,2248155651,213,6.2,2248155647,140,24.1,2248155655,236,,2248155649,141,9.7,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476507,242,74,1,21,2,5rurqie3qt1qav9ir5mkqinn,1,79.5,91.4,2019-11-25T13:54:02.973Z,2019-11-25T13:54:05Z,2248155661,233,131,2248155631,285,,2248155629,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476519,133,1,1,21,5,mjejb0x57ms54j9ry6s8njwh,0,13.1,13.1,2019-11-25T13:54:05.580Z,2019-11-25T13:54:08Z,2248155703,212,31.5,2248155697,141,12.0,2248155693,56,Back,2248155691,157,,2248155701,213,6.3,2248155695,140,43.1,2248155699,1,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476521,134,44,1,21,5,mjejb0x57ms54j9ry6s8njwh,0,43.8,15.6,2019-11-25T13:54:06.163Z,2019-11-25T14:06:18Z,2248155709,285,,2248155707,56,Back,2248155713,233,243,,,,,,,,,,,,,,,,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476515,243,44,1,21,5,5rurqie3qt1qav9ir5mkqinn,1,56.2,84.4,2019-11-25T13:54:06.173Z,2019-11-25T13:54:09Z,2248155675,56,Left,2248155677,286,,2248155711,233,134,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476517,244,1,1,21,6,5rurqie3qt1qav9ir5mkqinn,0,55.6,80.9,2019-11-25T13:54:06.509Z,2019-11-25T13:54:07Z,2248155685,141,78.8,2248155689,212,14.2,2248155679,3,,2248155687,213,6.2,2248155683,140,69.1,2248155681,56,Center,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476527,135,1,1,21,9,mjejb0x57ms54j9ry6s8njwh,1,31.8,22.7,2019-11-25T13:54:09.443Z,2019-11-25T13:54:12Z,2248155729,213,5.1,2248155725,140,36.4,2248155723,56,Back,2248155731,212,14.1,2248155727,141,3.2,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476529,136,1,1,21,10,mjejb0x57ms54j9ry6s8njwh,0,36.4,3.2,2019-11-25T13:54:10.192Z,2019-11-25T13:55:31Z,2248155743,212,1.8,2248155751,286,,2248155749,233,245,2248155737,140,34.7,2248155739,141,3.4,2248155747,236,,2248155741,213,3.1,2248155735,56,Back,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476523,245,74,1,21,10,5rurqie3qt1qav9ir5mkqinn,1,66.2,96.8,2019-11-25T13:54:10.292Z,2019-11-25T13:55:35Z,2248155763,233,136,2248155717,285,,2248155715,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476533,137,5,1,21,11,mjejb0x57ms54j9ry6s8njwh,1,30.1,-1.2,2019-11-25T13:54:12.077Z,2019-11-25T14:20:10Z,2248155767,347,,2248155765,56,Back,2248155781,233,246,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476525,246,5,1,21,11,5rurqie3qt1qav9ir5mkqinn,0,69.9,101.2,2019-11-25T13:54:12.077Z,2019-11-25T13:54:16Z,2248155719,56,Left,2248155783,233,137,2248155721,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476551,138,1,1,21,24,mjejb0x57ms54j9ry6s8njwh,1,32.9,0,2019-11-25T13:54:24.802Z,2019-11-25T13:54:27Z,2248155887,212,9.9,2248155879,56,Back,2248155883,141,6.4,2248155881,140,41.1,2248155877,107,,2248155885,213,0.5,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476555,139,1,1,21,26,mjejb0x57ms54j9ry6s8njwh,1,41.1,6.4,2019-11-25T13:54:27.067Z,2019-11-25T13:54:28Z,2248155907,141,3.4,2248155903,56,Back,2248155905,140,32.6,2248155911,212,9.2,2248155909,213,3.4,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476561,140,1,1,21,28,mjejb0x57ms54j9ry6s8njwh,0,32.6,3.4,2019-11-25T13:54:28.827Z,2019-11-25T13:54:31Z,2248155935,213,0.4,2248155937,212,15.4,2248155931,140,46.1,2248155933,141,12.3,2248155929,56,Back,,,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476557,247,8,1,21,29,5rurqie3qt1qav9ir5mkqinn,1,67.4,87.1,2019-11-25T13:54:29.285Z,2019-11-25T13:54:29Z,2248155915,56,Left,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476565,248,1,1,21,31,5rurqie3qt1qav9ir5mkqinn,0,53.9,76.7,2019-11-25T13:54:31.901Z,2019-11-25T13:54:32Z,2248155949,212,4.3,2248155943,140,49.8,2248155941,56,Back,2248155945,141,76.1,2248155947,213,3.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476563,141,61,1,21,32,mjejb0x57ms54j9ry6s8njwh,1,49.5,13.2,2019-11-25T13:54:32.267Z,2019-11-25T13:54:32Z,2248155939,56,Back,,,,,,,,,,,,,,,,,,,,,,7mnh4tu11ggamtweus78bbtg5,C. Sweetman-Kirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476573,249,49,1,21,33,5rurqie3qt1qav9ir5mkqinn,1,45.1,72.9,2019-11-25T13:54:33.405Z,2019-11-25T13:54:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476579,250,1,1,21,33,5rurqie3qt1qav9ir5mkqinn,1,45.1,72.9,2019-11-25T13:54:33.549Z,2019-11-25T13:54:34Z,2248156005,140,36.6,2248156007,141,75.3,2248156011,212,9.1,2248156009,213,3.0,2248156003,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476591,251,1,1,21,34,5rurqie3qt1qav9ir5mkqinn,1,36.6,75.3,2019-11-25T13:54:34.589Z,2019-11-25T13:54:38Z,2248156067,140,37.6,2248156071,213,4.7,2248156073,212,31.0,2248156065,56,Back,2248156069,141,29.8,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476597,252,1,1,21,38,5rurqie3qt1qav9ir5mkqinn,1,39.6,24.3,2019-11-25T13:54:38.614Z,2019-11-25T13:54:40Z,2248156089,213,5.7,2248156085,140,52.0,2248156083,56,Right,2248156087,141,12.9,2248156091,212,15.2,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476605,253,1,1,21,40,5rurqie3qt1qav9ir5mkqinn,0,52,12.9,2019-11-25T13:54:40.389Z,2019-11-25T13:54:42Z,2248156129,212,10.0,2248156127,213,0.9,2248156121,56,Center,2248156123,140,58.1,2248156125,141,24.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476607,254,61,1,21,42,5rurqie3qt1qav9ir5mkqinn,1,58.1,24.1,2019-11-25T13:54:43.070Z,2019-11-25T13:54:43Z,2248156133,56,Center,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476609,142,61,1,21,43,mjejb0x57ms54j9ry6s8njwh,1,42,74.7,2019-11-25T13:54:43.707Z,2019-11-25T13:54:43Z,2248156135,56,Back,,,,,,,,,,,,,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476613,143,49,1,21,46,mjejb0x57ms54j9ry6s8njwh,1,23.6,52.1,2019-11-25T13:54:46.339Z,2019-11-25T13:54:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476625,144,1,1,21,46,mjejb0x57ms54j9ry6s8njwh,1,23.6,52.1,2019-11-25T13:54:46.386Z,2019-11-25T13:54:47Z,2248156203,56,Back,2248156205,140,25.7,2248156207,141,68.4,2248156209,213,1.4,2248156211,212,11.3,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476631,145,1,1,21,47,mjejb0x57ms54j9ry6s8njwh,1,21.1,66.1,2019-11-25T13:54:47.835Z,2019-11-25T13:54:49Z,2248156237,141,55.8,2248156239,213,3.5,2248156241,212,21.4,2248156233,56,Back,2248156235,140,1.8,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476633,146,1,1,21,49,mjejb0x57ms54j9ry6s8njwh,0,1.8,55.8,2019-11-25T13:54:49.619Z,2019-11-25T13:54:53Z,2248156271,1,,2248156273,213,0.7,2248156265,56,Back,2248156275,212,48.5,2248156263,157,,2248156269,141,100.0,2248156267,140,37.1,,,,8zk6kcs75hjevbu61h9n2fkr9,A. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476637,147,5,1,21,53,mjejb0x57ms54j9ry6s8njwh,0,39,101.2,2019-11-25T13:54:53.504Z,2019-11-25T13:54:54Z,2248156303,233,255,2248156295,347,,2248156293,56,Back,,,,,,,,,,,,,,,,8zk6kcs75hjevbu61h9n2fkr9,A. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476639,255,5,1,21,53,5rurqie3qt1qav9ir5mkqinn,1,61,-1.2,2019-11-25T13:54:53.504Z,2019-11-25T14:20:10Z,2248156299,347,,2248156301,233,147,2248156297,56,Right,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476643,256,1,1,22,2,5rurqie3qt1qav9ir5mkqinn,1,36.5,0,2019-11-25T13:55:02.965Z,2019-11-25T13:55:05Z,2248156347,212,25.8,2248156341,141,29.5,2248156343,1,,2248156345,213,2.2,2248156337,56,Back,2248156339,140,22.3,2248156335,107,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167476645,257,1,1,22,5,5rurqie3qt1qav9ir5mkqinn,1,22.3,29.5,2019-11-25T13:55:05.621Z,2019-11-25T13:55:08Z,2248156355,140,33.0,2248156357,141,67.3,2248156361,212,28.1,2248156359,213,1.2,2248156353,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
