id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2172386463,8,1,1,0,18,5rurqie3qt1qav9ir5mkqinn,1,8,67.2,2019-12-16T14:59:15.622Z,2019-12-16T14:59:18Z,2272780891,213,0.5,2272780889,141,90.8,2272780885,56,Back,2272780893,212,31.4,2272780887,140,33.7,2272780883,155,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386467,9,61,1,0,21,5rurqie3qt1qav9ir5mkqinn,0,33.7,91.2,2019-12-16T14:59:18.086Z,2019-12-16T14:59:18Z,2272780909,56,Back,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386491,5,5,1,0,21,7kt37xy93vjy6wac8vq6fqz3g,1,57.2,-2,2019-12-16T14:59:18.583Z,2019-12-16T15:04:52Z,2272781043,347,,2272781041,56,Right,2272781093,233,10,,,,,,,,,,,,,,,,23b90lntnrwvb0k45u7dva0np,I. Kaagman,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386469,10,5,1,0,21,5rurqie3qt1qav9ir5mkqinn,0,42.8,102,2019-12-16T14:59:18.583Z,2019-12-16T14:59:22Z,2272780915,347,,2272781111,233,5,2272780913,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386573,6,1,1,0,31,7kt37xy93vjy6wac8vq6fqz3g,0,53.5,0,2019-12-16T14:59:28.148Z,2019-12-16T14:59:31Z,2272781479,140,68.5,2272781485,212,16.5,2272781483,213,0.3,2272781475,107,,2272781481,141,5.8,2272781477,56,Right,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386577,12,8,1,0,33,5rurqie3qt1qav9ir5mkqinn,1,37,87.7,2019-12-16T14:59:30.384Z,2019-12-16T14:59:31Z,2272781495,15,,2272781493,56,Back,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386581,7,44,1,0,33,7kt37xy93vjy6wac8vq6fqz3g,0,65.8,9,2019-12-16T14:59:30.619Z,2019-12-16T15:32:03Z,2272781605,233,11,2272781517,286,,2272781515,56,Right,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386567,11,44,1,0,33,5rurqie3qt1qav9ir5mkqinn,1,34.2,91,2019-12-16T14:59:30.629Z,2019-12-16T14:59:31Z,2272781449,56,Back,2272781451,285,,2272781535,233,7,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386611,8,1,1,0,36,7kt37xy93vjy6wac8vq6fqz3g,1,72.2,44.6,2019-12-16T14:59:33.876Z,2019-12-16T14:59:35Z,2272781707,56,Center,2272781715,212,9.6,2272781709,140,64.6,2272781713,213,2.5,2272781711,141,52.5,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386619,9,1,1,0,38,7kt37xy93vjy6wac8vq6fqz3g,0,64.6,52.5,2019-12-16T14:59:35.205Z,2019-12-16T14:59:37Z,2272781757,56,Center,2272781761,141,68.7,2272781759,140,66.6,2272781763,213,1.4,2272781765,212,11.2,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386621,13,49,1,0,38,5rurqie3qt1qav9ir5mkqinn,1,35.7,32.1,2019-12-16T14:59:35.847Z,2019-12-16T14:59:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386637,14,3,1,0,40,5rurqie3qt1qav9ir5mkqinn,0,38.4,30,2019-12-16T14:59:37.024Z,2019-12-16T14:59:38Z,2272781853,286,,2272781851,56,Back,2272781945,233,10,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386651,10,7,1,0,40,7kt37xy93vjy6wac8vq6fqz3g,1,61.6,70,2019-12-16T14:59:37.324Z,2019-12-16T14:59:38Z,2272781923,285,,2272781921,56,Center,2272781943,233,14,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386655,11,49,1,0,41,7kt37xy93vjy6wac8vq6fqz3g,1,61.5,74.7,2019-12-16T14:59:37.988Z,2019-12-16T14:59:38Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386727,12,1,1,0,42,7kt37xy93vjy6wac8vq6fqz3g,1,63.9,81.5,2019-12-16T14:59:39.196Z,2019-12-16T14:59:44Z,2272782321,212,6.8,2272782317,141,91.2,2272782313,56,Left,2272782315,140,65.3,2272782319,213,1.4,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386731,13,61,1,0,47,7kt37xy93vjy6wac8vq6fqz3g,0,87.7,95.3,2019-12-16T14:59:44.245Z,2019-12-16T14:59:44Z,2272782329,56,Left,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386739,15,56,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-12-16T14:59:44.882Z,2019-12-16T14:59:53Z,2272782365,56,Back,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386737,14,5,1,0,49,7kt37xy93vjy6wac8vq6fqz3g,0,91.1,101.6,2019-12-16T14:59:46.021Z,2019-12-16T14:59:53Z,2272782361,56,Left,2272782363,347,,2272782753,233,16,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386797,16,5,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,8.9,-1.6,2019-12-16T14:59:46.021Z,2019-12-16T15:04:53Z,2272782735,347,,2272782733,56,Back,2272782751,233,14,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386845,17,1,1,1,0,5rurqie3qt1qav9ir5mkqinn,1,10.8,0,2019-12-16T14:59:57.143Z,2019-12-16T14:59:58Z,2272782997,56,Back,2272782999,140,10.7,2272783005,212,9.7,2272782995,107,,2272783003,213,1.6,2272783001,141,12.6,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386875,18,1,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,11.2,10.1,2019-12-16T14:59:58.864Z,2019-12-16T15:00:02Z,2272783127,213,3.7,2272783129,212,7.1,2272783125,141,4.6,2272783121,56,Back,2272783123,140,5.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386909,19,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,3.3,13.5,2019-12-16T15:00:02.039Z,2019-12-16T15:00:06Z,2272783263,213,1.6,2272783265,212,14.1,2272783257,56,Back,2272783261,141,34.2,2272783259,140,2.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386917,20,1,1,1,9,5rurqie3qt1qav9ir5mkqinn,0,2.1,20.7,2019-12-16T15:00:06.103Z,2019-12-16T15:00:07Z,2272783299,213,6.1,2272783297,1,,2272783291,56,Back,2272783289,157,,2272783293,140,30.9,2272783301,212,30.7,2272783295,141,12.9,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386935,15,1,1,1,11,7kt37xy93vjy6wac8vq6fqz3g,0,64.3,90.5,2019-12-16T15:00:08.452Z,2019-12-16T15:01:52Z,2272783373,212,10.9,2272783363,141,91.8,2272783361,140,74.6,2272783359,56,Left,2272783367,213,0.1,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386963,21,1,1,1,13,5rurqie3qt1qav9ir5mkqinn,1,27.3,18.5,2019-12-16T15:00:10.727Z,2019-12-16T15:00:12Z,2272783527,141,6.4,2272783525,140,41.3,2272783529,213,5.8,2272783531,212,16.8,2272783523,56,Back,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386969,22,1,1,1,15,5rurqie3qt1qav9ir5mkqinn,0,42.1,7.3,2019-12-16T15:00:12.567Z,2019-12-16T15:00:13Z,2272783577,212,2.4,2272783571,140,42.8,2272783569,56,Back,2272783573,141,10.6,2272783575,213,1.3,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2172386993,16,49,1,1,17,7kt37xy93vjy6wac8vq6fqz3g,1,62.3,77.3,2019-12-16T15:00:14.852Z,2019-12-16T15:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387077,17,1,1,1,18,7kt37xy93vjy6wac8vq6fqz3g,1,63.1,77.6,2019-12-16T15:00:15.420Z,2019-12-16T15:00:49Z,2272784057,213,0.1,2272784055,141,78.4,2272784051,140,72.7,2272784047,56,Center,2272784059,212,10.1,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387079,18,3,1,1,22,7kt37xy93vjy6wac8vq6fqz3g,0,74.8,71.8,2019-12-16T15:00:19.677Z,2019-12-16T15:00:21Z,2272784095,233,23,2272784069,286,,2272784067,56,Center,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387071,23,7,1,1,22,5rurqie3qt1qav9ir5mkqinn,0,25.2,28.2,2019-12-16T15:00:19.687Z,2019-12-16T15:00:21Z,2272784085,233,18,2272784037,285,,2272784035,56,Back,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387097,19,61,1,1,23,7kt37xy93vjy6wac8vq6fqz3g,1,76,77,2019-12-16T15:00:19.882Z,2019-12-16T15:00:51Z,2272784157,56,Center,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,1,,,,,,,,,,,,,,,,,,,,,,,,,
2172387135,20,13,1,1,26,7kt37xy93vjy6wac8vq6fqz3g,1,73.5,51.2,2019-12-16T15:00:23.044Z,2019-12-16T15:00:39Z,2272785125,102,49.2,2272785121,29,,2272785119,74,,2272785131,328,,2272784853,72,,2272785123,55,19,2272784321,22,,2272785129,215,,23b90lntnrwvb0k45u7dva0np,I. Kaagman,,2272785127,103,72.2,2272785135,231,49.8,2272785133,230,99.0,2272784323,56,Center,2272784319,18,,,,,,,,,,,
2172387151,21,5,1,1,26,7kt37xy93vjy6wac8vq6fqz3g,0,101,45,2019-12-16T15:00:23.616Z,2019-12-16T15:04:53Z,2272784419,233,24,2272784393,56,Center,2272784395,346,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387113,24,5,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,-1,55,2019-12-16T15:00:23.616Z,2019-12-16T15:00:25Z,2272784413,233,21,2272784231,56,Back,2272784235,346,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387319,25,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,5.1,51.2,2019-12-16T15:00:38.871Z,2019-12-16T15:00:41Z,2272785263,56,Back,2272785261,124,,2272785267,141,50.3,2272785271,212,5.8,2272785269,213,6.2,2272785275,237,,2272785265,140,10.6,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387365,26,1,1,1,44,5rurqie3qt1qav9ir5mkqinn,1,16.2,54,2019-12-16T15:00:41.383Z,2019-12-16T15:00:46Z,2272785565,140,36.3,2272785563,56,Back,2272785567,141,52.4,2272785571,212,21.1,2272785569,213,6.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387403,27,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,0,54.6,70.7,2019-12-16T15:00:46.711Z,2019-12-16T15:00:56Z,2272785783,141,100.0,2272785779,56,Left,2272785785,213,0.9,2272785787,212,27.7,2272785781,140,71.9,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387429,22,5,1,1,55,7kt37xy93vjy6wac8vq6fqz3g,1,27,-1.6,2019-12-16T15:00:52.048Z,2019-12-16T15:04:53Z,2272785989,233,28,2272785923,347,,2272785921,56,Back,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387409,28,5,1,1,55,5rurqie3qt1qav9ir5mkqinn,0,73,101.6,2019-12-16T15:00:52.048Z,2019-12-16T15:00:55Z,2272785825,347,,2272785823,56,Left,2272786007,233,22,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387695,23,1,1,2,22,7kt37xy93vjy6wac8vq6fqz3g,1,23.7,0,2019-12-16T15:01:19.404Z,2019-12-16T15:01:21Z,2272787363,141,7.6,2272787367,212,9.9,2272787357,107,,2272787361,140,30.9,2272787359,56,Back,2272787365,213,0.7,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387699,24,1,1,2,24,7kt37xy93vjy6wac8vq6fqz3g,1,30.9,7.6,2019-12-16T15:01:20.981Z,2019-12-16T15:01:21Z,2272787421,156,,2272787391,213,3.4,2272787385,56,Back,2272787393,212,4.8,2272787387,140,26.5,2272787389,141,5.6,,,,,,,23b90lntnrwvb0k45u7dva0np,I. Kaagman,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387707,25,50,1,2,26,7kt37xy93vjy6wac8vq6fqz3g,1,22.9,12.7,2019-12-16T15:01:22.952Z,2019-12-16T15:01:25Z,2272787455,285,,2272787453,56,Back,2272787569,233,29,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387721,29,7,1,2,26,5rurqie3qt1qav9ir5mkqinn,1,77.1,87.3,2019-12-16T15:01:22.962Z,2019-12-16T15:01:25Z,2272787545,233,25,2272787537,286,,2272787535,56,Left,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387725,30,49,1,2,28,5rurqie3qt1qav9ir5mkqinn,1,91.3,79.1,2019-12-16T15:01:24.911Z,2019-12-16T15:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387743,31,1,1,2,30,5rurqie3qt1qav9ir5mkqinn,0,97.9,69.7,2019-12-16T15:01:27.480Z,2019-12-16T15:01:29Z,2272787675,56,Center,2272787759,195,,2272787677,140,97.5,2272787719,286,,2272787683,212,1.3,2272787715,236,,2272787679,141,67.9,2272787681,213,4.4,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,2272787717,233,26,,,,,,,,,,,,,,,,,,,,,,
2172387745,26,74,1,2,30,7kt37xy93vjy6wac8vq6fqz3g,1,1.9,28.3,2019-12-16T15:01:27.490Z,2019-12-16T15:28:04Z,2272787753,233,31,2272787693,285,,2272787689,56,Back,,,,,,,,,,,,,,,,27ebz4ttah05w2ni0rucrucb9,K. van Es,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387775,32,1,1,2,32,5rurqie3qt1qav9ir5mkqinn,1,97.5,69.9,2019-12-16T15:01:28.960Z,2019-12-16T15:01:40Z,2272787859,212,10.8,2272788329,195,,2272787849,56,Center,2272787853,141,55.4,2272787857,213,4.3,2272787851,140,93.3,2272788209,210,,2272788211,154,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,1,,,,,,,,,,,,,,,,,,,,,,,,,
2172387785,33,15,1,2,32,5rurqie3qt1qav9ir5mkqinn,1,93.3,55.4,2019-12-16T15:01:29.831Z,2019-12-16T15:32:05Z,2272788249,146,94.7,2272788237,29,,2272787893,17,,2272788251,147,54.5,2272787965,72,,2272788243,328,,2272788247,82,,2272787897,56,Center,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,2272788271,233,27,2272788245,100,,2272788241,55,32,2272787895,22,,2272788239,154,,,,,,,,,,,
2172387779,27,10,1,2,32,7kt37xy93vjy6wac8vq6fqz3g,1,3.6,42.2,2019-12-16T15:01:29.931Z,2019-12-16T15:01:39Z,2272787883,56,Back,2272788295,233,33,2272787881,94,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387801,28,6,1,2,34,7kt37xy93vjy6wac8vq6fqz3g,0,5.2,43.4,2019-12-16T15:01:31.328Z,2019-12-16T15:32:22Z,2272788013,233,34,2272787993,56,Back,2272787995,73,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2172387789,34,6,1,2,34,5rurqie3qt1qav9ir5mkqinn,1,94.8,56.6,2019-12-16T15:01:31.328Z,2019-12-16T15:01:34Z,2272787919,56,Center,2272787921,73,,2272788011,233,28,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2172388101,35,1,1,3,8,5rurqie3qt1qav9ir5mkqinn,1,99.5,99.5,2019-12-16T15:02:05.386Z,2019-12-16T15:02:22Z,2272789643,140,94.8,2272789639,6,,2272789641,56,Left,2272789649,212,12.1,2272789647,213,4.3,2272789645,141,83.3,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
