id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value
2181172455,203,49,1,18,5,5rurqie3qt1qav9ir5mkqinn,1,34.3,38.8,2020-02-03T13:40:43.461Z,2020-02-03T13:40:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181172477,204,1,1,18,5,5rurqie3qt1qav9ir5mkqinn,1,34.4,38.8,2020-02-03T13:40:43.697Z,2020-02-03T13:40:48Z,2316817455,141,44.8,2316817459,212,24.0,2316817451,56,Back,2316817453,140,11.9,2316817457,213,3.0,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181172493,205,1,1,18,9,5rurqie3qt1qav9ir5mkqinn,1,14.9,41.9,2020-02-03T13:40:47.973Z,2020-02-03T13:40:53Z,2316817531,56,Back,2316817537,213,5.1,2316817533,140,21.6,2316817539,212,19.6,2316817535,141,15.0,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,
2181172499,206,1,1,18,15,5rurqie3qt1qav9ir5mkqinn,0,37.6,7.6,2020-02-03T13:40:53.133Z,2020-02-03T13:40:57Z,2316817579,212,34.3,2316817577,213,0.7,2316817567,155,,2316817569,56,Center,2316817575,1,,2316817573,141,39.1,2316817571,140,63.1,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181172501,198,49,1,18,18,36tr17foeaf9ejjmt2txuoy3y,1,38.6,54.2,2020-02-03T13:40:56.423Z,2020-02-03T13:40:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181172509,199,1,1,18,18,36tr17foeaf9ejjmt2txuoy3y,1,38.6,54.2,2020-02-03T13:40:56.566Z,2020-02-03T13:41:00Z,2316817629,212,14.5,2316817623,140,44.0,2316817625,141,73.9,2316817627,213,1.2,2316817621,56,Back,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181172513,200,1,1,18,21,36tr17foeaf9ejjmt2txuoy3y,1,45.6,77.3,2020-02-03T13:40:59.942Z,2020-02-03T13:41:02Z,2316817645,141,89.1,2316817643,140,36.3,2316817647,213,2.5,2316817649,212,12.6,2316817641,56,Back,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181172533,201,1,1,18,24,36tr17foeaf9ejjmt2txuoy3y,1,34.2,84.8,2020-02-03T13:41:02.598Z,2020-02-03T13:41:06Z,2316817795,212,17.3,2316817787,56,Back,2316817791,141,66.0,2316817789,140,23.1,2316817793,213,4.0,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172545,202,1,1,18,27,36tr17foeaf9ejjmt2txuoy3y,1,24.2,63.3,2020-02-03T13:41:06.054Z,2020-02-03T13:41:09Z,2316817831,141,74.4,2316817829,140,30.5,2316817835,212,10.0,2316817827,56,Back,2316817833,213,0.9,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181172557,203,1,1,18,31,36tr17foeaf9ejjmt2txuoy3y,1,33.8,74.1,2020-02-03T13:41:09.110Z,2020-02-03T13:41:10Z,2316817905,141,94.2,2316817903,140,38.9,2316817907,213,1.2,2316817909,212,14.7,2316817901,56,Back,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181172569,204,1,1,18,32,36tr17foeaf9ejjmt2txuoy3y,1,39.3,91.8,2020-02-03T13:41:10.262Z,2020-02-03T13:41:11Z,2316817945,141,85.1,2316817947,213,5.4,2316817949,212,5.9,2316817943,140,42.9,2316817941,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172577,205,1,1,18,33,36tr17foeaf9ejjmt2txuoy3y,1,40.4,86.6,2020-02-03T13:41:11.862Z,2020-02-03T13:41:13Z,2316817975,141,93.8,2316817979,212,7.7,2316817977,213,2.5,2316817971,56,Back,2316817973,140,34.7,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181172581,206,1,1,18,35,36tr17foeaf9ejjmt2txuoy3y,1,35,85.9,2020-02-03T13:41:13.878Z,2020-02-03T13:41:15Z,2316818001,213,4.3,2316817997,140,29.8,2316817995,56,Back,2316818003,212,14.5,2316817999,141,66.1,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172593,207,1,1,18,37,36tr17foeaf9ejjmt2txuoy3y,1,29.7,67.9,2020-02-03T13:41:15.118Z,2020-02-03T13:41:17Z,2316818057,213,1.4,2316818059,212,17.6,2316818055,141,93.5,2316818053,140,32.1,2316818051,56,Back,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181172607,208,1,1,18,39,36tr17foeaf9ejjmt2txuoy3y,1,32.1,91.7,2020-02-03T13:41:17.422Z,2020-02-03T13:41:20Z,2316818117,140,13.9,2316818123,212,22.0,2316818119,141,75.7,2316818115,56,Back,2316818121,213,3.7,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172611,209,1,1,18,42,36tr17foeaf9ejjmt2txuoy3y,1,13.2,74.7,2020-02-03T13:41:20.310Z,2020-02-03T13:41:24Z,2316818175,141,42.2,2316818179,212,22.7,2316818177,213,4.5,2316818173,140,8.1,2316818171,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181172625,210,1,1,18,46,36tr17foeaf9ejjmt2txuoy3y,0,9.8,32.7,2020-02-03T13:41:24.743Z,2020-02-03T13:41:26Z,2316818251,213,5.6,2316818243,56,Back,2316818253,212,34.6,2316818247,141,0.0,2316818241,155,,2316818249,1,,2316818245,140,34.4,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
2181172653,207,5,1,18,48,5rurqie3qt1qav9ir5mkqinn,1,64.5,101.6,2020-02-03T13:41:26.624Z,2020-02-03T13:50:42Z,2316818373,233,211,2316818369,347,,2316818367,56,Left,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181172627,211,5,1,18,48,36tr17foeaf9ejjmt2txuoy3y,0,35.5,-1.6,2020-02-03T13:41:26.624Z,2020-02-03T13:41:37Z,2316818257,347,,2316818255,56,Back,2316818379,233,207,,,,,,,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
2181172657,208,1,1,18,58,5rurqie3qt1qav9ir5mkqinn,1,63.4,100,2020-02-03T13:41:36.437Z,2020-02-03T13:41:38Z,2316818387,141,80.3,2316818393,212,26.9,2316818385,140,42.0,2316818381,107,,2316818397,189,,2316818389,1,,2316818391,213,3.7,2316818383,56,Back,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181172677,209,1,1,19,0,5rurqie3qt1qav9ir5mkqinn,1,48.1,76.3,2020-02-03T13:41:38.197Z,2020-02-03T13:41:41Z,2316818483,141,54.6,2316818487,212,18.0,2316818485,213,4.1,2316818479,56,Back,2316818481,140,38.3,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181172693,210,1,1,19,2,5rurqie3qt1qav9ir5mkqinn,1,38.9,50.7,2020-02-03T13:41:41.036Z,2020-02-03T13:41:44Z,2316818541,141,6.2,2316818543,1,,2316818537,56,Right,2316818545,213,5.2,2316818539,140,55.5,2316818547,212,34.9,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181172707,211,1,1,19,6,5rurqie3qt1qav9ir5mkqinn,1,59.2,4.6,2020-02-03T13:41:44.836Z,2020-02-03T13:41:49Z,2316818609,56,Right,2316818613,141,4.4,2316818615,213,6.3,2316818617,212,27.3,2316818611,140,85.2,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181172709,212,3,1,19,11,5rurqie3qt1qav9ir5mkqinn,0,92,8.8,2020-02-03T13:41:49.557Z,2020-02-03T13:41:51Z,2316818623,56,Right,2316818647,233,212,2316818625,286,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2181172715,212,7,1,19,11,36tr17foeaf9ejjmt2txuoy3y,1,8,91.2,2020-02-03T13:41:50.078Z,2020-02-03T13:41:51Z,2316818645,233,212,2316818643,285,,2316818641,56,Back,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172717,213,49,1,19,12,36tr17foeaf9ejjmt2txuoy3y,1,11.9,91.5,2020-02-03T13:41:50.727Z,2020-02-03T13:41:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172723,214,1,1,19,14,36tr17foeaf9ejjmt2txuoy3y,1,16.7,97.5,2020-02-03T13:41:52.214Z,2020-02-03T13:41:55Z,2316818669,212,10.2,2316818663,140,22.1,2316818665,141,85.1,2316818667,213,5.3,2316818661,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181172727,215,1,1,19,17,36tr17foeaf9ejjmt2txuoy3y,1,24.8,81.1,2020-02-03T13:41:55.430Z,2020-02-03T13:41:58Z,2316818691,213,4.6,2316818689,141,62.3,2316818693,212,12.8,2316818685,56,Back,2316818687,140,24.0,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181172729,216,1,1,19,20,36tr17foeaf9ejjmt2txuoy3y,1,25.7,58.7,2020-02-03T13:41:58.816Z,2020-02-03T13:42:00Z,2316818707,212,26.3,2316818697,155,,2316818705,213,5.7,2316818699,56,Back,2316818703,141,38.5,2316818701,140,47.1,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181172733,217,1,1,19,22,36tr17foeaf9ejjmt2txuoy3y,1,47.2,38.2,2020-02-03T13:42:00.143Z,2020-02-03T13:42:01Z,2316818729,140,55.0,2316818727,56,Center,2316818735,212,14.7,2316818725,3,,2316818733,213,1.0,2316818731,141,56.1,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
2181172735,218,61,1,19,23,36tr17foeaf9ejjmt2txuoy3y,0,55,56.1,2020-02-03T13:42:01.639Z,2020-02-03T13:42:02Z,2316818739,56,Center,,,,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,
2181172737,213,49,1,19,24,5rurqie3qt1qav9ir5mkqinn,1,37.2,34,2020-02-03T13:42:02.757Z,2020-02-03T13:42:02Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181172757,214,1,1,19,27,5rurqie3qt1qav9ir5mkqinn,1,33.3,35.8,2020-02-03T13:42:06.028Z,2020-02-03T13:42:07Z,2316818801,141,36.3,2316818797,56,Back,2316818803,213,3.1,2316818805,212,7.6,2316818799,140,26.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181172765,215,1,1,19,28,5rurqie3qt1qav9ir5mkqinn,1,27.8,37.3,2020-02-03T13:42:07.020Z,2020-02-03T13:42:08Z,2316818853,212,17.3,2316818845,56,Back,2316818849,141,62.3,2316818847,140,24.9,2316818851,213,1.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181172779,216,1,1,19,30,5rurqie3qt1qav9ir5mkqinn,1,25.6,63.9,2020-02-03T13:42:08.828Z,2020-02-03T13:42:11Z,2316818905,141,90.0,2316818907,213,1.3,2316818903,140,30.1,2316818901,56,Back,2316818909,212,18.4,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181172805,217,1,1,19,33,5rurqie3qt1qav9ir5mkqinn,1,29.6,94.4,2020-02-03T13:42:11.252Z,2020-02-03T13:42:16Z,2316819035,213,0.1,2316819031,140,40.6,2316819027,56,Back,2316819033,141,95.7,2316819037,212,11.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181172837,218,4,1,19,38,5rurqie3qt1qav9ir5mkqinn,1,33.7,94.4,2020-02-03T13:42:16.420Z,2020-02-03T13:42:22Z,2316819181,13,,2316819185,265,,2316819153,56,Back,2316819193,233,219,2316819183,152,,2316819195,286,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181172821,219,4,1,19,38,36tr17foeaf9ejjmt2txuoy3y,0,66.3,5.6,2020-02-03T13:42:16.420Z,2020-02-03T13:42:22Z,2316819119,265,,2316819197,233,218,2316819121,285,,2316819117,152,,2316819115,56,Right,2316819113,13,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181172913,219,1,1,20,3,5rurqie3qt1qav9ir5mkqinn,1,34.2,94.5,2020-02-03T13:42:41.405Z,2020-02-03T13:42:42Z,2316819519,56,Back,2316819531,189,,2316819523,141,75.1,2316819527,212,14.7,2316819521,140,40.4,2316819515,5,,2316819517,152,,2316819525,213,5.2,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181172921,220,1,1,20,4,5rurqie3qt1qav9ir5mkqinn,1,40.4,75.1,2020-02-03T13:42:42.948Z,2020-02-03T13:42:44Z,2316819583,212,17.9,2316819577,140,24.1,2316819575,56,Back,2316819581,213,3.4,2316819579,141,67.5,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181172937,221,1,1,20,5,5rurqie3qt1qav9ir5mkqinn,1,24,67.5,2020-02-03T13:42:43.940Z,2020-02-03T13:42:46Z,2316819649,140,30.2,2316819647,56,Back,2316819651,141,23.1,2316819653,213,4.9,2316819655,212,30.9,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181172963,222,1,1,20,7,5rurqie3qt1qav9ir5mkqinn,1,30,24.3,2020-02-03T13:42:46.084Z,2020-02-03T13:42:51Z,2316819761,140,25.3,2316819767,212,29.7,2316819765,213,1.7,2316819763,141,67.3,2316819759,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181172983,223,1,1,20,12,5rurqie3qt1qav9ir5mkqinn,0,33.5,80.2,2020-02-03T13:42:51.013Z,2020-02-03T13:42:55Z,2316819811,56,Center,2316819821,212,34.0,2316819813,140,65.9,2316819819,213,6.3,2316819817,1,,2316819815,141,78.7,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181172989,220,49,1,20,17,36tr17foeaf9ejjmt2txuoy3y,1,29.2,23.1,2020-02-03T13:42:55.536Z,2020-02-03T13:42:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181173005,221,1,1,20,19,36tr17foeaf9ejjmt2txuoy3y,0,38.5,15.5,2020-02-03T13:42:57.448Z,2020-02-03T13:42:59Z,2316819911,213,0.3,2316819913,212,34.6,2316819907,141,31.6,2316819903,56,Center,2316819909,1,,2316819905,140,69.8,2316819901,155,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181173011,224,1,1,20,21,5rurqie3qt1qav9ir5mkqinn,1,31.3,66.3,2020-02-03T13:42:59.645Z,2020-02-03T13:43:01Z,2316819945,213,5.3,2316819943,141,50.6,2316819939,56,Back,2316819941,140,38.0,2316819947,212,12.8,2316819937,3,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181173013,225,49,1,20,23,5rurqie3qt1qav9ir5mkqinn,1,36.2,48.2,2020-02-03T13:43:01.877Z,2020-02-03T13:43:02Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181173067,226,1,1,20,25,5rurqie3qt1qav9ir5mkqinn,1,43,45.5,2020-02-03T13:43:03.973Z,2020-02-03T13:43:10Z,2316820189,212,47.1,2316820179,56,Left,2316820177,155,,2316820187,213,0.8,2316820183,141,93.0,2316820181,140,75.7,2316820185,1,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181173069,227,3,1,20,32,5rurqie3qt1qav9ir5mkqinn,0,91.6,89.6,2020-02-03T13:43:10.101Z,2020-02-03T13:43:13Z,2316820195,286,,2316820193,56,Left,2316820243,233,222,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181173075,222,7,1,20,32,36tr17foeaf9ejjmt2txuoy3y,1,8.4,10.4,2020-02-03T13:43:10.799Z,2020-02-03T13:43:13Z,2316820233,233,227,2316820221,56,Back,2316820223,285,,2316820219,167,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181173079,223,5,1,20,33,36tr17foeaf9ejjmt2txuoy3y,0,9.9,-1.6,2020-02-03T13:43:11.957Z,2020-02-03T13:50:42Z,2316820231,347,,2316820421,233,228,2316820229,56,Back,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181173111,228,5,1,20,33,5rurqie3qt1qav9ir5mkqinn,1,90.1,101.6,2020-02-03T13:43:11.957Z,2020-02-03T13:43:28Z,2316820415,56,Left,2316820417,347,,2316820419,233,223,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181173117,229,1,1,20,49,5rurqie3qt1qav9ir5mkqinn,1,91.3,100,2020-02-03T13:43:27.877Z,2020-02-03T13:43:31Z,2316820437,56,Center,2316820435,107,,2316820441,141,67.9,2316820443,1,,2316820447,212,26.5,2316820439,140,79.1,2316820445,213,4.2,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181173141,230,1,1,20,52,5rurqie3qt1qav9ir5mkqinn,1,76,66.1,2020-02-03T13:43:30.997Z,2020-02-03T13:43:36Z,2316820569,141,28.8,2316820567,140,57.1,2316820575,212,32.2,2316820573,213,4.0,2316820571,1,,2316820565,56,Center,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2181173151,231,1,1,20,57,5rurqie3qt1qav9ir5mkqinn,1,62.3,23.7,2020-02-03T13:43:35.892Z,2020-02-03T13:43:38Z,2316820619,56,Right,2316820627,212,18.1,2316820623,141,6.1,2316820621,140,75.2,2316820625,213,5.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181173155,232,1,1,21,0,5rurqie3qt1qav9ir5mkqinn,1,75.9,6.4,2020-02-03T13:43:38.749Z,2020-02-03T13:43:40Z,2316820653,213,1.5,2316820649,140,76.1,2316820651,141,19.1,2316820655,212,8.6,2316820647,56,Right,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181173163,233,1,1,21,1,5rurqie3qt1qav9ir5mkqinn,0,76.1,18.9,2020-02-03T13:43:40.046Z,2020-02-03T13:43:41Z,2316820689,140,100.0,2316820693,213,6.3,2316820687,56,Right,2316820695,212,26.4,2316820691,141,17.7,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2181173177,224,5,1,21,3,36tr17foeaf9ejjmt2txuoy3y,1,-1.4,82.9,2020-02-03T13:43:41.232Z,2020-02-03T13:50:42Z,2316820759,233,234,2316820743,346,,2316820741,56,Back,,,,,,,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
2181173167,234,5,1,21,3,5rurqie3qt1qav9ir5mkqinn,0,101.4,17.1,2020-02-03T13:43:41.232Z,2020-02-03T13:43:43Z,2316820715,346,,2316820761,233,224,2316820713,56,Right,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2181173297,225,1,1,21,32,36tr17foeaf9ejjmt2txuoy3y,1,5.1,41.6,2020-02-03T13:44:10.136Z,2020-02-03T13:44:16Z,2316821367,1,,2316821371,212,42.3,2316821363,140,45.3,2316821359,124,,2316821361,56,Back,2316821365,141,44.9,2316821369,213,0.1,2316821375,74,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
2181173303,226,61,1,21,38,36tr17foeaf9ejjmt2txuoy3y,1,45.3,44.9,2020-02-03T13:44:16.431Z,2020-02-03T13:44:16Z,2316821391,56,Back,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,
2181173301,235,49,1,21,38,5rurqie3qt1qav9ir5mkqinn,1,51.6,50.6,2020-02-03T13:44:16.483Z,2020-02-03T13:44:16Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181173313,236,1,1,21,38,5rurqie3qt1qav9ir5mkqinn,1,51.5,50.7,2020-02-03T13:44:16.805Z,2020-02-03T13:44:21Z,2316821443,141,62.6,2316821445,213,0.9,2316821441,140,57.1,2316821447,212,10.0,2316821439,56,Center,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181173327,237,1,1,21,43,5rurqie3qt1qav9ir5mkqinn,1,60.6,62.9,2020-02-03T13:44:21.246Z,2020-02-03T13:44:26Z,2316821515,56,Back,2316821523,212,20.2,2316821521,213,3.9,2316821519,141,42.8,2316821517,140,46.4,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181173335,238,1,1,21,47,5rurqie3qt1qav9ir5mkqinn,1,50.6,38.9,2020-02-03T13:44:25.973Z,2020-02-03T13:44:27Z,2316821565,140,56.2,2316821563,56,Center,2316821571,212,9.1,2316821567,141,28.6,2316821569,213,5.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181173345,239,1,1,21,49,5rurqie3qt1qav9ir5mkqinn,1,54.6,24.7,2020-02-03T13:44:27.573Z,2020-02-03T13:44:29Z,2316821613,141,3.5,2316821611,140,54.2,2316821617,212,14.4,2316821615,213,4.7,2316821609,56,Right,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2181173375,240,1,1,21,51,5rurqie3qt1qav9ir5mkqinn,1,54.2,3.5,2020-02-03T13:44:29.422Z,2020-02-03T13:44:35Z,2316821749,213,2.7,2316821747,141,16.8,2316821751,212,19.5,2316821745,140,37.8,2316821743,56,Back,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181173385,241,1,1,21,57,5rurqie3qt1qav9ir5mkqinn,1,49.8,14,2020-02-03T13:44:35.542Z,2020-02-03T13:44:38Z,2316821803,212,18.6,2316821801,213,5.9,2316821795,56,Right,2316821799,141,4.0,2316821797,140,66.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181173391,242,1,1,22,0,5rurqie3qt1qav9ir5mkqinn,0,66.6,4,2020-02-03T13:44:38.398Z,2020-02-03T13:44:42Z,2316821841,56,Right,2316821843,140,88.1,2316821847,213,0.2,2316821845,141,11.3,2316821849,212,23.1,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181173397,227,49,1,22,4,36tr17foeaf9ejjmt2txuoy3y,1,12.6,95.1,2020-02-03T13:44:42.811Z,2020-02-03T13:44:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181173405,228,1,1,22,4,36tr17foeaf9ejjmt2txuoy3y,0,12.6,95.1,2020-02-03T13:44:43.017Z,2020-02-03T13:44:44Z,2316821911,213,0.2,2316821903,56,Back,2316821909,1,,2316821901,157,,2316821905,140,32.0,2316821913,212,20.9,2316821907,141,100.0,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181173409,229,5,1,22,5,36tr17foeaf9ejjmt2txuoy3y,0,30,101.8,2020-02-03T13:44:43.478Z,2020-02-03T13:50:42Z,2316822001,233,243,2316821927,56,Back,2316821929,347,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
