id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/13/value
2183523981,6,1,1,0,10,mjejb0x57ms54j9ry6s8njwh,1,38.6,67.3,2020-02-13T19:01:38.745Z,2020-02-13T19:01:41Z,2328655161,56,Back,2328655163,140,38.5,2328655167,213,4.7,2328655169,212,30.1,2328655165,141,23.1,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523983,7,1,1,0,13,mjejb0x57ms54j9ry6s8njwh,1,38.5,25.5,2020-02-13T19:01:41.659Z,2020-02-13T19:01:44Z,2328655175,140,36.5,2328655177,141,56.7,2328655173,56,Back,2328655181,212,21.3,2328655179,213,1.7,,,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523985,8,1,1,0,15,mjejb0x57ms54j9ry6s8njwh,1,37.2,60.2,2020-02-13T19:01:43.994Z,2020-02-13T19:01:46Z,2328655187,56,Back,2328655191,141,68.1,2328655189,140,24.9,2328655195,212,14.0,2328655193,213,2.7,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523987,9,1,1,0,18,mjejb0x57ms54j9ry6s8njwh,1,25.3,70.2,2020-02-13T19:01:46.314Z,2020-02-13T19:01:49Z,2328655203,141,93.9,2328655207,212,16.2,2328655201,140,26.5,2328655205,213,1.5,2328655199,56,Back,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523989,10,1,1,0,21,mjejb0x57ms54j9ry6s8njwh,1,24,89.9,2020-02-13T19:01:49.754Z,2020-02-13T19:01:53Z,2328655225,212,20.9,2328655219,140,22.3,2328655221,141,59.3,2328655217,56,Back,2328655223,213,4.6,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523991,11,1,1,0,24,mjejb0x57ms54j9ry6s8njwh,1,21.2,46.3,2020-02-13T19:01:53.002Z,2020-02-13T19:01:56Z,2328655229,56,Back,2328655235,213,5.0,2328655237,212,23.2,2328655233,141,14.1,2328655231,140,28.4,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523993,12,1,1,0,27,mjejb0x57ms54j9ry6s8njwh,1,33.6,10.3,2020-02-13T19:01:56.074Z,2020-02-13T19:01:58Z,2328655247,213,6.1,2328655245,141,6.7,2328655249,212,12.3,2328655241,56,Back,2328655243,140,45.1,,,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523995,13,1,1,0,30,mjejb0x57ms54j9ry6s8njwh,1,38.1,5,2020-02-13T19:01:58.266Z,2020-02-13T19:02:00Z,2328655259,213,3.0,2328655253,56,Back,2328655257,141,6.7,2328655261,212,8.6,2328655255,140,30.0,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523997,14,1,1,0,32,mjejb0x57ms54j9ry6s8njwh,1,23.2,10.1,2020-02-13T19:02:00.746Z,2020-02-13T19:02:03Z,2328655273,212,16.7,2328655267,140,12.8,2328655269,141,28.6,2328655265,56,Back,2328655271,213,2.3,,,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,
2183523999,15,1,1,0,35,mjejb0x57ms54j9ry6s8njwh,0,17.9,28.6,2020-02-13T19:02:03.757Z,2020-02-13T19:02:04Z,2328655287,212,9.0,2328655281,140,26.3,2328655279,56,Back,2328655283,141,25.8,2328655285,213,6.1,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524015,17,51,1,0,36,mjejb0x57ms54j9ry6s8njwh,1,20.3,31.2,2020-02-13T19:02:04.610Z,2020-02-13T19:02:15Z,2328655339,169,,,,,,,,,,,,,,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524001,6,49,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,76.7,73.3,2020-02-13T19:02:05.436Z,2020-02-13T19:02:05Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524003,7,1,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,75.8,70.9,2020-02-13T19:02:05.964Z,2020-02-13T19:02:47Z,2328655293,141,54.2,2328655291,140,80.5,2328655593,210,,2328655297,212,12.4,2328655295,213,5.1,2328655289,56,Center,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,1,,,,,,,,,,,,,,,,,,,,,,,,,
2183524007,8,15,1,0,40,5rurqie3qt1qav9ir5mkqinn,1,80.5,52.2,2020-02-13T19:02:08.524Z,2020-02-13T19:02:48Z,2328655603,103,10.8,2328655609,147,50.2,2328655595,76,,2328655565,233,16,2328655607,146,98.2,2328655599,55,7,2328655601,102,52.1,2328655597,29,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,2328655315,22,2328655561,20,2328655317,56,Center,2328655313,18,2328655605,215,,,,,,,,,,,,,,
2183524005,16,10,1,0,40,mjejb0x57ms54j9ry6s8njwh,1,2.4,48.5,2020-02-13T19:02:08.624Z,2020-02-13T19:02:40Z,2328655455,181,,2328655309,56,Back,2328655567,233,8,2328655457,183,,2328655303,173,,,,,,,,,,,8zk6kcs75hjevbu61h9n2fkr9,A. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524013,9,1,1,0,44,5rurqie3qt1qav9ir5mkqinn,0,78,13.8,2020-02-13T19:02:13.036Z,2020-02-13T19:02:15Z,2328655335,213,1.7,2328655337,212,12.9,2328655329,56,Center,2328655333,141,32.5,2328655331,140,76.0,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524017,18,61,1,0,46,mjejb0x57ms54j9ry6s8njwh,0,26.9,77.9,2020-02-13T19:02:14.110Z,2020-02-13T19:02:23Z,2328655341,56,Back,,,,,,,,,,,,,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524019,10,1,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,77,16.2,2020-02-13T19:02:16.396Z,2020-02-13T19:02:17Z,2328655347,141,26.2,2328655345,140,74.3,2328655349,213,2.0,2328655351,212,7.4,2328655343,56,Center,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524021,11,1,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,73.9,24.7,2020-02-13T19:02:17.420Z,2020-02-13T19:02:18Z,2328655361,213,4.1,2328655363,212,7.4,2328655357,140,70.1,2328655359,141,15.6,2328655355,56,Right,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524025,12,1,1,0,50,5rurqie3qt1qav9ir5mkqinn,1,70.1,15.6,2020-02-13T19:02:18.604Z,2020-02-13T19:02:19Z,2328655381,141,12.9,2328655383,213,6.1,2328655379,140,77.9,2328655377,56,Right,2328655385,212,8.4,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524029,13,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,1,77.9,12.9,2020-02-13T19:02:19.644Z,2020-02-13T19:02:23Z,2328655409,213,2.4,2328655407,141,24.4,2328655411,212,11.1,2328655405,140,70.4,2328655403,56,Center,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524033,14,1,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,67.6,24.1,2020-02-13T19:02:23.516Z,2020-02-13T19:02:25Z,2328655425,212,17.8,2328655417,56,Center,2328655423,213,1.9,2328655419,140,61.9,2328655421,141,48.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524039,15,1,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,61.9,48.7,2020-02-13T19:02:25.276Z,2020-02-13T19:02:28Z,2328655497,212,29.9,2328655489,56,Left,2328655495,213,1.8,2328655493,141,91.2,2328655491,140,54.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524041,16,1,1,1,0,5rurqie3qt1qav9ir5mkqinn,0,54.5,91.2,2020-02-13T19:02:28.844Z,2020-02-13T19:12:27Z,2328655507,213,0.3,2328655505,141,94.5,2328655503,140,60.9,2328655509,212,7.1,2328655501,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524043,19,8,1,1,2,mjejb0x57ms54j9ry6s8njwh,1,38.9,5.2,2020-02-13T19:02:30.110Z,2020-02-13T19:43:51Z,2328655511,56,Back,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,
2183526301,449,61,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,54.8,96.2,2020-02-13T19:02:31.110Z,2020-02-13T19:43:49Z,2328666935,56,Left,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524051,17,5,1,1,4,5rurqie3qt1qav9ir5mkqinn,0,65.6,101.8,2020-02-13T19:02:32.656Z,2020-02-13T19:03:10Z,2328655755,233,20,2328655559,347,,2328655557,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524057,20,5,1,1,4,mjejb0x57ms54j9ry6s8njwh,1,34.4,-1.8,2020-02-13T19:02:32.656Z,2020-02-13T19:49:19Z,2328655613,56,Back,2328655615,347,,2328655753,233,17,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524061,21,1,1,1,20,mjejb0x57ms54j9ry6s8njwh,1,34.1,0,2020-02-13T19:02:48.858Z,2020-02-13T19:02:51Z,2328655643,189,,2328655633,140,34.8,2328655629,107,,2328655637,213,1.5,2328655639,212,7.0,2328655631,56,Back,2328655635,141,8.5,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524063,22,1,1,1,23,mjejb0x57ms54j9ry6s8njwh,1,34.8,8.8,2020-02-13T19:02:51.866Z,2020-02-13T19:02:53Z,2328655653,212,6.2,2328655651,213,5.4,2328655647,140,38.7,2328655649,141,1.9,2328655645,56,Back,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524067,23,1,1,1,25,mjejb0x57ms54j9ry6s8njwh,0,43.3,8.2,2020-02-13T19:02:53.545Z,2020-02-13T19:02:55Z,2328655677,212,27.8,2328655671,140,67.2,2328655673,141,25.9,2328655675,213,0.4,2328655669,56,Center,,,,,,,,,,dltovemexu20xdg1ff55b1ed,B. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524069,18,8,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,29.2,69.7,2020-02-13T19:02:56.124Z,2020-02-13T19:02:56Z,2328655679,56,Back,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524071,24,1,1,1,28,mjejb0x57ms54j9ry6s8njwh,0,64.1,33.9,2020-02-13T19:02:56.553Z,2020-02-13T19:02:57Z,2328655683,140,58.1,2328655689,212,18.6,2328655687,213,4.4,2328655685,141,8.2,2328655681,56,Right,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524079,19,49,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,41.1,96.3,2020-02-13T19:02:58.110Z,2020-02-13T19:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524081,20,50,1,1,31,5rurqie3qt1qav9ir5mkqinn,1,40.2,95.2,2020-02-13T19:02:59.247Z,2020-02-13T19:03:01Z,2328655715,286,,2328655713,56,Back,2328655719,233,25,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524075,25,7,1,1,31,mjejb0x57ms54j9ry6s8njwh,1,59.8,4.8,2020-02-13T19:02:59.257Z,2020-02-13T19:03:01Z,2328655703,167,,2328655705,56,Right,2328655717,233,20,2328655707,285,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524091,21,5,1,1,31,5rurqie3qt1qav9ir5mkqinn,1,39.2,101.5,2020-02-13T19:02:59.913Z,2020-02-13T19:49:19Z,2328655749,233,26,2328655747,347,,2328655745,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524077,26,5,1,1,31,mjejb0x57ms54j9ry6s8njwh,0,60.8,-1.5,2020-02-13T19:02:59.913Z,2020-02-13T19:03:07Z,2328655711,347,,2328655751,233,21,2328655709,56,Right,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524099,22,1,1,1,45,5rurqie3qt1qav9ir5mkqinn,1,41.1,100,2020-02-13T19:03:13.307Z,2020-02-13T19:03:15Z,2328655797,213,5.0,2328655799,212,4.8,2328655795,141,94.8,2328655789,107,,2328655793,140,42.6,2328655791,56,Back,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524103,23,61,1,1,47,5rurqie3qt1qav9ir5mkqinn,0,42.9,94.7,2020-02-13T19:03:15.883Z,2020-02-13T19:03:16Z,2328655803,56,Back,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524107,27,49,1,1,49,mjejb0x57ms54j9ry6s8njwh,1,57.2,32.4,2020-02-13T19:03:17.113Z,2020-02-13T19:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524113,28,1,1,1,49,mjejb0x57ms54j9ry6s8njwh,1,57.2,32.4,2020-02-13T19:03:17.353Z,2020-02-13T19:03:22Z,2328655831,213,6.2,2328655827,140,62.6,2328655825,56,Center,2328655833,212,5.7,2328655829,141,32.1,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524115,29,3,1,1,52,mjejb0x57ms54j9ry6s8njwh,0,66,12,2020-02-13T19:03:20.738Z,2020-02-13T19:03:23Z,2328655843,233,24,2328655837,56,Right,2328655839,286,,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524109,24,7,1,1,52,5rurqie3qt1qav9ir5mkqinn,0,34,88,2020-02-13T19:03:20.748Z,2020-02-13T19:03:23Z,2328655809,285,,2328655841,233,29,2328655807,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524121,30,1,1,1,55,mjejb0x57ms54j9ry6s8njwh,1,62.7,19.7,2020-02-13T19:03:23.977Z,2020-02-13T19:03:28Z,2328655867,141,5.3,2328655865,140,87.1,2328655863,56,Right,2328655869,213,5.9,2328655871,212,27.4,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524123,31,3,1,1,59,mjejb0x57ms54j9ry6s8njwh,0,91.6,5.4,2020-02-13T19:03:28.084Z,2020-02-13T19:03:29Z,2328655877,286,,2328655885,233,25,2328655875,56,Right,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,O. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524125,25,7,1,1,59,5rurqie3qt1qav9ir5mkqinn,0,8.4,94.6,2020-02-13T19:03:28.094Z,2020-02-13T19:03:29Z,2328655881,285,,2328655883,233,31,2328655879,56,Back,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524129,32,1,1,2,5,mjejb0x57ms54j9ry6s8njwh,0,87.2,7.1,2020-02-13T19:03:33.385Z,2020-02-13T19:03:34Z,2328655895,141,12.2,2328655891,56,Right,2328655893,140,87.5,2328655897,213,1.5,2328655899,212,3.5,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,O. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524127,26,61,1,2,5,5rurqie3qt1qav9ir5mkqinn,1,11.7,93.5,2020-02-13T19:03:34.071Z,2020-02-13T19:03:34Z,2328655889,56,Back,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524135,33,1,1,2,9,mjejb0x57ms54j9ry6s8njwh,0,96.8,21.6,2020-02-13T19:03:37.225Z,2020-02-13T19:03:40Z,2328655943,236,,2328655933,56,Center,2328655947,286,,2328655929,2,,2328655941,212,11.9,2328655931,155,,2328655945,233,27,2328655935,140,96.6,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,2328655937,141,2328655939,213,,,,,,,,39.1,1.6,,,,,,,,,,,,
2183524133,27,12,1,2,9,5rurqie3qt1qav9ir5mkqinn,1,6.7,81.1,2020-02-13T19:03:37.325Z,2020-02-13T19:03:41Z,2328655959,233,33,2328655917,185,,2328655919,56,Back,2328655923,141,81.1,2328655925,213,4.7,2328655921,140,6.7,2328655927,212,0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524141,28,6,1,2,13,5rurqie3qt1qav9ir5mkqinn,0,1,63.3,2020-02-13T19:03:41.484Z,2020-02-13T19:03:43Z,2328655971,233,34,2328655967,73,,2328655965,56,Back,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2183524139,34,6,1,2,13,mjejb0x57ms54j9ry6s8njwh,1,99,36.7,2020-02-13T19:03:41.484Z,2020-02-13T19:49:13Z,2328655963,75,,2328655961,56,Center,2328655969,233,28,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,
