id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value
2154237037,126,1,1,19,16,dcdnoyf6kzhj46iyfm7xq43fy,1,30.6,21.8,2019-09-30T09:55:13.971Z,2019-09-30T10:25:23Z,2181633079,212,11.0,2181633073,140,22.4,2181633075,141,31.9,2181633077,213,2.5,2181633071,56,Back,,,,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154237057,127,1,1,19,18,dcdnoyf6kzhj46iyfm7xq43fy,1,22.6,32.8,2019-09-30T09:55:15.683Z,2019-09-30T09:55:22Z,2181633181,141,53.3,2181633179,140,6.7,2181633177,56,Back,2181633185,212,21.7,2181633183,213,2.4,,,,,,,,,,aau5rsq7q1752co1k5awet3h1,F. Whelan,,,,,,,,,,,,,,,,,,,,
2154237075,128,1,1,19,24,dcdnoyf6kzhj46iyfm7xq43fy,0,16.8,51.5,2019-09-30T09:55:22.100Z,2019-09-30T09:55:25Z,2181633269,1,,2181633263,56,Left,2181633273,212,57.0,2181633265,140,60.7,2181633261,155,,2181633271,213,0.6,2181633267,141,100.0,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,
2154237077,129,5,1,19,28,dcdnoyf6kzhj46iyfm7xq43fy,0,61.3,101.4,2019-09-30T09:55:25.766Z,2019-09-30T09:55:46Z,2181633553,233,256,2181633277,347,,2181633275,56,Left,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,
2154237131,256,5,1,19,28,5rurqie3qt1qav9ir5mkqinn,1,38.7,-1.4,2019-09-30T09:55:25.766Z,2019-09-30T10:09:16Z,2181633547,233,129,2181633545,347,,2181633543,56,Back,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154237139,257,1,1,19,47,5rurqie3qt1qav9ir5mkqinn,0,37.1,0,2019-09-30T09:55:45.473Z,2019-09-30T09:55:46Z,2181633571,107,,2181633575,140,46.8,2181633577,141,3.4,2181633581,212,10.8,2181633579,213,0.3,2181633573,56,Back,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237141,130,1,1,19,49,dcdnoyf6kzhj46iyfm7xq43fy,0,56,96.3,2019-09-30T09:55:47.427Z,2019-09-30T09:55:48Z,2181633583,3,,2181633593,212,10.2,2181633591,213,0.3,2181633589,141,100.0,2181633587,140,65.3,2181633585,56,Left,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154237143,131,5,1,19,50,dcdnoyf6kzhj46iyfm7xq43fy,0,63.8,101.1,2019-09-30T09:55:47.861Z,2019-09-30T09:55:53Z,2181633595,56,Left,2181633717,233,258,2181633597,347,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154237153,258,5,1,19,50,5rurqie3qt1qav9ir5mkqinn,1,36.2,-1.1,2019-09-30T09:55:47.861Z,2019-09-30T10:09:16Z,2181633715,233,131,2181633701,56,Back,2181633703,347,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237159,259,1,1,19,55,5rurqie3qt1qav9ir5mkqinn,0,37.3,0,2019-09-30T09:55:52.625Z,2019-09-30T09:55:54Z,2181633725,141,2.8,2181633727,213,0.5,2181633729,212,7.3,2181633723,140,43.5,2181633721,56,Back,2181633719,107,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237161,132,8,1,19,57,dcdnoyf6kzhj46iyfm7xq43fy,1,58.6,96.8,2019-09-30T09:55:54.723Z,2019-09-30T09:55:54Z,2181633731,56,Left,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154237165,133,5,1,19,57,dcdnoyf6kzhj46iyfm7xq43fy,0,57.4,101.3,2019-09-30T09:55:55.508Z,2019-09-30T09:56:05Z,2181633861,233,260,2181633743,56,Left,2181633745,347,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154237185,260,5,1,19,57,5rurqie3qt1qav9ir5mkqinn,1,42.6,-1.3,2019-09-30T09:55:55.508Z,2019-09-30T10:09:17Z,2181633841,56,Back,2181633843,347,,2181633859,233,133,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237191,261,1,1,20,7,5rurqie3qt1qav9ir5mkqinn,0,46.2,0,2019-09-30T09:56:04.576Z,2019-09-30T09:56:06Z,2181633869,56,Right,2181633871,140,54.5,2181633873,141,8.3,2181633875,213,0.6,2181633877,212,10.9,2181633867,107,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237201,134,8,1,20,10,dcdnoyf6kzhj46iyfm7xq43fy,1,38.2,90.8,2019-09-30T09:56:07.571Z,2019-09-30T09:56:07Z,2181633913,56,Back,,,,,,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154237203,135,1,1,20,11,dcdnoyf6kzhj46iyfm7xq43fy,0,53.3,76.9,2019-09-30T09:56:08.691Z,2019-09-30T09:56:09Z,2181633927,212,6.7,2181633925,213,0.7,2181633919,56,Left,2181633917,3,,2181633923,141,83.6,2181633921,140,58.0,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154237205,262,1,1,20,11,5rurqie3qt1qav9ir5mkqinn,0,43,21.6,2019-09-30T09:56:08.704Z,2019-09-30T09:56:09Z,2181633937,213,1.0,2181633939,212,7.1,2181633933,140,46.8,2181633929,3,,2181633935,141,30.3,2181633931,56,Back,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
2154237215,136,1,1,20,12,dcdnoyf6kzhj46iyfm7xq43fy,1,54.6,77.6,2019-09-30T09:56:10.004Z,2019-09-30T09:56:12Z,2181633995,213,1.8,2181633993,141,83.6,2181633989,56,Left,2181633997,212,4.2,2181633987,3,,2181633991,140,53.7,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154237217,137,49,1,20,14,dcdnoyf6kzhj46iyfm7xq43fy,1,53.7,83.6,2019-09-30T09:56:12.100Z,2019-09-30T09:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,
2154237221,138,50,1,20,16,dcdnoyf6kzhj46iyfm7xq43fy,1,55.1,86.2,2019-09-30T09:56:13.974Z,2019-09-30T09:56:16Z,2181634049,233,263,2181634015,286,,2181634013,56,Left,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,
2154237227,263,7,1,20,16,5rurqie3qt1qav9ir5mkqinn,1,44.9,13.8,2019-09-30T09:56:13.984Z,2019-09-30T09:56:16Z,2181634047,233,138,2181634041,56,Back,2181634043,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
2154237229,264,61,1,20,17,5rurqie3qt1qav9ir5mkqinn,0,42.8,6.5,2019-09-30T09:56:15.536Z,2019-09-30T09:56:15Z,2181634045,56,Back,,,,,,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237271,139,5,1,20,18,dcdnoyf6kzhj46iyfm7xq43fy,1,55.3,101.7,2019-09-30T09:56:15.827Z,2019-09-30T09:56:27Z,2181634249,347,,2181634251,233,265,2181634247,56,Left,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,
2154237235,265,5,1,20,18,5rurqie3qt1qav9ir5mkqinn,0,44.7,-1.7,2019-09-30T09:56:15.827Z,2019-09-30T10:09:17Z,2181634073,347,,2181634071,56,Back,2181634253,233,139,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237277,140,1,1,20,29,dcdnoyf6kzhj46iyfm7xq43fy,1,54.9,100,2019-09-30T09:56:27.298Z,2019-09-30T09:56:28Z,2181634285,212,9.4,2181634283,213,5.5,2181634281,141,92.3,2181634279,140,61.3,2181634275,107,,2181634277,56,Left,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154237285,141,1,1,20,30,dcdnoyf6kzhj46iyfm7xq43fy,1,61.3,92.3,2019-09-30T09:56:28.515Z,2019-09-30T09:56:29Z,2181634351,141,97.1,2181634347,56,Left,2181634355,212,7.3,2181634349,140,55.1,2181634353,213,2.7,,,,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154237289,142,1,1,20,32,dcdnoyf6kzhj46iyfm7xq43fy,0,55.1,97.1,2019-09-30T09:56:29.571Z,2019-09-30T09:56:31Z,2181634363,140,52.0,2181634367,213,4.6,2181634369,212,25.5,2181634365,141,59.9,2181634361,56,Center,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154237295,266,49,1,20,34,5rurqie3qt1qav9ir5mkqinn,1,46.7,47.3,2019-09-30T09:56:31.888Z,2019-09-30T09:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154237307,267,1,1,20,34,5rurqie3qt1qav9ir5mkqinn,0,46.9,47.3,2019-09-30T09:56:32.272Z,2019-09-30T09:56:33Z,2181634433,141,48.7,2181634437,212,15.5,2181634435,213,0.1,2181634429,56,Center,2181634431,140,61.6,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154237309,143,49,1,20,37,dcdnoyf6kzhj46iyfm7xq43fy,1,34.2,53.1,2019-09-30T09:56:34.980Z,2019-09-30T09:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,aau5rsq7q1752co1k5awet3h1,F. Whelan,,,,,,,,,,,,,,,,,,,,
2154237317,144,1,1,20,37,dcdnoyf6kzhj46iyfm7xq43fy,1,34.2,53.1,2019-09-30T09:56:35.315Z,2019-09-30T09:56:38Z,2181634475,212,21.3,2181634469,140,14.0,2181634471,141,56.4,2181634473,213,3.0,2181634467,56,Back,,,,,,,,,,aau5rsq7q1752co1k5awet3h1,F. Whelan,,,,,,,,,,,,,,,,,,,,
2154237337,145,1,1,20,41,dcdnoyf6kzhj46iyfm7xq43fy,1,15.5,51.6,2019-09-30T09:56:38.610Z,2019-09-30T09:56:44Z,2181634549,212,35.9,2181634543,141,4.9,2181634541,140,31.4,2181634539,56,Back,2181634547,213,5.2,2181634545,1,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,
2154237349,146,1,1,20,46,dcdnoyf6kzhj46iyfm7xq43fy,1,35.9,9.7,2019-09-30T09:56:43.955Z,2019-09-30T09:56:48Z,2181634605,140,26.0,2181634609,213,1.9,2181634607,141,50.4,2181634611,212,29.6,2181634603,56,Back,,,,,,,,,,djh9uya9vanxsyfgpt1rc4yqx,M. Lundorf,,,,,,,,,,,,,,,,,,,,
2154237355,147,1,1,20,50,dcdnoyf6kzhj46iyfm7xq43fy,1,28.8,51.8,2019-09-30T09:56:48.211Z,2019-09-30T09:56:51Z,2181634639,155,,2181634647,1,,2181634651,212,43.8,2181634649,213,0.8,2181634645,141,97.2,2181634643,140,58.4,2181634641,56,Left,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154237357,148,61,1,20,54,dcdnoyf6kzhj46iyfm7xq43fy,0,57.3,96.4,2019-09-30T09:56:51.875Z,2019-09-30T09:57:06Z,2181634655,56,Left,,,,,,,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154237379,150,4,1,20,54,dcdnoyf6kzhj46iyfm7xq43fy,0,56.3,96,2019-09-30T09:56:51.885Z,2019-09-30T10:09:20Z,2181646045,233,268,2181634759,152,,2181634757,56,Left,2181634761,265,,2181634763,285,,2181634755,13,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154237361,268,4,1,20,54,5rurqie3qt1qav9ir5mkqinn,1,43.7,4,2019-09-30T09:56:51.885Z,2019-09-30T10:09:20Z,2181634673,56,Back,2181634881,286,,2181634873,152,,2181634871,13,,2181646023,233,150,2181634877,265,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237445,269,1,1,21,19,5rurqie3qt1qav9ir5mkqinn,1,48.3,3.8,2019-09-30T09:57:17.552Z,2019-09-30T09:57:20Z,2181635119,152,,2181635125,141,8.6,2181635121,56,Back,2181635117,5,,2181635127,213,2.9,2181635129,212,13.2,2181635123,140,36.1,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237459,270,1,1,21,23,5rurqie3qt1qav9ir5mkqinn,1,35.2,23.7,2019-09-30T09:57:20.880Z,2019-09-30T09:57:24Z,2181635191,56,Back,2181635195,141,39.8,2181635197,213,2.4,2181635199,212,17.0,2181635193,140,22.8,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154237475,271,1,1,21,26,5rurqie3qt1qav9ir5mkqinn,1,24,42.5,2019-09-30T09:57:24.383Z,2019-09-30T09:57:35Z,2181635279,56,Back,2181635283,141,23.7,2181635287,212,13.9,2181635285,213,5.1,2181635281,140,29.3,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154237489,272,1,1,21,31,5rurqie3qt1qav9ir5mkqinn,0,38.9,24.4,2019-09-30T09:57:28.593Z,2019-09-30T09:57:33Z,2181635345,213,0.3,2181635341,141,51.0,2181635337,56,Center,2181635339,140,92.2,2181635335,155,,2181635347,212,58.8,2181635343,1,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154237495,151,49,1,21,36,dcdnoyf6kzhj46iyfm7xq43fy,1,10.2,47.5,2019-09-30T09:57:34.132Z,2019-09-30T09:57:34Z,,,,,,,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,
2154237521,152,1,1,21,39,dcdnoyf6kzhj46iyfm7xq43fy,1,12.4,42.8,2019-09-30T09:57:37.202Z,2019-09-30T09:57:42Z,2181635453,56,Back,2181635461,212,15.9,2181635455,140,14.1,2181635457,141,66.0,2181635459,213,1.5,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,
2154237527,153,1,1,21,44,dcdnoyf6kzhj46iyfm7xq43fy,1,21.2,64.2,2019-09-30T09:57:42.418Z,2019-09-30T09:57:43Z,2181635477,56,Back,2181635479,140,27.4,2181635485,212,15.0,2181635483,213,5.2,2181635481,141,44.3,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154237535,154,1,1,21,46,dcdnoyf6kzhj46iyfm7xq43fy,1,27.4,44.3,2019-09-30T09:57:43.618Z,2019-09-30T09:57:45Z,2181635523,140,8.5,2181635527,213,3.2,2181635521,56,Back,2181635533,156,,2181635525,141,41.9,2181635529,212,19.9,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154237541,155,1,1,21,49,dcdnoyf6kzhj46iyfm7xq43fy,0,8.5,41.9,2019-09-30T09:57:47.267Z,2019-09-30T09:57:50Z,2181635551,56,Center,2181635561,212,50.8,2181635559,213,6.2,2181635555,141,38.0,2181635549,157,,2181635557,1,,2181635553,140,56.8,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,
2154237543,273,49,1,21,53,5rurqie3qt1qav9ir5mkqinn,1,41,62.4,2019-09-30T09:57:51.008Z,2019-09-30T09:57:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154237551,274,3,1,21,54,5rurqie3qt1qav9ir5mkqinn,0,40.6,61.7,2019-09-30T09:57:51.983Z,2019-09-30T09:57:52Z,2181635597,286,,2181635595,56,Back,2181635599,211,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154237559,156,1,1,21,55,dcdnoyf6kzhj46iyfm7xq43fy,0,60,46.4,2019-09-30T09:57:52.979Z,2019-09-30T09:57:59Z,2181635639,212,8.0,2181635635,141,43.7,2181635633,140,67.4,2181635629,3,,2181635637,213,6.1,2181635631,56,Center,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,,,,,,
2154237569,275,1,1,21,56,5rurqie3qt1qav9ir5mkqinn,1,35.7,54.9,2019-09-30T09:57:54.499Z,2019-09-30T09:57:59Z,2181635683,140,48.1,2181635681,56,Back,2181635689,212,14.6,2181635685,141,64.6,2181635687,213,0.5,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154237575,276,1,1,22,2,5rurqie3qt1qav9ir5mkqinn,1,46.7,81.4,2019-09-30T09:57:59.568Z,2019-09-30T09:58:00Z,2181635717,213,0.8,2181635711,56,Left,2181635713,140,55.2,2181635715,141,94.2,2181635719,212,12.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,
2154237591,277,1,1,22,3,5rurqie3qt1qav9ir5mkqinn,1,54.7,95.6,2019-09-30T09:58:00.623Z,2019-09-30T09:58:04Z,2181635741,141,86.5,2181635743,213,3.4,2181635745,212,25.4,2181635737,56,Back,2181635739,140,31.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154237613,278,1,1,22,7,5rurqie3qt1qav9ir5mkqinn,1,33.4,79.9,2019-09-30T09:58:04.719Z,2019-09-30T09:58:10Z,2181635857,212,29.9,2181635853,141,36.0,2181635851,140,34.7,2181635849,56,Back,2181635855,213,4.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154237619,279,1,1,22,13,5rurqie3qt1qav9ir5mkqinn,1,50.3,25.8,2019-09-30T09:58:10.783Z,2019-09-30T09:58:12Z,2181635879,213,5.2,2181635877,141,6.4,2181635881,212,14.8,2181635875,140,56.7,2181635873,56,Right,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154237623,280,1,1,22,14,5rurqie3qt1qav9ir5mkqinn,1,57.6,6.4,2019-09-30T09:58:12.399Z,2019-09-30T09:58:13Z,2181635891,213,0.3,2181635887,140,64.4,2181635893,212,7.6,2181635885,56,Right,2181635889,141,10.1,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237625,281,1,1,22,15,5rurqie3qt1qav9ir5mkqinn,0,64.7,10.1,2019-09-30T09:58:13.103Z,2019-09-30T09:58:13Z,2181635929,156,,2181635905,212,6.0,2181635901,141,11.7,2181635903,213,3.0,2181635899,140,59.1,2181635897,56,Right,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154237645,157,8,1,22,16,dcdnoyf6kzhj46iyfm7xq43fy,1,39.1,92.6,2019-09-30T09:58:13.567Z,2019-09-30T10:15:14Z,2181635979,56,Back,,,,,,,,,,,,,,,,,,,,,,7ucl8ew0on0yzcj6prwmnev9x,E. Simpkins,,,,,,,,,,,,,,,,,,,,
2154237657,158,5,1,22,17,dcdnoyf6kzhj46iyfm7xq43fy,0,44.2,101.2,2019-09-30T09:58:15.088Z,2019-09-30T10:09:17Z,2181636031,233,282,2181636003,347,,2181636001,56,Back,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,
2154237663,282,5,1,22,17,5rurqie3qt1qav9ir5mkqinn,1,55.8,-1.2,2019-09-30T09:58:15.088Z,2019-09-30T09:58:19Z,2181636025,56,Right,2181636029,233,158,2181636027,347,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154237665,283,1,1,22,21,5rurqie3qt1qav9ir5mkqinn,0,58.6,0,2019-09-30T09:58:19.391Z,2019-09-30T09:58:21Z,2181636041,213,0.8,2181636035,56,Right,2181636037,140,70.4,2181636043,212,17.4,2181636039,141,15.9,2181636033,107,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237671,159,49,1,22,24,dcdnoyf6kzhj46iyfm7xq43fy,1,27.9,81.2,2019-09-30T09:58:22.003Z,2019-09-30T09:58:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154237677,160,61,1,22,26,dcdnoyf6kzhj46iyfm7xq43fy,0,29.8,82.9,2019-09-30T09:58:23.761Z,2019-09-30T09:58:23Z,2181636077,56,Back,,,,,,,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154237683,284,61,1,22,27,5rurqie3qt1qav9ir5mkqinn,1,71.3,11.7,2019-09-30T09:58:25.167Z,2019-09-30T09:58:25Z,2181636097,56,Right,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,
2154237689,285,49,1,22,28,5rurqie3qt1qav9ir5mkqinn,1,73.1,5.5,2019-09-30T09:58:26.448Z,2019-09-30T09:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154237693,161,43,1,22,30,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2019-09-30T09:58:28.450Z,2019-09-30T09:58:33Z,2181636181,144,42,,,,,,,,,,,,,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154237699,162,4,1,22,31,dcdnoyf6kzhj46iyfm7xq43fy,0,26.1,97.4,2019-09-30T09:58:28.735Z,2019-09-30T09:58:32Z,2181636157,56,Back,2181636167,233,286,2181636163,285,,2181636155,13,,2181636159,152,,2181636161,265,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154237695,286,4,1,22,31,5rurqie3qt1qav9ir5mkqinn,1,73.9,2.6,2019-09-30T09:58:28.735Z,2019-09-30T09:58:32Z,2181636139,152,,2181636165,233,162,2181636143,286,,2181636135,13,,2181636137,56,Right,2181636141,265,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154237719,287,1,1,22,44,5rurqie3qt1qav9ir5mkqinn,1,72.5,2,2019-09-30T09:58:42.143Z,2019-09-30T09:59:04Z,2181636249,152,,2181636257,213,1.8,2181636435,189,,2181636247,5,,2181636255,141,29.5,2181636253,140,67.4,2181636259,212,19.5,2181636251,56,Center,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154237723,288,1,1,22,45,5rurqie3qt1qav9ir5mkqinn,1,66.4,30,2019-09-30T09:58:43.087Z,2019-09-30T09:58:45Z,2181636275,141,43.1,2181636277,213,2.5,2181636279,212,15.7,2181636273,140,54.1,2181636271,56,Center,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
2154237727,289,1,1,22,47,5rurqie3qt1qav9ir5mkqinn,1,53.5,43,2019-09-30T09:58:45.199Z,2019-09-30T09:58:47Z,2181636285,56,Center,2181636287,140,56.5,2181636291,213,5.0,2181636293,212,11.5,2181636289,141,26.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154237729,290,1,1,22,49,5rurqie3qt1qav9ir5mkqinn,1,56.5,26.8,2019-09-30T09:58:46.959Z,2019-09-30T09:58:50Z,2181636305,212,14.1,2181636303,213,5.0,2181636301,141,6.8,2181636297,56,Right,2181636299,140,59.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
2154237733,291,1,1,22,52,5rurqie3qt1qav9ir5mkqinn,1,61.9,9.4,2019-09-30T09:58:49.967Z,2019-09-30T09:58:53Z,2181636331,213,2.6,2181636329,141,14.3,2181636325,56,Right,2181636333,212,6.8,2181636327,140,56.3,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154237737,292,1,1,22,55,5rurqie3qt1qav9ir5mkqinn,1,55.5,24.6,2019-09-30T09:58:53.391Z,2019-09-30T09:58:57Z,2181636349,56,Back,2181636355,213,2.2,2181636353,141,43.9,2181636351,140,45.8,2181636357,212,16.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,
2154237739,293,1,1,23,0,5rurqie3qt1qav9ir5mkqinn,1,45.8,43.9,2019-09-30T09:58:57.679Z,2019-09-30T09:58:58Z,2181636361,56,Center,2181636365,141,53.6,2181636369,212,11.2,2181636367,213,0.6,2181636363,140,54.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
