id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/19/value
2777505235,9,1,1,0,19,36tr17foeaf9ejjmt2txuoy3y,1,42.5,79.1,2025-02-16T18:45:30.102Z,2025-02-16T18:45:32Z,5522354289,212,19.6,5522354283,56,Back,5522354291,213,4.02,5522354285,140,30.6,5522354287,141,56.9,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505261,10,1,1,0,22,36tr17foeaf9ejjmt2txuoy3y,1,30.5,56.7,2025-02-16T18:45:32.199Z,2025-02-16T18:45:35Z,5522354457,140,38.1,5522354455,56,Back,5522354463,213,4.98,5522354461,212,30.3,5522354459,141,13.7,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505325,11,1,1,0,25,36tr17foeaf9ejjmt2txuoy3y,1,38.5,13.1,2025-02-16T18:45:35.382Z,2025-02-16T18:45:39Z,5522354851,213,0.02,5522354847,141,13.8,5522354845,140,60.0,5522354843,56,Right,5522354849,212,22.6,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505383,12,1,1,0,29,36tr17foeaf9ejjmt2txuoy3y,1,62.6,12.9,2025-02-16T18:45:39.302Z,2025-02-16T18:45:42Z,5522355115,212,9.0,5522355111,140,69.6,5522355113,141,5.2,5522355117,213,5.66,5522355109,56,Right,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505399,13,1,1,0,32,36tr17foeaf9ejjmt2txuoy3y,1,66.6,5.2,2025-02-16T18:45:42.520Z,2025-02-16T18:45:44Z,5522355251,140,55.3,5522355263,213,2.86,5522355253,141,10.3,5522355257,212,12.4,5522355249,56,Right,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505413,14,1,1,0,34,36tr17foeaf9ejjmt2txuoy3y,1,51.6,11.1,2025-02-16T18:45:44.614Z,2025-02-16T18:45:46Z,5522355335,212,21.4,5522355331,140,36.8,5522355329,56,Back,5522355333,141,32.8,5522355337,213,2.38,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505489,15,1,1,0,36,36tr17foeaf9ejjmt2txuoy3y,1,34,35.8,2025-02-16T18:45:46.422Z,2025-02-16T18:45:51Z,5522355711,141,71.5,5522355713,212,24.4,5522355707,56,Back,5522355715,213,1.46,5522355709,140,36.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505527,16,1,1,0,41,36tr17foeaf9ejjmt2txuoy3y,1,35.9,72.4,2025-02-16T18:45:51.542Z,2025-02-16T18:45:53Z,5522355851,56,Back,5522355859,213,0.95,5522355853,140,43.7,5522355855,141,89.1,5522355857,212,14.0,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505533,17,1,1,0,43,36tr17foeaf9ejjmt2txuoy3y,1,43.7,89.1,2025-02-16T18:45:53.302Z,2025-02-16T18:45:56Z,5522355929,56,Back,5522355939,212,13.6,5522355931,140,31.5,5522355935,141,82.3,5522355955,156,,5522355941,213,3.49,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505603,18,1,1,0,46,36tr17foeaf9ejjmt2txuoy3y,1,36.3,79,2025-02-16T18:45:56.230Z,2025-02-16T18:45:59Z,5522356403,213,4.52,5522356395,141,61.1,5522356391,140,34.1,5522356399,212,12.4,5522356385,56,Back,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505651,19,1,1,0,49,36tr17foeaf9ejjmt2txuoy3y,1,33.2,59.7,2025-02-16T18:45:59.415Z,2025-02-16T18:46:02Z,5522356657,212,28.6,5522356659,213,0.80,5522356653,140,52.1,5522356651,56,Left,5522356655,141,89.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505757,20,1,1,0,52,36tr17foeaf9ejjmt2txuoy3y,1,52.1,89.9,2025-02-16T18:46:02.215Z,2025-02-16T18:46:08Z,5522357159,56,Left,5522357167,213,0.20,5522357161,140,71.4,5522357163,141,95.9,5522357165,212,20.7,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505801,21,1,1,0,57,36tr17foeaf9ejjmt2txuoy3y,1,76.3,96.2,2025-02-16T18:46:08.022Z,2025-02-16T18:46:11Z,5522357439,212,16.0,5522357433,56,Left,5522357435,140,61.1,5522357441,213,3.22,5522357437,141,94.4,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505825,22,1,1,1,1,36tr17foeaf9ejjmt2txuoy3y,1,60.9,94.4,2025-02-16T18:46:11.366Z,2025-02-16T18:46:15Z,5522357607,213,3.48,5522357599,56,Left,5522357601,140,52.2,5522357603,141,89.7,5522357605,212,9.7,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505851,23,1,1,1,4,36tr17foeaf9ejjmt2txuoy3y,1,52.9,88.6,2025-02-16T18:46:14.982Z,2025-02-16T18:46:16Z,5522357757,141,74.4,5522357761,213,3.89,5522357753,56,Back,5522357759,212,14.2,5522357755,140,43.0,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505865,24,1,1,1,6,36tr17foeaf9ejjmt2txuoy3y,1,41.6,75,2025-02-16T18:46:16.678Z,2025-02-16T18:46:17Z,5522357839,213,6.15,5522357833,140,51.0,5522357831,56,Center,5522357835,141,73.0,5522357837,212,10.0,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505915,25,1,1,1,7,36tr17foeaf9ejjmt2txuoy3y,1,52.5,75.9,2025-02-16T18:46:17.814Z,2025-02-16T18:46:21Z,5522358107,212,12.7,5522358103,140,50.9,5522358109,213,1.70,5522358101,56,Left,5522358105,141,94.4,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505927,26,1,1,1,11,36tr17foeaf9ejjmt2txuoy3y,1,51.8,96.5,2025-02-16T18:46:21.767Z,2025-02-16T18:46:23Z,5522358185,140,68.6,5522358191,213,6.17,5522358183,56,Left,5522358189,212,17.7,5522358187,141,93.6,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505951,27,1,1,1,12,36tr17foeaf9ejjmt2txuoy3y,0,68.6,93.6,2025-02-16T18:46:22.999Z,2025-02-16T18:46:24Z,5522358277,56,Left,5522358285,213,3.87,5522358279,140,63.3,5522358283,212,7.5,5522358281,141,86.3,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505961,3,1,1,1,14,mjejb0x57ms54j9ry6s8njwh,1,35.4,22.4,2025-02-16T18:46:24.192Z,2025-02-16T18:46:25Z,5522358343,140,28.8,5522358349,213,3.56,5522358341,56,Back,5522358345,141,17.9,5522358347,212,7.6,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505967,4,49,1,1,15,mjejb0x57ms54j9ry6s8njwh,1,28.8,17.9,2025-02-16T18:46:25.152Z,2025-02-16T18:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505981,5,1,1,1,15,mjejb0x57ms54j9ry6s8njwh,0,28.8,17.9,2025-02-16T18:46:25.311Z,2025-02-16T18:46:26Z,5522358427,212,3.8,5522358415,56,Back,5522358431,213,0.35,5522358423,141,19.8,5522358419,140,32.2,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777505985,28,61,1,1,15,36tr17foeaf9ejjmt2txuoy3y,1,65.2,83.8,2025-02-16T18:46:25.917Z,2025-02-16T18:46:26Z,5522358439,56,Left,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506013,6,1,1,1,16,mjejb0x57ms54j9ry6s8njwh,1,28.3,26.1,2025-02-16T18:46:26.702Z,2025-02-16T18:46:29Z,5522358587,141,47.3,5522358585,140,6.8,5522358591,213,2.57,5522358583,56,Back,5522358589,212,26.8,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506065,7,1,1,1,19,mjejb0x57ms54j9ry6s8njwh,1,8.4,46,2025-02-16T18:46:29.200Z,2025-02-16T18:46:32Z,5522358873,56,Back,5522358879,212,35.7,5522358871,157,,5522358875,140,39.9,5522358877,141,26.4,5522358881,213,5.90,5522358883,1,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506067,8,1,1,1,22,mjejb0x57ms54j9ry6s8njwh,0,39.9,26.4,2025-02-16T18:46:32.559Z,2025-02-16T18:46:33Z,5522358905,213,2.66,5522358901,141,35.5,5522358903,212,13.4,5522358897,56,Back,5522358899,140,28.6,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506091,29,61,1,1,24,36tr17foeaf9ejjmt2txuoy3y,1,61.3,72,2025-02-16T18:46:34.551Z,2025-02-16T18:46:34Z,5522359023,56,Center,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506111,30,49,1,1,25,36tr17foeaf9ejjmt2txuoy3y,1,68.4,48.8,2025-02-16T18:46:36.118Z,2025-02-16T18:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506129,31,1,1,1,26,36tr17foeaf9ejjmt2txuoy3y,0,68.4,48.8,2025-02-16T18:46:36.550Z,2025-02-16T18:46:37Z,5522359217,141,39.7,5522359215,140,78.5,5522359219,212,12.3,5522359213,56,Center,5522359221,213,5.75,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506179,9,12,1,1,28,mjejb0x57ms54j9ry6s8njwh,1,22.1,64.3,2025-02-16T18:46:38.832Z,2025-02-16T18:46:40Z,5522359483,56,Back,5522359489,212,27.2,5522359491,213,1.21,5522359485,140,31.2,5522359525,167,,5522359487,141,100.0,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506183,10,5,1,1,29,mjejb0x57ms54j9ry6s8njwh,0,31.4,101.8,2025-02-16T18:46:39.623Z,2025-02-16T19:12:58Z,5522359577,233,32,5522359499,347,,5522359497,56,Back,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506169,32,5,1,1,29,36tr17foeaf9ejjmt2txuoy3y,1,68.6,-1.8,2025-02-16T18:46:39.623Z,2025-02-16T18:46:41Z,5522359549,233,10,5522359459,347,,5522359457,56,Right,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506409,33,1,1,1,46,36tr17foeaf9ejjmt2txuoy3y,1,67.4,0,2025-02-16T18:46:56.167Z,2025-02-16T18:46:59Z,5522360817,107,,5522360827,213,1.42,5522360825,212,11.7,5522360821,140,69.1,5522360823,141,15.0,5522360819,56,Right,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506421,34,1,1,1,48,36tr17foeaf9ejjmt2txuoy3y,1,70.2,23.1,2025-02-16T18:46:59.095Z,2025-02-16T18:46:59Z,5522360897,141,15.9,5522360895,140,74.0,5522360899,212,6.3,5522360893,56,Right,5522360901,213,5.40,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506487,35,1,1,1,49,36tr17foeaf9ejjmt2txuoy3y,1,75,14.7,2025-02-16T18:46:59.847Z,2025-02-16T18:47:05Z,5522361277,140,86.6,5522361283,213,6.01,5522361281,212,12.6,5522361275,56,Right,5522361279,141,9.7,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506515,36,1,1,1,55,36tr17foeaf9ejjmt2txuoy3y,1,94.8,12.5,2025-02-16T18:47:05.703Z,2025-02-16T21:21:17Z,5522361457,140,89.8,5522361453,155,,5522361459,141,89.0,5522361451,2,,5522361455,56,Left,5522939265,224,,5522361461,212,52.3,5522361463,213,1.67,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,5522361469,345,5522939267,20,5522361465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506593,37,1,1,2,0,36tr17foeaf9ejjmt2txuoy3y,1,90.7,95.3,2025-02-16T18:47:10.359Z,2025-02-16T18:47:15Z,5522361897,212,12.3,5522361895,141,90.2,5522361899,213,3.43,5522361893,140,79.5,5522361891,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506625,38,1,1,2,4,36tr17foeaf9ejjmt2txuoy3y,1,78,87.2,2025-02-16T18:47:14.935Z,2025-02-16T18:47:16Z,5522362055,56,Left,5522362063,213,0.64,5522362059,141,95.1,5522362061,212,9.0,5522362057,140,84.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506667,39,1,1,2,6,36tr17foeaf9ejjmt2txuoy3y,1,84.9,94.4,2025-02-16T18:47:16.775Z,2025-02-16T18:47:20Z,5522362251,212,11.2,5522362247,140,94.4,5522362255,213,5.81,5522362245,56,Left,5522362249,141,86.9,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506683,40,1,1,2,9,36tr17foeaf9ejjmt2txuoy3y,0,98,85.7,2025-02-16T18:47:19.944Z,2025-02-16T21:21:35Z,5522362349,2,,5522362357,141,59.7,5522362359,212,18.4,5522362353,56,Center,5522362355,140,93.0,5522940435,72,,5522940433,224,,5522362361,213,4.42,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506797,11,12,1,2,11,mjejb0x57ms54j9ry6s8njwh,1,9,39.4,2025-02-16T18:47:21.253Z,2025-02-16T18:47:32Z,5522363067,56,Back,5522363073,212,41.4,5522363069,140,41.4,5522363071,141,4.7,5522363075,213,5.68,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506759,41,1,1,2,15,36tr17foeaf9ejjmt2txuoy3y,1,59,97.8,2025-02-16T18:47:25.863Z,2025-02-16T18:47:28Z,5522362829,212,14.3,5522362811,56,Left,5522362821,141,97.5,5522362831,213,6.27,5522362815,140,72.6,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506785,42,1,1,2,18,36tr17foeaf9ejjmt2txuoy3y,1,73.4,97.5,2025-02-16T18:47:28.791Z,2025-02-16T18:47:31Z,5522362977,56,Left,5522362993,213,3.97,5522362985,141,85.1,5522362989,212,11.5,5522362981,140,66.0,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777506799,12,83,1,2,21,mjejb0x57ms54j9ry6s8njwh,0,31.6,10.7,2025-02-16T18:47:31.158Z,2025-02-16T18:57:19Z,5522363583,399,wupxscyf4x7rsjidpmp0wnv9,,,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
