id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2793632945,207,1,1,25,53,36tr17foeaf9ejjmt2txuoy3y,0,96.7,83.9,2025-03-30T13:26:22.743Z,2025-03-30T13:26:24Z,5610666839,56,Center,5610666835,2,,5610666847,213,4.71,5610666845,212,21.4,5610666843,141,52.4,5610666841,140,96.6,,,,,,,22blwbf4rlay0jfdecsxvu1hw,L. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632971,192,52,1,25,55,dcdnoyf6kzhj46iyfm7xq43fy,1,2.7,48.7,2025-03-30T13:26:24.824Z,2025-03-30T13:26:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633161,193,80,1,26,4,dcdnoyf6kzhj46iyfm7xq43fy,0,6.4,49.6,2025-03-30T13:26:33.817Z,2025-03-30T13:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633287,194,1,1,26,7,dcdnoyf6kzhj46iyfm7xq43fy,0,9.7,46.3,2025-03-30T13:26:36.679Z,2025-03-30T13:26:41Z,5610668545,1,,5610668543,213,5.46,5610668541,212,38.3,5610668537,140,34.5,5610668539,141,4.9,5610668535,56,Back,5610668533,155,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633311,208,44,1,26,10,36tr17foeaf9ejjmt2txuoy3y,1,65.6,94.4,2025-03-30T13:26:39.798Z,2025-03-30T13:26:43Z,5610668669,286,,5610668715,233,195,5610668667,56,Left,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633299,195,44,1,26,10,dcdnoyf6kzhj46iyfm7xq43fy,0,34.4,5.6,2025-03-30T13:26:39.799Z,2025-03-30T13:26:43Z,5610668613,56,Back,5610668615,285,,5610668791,233,208,,,,,,,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633373,209,1,1,26,11,36tr17foeaf9ejjmt2txuoy3y,0,65.8,93.3,2025-03-30T13:26:40.302Z,2025-03-30T14:02:05Z,5610669009,140,76.5,5610669003,3,,5610669013,212,13.8,5610669011,141,81.4,5610669015,213,5.66,5610669007,56,Left,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633435,196,1,1,26,16,dcdnoyf6kzhj46iyfm7xq43fy,1,29.9,35.8,2025-03-30T13:26:45.336Z,2025-03-30T13:26:47Z,5610669319,56,Back,5610669325,212,13.6,5610669321,140,22.7,5610669323,141,19.2,5610669327,213,4.12,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633489,197,1,1,26,18,dcdnoyf6kzhj46iyfm7xq43fy,1,22.8,19.1,2025-03-30T13:26:47.512Z,2025-03-30T13:26:49Z,5610669587,212,16.4,5610669589,213,6.27,5610669585,141,18.8,5610669581,56,Back,5610669583,140,38.4,,,,,,,,,,2w5e7dfxr588qpxex7cstyyy2,M. Auée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633469,210,83,1,26,19,36tr17foeaf9ejjmt2txuoy3y,0,66.1,79,2025-03-30T13:26:48.790Z,2025-03-30T13:26:53Z,5610669893,399,8m3okb64mh1m7dfmp0km4wct1,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633517,198,1,1,26,20,dcdnoyf6kzhj46iyfm7xq43fy,1,38.4,18.8,2025-03-30T13:26:49.816Z,2025-03-30T13:26:51Z,5610669717,212,12.7,5610669715,141,10.0,5610669711,56,Back,5610669713,140,27.7,5610669719,213,3.63,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633545,199,1,1,26,22,dcdnoyf6kzhj46iyfm7xq43fy,1,27.7,10,2025-03-30T13:26:51.289Z,2025-03-30T13:26:52Z,5610669807,155,,5610669815,212,31.9,5610669811,140,57.9,5610669813,141,14.4,5610669817,213,0.09,5610669809,56,Right,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633555,200,61,1,26,22,dcdnoyf6kzhj46iyfm7xq43fy,0,57.9,14.4,2025-03-30T13:26:51.776Z,2025-03-30T13:55:46Z,5610669859,56,Right,,,,,,,,,,,,,,,,,,,,,,4payujvwgv750r4y1eeprn1g4,M. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633537,211,49,1,26,23,36tr17foeaf9ejjmt2txuoy3y,1,44.2,82.6,2025-03-30T13:26:52.213Z,2025-03-30T13:26:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633605,212,1,1,26,23,36tr17foeaf9ejjmt2txuoy3y,1,44.2,82.6,2025-03-30T13:26:52.406Z,2025-03-30T13:26:56Z,5610670105,212,22.2,5610670103,141,72.3,5610670099,56,Back,5610670101,140,24.1,5610670107,213,3.46,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633727,213,1,1,26,27,36tr17foeaf9ejjmt2txuoy3y,1,24.1,72.1,2025-03-30T13:26:56.215Z,2025-03-30T13:27:03Z,5610670663,140,27.9,5610670661,56,Back,5610670665,141,58.4,5610670669,213,5.12,5610670667,212,10.1,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633797,201,45,1,26,34,dcdnoyf6kzhj46iyfm7xq43fy,0,44.6,76.4,2025-03-30T13:27:03.671Z,2025-03-30T13:55:21Z,5610671131,233,214,5610671021,56,Back,5610671023,285,,,,,,,,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633789,214,3,1,26,34,36tr17foeaf9ejjmt2txuoy3y,1,55.4,23.6,2025-03-30T13:27:03.671Z,2025-03-30T13:55:21Z,5610671085,233,201,5610670989,286,,5610670985,56,Center,,,,,,,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633861,215,1,1,26,37,36tr17foeaf9ejjmt2txuoy3y,1,67.4,10.1,2025-03-30T13:27:06.262Z,2025-03-30T13:27:08Z,5610671293,213,6.09,5610671291,212,14.1,5610671289,141,6.2,5610671287,140,80.6,5610671285,56,Right,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633941,216,1,1,26,39,36tr17foeaf9ejjmt2txuoy3y,1,80.4,6.5,2025-03-30T13:27:08.630Z,2025-03-30T13:27:12Z,5610671651,212,24.3,5610671653,213,0.67,5610671647,140,98.5,5610671645,56,Center,5610671649,141,28.8,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633947,217,1,1,26,42,36tr17foeaf9ejjmt2txuoy3y,0,98.5,28.8,2025-03-30T13:27:11.846Z,2025-03-30T13:27:13Z,5610671683,140,96.2,5610671681,56,Center,5610671685,141,33.3,5610671763,233,202,5610671761,236,,5610671687,212,3.9,5610671767,286,,5610671689,213,2.24,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793633953,202,74,1,26,42,dcdnoyf6kzhj46iyfm7xq43fy,1,5.2,70.3,2025-03-30T13:27:11.847Z,2025-03-30T13:55:18Z,5610671697,56,Back,5610671833,233,217,5610671699,285,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634023,203,3,1,26,46,dcdnoyf6kzhj46iyfm7xq43fy,0,9.4,70.5,2025-03-30T13:27:15.593Z,2025-03-30T13:27:16Z,5610672139,285,,5610672147,211,,5610672137,56,Back,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634127,218,1,1,26,51,36tr17foeaf9ejjmt2txuoy3y,1,86.9,6.1,2025-03-30T13:27:19.958Z,2025-03-30T13:27:21Z,5610672649,140,81.5,5610672655,213,2.35,5610672647,56,Right,5610672653,212,8.1,5610672651,141,14.6,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634139,219,1,1,26,52,36tr17foeaf9ejjmt2txuoy3y,1,81.5,14.6,2025-03-30T13:27:21.094Z,2025-03-30T13:27:21Z,5610672727,213,3.84,5610672723,141,7.9,5610672721,140,76.3,5610672725,212,7.1,5610672719,56,Right,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634245,220,1,1,26,52,36tr17foeaf9ejjmt2txuoy3y,1,76.3,7.9,2025-03-30T13:27:21.782Z,2025-03-30T13:27:27Z,5610673327,141,19.2,5610673325,140,55.9,5610673329,212,22.8,5610673331,213,2.80,5610673321,56,Right,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634301,221,1,1,26,58,36tr17foeaf9ejjmt2txuoy3y,1,66.5,41.6,2025-03-30T13:27:27.239Z,2025-03-30T13:27:31Z,5610673631,212,18.4,5610673633,213,1.69,5610673629,141,68.4,5610673625,56,Center,5610673627,140,64.4,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634333,222,1,1,27,2,36tr17foeaf9ejjmt2txuoy3y,1,66.5,72.1,2025-03-30T13:27:30.951Z,2025-03-30T13:27:33Z,5610673795,212,9.3,5610673793,141,67.6,5610673791,140,74.9,5610673797,213,5.95,5610673789,56,Center,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634393,223,1,1,27,4,36tr17foeaf9ejjmt2txuoy3y,1,71.5,67.3,2025-03-30T13:27:33.526Z,2025-03-30T13:27:36Z,5610674085,141,64.9,5610674089,212,19.4,5610674091,213,3.23,5610674079,140,53.1,5610674075,56,Center,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634417,224,1,1,27,7,36tr17foeaf9ejjmt2txuoy3y,1,49.5,63.4,2025-03-30T13:27:36.151Z,2025-03-30T13:27:37Z,5610674247,212,21.4,5610674241,56,Back,5610674243,140,46.5,5610674249,213,4.56,5610674245,141,32.2,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634467,225,1,1,27,8,36tr17foeaf9ejjmt2txuoy3y,1,47.4,31.2,2025-03-30T13:27:37.655Z,2025-03-30T13:27:40Z,5610674531,141,33.9,5610674533,212,20.9,5610674529,140,67.2,5610674535,213,0.09,5610674527,56,Center,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634509,226,1,1,27,11,36tr17foeaf9ejjmt2txuoy3y,1,67.2,33.9,2025-03-30T13:27:40.134Z,2025-03-30T13:27:42Z,5610674745,56,Right,5610674749,141,10.4,5610674747,140,77.6,5610674751,212,19.4,5610674753,213,5.31,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634549,227,1,1,27,13,36tr17foeaf9ejjmt2txuoy3y,1,77.6,10.4,2025-03-30T13:27:42.086Z,2025-03-30T13:27:44Z,5610675031,140,73.6,5610675033,141,23.1,5610675029,56,Center,5610675035,212,9.6,5610675037,213,2.02,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634683,228,1,1,27,15,36tr17foeaf9ejjmt2txuoy3y,1,73.6,23.1,2025-03-30T13:27:44.695Z,2025-03-30T13:27:51Z,5610675627,140,79.1,5610675629,141,14.6,5610675631,212,8.2,5610675633,213,5.50,5610675623,56,Right,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634691,229,3,1,27,22,36tr17foeaf9ejjmt2txuoy3y,0,83.4,48.5,2025-03-30T13:27:51.718Z,2025-03-30T13:27:53Z,5610675651,286,,5610675647,56,Center,5610675893,211,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634777,204,12,1,27,22,dcdnoyf6kzhj46iyfm7xq43fy,1,20.8,47.2,2025-03-30T13:27:51.832Z,2025-03-30T13:27:55Z,5610676097,140,25.3,5610676095,56,Back,5610676101,212,16.3,5610676103,213,1.28,5610676099,141,70.2,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634853,231,3,1,27,26,36tr17foeaf9ejjmt2txuoy3y,0,77,26.8,2025-03-30T13:27:55.495Z,2025-03-30T15:09:47Z,5610676473,56,Center,5610676541,233,205,5610676475,286,,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634787,205,7,1,27,26,dcdnoyf6kzhj46iyfm7xq43fy,0,23,73.2,2025-03-30T13:27:55.496Z,2025-03-30T15:09:47Z,5610676507,233,231,5610676155,285,,5610676153,56,Back,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634835,230,43,1,27,27,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-30T13:27:55.975Z,2025-03-30T13:28:06Z,5610676399,56,Center,5610677049,144,7,5610676401,286,0,,,,,,,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634895,232,1,1,27,32,36tr17foeaf9ejjmt2txuoy3y,1,66.7,20.9,2025-03-30T13:28:01.415Z,2025-03-30T13:28:02Z,5610676659,140,60.9,5610676665,213,3.91,5610676661,141,12.2,5610676663,212,8.5,5610676657,56,Right,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634913,233,1,1,27,33,36tr17foeaf9ejjmt2txuoy3y,1,60.9,12.2,2025-03-30T13:28:02.295Z,2025-03-30T13:28:03Z,5610676747,212,11.0,5610676741,56,Center,5610676743,140,68.0,5610676749,213,0.83,5610676745,141,24.1,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793634929,234,1,1,27,34,36tr17foeaf9ejjmt2txuoy3y,1,68,24.1,2025-03-30T13:28:03.014Z,2025-03-30T13:28:04Z,5610676859,56,Right,5610676867,213,4.04,5610676865,212,11.8,5610676861,140,61.0,5610676863,141,10.6,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635019,235,1,1,27,35,36tr17foeaf9ejjmt2txuoy3y,1,61,10.6,2025-03-30T13:28:04.182Z,2025-03-30T13:28:09Z,5610677327,56,Right,5610677329,140,72.1,5610677335,213,0.49,5610677331,141,19.7,5610677333,212,13.2,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635027,236,61,1,27,40,36tr17foeaf9ejjmt2txuoy3y,0,75.7,36.9,2025-03-30T13:28:09.175Z,2025-03-30T13:28:09Z,5610677357,56,Center,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635053,206,49,1,27,41,dcdnoyf6kzhj46iyfm7xq43fy,1,27.6,63.6,2025-03-30T13:28:10.648Z,2025-03-30T13:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,387gmkazy7ism1izteww32thx,N. Noordam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635271,207,1,1,27,46,dcdnoyf6kzhj46iyfm7xq43fy,1,48.7,53,2025-03-30T13:28:15.354Z,2025-03-30T13:28:22Z,5610678575,155,,5610678587,212,50.0,5610678577,56,Right,5610678585,141,16.8,5610678591,1,,5610678579,140,90.2,5610678589,213,5.77,,,,387gmkazy7ism1izteww32thx,N. Noordam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635345,208,1,1,27,53,dcdnoyf6kzhj46iyfm7xq43fy,1,93.9,13.4,2025-03-30T13:28:22.664Z,2025-03-30T13:28:34Z,5610678995,56,Center,5610678999,140,87.2,5610679005,213,2.11,5610679823,154,,5610679821,210,15,5610679003,212,13.6,5610679001,141,30.6,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2793635353,209,15,1,27,57,dcdnoyf6kzhj46iyfm7xq43fy,1,81.2,40.1,2025-03-30T13:28:26.455Z,2025-03-30T13:59:36Z,5610679861,76,,5610679027,22,,5610679955,233,237,5610679887,103,19,5610679353,20,,5610679899,146,89.5,5610679909,230,100,5610679865,29,,387gmkazy7ism1izteww32thx,N. Noordam,5610679365,82,,,5610679031,56,5610679029,18,,5610679891,328,,Center,5610679885,102,53.5,5610679905,147,5610679869,154,,46.0,5610679875,55,208,5610679915,231,49.5,
2793635377,237,10,1,27,57,36tr17foeaf9ejjmt2txuoy3y,1,10.5,54,2025-03-30T13:28:26.555Z,2025-03-30T13:28:35Z,5610679181,94,,5610679183,56,Back,5610680019,233,209,,,,,,,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635461,238,1,1,28,1,36tr17foeaf9ejjmt2txuoy3y,1,32,61.5,2025-03-30T13:28:29.958Z,2025-03-30T13:28:32Z,5610679577,140,33.4,5610679583,213,1.43,5610679581,212,10.2,5610679579,141,76.4,5610679575,56,Back,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635467,239,49,1,28,2,36tr17foeaf9ejjmt2txuoy3y,1,36,73.5,2025-03-30T13:28:31.927Z,2025-03-30T13:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,22blwbf4rlay0jfdecsxvu1hw,L. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635535,210,45,1,28,4,dcdnoyf6kzhj46iyfm7xq43fy,0,55,39,2025-03-30T13:28:33.062Z,2025-03-30T13:55:22Z,5610680063,233,240,5610680029,56,Center,5610680031,285,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635533,240,3,1,28,4,36tr17foeaf9ejjmt2txuoy3y,1,45,61,2025-03-30T13:28:33.062Z,2025-03-30T13:55:21Z,5610680027,286,,5610680059,233,210,5610680025,56,Back,,,,,,,,,,,,,,,,22blwbf4rlay0jfdecsxvu1hw,L. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635541,241,3,1,28,7,36tr17foeaf9ejjmt2txuoy3y,0,57.9,69.1,2025-03-30T13:28:36.022Z,2025-03-30T15:09:48Z,5610680037,56,Center,5610680533,233,211,5610680039,286,,,,,,,,,,,,,,,,,22blwbf4rlay0jfdecsxvu1hw,L. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635607,211,7,1,28,7,dcdnoyf6kzhj46iyfm7xq43fy,1,42.1,30.9,2025-03-30T13:28:36.023Z,2025-03-30T15:09:47Z,5610680411,56,Back,5610680413,285,,5610680477,233,241,,,,,,,,,,,,,,,,2w5e7dfxr588qpxex7cstyyy2,M. Auée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635617,212,49,1,28,10,dcdnoyf6kzhj46iyfm7xq43fy,1,26.1,39.8,2025-03-30T13:28:39.576Z,2025-03-30T13:28:39Z,,,,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635709,213,1,1,28,10,dcdnoyf6kzhj46iyfm7xq43fy,1,26.1,39.8,2025-03-30T13:28:39.768Z,2025-03-30T13:28:44Z,5610680959,56,Back,5610680967,213,2.88,5610680965,212,18.9,5610680961,140,8.7,5610680963,141,46.9,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635857,214,1,1,28,15,dcdnoyf6kzhj46iyfm7xq43fy,1,9,46.7,2025-03-30T13:28:44.248Z,2025-03-30T13:28:51Z,5610681769,212,8.2,5610681765,140,14.0,5610681763,56,Back,5610681771,213,5.41,5610681767,141,37.4,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635959,215,1,1,28,22,dcdnoyf6kzhj46iyfm7xq43fy,1,20.2,28.6,2025-03-30T13:28:51.177Z,2025-03-30T13:28:56Z,5610682299,141,40.1,5610682301,212,23.4,5610682295,56,Back,5610682303,213,0.34,5610682293,155,,5610682297,140,41.2,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793635973,216,4,1,28,27,dcdnoyf6kzhj46iyfm7xq43fy,1,59.3,57.6,2025-03-30T13:28:56.073Z,2025-03-30T13:55:11Z,5610683641,286,,5610683637,295,,5610685191,233,242,5610682377,56,Center,5610683639,152,,5610683635,13,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636159,242,4,1,28,27,36tr17foeaf9ejjmt2txuoy3y,0,40.7,42.4,2025-03-30T13:28:56.074Z,2025-03-30T13:55:11Z,5610685241,233,216,5610684167,55,243,5610683517,152,,5610685145,295,,5610683513,56,Back,5610683511,13,,5610683525,285,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636209,243,17,1,28,39,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-30T13:29:08.758Z,2025-03-30T13:29:12Z,5610684117,31,,5610684119,393,,5610684121,13,243,5610684123,55,242,,,,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636661,217,1,1,29,0,dcdnoyf6kzhj46iyfm7xq43fy,1,51,50.7,2025-03-30T13:29:29.192Z,2025-03-30T13:29:33Z,5610686193,140,49.4,5610686189,56,Back,5610686197,141,37.3,5610686201,212,9.3,5610686205,213,4.53,5610686183,5,,5610686185,152,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636765,218,1,1,29,4,dcdnoyf6kzhj46iyfm7xq43fy,1,48.4,43.3,2025-03-30T13:29:33.385Z,2025-03-30T13:29:38Z,5610686675,212,12.6,5610686677,213,2.65,5610686665,140,37.8,5610686669,141,52.1,5610686661,56,Back,,,,,,,,,,2w5e7dfxr588qpxex7cstyyy2,M. Auée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636847,219,1,1,29,9,dcdnoyf6kzhj46iyfm7xq43fy,1,32.8,69.7,2025-03-30T13:29:38.681Z,2025-03-30T13:29:42Z,5610687139,56,Back,5610687147,213,0.93,5610687145,212,20.5,5610687141,140,44.5,5610687143,141,93.8,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793636973,220,1,1,29,13,dcdnoyf6kzhj46iyfm7xq43fy,1,35.1,84.8,2025-03-30T13:29:42.521Z,2025-03-30T13:29:50Z,5610687913,56,Back,5610687915,140,14.5,5610687917,141,51.2,5610687921,213,3.95,5610687919,212,31.5,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637019,221,1,1,29,21,dcdnoyf6kzhj46iyfm7xq43fy,1,15.1,44.5,2025-03-30T13:29:50.713Z,2025-03-30T13:29:54Z,5610688205,56,Back,5610688209,141,24.3,5610688211,212,28.1,5610688213,213,5.77,5610688207,140,38.4,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637035,222,1,1,29,25,dcdnoyf6kzhj46iyfm7xq43fy,0,38.7,20.9,2025-03-30T13:29:54.057Z,2025-03-30T13:29:54Z,5610688275,140,63.9,5610688279,212,30.6,5610688273,56,Right,5610688271,155,,5610688281,213,5.76,5610688277,141,0.0,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793637041,223,5,1,29,25,dcdnoyf6kzhj46iyfm7xq43fy,0,60.2,-1.4,2025-03-30T13:29:54.714Z,2025-03-30T13:30:02Z,5610688317,347,,5610688819,233,244,5610688315,56,Right,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
