id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2411669005,140,1,1,11,35,5rurqie3qt1qav9ir5mkqinn,1,57.5,69.4,2022-04-24T17:56:40.365Z,2022-04-24T17:56:45Z,3523250009,56,Left,3523250017,213,0.7,3523250011,140,76.2,3523250015,212,26.2,3523250013,141,94.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669043,141,1,1,11,41,5rurqie3qt1qav9ir5mkqinn,1,82.7,93.6,2022-04-24T17:56:45.884Z,2022-04-24T17:56:50Z,3523250215,56,Center,3523250219,141,78.4,3523250217,140,66.5,3523250223,213,3.7,3523250221,212,19.9,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669053,142,1,1,11,45,5rurqie3qt1qav9ir5mkqinn,1,66,80,2022-04-24T17:56:50.269Z,2022-04-24T17:56:51Z,3523250305,213,3.6,3523250297,56,Back,3523250303,212,23.3,3523250301,141,64.5,3523250299,140,46.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669075,143,1,1,11,46,5rurqie3qt1qav9ir5mkqinn,1,47.3,66.7,2022-04-24T17:56:51.637Z,2022-04-24T17:56:54Z,3523250463,213,5.1,3523250461,212,25.6,3523250457,140,55.6,3523250459,141,31.3,3523250455,56,Center,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669145,144,1,1,11,50,5rurqie3qt1qav9ir5mkqinn,1,55.4,31.3,2022-04-24T17:56:54.773Z,2022-04-24T17:57:03Z,3523250867,213,1.0,3523250857,196,,3523250855,155,,3523250859,56,Left,3523250869,1,,3523250865,212,50.5,3523250861,140,82.5,3523250863,141,92.6,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669155,145,1,1,11,58,5rurqie3qt1qav9ir5mkqinn,1,82.5,92.7,2022-04-24T17:57:03.116Z,2022-04-24T17:57:04Z,3523250947,212,25.5,3523250949,213,3.4,3523250945,141,82.4,3523250941,56,Left,3523250943,140,59.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669169,146,1,1,11,59,5rurqie3qt1qav9ir5mkqinn,1,59,82.3,2022-04-24T17:57:04.588Z,2022-04-24T17:57:08Z,3523251035,56,Left,3523251041,141,96.3,3523251043,212,22.1,3523251045,213,0.4,3523251037,140,78.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669221,147,1,1,12,3,5rurqie3qt1qav9ir5mkqinn,1,78,96.3,2022-04-24T17:57:08.020Z,2022-04-24T17:57:14Z,3523251389,213,5.7,3523251385,141,75.9,3523251383,140,96.6,3523251381,56,Center,3523251387,212,24.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669223,148,61,1,12,8,5rurqie3qt1qav9ir5mkqinn,0,97,75.9,2022-04-24T17:57:12.981Z,2022-04-24T17:57:23Z,3523251399,56,Center,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669229,122,5,1,12,9,7kt37xy93vjy6wac8vq6fqz3g,1,-1.3,32,2022-04-24T17:57:14.377Z,2022-04-24T17:57:17Z,3523251427,346,,3523251637,233,149,3523251425,56,Back,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669253,149,5,1,12,9,5rurqie3qt1qav9ir5mkqinn,0,101.3,68,2022-04-24T17:57:14.377Z,2022-04-24T17:57:34Z,3523251619,346,,3523251661,233,122,3523251617,56,Center,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669455,123,27,1,12,30,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-04-24T17:57:34.881Z,2022-04-24T17:58:02Z,3523253165,233,150,3523252917,41,Injury,3523252919,53,6flq1204p7494fm1ct06w6ket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411669413,150,27,1,12,30,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-04-24T17:57:34.881Z,2022-04-24T17:57:56Z,3523253171,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670025,124,28,1,14,10,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-04-24T17:59:15.072Z,2022-04-24T17:59:17Z,3523256481,55,123,3523256577,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670039,151,28,1,14,10,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-04-24T17:59:15.072Z,2022-04-24T17:59:17Z,3523256595,233,124,3523256563,55,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670151,125,1,1,14,22,7kt37xy93vjy6wac8vq6fqz3g,0,5,39.8,2022-04-24T17:59:26.688Z,2022-04-24T17:59:32Z,3523257119,141,89.9,3523257115,56,Back,3523257129,74,,3523257125,1,,3523257117,140,41.9,3523257113,124,,3523257123,213,0.7,3523257121,212,51.6,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670147,152,44,1,14,26,5rurqie3qt1qav9ir5mkqinn,1,60.6,10.9,2022-04-24T17:59:31.298Z,2022-04-24T18:00:12Z,3523259095,233,126,3523257097,56,Right,3523257099,286,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670165,126,44,1,14,26,7kt37xy93vjy6wac8vq6fqz3g,0,39.4,89.1,2022-04-24T17:59:31.299Z,2022-04-24T18:00:12Z,3523257175,285,,3523257173,56,Back,3523259099,233,152,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670531,161,1,1,14,27,5rurqie3qt1qav9ir5mkqinn,0,30.3,11.7,2022-04-24T17:59:31.929Z,2022-04-24T18:00:18Z,3523259293,3,,3523259295,56,Back,3523259299,141,13.1,3523259303,213,0.1,3523259297,140,36.5,3523259301,212,6.6,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670217,127,3,1,14,30,7kt37xy93vjy6wac8vq6fqz3g,1,56.8,91,2022-04-24T17:59:35.280Z,2022-04-24T17:59:40Z,3523257485,233,153,3523257473,56,Left,3523257475,286,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670185,153,45,1,14,30,5rurqie3qt1qav9ir5mkqinn,0,43.2,9,2022-04-24T17:59:35.280Z,2022-04-24T17:59:40Z,3523257513,233,127,3523257271,56,Back,3523257273,285,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670219,128,61,1,14,35,7kt37xy93vjy6wac8vq6fqz3g,0,77.6,88.7,2022-04-24T17:59:39.672Z,2022-04-24T17:59:40Z,3523257479,56,Left,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670235,154,1,1,14,36,5rurqie3qt1qav9ir5mkqinn,0,15.8,11.3,2022-04-24T17:59:41.066Z,2022-04-24T17:59:42Z,3523257567,212,6.1,3523257565,141,11.1,3523257569,213,6.3,3523257601,286,,3523257595,236,,3523257563,140,21.6,3523257561,56,Back,3523257597,233,129,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670237,129,74,1,14,36,7kt37xy93vjy6wac8vq6fqz3g,1,76.7,95.1,2022-04-24T17:59:41.067Z,2022-04-24T18:04:43Z,3523257605,233,154,3523257577,56,Left,3523257579,285,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670241,130,5,1,14,37,7kt37xy93vjy6wac8vq6fqz3g,0,77.6,102,2022-04-24T17:59:42.281Z,2022-04-24T18:10:09Z,3523257615,347,,3523258141,233,155,3523257613,56,Left,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670317,155,5,1,14,37,5rurqie3qt1qav9ir5mkqinn,1,22.4,-2,2022-04-24T17:59:42.281Z,2022-04-24T17:59:54Z,3523258111,233,130,3523258087,56,Back,3523258089,347,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670347,156,1,1,14,49,5rurqie3qt1qav9ir5mkqinn,1,21.5,0,2022-04-24T17:59:54.489Z,2022-04-24T17:59:58Z,3523258301,141,7.0,3523258303,212,11.5,3523258297,56,Back,3523258295,107,,3523258299,140,30.8,3523258305,213,0.6,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670379,157,1,1,14,53,5rurqie3qt1qav9ir5mkqinn,1,35.8,9.4,2022-04-24T17:59:58.113Z,2022-04-24T18:00:01Z,3523258499,213,3.1,3523258495,141,11.1,3523258493,140,11.2,3523258491,56,Back,3523258497,212,25.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670421,158,1,1,14,56,5rurqie3qt1qav9ir5mkqinn,1,11.9,14.7,2022-04-24T18:00:01.129Z,2022-04-24T18:00:04Z,3523258695,1,,3523258689,141,72.9,3523258693,213,1.5,3523258685,56,Back,3523258691,212,39.6,3523258687,140,13.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670441,159,1,1,14,59,5rurqie3qt1qav9ir5mkqinn,1,13.3,72.9,2022-04-24T18:00:04.098Z,2022-04-24T18:00:07Z,3523258825,140,27.1,3523258829,212,19.4,3523258827,141,91.8,3523258823,56,Back,3523258831,213,0.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670477,160,1,1,15,2,5rurqie3qt1qav9ir5mkqinn,1,29.3,93.5,2022-04-24T18:00:07.402Z,2022-04-24T18:00:11Z,3523259027,212,23.4,3523259025,141,72.9,3523259023,140,11.4,3523259029,213,3.8,3523259021,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670575,162,1,1,15,15,5rurqie3qt1qav9ir5mkqinn,1,27.5,65.1,2022-04-24T18:00:20.449Z,2022-04-24T18:00:22Z,3523259541,213,1.0,3523259539,212,20.0,3523259535,140,37.1,3523259533,56,Back,3523259537,141,90.5,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670581,163,1,1,15,18,5rurqie3qt1qav9ir5mkqinn,0,37.1,90.5,2022-04-24T18:00:22.690Z,2022-04-24T18:00:23Z,3523259577,56,Center,3523259587,212,31.2,3523259585,141,75.0,3523259589,213,5.9,3523259581,140,65.1,3523259575,155,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670607,131,1,1,15,18,7kt37xy93vjy6wac8vq6fqz3g,1,22.3,38,2022-04-24T18:00:23.376Z,2022-04-24T18:00:24Z,3523259691,140,11.2,3523259695,212,15.2,3523259693,141,52.4,3523259689,56,Back,3523259687,3,,3523259697,213,2.4,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670613,132,52,1,15,20,7kt37xy93vjy6wac8vq6fqz3g,1,11.4,52.1,2022-04-24T18:00:24.823Z,2022-04-24T18:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670651,133,1,1,15,21,7kt37xy93vjy6wac8vq6fqz3g,1,11.8,50.6,2022-04-24T18:00:26.007Z,2022-04-24T18:00:30Z,3523259941,213,1.1,3523259933,56,Back,3523259931,123,,3523259939,212,17.8,3523259935,140,19.9,3523259937,141,73.6,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670693,134,1,1,15,25,7kt37xy93vjy6wac8vq6fqz3g,1,20.7,76.6,2022-04-24T18:00:30.631Z,2022-04-24T18:00:37Z,3523260241,213,4.0,3523260239,212,14.1,3523260235,140,12.4,3523260233,56,Back,3523260237,141,60.3,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670719,135,1,1,15,32,7kt37xy93vjy6wac8vq6fqz3g,1,12.6,56,2022-04-24T18:00:37.263Z,2022-04-24T18:00:40Z,3523260363,141,76.3,3523260365,212,14.1,3523260361,140,15.3,3523260359,56,Back,3523260367,213,1.4,,,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670741,136,1,1,15,35,7kt37xy93vjy6wac8vq6fqz3g,1,14.3,73.5,2022-04-24T18:00:40.631Z,2022-04-24T18:00:42Z,3523260447,141,69.7,3523260443,56,Back,3523260451,213,6.0,3523260445,140,22.7,3523260449,212,9.2,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670793,137,1,1,15,37,7kt37xy93vjy6wac8vq6fqz3g,0,23.2,69.1,2022-04-24T18:00:42.152Z,2022-04-24T18:00:47Z,3523260679,155,,3523260681,56,Back,3523260685,141,95.4,3523260683,140,27.7,3523260689,213,1.3,3523260687,212,18.5,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670787,164,8,1,15,41,5rurqie3qt1qav9ir5mkqinn,1,67.7,11,2022-04-24T18:00:46.121Z,2022-04-24T18:00:46Z,3523260673,56,Right,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670797,138,5,1,15,42,7kt37xy93vjy6wac8vq6fqz3g,1,30.8,101.5,2022-04-24T18:00:47.497Z,2022-04-24T18:10:10Z,3523260717,347,,3523260715,56,Back,3523260885,233,165,,,,,,,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670795,165,5,1,15,42,5rurqie3qt1qav9ir5mkqinn,0,69.2,-1.5,2022-04-24T18:00:47.497Z,2022-04-24T18:00:52Z,3523260709,347,,3523260909,233,138,3523260707,56,Right,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670911,139,1,1,15,54,7kt37xy93vjy6wac8vq6fqz3g,1,28.3,100,2022-04-24T18:00:58.775Z,2022-04-24T18:01:00Z,3523261343,56,Back,3523261355,213,5.4,3523261341,107,,3523261351,212,8.3,3523261345,140,33.2,3523261347,141,91.7,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670923,140,1,1,15,56,7kt37xy93vjy6wac8vq6fqz3g,1,32.1,92.1,2022-04-24T18:01:00.687Z,2022-04-24T18:01:01Z,3523261417,56,Back,3523261429,213,3.3,3523261423,141,90.6,3523261427,212,8.0,3523261419,140,24.5,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670939,141,1,1,15,56,7kt37xy93vjy6wac8vq6fqz3g,1,24.2,90.9,2022-04-24T18:01:01.599Z,2022-04-24T18:01:03Z,3523261507,141,79.7,3523261505,140,25.1,3523261513,213,4.8,3523261511,212,7.7,3523261503,56,Back,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670963,142,1,1,15,58,7kt37xy93vjy6wac8vq6fqz3g,1,25.5,77.6,2022-04-24T18:01:03.255Z,2022-04-24T18:01:05Z,3523261647,212,7.1,3523261645,141,70.2,3523261649,213,3.9,3523261641,56,Back,3523261643,140,20.7,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670975,143,1,1,16,1,7kt37xy93vjy6wac8vq6fqz3g,1,20.2,69.1,2022-04-24T18:01:05.807Z,2022-04-24T18:01:07Z,3523261719,141,53.9,3523261715,56,Back,3523261717,140,19.6,3523261721,212,10.4,3523261723,213,4.7,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411670993,144,1,1,16,2,7kt37xy93vjy6wac8vq6fqz3g,1,21.8,40.7,2022-04-24T18:01:07.447Z,2022-04-24T18:01:11Z,3523261831,141,33.0,3523261827,56,Back,3523261835,213,5.9,3523261833,212,13.7,3523261829,140,33.9,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671011,145,1,1,16,6,7kt37xy93vjy6wac8vq6fqz3g,1,32.1,31.3,2022-04-24T18:01:11.039Z,2022-04-24T18:01:13Z,3523261943,213,4.8,3523261941,212,14.1,3523261937,140,33.6,3523261939,141,10.7,3523261935,56,Back,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671025,146,1,1,16,8,7kt37xy93vjy6wac8vq6fqz3g,1,32.2,10.1,2022-04-24T18:01:13.263Z,2022-04-24T18:01:15Z,3523262025,213,2.5,3523262023,212,13.5,3523262017,56,Back,3523262021,141,22.2,3523262019,140,22.0,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671045,147,1,1,16,11,7kt37xy93vjy6wac8vq6fqz3g,1,24,24,2022-04-24T18:01:15.663Z,2022-04-24T18:01:18Z,3523262127,213,2.1,3523262119,141,40.3,3523262113,56,Back,3523262117,140,17.7,3523262123,212,12.9,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671091,148,1,1,16,13,7kt37xy93vjy6wac8vq6fqz3g,1,11.9,41.2,2022-04-24T18:01:17.911Z,2022-04-24T18:01:23Z,3523262379,140,13.6,3523262389,213,1.5,3523262385,212,18.4,3523262383,141,68.2,3523262377,56,Back,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671109,149,1,1,16,18,7kt37xy93vjy6wac8vq6fqz3g,0,17.7,70.2,2022-04-24T18:01:23.527Z,2022-04-24T18:01:29Z,3523262481,155,,3523262483,56,Left,3523262487,141,100.0,3523262491,213,0.6,3523262485,140,51.0,3523262493,1,,3523262489,212,41.1,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671115,150,5,1,16,21,7kt37xy93vjy6wac8vq6fqz3g,0,47.8,102,2022-04-24T18:01:25.993Z,2022-04-24T18:01:28Z,3523262619,233,166,3523262521,347,,3523262519,56,Back,,,,,,,,,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671131,166,5,1,16,21,5rurqie3qt1qav9ir5mkqinn,1,52.2,-2,2022-04-24T18:01:25.993Z,2022-04-24T18:10:10Z,3523262601,233,150,3523262583,56,Right,3523262585,347,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671181,167,1,1,16,23,5rurqie3qt1qav9ir5mkqinn,1,55.5,0,2022-04-24T18:01:28.072Z,2022-04-24T18:01:33Z,3523262887,212,29.1,3523262891,1,,3523262889,213,2.8,3523262885,141,12.5,3523262879,107,,3523262881,56,Back,3523262883,140,29.4,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671201,168,1,1,16,28,5rurqie3qt1qav9ir5mkqinn,1,34.2,15.6,2022-04-24T18:01:32.888Z,2022-04-24T18:01:35Z,3523262977,141,26.5,3523262981,213,0.5,3523262979,212,15.2,3523262973,56,Back,3523262975,140,46.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671239,169,1,1,16,30,5rurqie3qt1qav9ir5mkqinn,1,46.8,26.5,2022-04-24T18:01:35.192Z,2022-04-24T18:01:37Z,3523263177,140,52.9,3523263181,212,16.1,3523263179,141,4.7,3523263175,56,Right,3523263183,213,5.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671257,170,1,1,16,33,5rurqie3qt1qav9ir5mkqinn,1,53.3,12.3,2022-04-24T18:01:37.815Z,2022-04-24T18:01:40Z,3523263281,140,25.1,3523263279,56,Back,3523263283,141,47.5,3523263285,212,38.1,3523263289,1,,3523263287,213,2.5,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671293,171,1,1,16,36,5rurqie3qt1qav9ir5mkqinn,1,27.8,55.7,2022-04-24T18:01:40.736Z,2022-04-24T18:01:45Z,3523263513,212,38.8,3523263511,141,95.7,3523263509,140,54.1,3523263517,1,,3523263515,213,0.8,3523263507,56,Left,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671321,172,1,1,16,40,5rurqie3qt1qav9ir5mkqinn,1,58.7,92.9,2022-04-24T18:01:45.064Z,2022-04-24T18:01:48Z,3523263677,141,69.4,3523263675,140,59.5,3523263673,56,Center,3523263681,213,4.8,3523263679,212,16.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671343,173,1,1,16,43,5rurqie3qt1qav9ir5mkqinn,1,58.9,65.2,2022-04-24T18:01:48.247Z,2022-04-24T18:01:51Z,3523263815,141,74.8,3523263819,213,2.9,3523263817,212,25.6,3523263811,56,Back,3523263813,140,35.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671357,174,1,1,16,46,5rurqie3qt1qav9ir5mkqinn,1,35.3,74.8,2022-04-24T18:01:51.463Z,2022-04-24T18:01:53Z,3523263921,212,20.7,3523263923,213,5.4,3523263915,56,Back,3523263919,141,52.2,3523263917,140,48.5,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671395,175,1,1,16,48,5rurqie3qt1qav9ir5mkqinn,1,48.5,52.2,2022-04-24T18:01:53.599Z,2022-04-24T18:01:58Z,3523264145,140,45.7,3523264151,213,4.5,3523264143,56,Back,3523264149,212,17.0,3523264147,141,27.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671411,176,1,1,16,53,5rurqie3qt1qav9ir5mkqinn,1,45.1,27.7,2022-04-24T18:01:57.752Z,2022-04-24T18:01:58Z,3523264233,141,30.6,3523264235,212,19.2,3523264231,140,63.3,3523264229,56,Center,3523264237,213,0.1,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671429,177,1,1,16,54,5rurqie3qt1qav9ir5mkqinn,1,63.3,30.6,2022-04-24T18:01:58.775Z,2022-04-24T18:02:00Z,3523264327,141,52.1,3523264329,212,15.8,3523264325,140,69.1,3523264331,213,1.2,3523264323,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671443,178,1,1,16,55,5rurqie3qt1qav9ir5mkqinn,1,69.1,52.1,2022-04-24T18:02:00.511Z,2022-04-24T18:02:02Z,3523264453,212,29.5,3523264455,213,5.0,3523264449,140,77.0,3523264451,141,10.4,3523264447,56,Right,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671477,179,1,1,16,58,5rurqie3qt1qav9ir5mkqinn,1,77,10.4,2022-04-24T18:02:02.887Z,2022-04-24T18:02:07Z,3523264689,140,90.4,3523264695,213,0.7,3523264693,212,17.9,3523264691,141,26.7,3523264687,56,Center,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411671485,180,61,1,17,2,5rurqie3qt1qav9ir5mkqinn,0,93.9,29.1,2022-04-24T18:02:07.007Z,2022-04-24T18:02:07Z,3523264727,56,Center,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
