id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId
2357383513,6,1,1,0,18,axwnneoekq2f2yq6r1l704y96,1,11.5,42.7,2021-11-21T12:15:25.832Z,2021-11-21T12:15:34Z,3239122061,140,20.3,3239122065,212,26.8,3239122063,141,79.7,3239122059,56,Back,3239122067,213,1.2,,,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,
2357383555,7,1,1,0,26,axwnneoekq2f2yq6r1l704y96,1,26.7,69.4,2021-11-21T12:15:34.038Z,2021-11-21T12:15:39Z,3239122297,213,5.0,3239122287,196,,3239122293,141,9.1,3239122291,140,36.2,3239122289,56,Back,3239122299,1,,3239122285,155,,3239122295,212,42.2,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,
2357383559,8,50,1,0,30,axwnneoekq2f2yq6r1l704y96,1,38.6,17.6,2021-11-21T12:15:37.952Z,2021-11-21T12:16:48Z,3239122307,56,Back,3239122443,233,7,3239122309,286,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357383577,7,7,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,61.4,82.4,2021-11-21T12:15:37.953Z,2021-11-21T12:16:50Z,3239122421,233,8,3239122375,56,Left,3239122377,285,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,
2357383583,8,49,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,63.3,78.5,2021-11-21T12:15:38.673Z,2021-11-21T12:16:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,
2357383627,9,1,1,0,32,5rurqie3qt1qav9ir5mkqinn,0,64.2,77.9,2021-11-21T12:15:39.817Z,2021-11-21T12:16:42Z,3239122621,141,87.7,3239122625,213,0.9,3239122617,56,Left,3239122619,140,68.8,3239122623,212,8.2,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,
2357383623,9,1,1,0,33,axwnneoekq2f2yq6r1l704y96,1,36.8,15.3,2021-11-21T12:15:41.500Z,2021-11-21T12:15:45Z,3239122605,213,2.2,3239122597,56,Back,3239122601,141,26.8,3239122603,212,9.4,3239122599,140,31.9,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,
2357383717,12,49,1,0,35,axwnneoekq2f2yq6r1l704y96,1,33,22.4,2021-11-21T12:15:43.015Z,2021-11-21T12:16:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,
2357383665,10,1,1,0,37,axwnneoekq2f2yq6r1l704y96,0,38.1,19.1,2021-11-21T12:15:44.752Z,2021-11-21T12:15:49Z,3239122763,140,83.7,3239122767,212,48.5,3239122769,213,6.1,3239122761,56,Right,3239122771,1,,3239122759,155,,3239122765,141,7.9,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,
2357383681,10,12,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,21.5,93.3,2021-11-21T12:15:48.826Z,2021-11-21T12:15:51Z,3239122825,141,100.0,3239122823,140,29.7,3239122865,167,,3239122827,212,10.0,3239122821,56,Back,3239122829,213,0.5,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2357383715,11,5,1,0,42,axwnneoekq2f2yq6r1l704y96,1,76.7,-0.9,2021-11-21T12:15:49.882Z,2021-11-21T12:32:26Z,3239122987,347,,3239122985,56,Right,3239123001,233,11,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,
2357383687,11,5,1,0,42,5rurqie3qt1qav9ir5mkqinn,0,23.3,100.9,2021-11-21T12:15:49.882Z,2021-11-21T12:15:54Z,3239122847,56,Back,3239123011,233,11,3239122849,347,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2357383833,13,1,1,0,56,axwnneoekq2f2yq6r1l704y96,1,81.8,0,2021-11-21T12:16:03.944Z,2021-11-21T12:16:05Z,3239123507,56,Right,3239123515,213,2.6,3239123511,141,11.4,3239123505,107,,3239123513,212,17.1,3239123509,140,67.6,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,
2357383843,14,1,1,0,57,axwnneoekq2f2yq6r1l704y96,1,67.6,11.4,2021-11-21T12:16:05.127Z,2021-11-21T12:16:06Z,3239123549,140,42.1,3239123551,141,18.2,3239123553,212,27.2,3239123547,56,Back,3239123555,213,3.0,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,
2357383863,15,1,1,0,58,axwnneoekq2f2yq6r1l704y96,1,42.1,18.2,2021-11-21T12:16:06.271Z,2021-11-21T12:16:08Z,3239123631,212,23.8,3239123627,140,48.3,3239123625,56,Back,3239123633,213,1.3,3239123629,141,51.9,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,
2357383903,16,1,1,1,0,axwnneoekq2f2yq6r1l704y96,1,48.5,51.6,2021-11-21T12:16:08.047Z,2021-11-21T12:16:12Z,3239123873,212,37.2,3239123867,56,Left,3239123877,1,,3239123871,141,97.4,3239123865,155,,3239123869,140,67.8,3239123875,213,1.0,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,
2357383929,17,1,1,1,5,axwnneoekq2f2yq6r1l704y96,1,81.8,96,2021-11-21T12:16:12.855Z,2021-11-21T12:16:14Z,3239123945,56,Left,3239123951,212,9.6,3239123949,141,85.1,3239123953,213,4.0,3239123947,140,76.0,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,
2357383949,18,1,1,1,6,axwnneoekq2f2yq6r1l704y96,1,77.7,88.1,2021-11-21T12:16:14.487Z,2021-11-21T12:16:16Z,3239124059,141,96.6,3239124063,213,2.5,3239124055,56,Left,3239124061,212,9.4,3239124057,140,70.6,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,
2357383981,19,1,1,1,8,axwnneoekq2f2yq6r1l704y96,1,71,96.6,2021-11-21T12:16:16.399Z,2021-11-21T12:16:18Z,3239124175,212,9.8,3239124169,56,Left,3239124171,140,61.7,3239124177,213,3.1,3239124173,141,97.1,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,
2357383997,20,1,1,1,11,axwnneoekq2f2yq6r1l704y96,1,64,94.8,2021-11-21T12:16:18.799Z,2021-11-21T12:16:20Z,3239124255,140,77.7,3239124259,212,18.3,3239124257,141,78.1,3239124261,213,5.6,3239124253,56,Center,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,
2357384029,21,1,1,1,12,axwnneoekq2f2yq6r1l704y96,1,77.7,78.1,2021-11-21T12:16:20.319Z,2021-11-21T12:16:22Z,3239124369,212,20.8,3239124365,140,94.2,3239124371,213,0.6,3239124363,56,Left,3239124367,141,95.0,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,
2357384047,22,1,1,1,15,axwnneoekq2f2yq6r1l704y96,0,94.2,95,2021-11-21T12:16:22.783Z,2021-11-21T12:16:28Z,3239124485,1,,3239124471,2,,3239124479,141,0.0,3239124477,140,95.6,3239124473,155,,3239124475,56,Right,3239124621,345,,3239124481,212,65.3,d29d4xtq3ib0nim6keirgdx3p,L. Galton,3239124483,213,4.7,,,,,,,,,,,,,,,,,,,,,
2357384293,12,5,1,1,18,5rurqie3qt1qav9ir5mkqinn,1,8,101.5,2021-11-21T12:16:25.948Z,2021-11-21T12:32:26Z,3239125585,56,Back,3239125587,347,,3239125605,233,23,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,
2357384051,23,5,1,1,18,axwnneoekq2f2yq6r1l704y96,0,92,-1.5,2021-11-21T12:16:25.948Z,2021-11-21T12:16:55Z,3239125659,233,12,3239124501,347,,3239124499,56,Right,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,
2357384311,13,1,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,8,100,2021-11-21T12:16:53.634Z,2021-11-21T12:16:56Z,3239125695,213,5.3,3239125685,107,,3239125687,56,Back,3239125693,212,11.9,3239125691,141,87.5,3239125689,140,14.7,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,
2357384321,14,1,1,1,47,5rurqie3qt1qav9ir5mkqinn,1,14.9,87.5,2021-11-21T12:16:55.465Z,2021-11-21T12:16:57Z,3239125741,56,Back,3239125749,213,2.3,3239125747,212,6.5,3239125743,140,10.9,3239125745,141,94.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
2357384363,15,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,10.9,94.7,2021-11-21T12:16:56.978Z,2021-11-21T12:17:02Z,3239125943,155,,3239125953,213,0.1,3239125947,140,28.0,3239125951,212,18.0,3239125949,141,96.5,3239125945,56,Back,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,
2357384377,16,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,0,28,96.5,2021-11-21T12:16:57.770Z,2021-11-21T12:22:52Z,3239126019,140,25.3,3239126017,56,Back,3239126025,213,2.3,3239126015,3,,3239126023,212,4.5,3239126021,141,100.0,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2357384333,24,1,1,1,51,axwnneoekq2f2yq6r1l704y96,0,74.4,3.7,2021-11-21T12:16:58.783Z,2021-11-21T12:16:59Z,3239125815,141,2.3,3239125819,213,3.3,3239125811,56,Right,3239125817,212,5.7,3239125813,140,69.0,3239125809,3,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384383,17,5,1,1,53,5rurqie3qt1qav9ir5mkqinn,0,23,101.8,2021-11-21T12:17:01.006Z,2021-11-21T12:32:26Z,3239126041,347,,3239126039,56,Back,3239126071,233,25,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2357384389,25,5,1,1,53,axwnneoekq2f2yq6r1l704y96,1,77,-1.8,2021-11-21T12:17:01.006Z,2021-11-21T12:17:04Z,3239126061,56,Right,3239126065,233,17,3239126063,347,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384405,26,1,1,1,56,axwnneoekq2f2yq6r1l704y96,1,78.7,0,2021-11-21T12:17:03.766Z,2021-11-21T12:17:05Z,3239126157,140,67.0,3239126153,107,,3239126161,212,14.6,3239126155,56,Right,3239126159,141,9.7,3239126163,213,2.6,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,
2357384419,27,1,1,1,58,axwnneoekq2f2yq6r1l704y96,1,67,9.7,2021-11-21T12:17:05.622Z,2021-11-21T12:17:07Z,3239126229,140,75.8,3239126233,212,10.4,3239126235,213,5.8,3239126231,141,2.8,3239126227,56,Right,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,
2357384431,28,1,1,1,59,axwnneoekq2f2yq6r1l704y96,1,75.8,2.8,2021-11-21T12:17:06.942Z,2021-11-21T12:17:08Z,3239126281,213,0.8,3239126279,212,9.4,3239126275,140,82.0,3239126273,56,Right,3239126277,141,12.8,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,
2357384481,29,1,1,2,0,axwnneoekq2f2yq6r1l704y96,1,82,12.2,2021-11-21T12:17:08.038Z,2021-11-21T12:17:13Z,3239126541,213,5.6,3239126535,140,88.1,3239126537,141,4.0,3239126533,56,Right,3239126539,212,8.5,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,
2357384485,30,50,1,2,6,axwnneoekq2f2yq6r1l704y96,1,92.9,7.8,2021-11-21T12:17:13.734Z,2021-11-21T12:17:19Z,3239126557,56,Right,3239126559,286,,3239126759,233,18,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384511,18,7,1,2,6,5rurqie3qt1qav9ir5mkqinn,1,7.1,92.2,2021-11-21T12:17:13.735Z,2021-11-21T12:17:18Z,3239126711,167,,3239126715,285,,3239126755,233,30,3239126713,56,Back,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,
2357384487,31,61,1,2,6,axwnneoekq2f2yq6r1l704y96,1,96.1,8.3,2021-11-21T12:17:14.263Z,2021-11-21T12:17:14Z,3239126561,56,Right,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384521,19,5,1,2,7,5rurqie3qt1qav9ir5mkqinn,1,-1.2,88.9,2021-11-21T12:17:15.199Z,2021-11-21T12:32:27Z,3239126753,346,,3239126763,233,32,3239126751,56,Back,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,
2357384495,32,5,1,2,7,axwnneoekq2f2yq6r1l704y96,0,101.2,11.1,2021-11-21T12:17:15.199Z,2021-11-21T12:17:19Z,3239126773,233,19,3239126605,346,,3239126603,56,Right,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384699,20,1,1,2,21,5rurqie3qt1qav9ir5mkqinn,1,5,63,2021-11-21T12:17:28.665Z,2021-11-21T12:17:37Z,3239127663,56,Back,3239127667,141,27.6,3239127661,124,,3239127669,212,24.4,3239127671,213,4.9,3239127675,237,,3239127665,140,8.8,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2357384717,21,1,1,2,28,5rurqie3qt1qav9ir5mkqinn,0,23.8,14.7,2021-11-21T12:17:36.225Z,2021-11-21T12:17:38Z,3239127721,155,,3239127729,141,18.2,3239127733,213,0.1,3239127735,1,,3239127723,56,Right,3239127727,140,58.3,3239127731,212,36.3,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2357384723,33,1,1,2,31,axwnneoekq2f2yq6r1l704y96,0,37,87.7,2021-11-21T12:17:39.110Z,2021-11-21T12:17:40Z,3239127755,140,60.9,3239127759,212,25.3,3239127757,141,83.0,3239127753,56,Left,3239127761,213,6.2,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,
2357384781,22,61,1,2,33,5rurqie3qt1qav9ir5mkqinn,1,51.6,9.8,2021-11-21T12:17:40.897Z,2021-11-21T12:18:30Z,3239128051,56,Right,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,
2357384787,23,50,1,2,35,5rurqie3qt1qav9ir5mkqinn,1,40.2,26.4,2021-11-21T12:17:43.565Z,2021-11-21T12:17:46Z,3239128099,286,,3239128131,233,34,3239128097,56,Back,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,
2357384767,34,7,1,2,35,axwnneoekq2f2yq6r1l704y96,0,59.8,73.6,2021-11-21T12:17:43.566Z,2021-11-21T12:17:51Z,3239127987,56,Center,3239128117,233,23,3239127989,285,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,
2357384837,24,1,1,2,40,5rurqie3qt1qav9ir5mkqinn,1,36.5,42.5,2021-11-21T12:17:47.793Z,2021-11-21T12:17:50Z,3239128345,213,1.0,3239128337,56,Left,3239128341,141,91.1,3239128347,1,,3239128339,140,55.0,3239128343,212,38.3,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
2357384871,25,1,1,2,41,5rurqie3qt1qav9ir5mkqinn,1,55,91.1,2021-11-21T12:17:49.337Z,2021-11-21T12:17:53Z,3239128521,56,Center,3239128529,213,5.2,3239128523,140,60.5,3239128527,212,12.1,3239128525,141,75.4,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,
2357384875,26,61,1,2,45,5rurqie3qt1qav9ir5mkqinn,0,61.4,75.9,2021-11-21T12:17:52.761Z,2021-11-21T12:17:53Z,3239128547,56,Center,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,
2357384869,35,49,1,2,45,axwnneoekq2f2yq6r1l704y96,1,31.8,5.9,2021-11-21T12:17:53.462Z,2021-11-21T12:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384887,36,1,1,2,46,axwnneoekq2f2yq6r1l704y96,1,31.8,5.9,2021-11-21T12:17:53.798Z,2021-11-21T12:17:55Z,3239128605,212,10.6,3239128601,140,23.2,3239128599,56,Back,3239128607,213,2.6,3239128603,141,14.1,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,
2357384899,37,1,1,2,47,axwnneoekq2f2yq6r1l704y96,1,23.2,14.1,2021-11-21T12:17:55.062Z,2021-11-21T12:17:56Z,3239128645,212,25.7,3239128641,140,45.6,3239128647,213,0.4,3239128643,141,29.5,3239128639,56,Back,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,
2357384933,27,45,1,2,48,5rurqie3qt1qav9ir5mkqinn,0,52,59.6,2021-11-21T12:17:56.038Z,2021-11-21T12:18:04Z,3239128803,285,,3239128867,233,38,3239128801,56,Center,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
