id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2326982629,9,1,1,0,21,spi3g782q7m4evjxn1sv6cfa,1,25.5,42.8,2021-09-05T11:30:53.561Z,2021-09-05T11:30:57Z,3079563165,213,5.0,3079563159,140,31.7,3079563163,212,25.6,3079563157,56,Back,3079563161,141,6.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982631,10,1,1,0,25,spi3g782q7m4evjxn1sv6cfa,1,35,4.1,2021-09-05T11:30:57.818Z,2021-09-05T11:31:00Z,3079563175,141,15.8,3079563173,140,65.1,3079563181,1,,3079563179,213,0.2,3079563169,155,,3079563171,56,Right,3079563177,212,32.6,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982637,11,1,1,0,27,spi3g782q7m4evjxn1sv6cfa,1,65.1,15.8,2021-09-05T11:31:00.113Z,2021-09-05T11:31:01Z,3079563213,140,72.9,3079563215,141,34.0,3079563209,3,,3079563219,213,1.0,3079563217,212,14.8,3079563211,56,Center,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982647,12,1,1,0,29,spi3g782q7m4evjxn1sv6cfa,1,72.9,34,2021-09-05T11:31:01.714Z,2021-09-05T11:31:05Z,3079563265,141,24.9,3079563259,3,,3079563263,140,89.8,3079563269,213,5.9,3079563267,212,18.8,3079563261,56,Center,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982649,13,1,1,0,33,spi3g782q7m4evjxn1sv6cfa,0,96.1,30.6,2021-09-05T11:31:05.849Z,2021-09-05T11:31:06Z,3079563277,56,Center,3079563283,212,18.1,3079563285,213,1.7,3079563281,141,56.9,3079563279,140,93.6,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982661,3,12,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,10.4,44,2021-09-05T11:31:07.416Z,2021-09-05T11:31:12Z,3079563359,212,23.6,3079563355,140,26.9,3079563353,56,Back,3079563361,213,0.7,3079563357,141,67.5,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982657,14,1,1,0,36,spi3g782q7m4evjxn1sv6cfa,1,67.1,37.7,2021-09-05T11:31:09.241Z,2021-09-05T11:31:11Z,3079563337,213,5.6,3079563331,140,78.2,3079563329,56,Center,3079563335,212,14.8,3079563333,141,24.3,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982659,15,1,1,0,38,spi3g782q7m4evjxn1sv6cfa,0,80.2,25,2021-09-05T11:31:11.337Z,2021-09-05T11:31:12Z,3079563349,212,22.6,3079563347,141,55.4,3079563341,155,,3079563345,140,88.8,3079563343,56,Center,3079563351,213,1.2,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982667,4,12,1,0,40,5rurqie3qt1qav9ir5mkqinn,1,10.4,42.8,2021-09-05T11:31:12.623Z,2021-09-05T11:31:14Z,3079563393,141,18.8,3079563395,212,23.3,3079563399,15,,3079563397,213,5.5,3079563389,56,Back,3079563391,140,26.3,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982673,16,1,1,0,43,spi3g782q7m4evjxn1sv6cfa,1,76.2,88.4,2021-09-05T11:31:15.553Z,2021-09-05T11:31:17Z,3079563439,213,3.6,3079563431,56,Center,3079563437,212,19.3,3079563435,141,75.3,3079563433,140,59.9,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982679,17,1,1,0,45,spi3g782q7m4evjxn1sv6cfa,1,59.9,75.3,2021-09-05T11:31:17.857Z,2021-09-05T11:31:19Z,3079563461,56,Center,3079563467,212,6.7,3079563469,213,5.3,3079563463,140,63.2,3079563465,141,66.9,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982689,18,1,1,0,47,spi3g782q7m4evjxn1sv6cfa,1,64.3,67.2,2021-09-05T11:31:19.673Z,2021-09-05T11:31:23Z,3079563543,212,9.9,3079563545,213,0.8,3079563539,140,71.0,3079563537,56,Center,3079563541,141,77.5,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982699,19,1,1,0,50,spi3g782q7m4evjxn1sv6cfa,1,71.1,77.2,2021-09-05T11:31:23.313Z,2021-09-05T11:31:25Z,3079563589,213,0.4,3079563581,56,Left,3079563587,212,28.7,3079563585,141,95.1,3079563583,140,95.9,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982701,20,1,1,0,52,spi3g782q7m4evjxn1sv6cfa,0,95.9,95.1,2021-09-05T11:31:24.779Z,2021-09-05T11:31:27Z,3079563627,155,,3079563629,56,Center,3079563637,213,4.7,3079563631,140,96.4,3079563645,286,,3079563639,236,,3079563641,233,5,3079563635,212,24.3,1cfhmihovl78l8osqbo1w9nth,G. Reiten,3079563633,141,59.4,3079563625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982695,5,12,1,0,52,5rurqie3qt1qav9ir5mkqinn,1,4.8,16.7,2021-09-05T11:31:24.879Z,2021-09-05T11:31:27Z,3079563575,56,Back,3079563573,185,,3079563647,233,20,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982707,6,12,1,0,54,5rurqie3qt1qav9ir5mkqinn,1,6.2,40.6,2021-09-05T11:31:26.960Z,2021-09-05T11:31:28Z,3079563669,212,28.3,3079563671,213,5.4,3079563667,141,7.9,3079563663,56,Back,3079563665,140,22.9,3079563673,15,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982711,7,49,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,25.5,5.6,2021-09-05T11:31:31.847Z,2021-09-05T11:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982727,8,1,1,1,0,5rurqie3qt1qav9ir5mkqinn,0,25.5,5,2021-09-05T11:31:32.912Z,2021-09-05T11:31:37Z,3079563757,56,Right,3079563759,140,69.5,3079563763,212,46.2,3079563765,213,0.0,3079563767,1,,3079563761,141,6.8,3079563755,157,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982733,21,49,1,1,6,spi3g782q7m4evjxn1sv6cfa,1,28,92.7,2021-09-05T11:31:39.025Z,2021-09-05T11:31:39Z,,,,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982739,22,1,1,1,8,spi3g782q7m4evjxn1sv6cfa,1,29.4,85,2021-09-05T11:31:41.105Z,2021-09-05T11:31:44Z,3079563809,140,31.7,3079563815,213,4.8,3079563813,212,27.6,3079563807,56,Back,3079563811,141,44.5,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982741,23,1,1,1,11,spi3g782q7m4evjxn1sv6cfa,1,33.2,40,2021-09-05T11:31:44.338Z,2021-09-05T11:31:48Z,3079563819,56,Center,3079563825,212,24.4,3079563823,141,52.5,3079563821,140,55.0,3079563827,213,0.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982743,24,61,1,1,15,spi3g782q7m4evjxn1sv6cfa,0,55,52.5,2021-09-05T11:31:48.018Z,2021-09-05T11:31:48Z,3079563831,56,Center,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982747,9,1,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,39.2,62,2021-09-05T11:31:50.023Z,2021-09-05T11:31:51Z,3079563851,212,13.6,3079563845,56,Back,3079563853,213,3.1,3079563847,140,26.3,3079563849,141,63.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982749,10,49,1,1,18,5rurqie3qt1qav9ir5mkqinn,1,26.3,63,2021-09-05T11:31:51.047Z,2021-09-05T11:31:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982753,11,1,1,1,18,5rurqie3qt1qav9ir5mkqinn,1,26.3,63,2021-09-05T11:31:51.248Z,2021-09-05T11:31:52Z,3079563869,56,Back,3079563875,212,12.3,3079563873,141,80.5,3079563877,213,1.3,3079563871,140,29.2,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982763,12,1,1,1,20,5rurqie3qt1qav9ir5mkqinn,1,29.4,81.2,2021-09-05T11:31:52.463Z,2021-09-05T11:31:54Z,3079563933,56,Back,3079563935,140,13.8,3079563941,213,4.0,3079563939,212,26.3,3079563937,141,50.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982773,13,1,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,13.8,50.4,2021-09-05T11:31:54.751Z,2021-09-05T11:31:58Z,3079563977,140,25.9,3079563981,212,16.3,3079563979,141,35.4,3079563983,213,5.6,3079563975,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982791,14,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,24.3,30,2021-09-05T11:31:58.112Z,2021-09-05T11:32:00Z,3079564057,212,23.0,3079564051,56,Back,3079564053,140,39.5,3079564055,141,5.6,3079564059,213,5.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982797,15,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,1,39.7,5.8,2021-09-05T11:32:00.760Z,2021-09-05T11:32:03Z,3079564075,141,29.5,3079564073,140,25.9,3079564079,213,2.3,3079564077,212,21.7,3079564071,56,Back,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982807,16,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,25.6,29.5,2021-09-05T11:32:02.935Z,2021-09-05T11:32:12Z,3079564179,140,13.3,3079564181,141,48.7,3079564185,213,2.4,3079564183,212,18.4,3079564177,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982815,17,1,1,1,39,5rurqie3qt1qav9ir5mkqinn,1,18.8,50.1,2021-09-05T11:32:12.143Z,2021-09-05T11:51:20Z,3079564241,141,61.7,3079564237,56,Back,3079564239,140,19.4,3079564245,213,1.5,3079564243,212,7.9,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982837,18,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,19.4,61.7,2021-09-05T11:32:14.064Z,2021-09-05T11:32:21Z,3079564357,213,1.2,3079564349,56,Back,3079564351,140,29.0,3079564355,212,25.6,3079564353,141,96.3,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982845,19,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,0,33.6,95.9,2021-09-05T11:32:21.655Z,2021-09-05T11:32:27Z,3079564389,141,98.4,3079564391,212,37.9,3079564387,140,69.7,3079564385,56,Left,3079564395,1,,3079564393,213,0.0,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982841,25,49,1,1,50,spi3g782q7m4evjxn1sv6cfa,1,28.9,3.7,2021-09-05T11:32:23.226Z,2021-09-05T11:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982851,26,1,1,1,51,spi3g782q7m4evjxn1sv6cfa,1,28.9,3.7,2021-09-05T11:32:23.555Z,2021-09-05T11:32:26Z,3079564443,140,9.4,3079564445,141,24.0,3079564449,213,2.5,3079564441,56,Back,3079564447,212,24.7,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982857,27,1,1,1,53,spi3g782q7m4evjxn1sv6cfa,0,9.4,24,2021-09-05T11:32:26.026Z,2021-09-05T11:32:28Z,3079564483,1,,3079564475,140,36.1,3079564473,56,Back,3079564477,141,0.0,3079564471,157,,3079564479,212,33.1,3079564481,213,5.7,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982933,20,5,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,63,102,2021-09-05T11:32:28.075Z,2021-09-05T11:40:05Z,3079564851,347,,3079564849,56,Left,3079564853,233,28,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982859,28,5,1,1,55,spi3g782q7m4evjxn1sv6cfa,0,37,-2,2021-09-05T11:32:28.075Z,2021-09-05T11:32:54Z,3079564487,347,,3079564861,233,20,3079564485,56,Back,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982943,21,1,1,2,21,5rurqie3qt1qav9ir5mkqinn,0,62,100,2021-09-05T11:32:54.375Z,2021-09-05T11:32:56Z,3079564905,141,90.3,3079564903,140,84.1,3079564899,107,,3079564909,213,6.0,3079564911,1,,3079564907,212,24.5,3079564901,56,Left,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982951,29,1,1,2,24,spi3g782q7m4evjxn1sv6cfa,0,21.5,11.1,2021-09-05T11:32:56.858Z,2021-09-05T11:33:00Z,3079564961,56,Back,3079564967,212,9.5,3079564969,213,5.9,3079564963,140,29.9,3079564965,141,5.8,3079564959,3,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982957,22,44,1,2,27,5rurqie3qt1qav9ir5mkqinn,1,74.6,93.4,2021-09-05T11:32:59.489Z,2021-09-05T11:33:01Z,3079564991,56,Left,3079564995,233,30,3079564993,286,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982953,30,44,1,2,27,spi3g782q7m4evjxn1sv6cfa,0,25.4,6.6,2021-09-05T11:32:59.490Z,2021-09-05T11:33:01Z,3079564975,285,,3079564973,56,Back,3079565001,233,22,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982977,23,61,1,2,27,5rurqie3qt1qav9ir5mkqinn,1,79.2,92.6,2021-09-05T11:32:59.568Z,2021-09-05T11:34:27Z,3079565085,56,Left,,,,,,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982979,24,50,1,2,31,5rurqie3qt1qav9ir5mkqinn,1,77.8,83.5,2021-09-05T11:33:03.825Z,2021-09-05T11:33:08Z,3079565105,233,31,3079565097,56,Left,3079565099,286,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982967,31,7,1,2,31,spi3g782q7m4evjxn1sv6cfa,1,22.2,16.5,2021-09-05T11:33:03.826Z,2021-09-05T11:33:07Z,3079565103,233,24,3079565039,56,Back,3079565041,285,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326983017,25,4,1,2,33,5rurqie3qt1qav9ir5mkqinn,1,76,78.4,2021-09-05T11:33:05.800Z,2021-09-05T12:21:34Z,3079565339,265,,3079565337,152,,3079565335,56,Center,3079565333,13,,3079565341,286,,3079565421,233,32,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326982983,32,4,1,2,33,spi3g782q7m4evjxn1sv6cfa,0,24,21.6,2021-09-05T11:33:05.801Z,2021-09-05T11:33:29Z,3079565125,152,,3079565123,56,Back,3079565425,233,25,3079565129,285,,3079565127,265,,3079565121,13,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326983097,26,1,1,3,16,5rurqie3qt1qav9ir5mkqinn,0,76.5,76.7,2021-09-05T11:33:49.151Z,2021-09-05T11:33:51Z,3079565813,141,48.2,3079565815,212,24.8,3079565803,5,,3079565805,155,,3079565801,2,,3079565817,213,5.4,3079565807,152,,3079565811,140,91.3,6679bfd6bjylogbe4ebese85x,K. McCabe,3079565809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326983099,33,8,1,3,19,spi3g782q7m4evjxn1sv6cfa,1,10.5,46.3,2021-09-05T11:33:51.598Z,2021-09-05T11:33:51Z,3079565819,56,Back,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
