id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/14/value
2381219785,182,1,1,21,46,5rurqie3qt1qav9ir5mkqinn,0,74.6,78.7,2022-02-11T20:06:56.922Z,2022-02-11T20:06:59Z,3363289671,213,6.2,3363289667,141,75.4,3363289665,140,92.5,3363289669,212,18.9,3363289663,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381219791,199,49,1,21,49,spi3g782q7m4evjxn1sv6cfa,1,7.1,28,2022-02-11T20:07:00.022Z,2022-02-11T20:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381219809,200,1,1,21,50,spi3g782q7m4evjxn1sv6cfa,0,7.1,28,2022-02-11T20:07:00.695Z,2022-02-11T20:07:01Z,3363289757,155,,3363289767,213,5.8,3363289765,212,23.5,3363289763,141,13.1,3363289759,56,Back,3363289761,140,27.3,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381219829,183,1,1,21,51,5rurqie3qt1qav9ir5mkqinn,0,68.2,88.9,2022-02-11T20:07:02.010Z,2022-02-11T20:07:03Z,3363289861,56,Center,3363289859,3,,3363289869,213,5.9,3363289863,140,87.6,3363289865,141,75.3,3363289867,212,22.4,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381219911,201,1,1,21,55,spi3g782q7m4evjxn1sv6cfa,0,18.3,17.3,2022-02-11T20:07:05.638Z,2022-02-11T20:07:09Z,3363290349,155,,3363290363,213,6.2,3363290351,56,Right,3363290365,1,,3363290355,140,73.6,3363290361,212,58.2,3363290359,141,12.3,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220021,184,1,1,22,0,5rurqie3qt1qav9ir5mkqinn,1,19.1,91.2,2022-02-11T20:07:11.218Z,2022-02-11T20:07:17Z,3363290881,141,65.7,3363290883,212,19.3,3363290885,213,4.3,3363290879,140,11.0,3363290877,56,Back,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220037,185,1,1,22,6,5rurqie3qt1qav9ir5mkqinn,1,11.9,66.1,2022-02-11T20:07:17.283Z,2022-02-11T20:07:18Z,3363290975,140,28.1,3363290983,1,,3363290973,56,Back,3363290979,212,39.4,3363290981,213,5.2,3363290977,141,13.8,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220093,186,1,1,22,8,5rurqie3qt1qav9ir5mkqinn,1,28.1,13.8,2022-02-11T20:07:18.594Z,2022-02-11T20:07:22Z,3363291247,140,10.2,3363291253,213,2.2,3363291255,1,,3363291251,212,32.3,3363291249,141,52.5,3363291245,56,Back,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220147,187,1,1,22,12,5rurqie3qt1qav9ir5mkqinn,1,12.3,54,2022-02-11T20:07:22.491Z,2022-02-11T20:07:25Z,3363291517,212,21.3,3363291515,141,76.0,3363291513,140,26.7,3363291519,213,0.8,3363291511,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220161,188,1,1,22,15,5rurqie3qt1qav9ir5mkqinn,1,23.8,81.5,2022-02-11T20:07:25.642Z,2022-02-11T20:07:27Z,3363291619,56,Back,3363291627,213,5.8,3363291625,212,16.5,3363291623,141,69.4,3363291621,140,37.4,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220183,189,1,1,22,16,5rurqie3qt1qav9ir5mkqinn,1,37.4,69.4,2022-02-11T20:07:26.994Z,2022-02-11T20:07:29Z,3363291761,213,3.4,3363291755,140,10.3,3363291753,56,Back,3363291759,212,29.8,3363291757,141,56.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220229,190,1,1,22,18,5rurqie3qt1qav9ir5mkqinn,0,10.2,57.2,2022-02-11T20:07:28.915Z,2022-02-11T20:07:32Z,3363292001,212,58.9,3363292005,1,,3363292003,213,0.0,3363291997,140,66.2,3363291999,141,61.5,3363291993,157,,3363291995,56,Center,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220273,202,44,1,22,23,spi3g782q7m4evjxn1sv6cfa,1,38.2,49.2,2022-02-11T20:07:33.569Z,2022-02-11T20:07:36Z,3363292229,233,191,3363292203,285,,3363292201,56,Back,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220247,191,44,1,22,23,5rurqie3qt1qav9ir5mkqinn,0,61.8,50.8,2022-02-11T20:07:33.570Z,2022-02-11T20:07:36Z,3363292079,286,,3363292259,233,202,3363292077,56,Center,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220335,203,1,1,22,23,spi3g782q7m4evjxn1sv6cfa,1,42.5,59.9,2022-02-11T20:07:34.310Z,2022-02-11T20:40:55Z,3363292585,140,60.2,3363292583,56,Center,3363292589,212,20.3,3363292581,3,,3363292591,213,0.4,3363292587,141,71.8,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220383,204,1,1,22,30,spi3g782q7m4evjxn1sv6cfa,1,59.8,71.2,2022-02-11T20:07:40.886Z,2022-02-11T20:07:43Z,3363292819,212,24.6,3363292813,56,Back,3363292815,140,38.7,3363292817,141,86.8,3363292821,213,2.7,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220419,205,1,1,22,33,spi3g782q7m4evjxn1sv6cfa,1,38,87.5,2022-02-11T20:07:43.478Z,2022-02-11T20:07:46Z,3363293025,141,70.5,3363293029,213,4.2,3363293023,140,31.1,3363293021,56,Back,3363293027,212,13.6,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220471,206,1,1,22,35,spi3g782q7m4evjxn1sv6cfa,1,30.8,68.7,2022-02-11T20:07:45.990Z,2022-02-11T20:07:49Z,3363293293,140,26.6,3363293299,213,4.4,3363293295,141,47.2,3363293291,56,Back,3363293297,212,15.3,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220499,207,1,1,22,38,spi3g782q7m4evjxn1sv6cfa,1,21.4,46.1,2022-02-11T20:07:49.094Z,2022-02-11T20:07:51Z,3363293467,213,4.8,3363293459,56,Back,3363293461,140,23.1,3363293465,212,18.6,3363293463,141,18.9,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220513,208,1,1,22,40,spi3g782q7m4evjxn1sv6cfa,1,22.9,18.8,2022-02-11T20:07:51.302Z,2022-02-11T20:07:53Z,3363293531,56,Back,3363293539,213,1.9,3363293533,140,18.7,3363293535,141,40.4,3363293537,212,15.3,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220549,209,1,1,22,43,spi3g782q7m4evjxn1sv6cfa,1,18.7,40.4,2022-02-11T20:07:53.445Z,2022-02-11T20:07:56Z,3363293743,141,57.2,3363293745,212,11.8,3363293741,140,21.4,3363293739,56,Back,3363293747,213,1.3,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220591,210,1,1,22,45,spi3g782q7m4evjxn1sv6cfa,1,21.8,58.5,2022-02-11T20:07:56.006Z,2022-02-11T20:07:59Z,3363293981,140,19.3,3363293983,141,40.1,3363293979,56,Back,3363293985,212,12.8,3363293987,213,4.5,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220661,211,1,1,22,48,spi3g782q7m4evjxn1sv6cfa,1,19.3,40.1,2022-02-11T20:07:59.317Z,2022-02-11T20:08:04Z,3363294385,141,5.0,3363294383,140,52.8,3363294389,213,5.7,3363294381,56,Right,3363294391,1,,3363294387,212,42.5,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220697,212,1,1,22,53,spi3g782q7m4evjxn1sv6cfa,1,46.7,7.7,2022-02-11T20:08:04.197Z,2022-02-11T20:08:07Z,3363294599,141,20.7,3363294595,56,Back,3363294605,213,1.4,3363294601,212,8.9,3363294597,140,47.8,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220753,213,1,1,22,56,spi3g782q7m4evjxn1sv6cfa,1,48.7,28.3,2022-02-11T20:08:07.125Z,2022-02-11T20:08:11Z,3363294861,56,Back,3363294865,141,11.3,3363294869,213,4.6,3363294863,140,47.9,3363294867,212,11.6,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220833,214,1,1,23,1,spi3g782q7m4evjxn1sv6cfa,1,51.5,9.2,2022-02-11T20:08:11.654Z,2022-02-11T20:08:17Z,3363295317,140,39.8,3363295323,213,2.2,3363295321,212,22.2,3363295315,56,Back,3363295319,141,36.4,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220871,215,1,1,23,7,spi3g782q7m4evjxn1sv6cfa,1,40.5,35.1,2022-02-11T20:08:17.830Z,2022-02-11T20:08:21Z,3363295555,213,1.3,3363295553,212,20.9,3363295547,56,Back,3363295551,141,64.8,3363295549,140,45.5,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220923,216,1,1,23,10,spi3g782q7m4evjxn1sv6cfa,1,45.7,64.2,2022-02-11T20:08:20.965Z,2022-02-11T20:08:25Z,3363295835,141,92.6,3363295839,213,1.5,3363295833,140,47.7,3363295831,56,Back,3363295837,212,19.4,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381220949,217,1,1,23,14,spi3g782q7m4evjxn1sv6cfa,1,44.4,93.9,2022-02-11T20:08:25.205Z,2022-02-11T20:08:27Z,3363295977,212,28.7,3363295973,141,53.6,3363295981,213,4.4,3363295971,140,36.2,3363295969,56,Back,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221019,218,1,1,23,16,spi3g782q7m4evjxn1sv6cfa,1,36.1,52.7,2022-02-11T20:08:27.030Z,2022-02-11T20:08:31Z,3363296281,56,Back,3363296289,213,3.0,3363296283,140,8.8,3363296285,141,59.6,3363296287,212,29.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221065,219,1,1,23,20,spi3g782q7m4evjxn1sv6cfa,1,10.3,59.9,2022-02-11T20:08:31.318Z,2022-02-11T20:08:34Z,3363296503,141,90.3,3363296505,212,25.4,3363296501,140,24.3,3363296507,213,1.0,3363296499,56,Back,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221097,220,1,1,23,24,spi3g782q7m4evjxn1sv6cfa,1,24.4,88.6,2022-02-11T20:08:34.725Z,2022-02-11T20:08:37Z,3363296677,213,4.7,3363296673,141,66.7,3363296675,212,14.9,3363296671,140,24.3,3363296669,56,Back,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221157,221,1,1,23,27,spi3g782q7m4evjxn1sv6cfa,0,23.9,69.9,2022-02-11T20:08:37.463Z,2022-02-11T20:08:43Z,3363297043,56,Center,3363297049,212,45.7,3363297045,140,67.3,3363297041,155,,3363297051,213,0.1,3363297047,141,74.1,3363297053,1,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221173,192,44,1,23,32,5rurqie3qt1qav9ir5mkqinn,1,32.9,34.8,2022-02-11T20:08:42.633Z,2022-02-11T20:08:44Z,3363297113,285,,3363297111,56,Back,3363297149,233,222,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221161,222,44,1,23,32,spi3g782q7m4evjxn1sv6cfa,0,67.1,65.2,2022-02-11T20:08:42.634Z,2022-02-11T20:08:44Z,3363297165,233,192,3363297069,56,Center,3363297071,286,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221177,193,61,1,23,32,5rurqie3qt1qav9ir5mkqinn,1,33.2,43.6,2022-02-11T20:08:43.111Z,2022-02-11T20:40:44Z,3363297127,56,Back,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221221,194,61,1,23,37,5rurqie3qt1qav9ir5mkqinn,1,3.5,12.8,2022-02-11T20:08:48.090Z,2022-02-11T20:08:48Z,3363297373,56,Back,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221231,195,5,1,23,38,5rurqie3qt1qav9ir5mkqinn,0,4.6,-1.2,2022-02-11T20:08:48.977Z,2022-02-11T20:09:07Z,3363297431,347,,3363297429,56,Back,3363298427,233,223,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221419,223,5,1,23,38,spi3g782q7m4evjxn1sv6cfa,1,95.4,101.2,2022-02-11T20:08:48.977Z,2022-02-11T20:34:17Z,3363298371,233,195,3363298363,56,Left,3363298365,347,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221459,224,1,1,23,56,spi3g782q7m4evjxn1sv6cfa,1,95.2,100,2022-02-11T20:09:06.981Z,2022-02-11T20:09:09Z,3363298577,141,83.2,3363298581,213,4.5,3363298571,107,,3363298575,140,92.6,3363298573,56,Left,3363298579,212,12.5,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221483,225,1,1,23,58,spi3g782q7m4evjxn1sv6cfa,1,92.6,83.2,2022-02-11T20:09:09.013Z,2022-02-11T20:09:10Z,3363298691,56,Left,3363298693,140,92.7,3363298699,213,1.5,3363298695,141,87.2,3363298697,212,2.7,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221499,226,1,1,24,0,spi3g782q7m4evjxn1sv6cfa,0,92.9,92.6,2022-02-11T20:09:10.677Z,2022-02-11T20:09:13Z,3363298777,56,Left,3363298959,286,,3363298953,236,,3363298955,233,196,3363298781,141,89.7,3363298783,212,2.4,3363298785,213,5.3,3363298779,140,94.2,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221535,196,74,1,24,0,5rurqie3qt1qav9ir5mkqinn,1,4.9,7.7,2022-02-11T20:09:10.678Z,2022-02-11T20:39:41Z,3363298997,233,226,3363298941,285,,3363298937,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221563,197,5,1,24,3,5rurqie3qt1qav9ir5mkqinn,0,5.2,-2,2022-02-11T20:09:13.461Z,2022-02-11T20:34:17Z,3363299085,56,Back,3363299751,233,227,3363299087,347,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221677,227,5,1,24,3,spi3g782q7m4evjxn1sv6cfa,1,94.8,102,2022-02-11T20:09:13.461Z,2022-02-11T20:09:23Z,3363299707,56,Left,3363299727,233,197,3363299709,347,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221697,228,1,1,24,12,spi3g782q7m4evjxn1sv6cfa,1,94.1,100,2022-02-11T20:09:22.756Z,2022-02-11T20:09:24Z,3363299797,56,Left,3363299799,140,87.4,3363299795,107,,3363299801,141,86.0,3363299803,212,13.0,3363299805,213,4.1,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221723,229,1,1,24,13,spi3g782q7m4evjxn1sv6cfa,1,86.6,84.8,2022-02-11T20:09:24.101Z,2022-02-11T20:09:25Z,3363299939,140,87.0,3363299941,141,91.5,3363299937,56,Left,3363299943,212,4.6,3363299945,213,1.5,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221785,230,1,1,24,14,spi3g782q7m4evjxn1sv6cfa,1,87,92.4,2022-02-11T20:09:25.188Z,2022-02-11T20:09:28Z,3363300235,140,74.5,3363300239,212,13.6,3363300233,56,Left,3363300241,213,3.4,3363300237,141,86.9,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221815,231,1,1,24,17,spi3g782q7m4evjxn1sv6cfa,0,72.6,79,2022-02-11T20:09:28.276Z,2022-02-11T20:09:30Z,3363300377,141,34.6,3363300371,155,,3363300381,213,5.5,3363300379,212,42.4,3363300373,56,Center,3363300383,1,,3363300375,140,100.0,3363300369,2,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221821,198,5,1,24,20,5rurqie3qt1qav9ir5mkqinn,1,-1,62.8,2022-02-11T20:09:30.391Z,2022-02-11T20:34:18Z,3363300411,346,,3363300415,233,232,3363300409,56,Back,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381221817,232,5,1,24,20,spi3g782q7m4evjxn1sv6cfa,0,101,37.2,2022-02-11T20:09:30.391Z,2022-02-11T20:09:31Z,3363300429,233,198,3363300393,346,,3363300391,56,Center,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222219,199,1,1,24,51,5rurqie3qt1qav9ir5mkqinn,1,3.5,60.3,2022-02-11T20:10:01.825Z,2022-02-11T20:10:16Z,3363302421,189,,3363302407,212,41.5,3363302409,213,0.5,3363302403,140,38.8,3363302405,141,87.7,3363302401,56,Back,3363302411,1,,3363302415,237,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,3363302399,124,,,,,,,,,,,,,,,,,,,,,,,,,
2381222257,200,1,1,24,55,5rurqie3qt1qav9ir5mkqinn,1,44.6,89.3,2022-02-11T20:10:05.729Z,2022-02-11T20:10:07Z,3363302617,213,3.8,3363302609,56,Back,3363302613,141,77.8,3363302615,212,12.4,3363302611,140,35.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222299,201,1,1,24,57,5rurqie3qt1qav9ir5mkqinn,1,35.4,77.8,2022-02-11T20:10:07.409Z,2022-02-11T20:10:10Z,3363302827,140,72.3,3363302831,212,41.0,3363302835,1,,3363302829,141,97.4,3363302833,213,0.3,3363302825,56,Left,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222305,202,61,1,25,0,5rurqie3qt1qav9ir5mkqinn,0,72.3,97.4,2022-02-11T20:10:10.681Z,2022-02-11T20:10:10Z,3363302855,56,Left,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222321,203,5,1,25,0,5rurqie3qt1qav9ir5mkqinn,0,63.8,101,2022-02-11T20:10:11.076Z,2022-02-11T20:34:18Z,3363302933,347,,3363302931,56,Left,3363304051,233,233,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222523,233,5,1,25,0,spi3g782q7m4evjxn1sv6cfa,1,36.2,-1,2022-02-11T20:10:11.076Z,2022-02-11T20:10:29Z,3363304027,233,203,3363303987,56,Back,3363303989,347,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222569,234,1,1,25,18,spi3g782q7m4evjxn1sv6cfa,0,27.1,0,2022-02-11T20:10:29.124Z,2022-02-11T20:10:31Z,3363304269,107,,3363304279,213,0.2,3363304273,140,57.1,3363304275,141,7.3,3363304271,56,Right,3363304281,1,,3363304277,212,32.1,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222579,204,1,1,25,21,5rurqie3qt1qav9ir5mkqinn,0,36.2,89.1,2022-02-11T20:10:32.272Z,2022-02-11T20:10:32Z,3363304335,213,0.4,3363304329,140,53.6,3363304333,212,20.2,3363304325,3,,3363304331,141,100.0,3363304327,56,Left,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222581,205,5,1,25,22,5rurqie3qt1qav9ir5mkqinn,0,53.2,101,2022-02-11T20:10:32.724Z,2022-02-11T20:34:18Z,3363304339,347,,3363305063,233,235,3363304337,56,Left,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222709,235,5,1,25,22,spi3g782q7m4evjxn1sv6cfa,1,46.8,-1,2022-02-11T20:10:32.724Z,2022-02-11T20:10:42Z,3363305013,347,,3363305019,233,205,3363305011,56,Back,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222743,236,1,1,25,32,spi3g782q7m4evjxn1sv6cfa,0,47.2,0,2022-02-11T20:10:42.596Z,2022-02-11T20:10:45Z,3363305217,141,7.1,3363305223,1,,3363305221,213,0.2,3363305215,140,71.6,3363305213,56,Right,3363305219,212,26.2,3363305211,107,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222793,206,1,1,25,37,5rurqie3qt1qav9ir5mkqinn,1,33.4,90.8,2022-02-11T20:10:47.608Z,2022-02-11T20:10:48Z,3363305497,140,19.6,3363305503,213,3.6,3363305501,212,16.6,3363305499,141,79.0,3363305493,3,,3363305495,56,Back,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222803,207,1,1,25,38,5rurqie3qt1qav9ir5mkqinn,0,19.6,79,2022-02-11T20:10:48.808Z,2022-02-11T20:10:49Z,3363305547,1,,3363305535,157,,3363305539,140,65.5,3363305541,141,87.7,3363305537,56,Left,3363305543,212,48.6,3363305545,213,0.1,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222845,237,1,1,25,39,spi3g782q7m4evjxn1sv6cfa,0,31.9,18.3,2022-02-11T20:10:49.780Z,2022-02-11T20:10:51Z,3363305707,141,3.5,3363305711,213,5.8,3363305701,3,,3363305705,140,51.7,3363305709,212,23.1,3363305703,56,Right,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222971,208,1,1,25,41,5rurqie3qt1qav9ir5mkqinn,1,49.2,95,2022-02-11T20:10:51.529Z,2022-02-11T20:10:59Z,3363306253,1,,3363306247,141,17.3,3363306251,213,5.1,3363306241,157,,3363306245,140,70.9,3363306249,212,57.5,3363306243,56,Right,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222989,209,1,1,25,49,5rurqie3qt1qav9ir5mkqinn,0,87.4,44.8,2022-02-11T20:10:59.540Z,2022-02-11T20:11:01Z,3363306357,141,41.6,3363306361,213,6.0,3363306355,140,95.3,3363306353,56,Center,3363306359,212,8.6,3363306383,286,,3363306375,236,,3363306379,233,238,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381222967,238,74,1,25,49,spi3g782q7m4evjxn1sv6cfa,1,18.2,39.7,2022-02-11T20:10:59.541Z,2022-02-11T20:11:00Z,3363306223,56,Back,3363306225,285,,3363306399,233,209,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381223025,239,12,1,25,51,spi3g782q7m4evjxn1sv6cfa,1,7.6,22.7,2022-02-11T20:11:02.115Z,2022-02-11T20:11:03Z,3363306531,213,4.6,3363306525,140,6.1,3363306529,212,16.9,3363306523,56,Back,3363306527,141,0.0,3363306585,167,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381223341,210,5,1,25,52,5rurqie3qt1qav9ir5mkqinn,1,92.4,101.7,2022-02-11T20:11:02.852Z,2022-02-11T20:34:18Z,3363308015,56,Left,3363308039,233,240,3363308017,347,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
