id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2366321009,201,1,1,18,17,5rurqie3qt1qav9ir5mkqinn,0,32.9,11.9,2021-12-12T19:03:27.110Z,2021-12-12T19:03:29Z,3285751219,212,47.5,3285751223,1,,3285751217,141,32.2,3285751213,56,Center,3285751221,213,0.3,3285751215,140,76.2,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321019,105,1,1,18,20,28u3q82ip96ahymkup01vfxli,1,25.3,73.9,2021-12-12T19:03:30.900Z,2021-12-12T19:34:06Z,3285751295,56,Left,3285751303,213,0.2,3285751293,155,,3285751297,140,64.2,3285751301,212,42.1,3285751305,1,,3285751299,141,88.7,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321031,106,1,1,18,22,28u3q82ip96ahymkup01vfxli,0,64.2,88.7,2021-12-12T19:03:32.524Z,2021-12-12T19:03:34Z,3285751383,213,6.0,3285751375,56,Left,3285751379,141,79.7,3285751381,212,19.3,3285751377,140,81.6,3285751373,3,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321085,202,1,1,18,28,5rurqie3qt1qav9ir5mkqinn,1,21.1,25.2,2021-12-12T19:03:38.173Z,2021-12-12T19:03:42Z,3285751643,212,23.0,3285751641,141,57.9,3285751637,56,Back,3285751645,213,1.3,3285751639,140,26.7,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321103,203,1,1,18,32,5rurqie3qt1qav9ir5mkqinn,1,27.3,60.2,2021-12-12T19:03:42.197Z,2021-12-12T19:03:43Z,3285751721,56,Back,3285751729,213,6.0,3285751727,212,16.1,3285751725,141,53.7,3285751723,140,42.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321129,204,1,1,18,33,5rurqie3qt1qav9ir5mkqinn,1,42,53.7,2021-12-12T19:03:43.757Z,2021-12-12T19:03:46Z,3285751861,56,Back,3285751869,213,2.7,3285751867,212,17.1,3285751865,141,63.9,3285751863,140,27.1,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321139,205,1,1,18,36,5rurqie3qt1qav9ir5mkqinn,0,27.5,65.1,2021-12-12T19:03:46.653Z,2021-12-12T19:04:01Z,3285751919,1,,3285751913,141,78.4,3285751917,213,0.3,3285751909,56,Center,3285751911,140,58.6,3285751915,212,33.9,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321145,107,1,1,18,38,28u3q82ip96ahymkup01vfxli,1,43,25.3,2021-12-12T19:03:48.012Z,2021-12-12T19:03:50Z,3285751963,56,Right,3285751965,140,58.8,3285751971,213,6.1,3285751967,141,20.0,3285751969,212,17.0,,,,,,,,,,cyyd2qf3ej2rzd916xnl3kvrp,E. de Graaf,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321151,108,49,1,18,40,28u3q82ip96ahymkup01vfxli,1,58.8,20,2021-12-12T19:03:50.124Z,2021-12-12T19:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9idtgzdbxfmiguf2slmvla47p,J. Sigsworth,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321175,109,4,1,18,42,28u3q82ip96ahymkup01vfxli,1,63.9,17.6,2021-12-12T19:03:52.796Z,2021-12-12T19:03:54Z,3285752121,13,,3285752129,286,,3285752127,265,,3285752147,233,206,3285752125,152,,3285752123,56,Right,,,,,,,9idtgzdbxfmiguf2slmvla47p,J. Sigsworth,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321177,206,4,1,18,42,5rurqie3qt1qav9ir5mkqinn,0,36.1,82.4,2021-12-12T19:03:52.797Z,2021-12-12T19:03:54Z,3285752151,233,109,3285752139,152,,3285752141,265,,3285752137,56,Back,3285752143,285,,3285752135,13,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321413,110,1,1,19,20,28u3q82ip96ahymkup01vfxli,1,62.8,11.3,2021-12-12T19:04:30.189Z,2021-12-12T19:04:59Z,3285753619,152,,3285753631,1,,3285753613,5,,3285753615,155,,3285754373,154,,3285753621,56,Center,3285753623,140,89.1,3285754371,210,13,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,3285753625,141,55.8,1,3285753627,212,41.0,3285753629,213,,,,,0.8,,,,,,,,,,,,
2366321417,111,13,1,19,25,28u3q82ip96ahymkup01vfxli,1,89.1,55.8,2021-12-12T19:04:35.693Z,2021-12-12T19:04:59Z,3285754381,55,110,3285754379,154,,3285753651,17,,3285754377,29,,3285753965,21,,3285753963,24,,3285754375,75,,3285754391,231,49.8,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,3285754389,230,100,,3285754387,103,27.8,3285754385,102,3285753653,56,,,39.3,,,,,Center,,,,,,,
2366321425,112,5,1,19,29,28u3q82ip96ahymkup01vfxli,0,101,51.4,2021-12-12T19:04:39.117Z,2021-12-12T19:28:33Z,3285810983,233,433,3285753707,56,Center,3285753709,346,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332229,433,5,1,19,29,5rurqie3qt1qav9ir5mkqinn,1,-1,48.6,2021-12-12T19:04:39.117Z,2021-12-12T19:35:21Z,3285810979,233,112,3285810857,56,Back,3285810859,346,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321559,207,1,1,19,49,5rurqie3qt1qav9ir5mkqinn,0,4.8,53.6,2021-12-12T19:04:59.324Z,2021-12-12T19:28:26Z,3285754463,1,,3285810795,237,,3285754455,141,24.6,3285754451,140,32.3,3285754469,189,,3285754449,56,Back,3285754459,212,35.0,3285810789,124,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,3285754461,213,5.7,,,,,,,,,,,,,,,,,,,,,,,
2366321573,113,49,1,19,51,28u3q82ip96ahymkup01vfxli,1,71.7,78.7,2021-12-12T19:05:01.029Z,2021-12-12T19:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321589,114,1,1,19,51,28u3q82ip96ahymkup01vfxli,1,71.7,78.7,2021-12-12T19:05:01.237Z,2021-12-12T19:05:02Z,3285754595,141,55.8,3285754591,140,68.6,3285754597,212,15.9,3285754587,56,Center,3285754599,213,4.5,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321613,115,1,1,19,52,28u3q82ip96ahymkup01vfxli,1,68.9,51.5,2021-12-12T19:05:02.357Z,2021-12-12T19:05:06Z,3285754697,141,25.9,3285754699,212,22.9,3285754695,140,83.1,3285754701,213,5.4,3285754693,56,Center,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321631,116,1,1,19,56,28u3q82ip96ahymkup01vfxli,0,94,26.1,2021-12-12T19:05:06.245Z,2021-12-12T19:05:07Z,3285754739,140,95.6,3285754737,56,Center,3285754741,141,55.5,3285754745,213,1.5,3285754743,212,20.1,3285754735,155,,,,,,,,9idtgzdbxfmiguf2slmvla47p,J. Sigsworth,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321671,208,12,1,20,0,5rurqie3qt1qav9ir5mkqinn,1,3.3,47.3,2021-12-12T19:05:10.901Z,2021-12-12T19:05:14Z,3285754967,140,45.0,3285754973,213,0.0,3285754969,141,48.8,3285754965,56,Back,3285754971,212,43.8,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321661,117,1,1,20,2,28u3q82ip96ahymkup01vfxli,0,66.6,62.7,2021-12-12T19:05:12.013Z,2021-12-12T19:05:13Z,3285754927,213,6.2,3285754921,140,74.8,3285754919,56,Center,3285754923,141,61.2,3285754917,3,,3285754925,212,8.7,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321673,209,49,1,20,4,5rurqie3qt1qav9ir5mkqinn,1,34.5,49.9,2021-12-12T19:05:14.124Z,2021-12-12T19:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321725,210,1,1,20,5,5rurqie3qt1qav9ir5mkqinn,1,38,58.7,2021-12-12T19:05:15.645Z,2021-12-12T19:11:42Z,3285755297,140,66.6,3285755301,212,30.2,3285755299,141,63.6,3285755291,56,Center,3285771541,210,15,3285771543,154,,3285755303,213,0.1,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,1,,,,,,,,,,,,,,,,,,,,,,
2366321727,211,15,1,20,11,5rurqie3qt1qav9ir5mkqinn,1,83.6,62.4,2021-12-12T19:05:21.529Z,2021-12-12T19:11:42Z,3285771107,20,,3285771111,82,,3285771571,103,19,3285771135,233,118,3285755309,22,,3285755311,17,,3285771561,29,,3285771563,154,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,3285771577,147,59.8,,3285755313,56,Center,3285771565,55,3285771573,215,3285771569,102,210,50.3,3285771575,146,87.2,,3285771559,78,,,,,
2366321721,118,10,1,20,11,28u3q82ip96ahymkup01vfxli,1,14,37,2021-12-12T19:05:21.629Z,2021-12-12T19:11:31Z,3285755283,94,,3285755285,56,Back,3285771157,233,211,,,,,,,,,,,,,,,,cyyd2qf3ej2rzd916xnl3kvrp,E. de Graaf,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321745,119,1,1,20,14,28u3q82ip96ahymkup01vfxli,1,6.4,40,2021-12-12T19:05:24.285Z,2021-12-12T19:05:26Z,3285755435,141,47.9,3285755433,140,2.6,3285755431,56,Back,3285755439,213,2.2,3285755437,212,6.7,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321749,120,12,1,20,16,28u3q82ip96ahymkup01vfxli,1,2.4,49.7,2021-12-12T19:05:26.813Z,2021-12-12T19:05:38Z,3285755465,212,41.9,3285755459,56,Back,3285755461,140,29.2,3285755463,141,95.4,3285755467,213,0.8,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321751,121,43,1,20,18,28u3q82ip96ahymkup01vfxli,1,0,0,2021-12-12T19:05:28.182Z,2021-12-12T19:05:31Z,3285755469,56,Back,3285755471,347,0,3285755549,144,5,,,,,,,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321781,212,1,1,20,21,5rurqie3qt1qav9ir5mkqinn,1,67.2,5.3,2021-12-12T19:05:31.357Z,2021-12-12T19:05:33Z,3285755659,213,2.6,3285755657,212,26.6,3285755651,56,Back,3285755653,140,45.5,3285755655,141,25.6,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321809,213,1,1,20,23,5rurqie3qt1qav9ir5mkqinn,1,44.1,30,2021-12-12T19:05:33.828Z,2021-12-12T19:05:37Z,3285755825,56,Back,3285755835,212,17.7,3285755831,140,46.7,3285755837,213,1.4,3285755833,141,55.7,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321811,214,1,1,20,27,5rurqie3qt1qav9ir5mkqinn,1,53.8,60.8,2021-12-12T19:05:37.780Z,2021-12-12T19:05:39Z,3285755871,140,68.4,3285755877,213,6.2,3285755875,212,15.4,3285755869,56,Center,3285755873,141,59.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321819,215,1,1,20,29,5rurqie3qt1qav9ir5mkqinn,1,68.4,59.1,2021-12-12T19:05:39.172Z,2021-12-12T19:05:40Z,3285755939,212,13.6,3285755941,213,3.1,3285755933,56,Center,3285755937,141,60.9,3285755935,140,55.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321855,216,1,1,20,30,5rurqie3qt1qav9ir5mkqinn,1,55.5,60.9,2021-12-12T19:05:40.437Z,2021-12-12T19:05:44Z,3285756101,56,Center,3285756109,213,6.2,3285756107,212,13.1,3285756105,141,58.5,3285756103,140,67.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321859,217,1,1,20,34,5rurqie3qt1qav9ir5mkqinn,1,64.7,53,2021-12-12T19:05:44.756Z,2021-12-12T19:05:45Z,3285756135,213,4.5,3285756129,140,58.7,3285756127,56,Right,3285756133,212,28.3,3285756131,141,12.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321885,218,1,1,20,35,5rurqie3qt1qav9ir5mkqinn,1,58.7,12.5,2021-12-12T19:05:45.877Z,2021-12-12T19:05:49Z,3285756295,140,43.3,3285756305,213,2.4,3285756291,56,Back,3285756297,141,35.4,3285756301,212,22.4,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321925,219,1,1,20,39,5rurqie3qt1qav9ir5mkqinn,1,52.3,31,2021-12-12T19:05:49.869Z,2021-12-12T19:05:53Z,3285756515,56,Back,3285756521,212,22.4,3285756517,140,35.3,3285756523,213,2.5,3285756519,141,50.9,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366321963,220,1,1,20,43,5rurqie3qt1qav9ir5mkqinn,1,35.7,49.1,2021-12-12T19:05:53.301Z,2021-12-12T19:34:02Z,3285756701,212,18.3,3285756695,56,Back,3285756699,141,27.7,3285756697,140,46.2,3285756703,213,5.4,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322005,221,1,1,20,48,5rurqie3qt1qav9ir5mkqinn,1,46.4,23.3,2021-12-12T19:05:58.180Z,2021-12-12T19:06:03Z,3285756943,212,42.7,3285756947,1,,3285756937,56,Right,3285756941,141,15.9,3285756945,213,6.2,3285756939,140,86.8,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322031,222,1,1,20,53,5rurqie3qt1qav9ir5mkqinn,1,91,25.6,2021-12-12T19:06:03.069Z,2021-12-12T19:06:06Z,3285757103,213,2.8,3285757095,56,Center,3285757099,141,31.6,3285757101,212,14.0,3285757097,140,78.2,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322039,223,3,1,20,56,5rurqie3qt1qav9ir5mkqinn,0,85.7,33.9,2021-12-12T19:06:06.660Z,2021-12-12T19:06:11Z,3285757143,56,Center,3285757369,233,122,3285757145,286,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322083,122,7,1,20,56,28u3q82ip96ahymkup01vfxli,1,14.3,66.1,2021-12-12T19:06:06.661Z,2021-12-12T19:06:10Z,3285757321,56,Back,3285757349,233,223,3285757323,285,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322101,123,1,1,21,0,28u3q82ip96ahymkup01vfxli,0,15.8,66,2021-12-12T19:06:10.493Z,2021-12-12T19:06:12Z,3285757431,213,1.4,3285757425,140,19.7,3285757419,56,Back,3285757429,212,19.4,3285757427,141,93.9,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322151,224,1,1,21,5,5rurqie3qt1qav9ir5mkqinn,1,76.9,7.9,2021-12-12T19:06:15.324Z,2021-12-12T19:06:16Z,3285757669,212,21.8,3285757659,56,Right,3285757665,141,15.5,3285757671,213,2.9,3285757661,140,56.7,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322157,225,1,1,21,6,5rurqie3qt1qav9ir5mkqinn,0,56.7,15.5,2021-12-12T19:06:16.260Z,2021-12-12T19:06:17Z,3285757719,141,19.5,3285757723,212,9.7,3285757717,140,65.6,3285757725,213,0.3,3285757715,56,Right,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322167,124,8,1,21,8,28u3q82ip96ahymkup01vfxli,1,30.2,92.1,2021-12-12T19:06:18.085Z,2021-12-12T19:06:18Z,3285757779,56,Back,,,,,,,,,,,,,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322183,125,49,1,21,9,28u3q82ip96ahymkup01vfxli,1,27.4,93,2021-12-12T19:06:19.094Z,2021-12-12T19:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322191,126,50,1,21,10,28u3q82ip96ahymkup01vfxli,1,34.4,87.9,2021-12-12T19:06:19.974Z,2021-12-12T19:06:23Z,3285757915,56,Back,3285758037,233,226,3285757917,286,,,,,,,,,,,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322203,226,7,1,21,10,5rurqie3qt1qav9ir5mkqinn,1,65.6,12.1,2021-12-12T19:06:19.975Z,2021-12-12T19:06:22Z,3285758003,285,,3285758031,233,126,3285758001,56,Right,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322207,227,49,1,21,12,5rurqie3qt1qav9ir5mkqinn,1,64.8,14.4,2021-12-12T19:06:22.340Z,2021-12-12T19:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322223,228,1,1,21,12,5rurqie3qt1qav9ir5mkqinn,1,64.8,14.4,2021-12-12T19:06:22.684Z,2021-12-12T19:06:24Z,3285758107,56,Center,3285758115,213,1.1,3285758109,140,67.2,3285758111,141,22.4,3285758113,212,6.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322241,229,1,1,21,14,5rurqie3qt1qav9ir5mkqinn,1,67.2,22.4,2021-12-12T19:06:23.948Z,2021-12-12T19:06:26Z,3285758213,140,62.8,3285758215,141,16.4,3285758217,212,6.2,3285758219,213,3.9,3285758211,56,Right,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322257,230,1,1,21,16,5rurqie3qt1qav9ir5mkqinn,1,61,14.4,2021-12-12T19:06:26.701Z,2021-12-12T19:06:28Z,3285758289,213,0.9,3285758283,140,66.0,3285758287,212,8.7,3285758281,56,Center,3285758285,141,24.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322297,231,1,1,21,18,5rurqie3qt1qav9ir5mkqinn,1,66,24.6,2021-12-12T19:06:28.276Z,2021-12-12T19:06:31Z,3285758499,213,4.1,3285758497,212,10.7,3285758493,140,59.8,3285758491,56,Right,3285758495,141,12.2,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322313,232,1,1,21,21,5rurqie3qt1qav9ir5mkqinn,1,59.8,12.2,2021-12-12T19:06:31.564Z,2021-12-12T19:06:32Z,3285758595,140,38.9,3285758601,213,2.8,3285758593,56,Back,3285758597,141,22.1,3285758599,212,23.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322345,233,1,1,21,22,5rurqie3qt1qav9ir5mkqinn,1,38.9,22.1,2021-12-12T19:06:32.684Z,2021-12-12T19:06:34Z,3285758739,212,28.5,3285758737,141,57.8,3285758741,213,1.0,3285758733,56,Center,3285758735,140,53.1,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322359,234,1,1,21,24,5rurqie3qt1qav9ir5mkqinn,1,57.5,67.2,2021-12-12T19:06:34.653Z,2021-12-12T19:06:36Z,3285758821,141,92.1,3285758815,56,Left,3285758825,213,0.9,3285758819,140,69.6,3285758823,212,21.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322385,235,1,1,21,26,5rurqie3qt1qav9ir5mkqinn,1,69.6,92.1,2021-12-12T19:06:36.500Z,2021-12-12T19:06:39Z,3285758985,213,3.3,3285758977,140,57.4,3285758981,141,89.0,3285758983,212,13.0,3285758953,56,Left,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322429,236,1,1,21,29,5rurqie3qt1qav9ir5mkqinn,1,57.4,89,2021-12-12T19:06:39.004Z,2021-12-12T19:06:42Z,3285759183,56,Center,3285759185,140,59.3,3285759189,212,11.9,3285759187,141,71.7,3285759191,213,4.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322485,237,1,1,21,32,5rurqie3qt1qav9ir5mkqinn,1,60.8,68.4,2021-12-12T19:06:42.701Z,2021-12-12T19:06:47Z,3285759469,140,79.3,3285759467,56,Center,3285759473,212,31.5,3285759475,213,5.4,3285759471,141,31.9,3285759465,155,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322517,238,1,1,21,37,5rurqie3qt1qav9ir5mkqinn,1,91.9,32.8,2021-12-12T19:06:47.300Z,2021-12-12T19:07:34Z,3285761485,22,,3285759643,141,41.3,3285761483,154,,3285759645,212,8.9,3285759647,213,2.4,3285761481,210,16,3285759641,140,85.4,3285759639,56,Center,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,1,,,,
2366322523,239,16,1,21,39,5rurqie3qt1qav9ir5mkqinn,1,88.2,38.1,2021-12-12T19:06:49.900Z,2021-12-12T19:07:34Z,3285761561,231,47.1,3285761531,29,,3285761551,103,7.6,3285760261,20,,3285759673,22,,3285761557,136,,3285760265,374,2021-12-12 19:06:49.012,3285761539,55,238,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,3285761559,230,97.6,,3285759675,17,,3285761547,102,3285761533,154,3285759677,56,53.4,Center,3285761529,76,,,3285761555,328,,3285760269,375,21:39.078,
2366322921,127,1,1,22,31,28u3q82ip96ahymkup01vfxli,1,49.9,50,2021-12-12T19:07:41.750Z,2021-12-12T19:07:46Z,3285761977,141,47.2,3285761979,212,26.0,3285761981,213,3.2,3285761973,56,Back,3285761983,279,G,3285761975,140,25.2,,,,,,,6zu0f63ej8pixk97nfzrexiad,N. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322971,128,1,1,22,36,28u3q82ip96ahymkup01vfxli,1,25.6,44.6,2021-12-12T19:07:46.894Z,2021-12-12T19:07:51Z,3285762221,212,20.9,3285762211,56,Back,3285762215,140,34.4,3285762225,213,5.2,3285762217,141,17.0,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322985,129,1,1,22,41,28u3q82ip96ahymkup01vfxli,0,31,7.6,2021-12-12T19:07:51.727Z,2021-12-12T19:07:54Z,3285762317,141,6.8,3285762435,286,,3285762325,213,6.2,3285762309,56,Back,3285762429,236,,3285762313,140,37.4,3285762431,233,240,3285762321,212,6.7,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,
2366322997,240,74,1,22,41,5rurqie3qt1qav9ir5mkqinn,1,64,93.2,2021-12-12T19:07:51.728Z,2021-12-12T19:35:11Z,3285762411,56,Left,3285762413,285,,3285762441,233,129,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366323055,130,5,1,22,44,28u3q82ip96ahymkup01vfxli,1,42.3,-1.8,2021-12-12T19:07:54.719Z,2021-12-12T19:08:04Z,3285762751,233,241,3285762731,56,Back,3285762733,347,,,,,,,,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,
2366323003,241,5,1,22,44,5rurqie3qt1qav9ir5mkqinn,0,57.7,101.8,2021-12-12T19:07:54.719Z,2021-12-12T19:35:22Z,3285762459,56,Left,3285762461,347,,3285762759,233,130,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366323107,131,1,1,22,53,28u3q82ip96ahymkup01vfxli,0,40.8,0,2021-12-12T19:08:03.647Z,2021-12-12T19:08:10Z,3285762991,1,,3285762981,140,63.1,3285762985,141,1.4,3285762977,56,Right,3285762989,213,0.1,3285762975,107,,3285762987,212,23.5,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,
2366323119,132,5,1,22,59,28u3q82ip96ahymkup01vfxli,0,63.8,-2,2021-12-12T19:08:09.916Z,2021-12-12T19:35:22Z,3285763039,347,,3285763145,233,242,3285763037,56,Right,,,,,,,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,
