id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2416042575,8,7,1,0,39,9ijyncrxsejz505dbadwr1dir,1,66.8,88.8,2022-05-04T18:16:37.689Z,2022-05-04T18:16:39Z,3546405505,233,9,3546405501,56,Left,3546405503,286,,,,,,,,,,,,,,,,,enqn8azrcz6vks9d21ze9w2c5,R. Ayane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042577,9,49,1,0,40,9ijyncrxsejz505dbadwr1dir,1,64.2,75.9,2022-05-04T18:16:38.847Z,2022-05-04T18:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042579,10,1,1,0,41,9ijyncrxsejz505dbadwr1dir,1,64.2,75.9,2022-05-04T18:16:39.168Z,2022-05-04T18:16:41Z,3546405519,141,52.5,3546405517,140,53.6,3546405523,213,4.1,3546405521,212,19.4,3546405515,56,Center,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042587,11,1,1,0,43,9ijyncrxsejz505dbadwr1dir,1,53.6,52.5,2022-05-04T18:16:41.463Z,2022-05-04T18:16:45Z,3546405559,140,65.4,3546405561,141,44.6,3546405557,56,Center,3546405563,212,13.5,3546405565,213,5.9,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042593,12,1,1,0,47,9ijyncrxsejz505dbadwr1dir,1,62.8,32.4,2022-05-04T18:16:45.815Z,2022-05-04T18:16:48Z,3546405589,212,8.3,3546405583,56,Center,3546405591,213,1.5,3546405587,141,44.5,3546405585,140,63.5,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042595,13,1,1,0,50,9ijyncrxsejz505dbadwr1dir,0,60.9,37.1,2022-05-04T18:16:48.688Z,2022-05-04T18:16:50Z,3546405603,213,4.6,3546405601,212,13.9,3546405595,56,Right,3546405599,141,16.8,3546405597,140,59.1,,,,,,,,,,1l9ywk95rm7fgpc8nrtsxos0l,K. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042603,10,49,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,56.5,70.6,2022-05-04T18:16:53.224Z,2022-05-04T18:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042625,11,1,1,0,55,5rurqie3qt1qav9ir5mkqinn,1,59.3,73,2022-05-04T18:16:53.800Z,2022-05-04T18:16:57Z,3546405727,212,17.6,3546405723,140,73.4,3546405729,213,0.6,3546405721,56,Left,3546405725,141,86.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042633,12,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,1,73.6,80.3,2022-05-04T18:16:56.936Z,2022-05-04T18:17:00Z,3546405759,213,3.7,3546405753,140,62.4,3546405751,56,Center,3546405757,212,14.0,3546405755,141,69.0,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042641,13,1,1,1,2,5rurqie3qt1qav9ir5mkqinn,1,61.8,61.8,2022-05-04T18:17:00.288Z,2022-05-04T18:17:02Z,3546405811,212,20.2,3546405805,56,Center,3546405813,213,4.6,3546405809,141,32.2,3546405807,140,60.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042649,14,1,1,1,4,5rurqie3qt1qav9ir5mkqinn,1,60.4,32.2,2022-05-04T18:17:02.856Z,2022-05-04T18:17:05Z,3546405843,56,Right,3546405849,212,19.2,3546405847,141,9.8,3546405851,213,5.4,3546405845,140,71.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042655,15,1,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,71.4,6.4,2022-05-04T18:17:05.416Z,2022-05-04T18:17:08Z,3546405875,213,2.9,3546405869,140,56.3,3546405867,56,Right,3546405871,141,12.8,3546405873,212,16.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042663,16,1,1,1,10,5rurqie3qt1qav9ir5mkqinn,0,56.8,12.9,2022-05-04T18:17:08.360Z,2022-05-04T18:17:10Z,3546405915,56,Center,3546405921,212,25.9,3546405923,213,0.8,3546405919,141,39.1,3546405913,155,,3546405917,140,74.7,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042681,14,1,1,1,13,9ijyncrxsejz505dbadwr1dir,1,24.9,72.3,2022-05-04T18:17:11.863Z,2022-05-04T18:17:13Z,3546405987,212,10.6,3546405985,141,57.2,3546405981,56,Back,3546405989,213,5.0,3546405983,140,27.3,3546405979,3,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042685,15,49,1,1,15,9ijyncrxsejz505dbadwr1dir,1,27.3,57.2,2022-05-04T18:17:13.199Z,2022-05-04T18:17:13Z,,,,,,,,,,,,,,,,,,,,,,,,,17b5ovdec36ay7c7aod6bhaz9,M. Clémaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042689,16,1,1,1,15,9ijyncrxsejz505dbadwr1dir,1,27.3,57.2,2022-05-04T18:17:13.407Z,2022-05-04T18:17:15Z,3546406019,213,5.9,3546406013,140,46.0,3546406011,56,Back,3546406017,212,20.8,3546406015,141,46.9,,,,,,,,,,17b5ovdec36ay7c7aod6bhaz9,M. Clémaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042691,17,1,1,1,16,9ijyncrxsejz505dbadwr1dir,0,46,46.9,2022-05-04T18:17:14.911Z,2022-05-04T18:17:15Z,3546406031,141,58.7,3546406033,212,8.0,3546406027,56,Back,3546406029,140,45.8,3546406035,213,1.6,,,,,,,,,,1l9ywk95rm7fgpc8nrtsxos0l,K. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042697,18,81,1,1,23,9ijyncrxsejz505dbadwr1dir,0,45.8,58.8,2022-05-04T18:17:21.664Z,2022-05-04T18:17:22Z,3546406073,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042731,17,68,1,1,37,5rurqie3qt1qav9ir5mkqinn,0,0,0,2022-05-04T18:17:35.449Z,2022-05-04T18:17:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042735,19,68,1,1,37,9ijyncrxsejz505dbadwr1dir,1,0,0,2022-05-04T18:17:35.863Z,2022-05-04T18:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042741,20,1,1,1,38,9ijyncrxsejz505dbadwr1dir,1,38.7,51.2,2022-05-04T18:17:36.863Z,2022-05-04T18:17:40Z,3546406237,141,81.8,3546406241,213,1.9,3546406233,56,Back,3546406239,212,22.0,3546406235,140,31.8,,,,,,,,,,17b5ovdec36ay7c7aod6bhaz9,M. Clémaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042749,21,1,1,1,41,9ijyncrxsejz505dbadwr1dir,1,35.1,82.9,2022-05-04T18:17:39.959Z,2022-05-04T18:17:43Z,3546406293,213,3.9,3546406289,141,65.8,3546406291,212,17.8,3546406287,140,22.3,3546406285,56,Back,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042751,22,1,1,1,45,9ijyncrxsejz505dbadwr1dir,1,26.6,60.2,2022-05-04T18:17:43.304Z,2022-05-04T18:17:46Z,3546406299,56,Back,3546406301,140,47.9,3546406303,141,10.3,3546406309,1,,3546406297,155,,3546406305,212,40.6,3546406307,213,5.3,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042753,23,1,1,1,48,9ijyncrxsejz505dbadwr1dir,0,47.8,10.3,2022-05-04T18:17:46.799Z,2022-05-04T18:17:47Z,3546406321,213,0.3,3546406315,140,61.6,3546406319,212,15.4,3546406313,56,Right,3546406317,141,17.9,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042755,18,49,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,42.3,95.4,2022-05-04T18:17:49.776Z,2022-05-04T18:17:49Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042761,19,50,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,46.2,93.4,2022-05-04T18:17:53.015Z,2022-05-04T18:17:54Z,3546406359,233,24,3546406349,286,,3546406347,56,Back,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042759,24,7,1,1,55,9ijyncrxsejz505dbadwr1dir,1,53.8,6.6,2022-05-04T18:17:53.016Z,2022-05-04T18:17:54Z,3546406357,233,19,3546406345,285,,3546406341,167,,3546406343,56,Right,,,,,,,,,,,,,1l9ywk95rm7fgpc8nrtsxos0l,K. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042771,21,61,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,51.5,95.7,2022-05-04T18:17:53.096Z,2022-05-04T18:18:11Z,3546406393,56,Left,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042769,20,5,1,1,55,5rurqie3qt1qav9ir5mkqinn,0,53.6,101.8,2022-05-04T18:17:53.831Z,2022-05-04T18:30:01Z,3546406391,347,,3546406389,56,Left,3546406469,233,25,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042763,25,5,1,1,55,9ijyncrxsejz505dbadwr1dir,1,46.4,-1.8,2022-05-04T18:17:53.831Z,2022-05-04T18:18:06Z,3546406351,56,Back,3546406353,347,,3546406465,233,20,,,,,,,,,,,,,,,,1l9ywk95rm7fgpc8nrtsxos0l,K. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042807,26,1,1,2,16,9ijyncrxsejz505dbadwr1dir,1,46.9,0,2022-05-04T18:18:14.639Z,2022-05-04T18:21:28Z,3546406555,107,,3546406561,141,31.5,3546406557,56,Back,3546406563,212,22.5,3546406565,213,1.6,3546406559,140,46.7,3546406567,1,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042811,27,1,1,2,17,9ijyncrxsejz505dbadwr1dir,1,46.7,31.5,2022-05-04T18:18:15.535Z,2022-05-04T18:18:17Z,3546406587,140,47.5,3546406585,56,Back,3546406591,212,14.8,3546406589,141,9.7,3546406593,213,4.8,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042815,28,1,1,2,19,9ijyncrxsejz505dbadwr1dir,1,47.5,9.2,2022-05-04T18:18:17.871Z,2022-05-04T18:18:21Z,3546406603,56,Back,3546406609,212,29.8,3546406607,141,50.9,3546406605,140,38.7,3546406611,213,1.9,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042817,29,1,1,2,24,9ijyncrxsejz505dbadwr1dir,1,37.6,58.5,2022-05-04T18:18:22.391Z,2022-05-04T18:18:23Z,3546406631,213,1.3,3546406625,140,43.0,3546406629,212,18.2,3546406623,56,Back,3546406627,141,83.9,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042819,30,1,1,2,25,9ijyncrxsejz505dbadwr1dir,1,43,84.1,2022-05-04T18:18:23.855Z,2022-05-04T18:18:25Z,3546406641,212,14.6,3546406637,140,56.9,3546406639,141,85.6,3546406643,213,0.1,3546406635,56,Left,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042823,31,1,1,2,27,9ijyncrxsejz505dbadwr1dir,1,57.5,85.3,2022-05-04T18:18:25.191Z,2022-05-04T18:18:26Z,3546406665,56,Back,3546406669,141,88.1,3546406667,140,43.4,3546406671,212,14.9,3546406673,213,3.0,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042835,32,1,1,2,28,9ijyncrxsejz505dbadwr1dir,1,43.4,88.1,2022-05-04T18:18:26.440Z,2022-05-04T18:18:33Z,3546406743,1,,3546406737,141,83.6,3546406741,213,6.2,3546406735,140,81.5,3546406731,155,,3546406739,212,40.1,3546406733,56,Left,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042843,33,1,1,2,35,9ijyncrxsejz505dbadwr1dir,1,94,82.1,2022-05-04T18:18:33.854Z,2022-05-04T18:18:58Z,3546406765,56,Center,3546406841,210,13,3546406767,140,87.9,3546406769,141,58.2,3546406845,154,,3546406771,212,17.5,3546406773,213,4.3,,,,17b5ovdec36ay7c7aod6bhaz9,M. Clémaron,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042845,34,13,1,2,38,9ijyncrxsejz505dbadwr1dir,1,87.5,57.2,2022-05-04T18:18:36.288Z,2022-05-04T18:18:59Z,3546406865,147,47.3,3546406849,75,,3546406827,20,,3546406975,328,,3546406853,154,,3546406783,56,Center,3546406861,103,33.3,3546406851,29,,1l9ywk95rm7fgpc8nrtsxos0l,K. Simon,,3546406859,102,39.0,3546406831,153,3546406781,17,3546406855,55,33,3546406863,146,92.1,3546406779,22,,,,,,,,,,,,
2416042849,35,1,1,2,41,9ijyncrxsejz505dbadwr1dir,1,88,53.7,2022-05-04T18:18:39.695Z,2022-05-04T18:18:40Z,3546406807,213,5.2,3546406805,212,16.4,3546406801,140,95.5,3546406803,141,32.5,3546406799,56,Center,,,,,,,,,,1234a1tb7y6trj9xsoqvx0x5h,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042851,36,1,1,2,42,9ijyncrxsejz505dbadwr1dir,0,95.5,32.5,2022-05-04T18:18:40.887Z,2022-05-04T18:19:02Z,3546406813,140,95.6,3546406819,213,1.6,3546406817,212,11.4,3546406811,56,Center,3546406815,141,49.3,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042859,22,52,1,2,49,5rurqie3qt1qav9ir5mkqinn,1,1.7,54.6,2022-05-04T18:18:47.816Z,2022-05-04T18:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042889,23,1,1,3,3,5rurqie3qt1qav9ir5mkqinn,1,10.2,47.6,2022-05-04T18:19:01.816Z,2022-05-04T18:19:04Z,3546407007,141,82.7,3546407011,213,1.2,3546407005,140,18.7,3546407003,56,Back,3546407009,212,25.5,3546407001,199,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042897,24,1,1,3,6,5rurqie3qt1qav9ir5mkqinn,1,18.7,82.7,2022-05-04T18:19:04.728Z,2022-05-04T18:19:07Z,3546407041,140,33.4,3546407043,141,79.0,3546407045,212,15.6,3546407039,56,Back,3546407047,213,6.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042899,25,1,1,3,9,5rurqie3qt1qav9ir5mkqinn,1,33.4,79,2022-05-04T18:19:07.408Z,2022-05-04T18:19:08Z,3546407055,141,86.2,3546407057,212,19.7,3546407059,213,2.9,3546407053,140,15.2,3546407051,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416042903,26,1,1,3,10,5rurqie3qt1qav9ir5mkqinn,1,15.2,86.2,2022-05-04T18:19:08.424Z,2022-05-04T18:19:09Z,3546407079,141,53.3,3546407081,212,23.0,3546407083,213,4.5,3546407077,140,10.0,3546407075,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
