id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2340949005,18,5,1,1,0,7kt37xy93vjy6wac8vq6fqz3g,0,66.4,102,2021-10-10T14:02:10.677Z,2021-10-10T14:02:47Z,3152886953,56,Left,3152886955,347,,3152887933,233,14,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949069,15,1,1,1,13,5rurqie3qt1qav9ir5mkqinn,1,32.9,0,2021-10-10T14:02:23.160Z,2021-10-10T14:02:27Z,3152887229,212,9.6,3152887227,141,9.2,3152887221,107,,3152887231,213,0.9,3152887223,56,Back,3152887225,140,38.5,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949077,16,1,1,1,16,5rurqie3qt1qav9ir5mkqinn,1,38.5,9.2,2021-10-10T14:02:26.904Z,2021-10-10T14:02:28Z,3152887291,212,21.4,3152887287,140,18.3,3152887289,141,5.2,3152887293,213,3.3,3152887285,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949093,17,1,1,1,18,5rurqie3qt1qav9ir5mkqinn,0,18.3,5.2,2021-10-10T14:02:28.608Z,2021-10-10T14:02:30Z,3152887377,1,,3152887369,140,61.6,3152887371,141,8.9,3152887367,56,Right,3152887365,155,,3152887373,212,45.5,3152887375,213,0.1,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949117,19,1,1,1,21,7kt37xy93vjy6wac8vq6fqz3g,1,32.9,79.9,2021-10-10T14:02:31.071Z,2021-10-10T14:02:33Z,3152887435,3,,3152887445,213,6.1,3152887443,212,25.9,3152887437,56,Center,3152887441,141,71.2,3152887439,140,56.9,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949133,20,1,1,1,23,7kt37xy93vjy6wac8vq6fqz3g,0,56.9,71.2,2021-10-10T14:02:33.166Z,2021-10-10T14:02:38Z,3152887557,212,16.2,3152887551,56,Left,3152887559,213,0.4,3152887555,141,81.1,3152887553,140,70.9,3152887549,168,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949143,18,49,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,14.9,18,2021-10-10T14:02:36.487Z,2021-10-10T14:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949157,19,1,1,1,28,5rurqie3qt1qav9ir5mkqinn,0,24.5,4.6,2021-10-10T14:02:38.760Z,2021-10-10T14:02:40Z,3152887749,56,Back,3152887751,140,43.9,3152887757,213,0.3,3152887747,155,,3152887753,141,14.3,3152887755,212,21.4,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949167,21,49,1,1,32,7kt37xy93vjy6wac8vq6fqz3g,1,62.6,90.5,2021-10-10T14:02:42.311Z,2021-10-10T14:02:42Z,,,,,,,,,,,,,,,,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949177,22,1,1,1,32,7kt37xy93vjy6wac8vq6fqz3g,1,62.6,90.5,2021-10-10T14:02:42.719Z,2021-10-10T14:02:44Z,3152887853,141,94.4,3152887855,212,6.5,3152887849,56,Left,3152887857,213,0.4,3152887851,140,68.2,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949183,23,1,1,1,34,7kt37xy93vjy6wac8vq6fqz3g,1,68.2,94.4,2021-10-10T14:02:44.152Z,2021-10-10T14:02:45Z,3152887893,140,55.5,3152887895,141,94.8,3152887889,155,,3152887899,213,3.1,3152887891,56,Left,3152887897,212,13.3,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949187,24,1,1,1,35,7kt37xy93vjy6wac8vq6fqz3g,1,55.5,94.8,2021-10-10T14:02:45.286Z,2021-10-10T14:02:46Z,3152887905,56,Left,3152887903,3,,3152887911,212,7.7,3152887909,141,83.8,3152887907,140,57.4,3152887913,213,5.0,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949189,25,1,1,1,35,7kt37xy93vjy6wac8vq6fqz3g,1,57.4,83.8,2021-10-10T14:02:46.047Z,2021-10-10T14:02:47Z,3152887921,141,92.4,3152887923,212,7.8,3152887925,213,0.8,3152887919,140,62.3,3152887917,56,Left,,,,,,,,,,e2lt71eeqb97hw6wnebjrrgt1,A. Galli,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949191,26,1,1,1,37,7kt37xy93vjy6wac8vq6fqz3g,0,62.3,92.4,2021-10-10T14:02:47.118Z,2021-10-10T14:02:48Z,3152887941,141,75.6,3152887937,56,Center,3152887945,213,4.7,3152887943,212,11.4,3152887939,140,61.8,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949201,20,49,1,1,39,5rurqie3qt1qav9ir5mkqinn,1,32.7,22.7,2021-10-10T14:02:49.952Z,2021-10-10T14:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949227,21,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,32.8,22.5,2021-10-10T14:02:51.079Z,2021-10-10T14:02:53Z,3152888121,212,11.3,3152888115,56,Back,3152888117,140,22.3,3152888123,213,2.9,3152888119,141,26.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949253,22,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,22.2,23.1,2021-10-10T14:02:53.832Z,2021-10-10T14:02:58Z,3152888309,212,20.5,3152888311,213,2.3,3152888305,140,9.6,3152888303,56,Back,3152888307,141,46.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949271,23,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,9.6,46.1,2021-10-10T14:02:58.407Z,2021-10-10T14:03:02Z,3152888379,141,83.3,3152888377,140,25.5,3152888381,212,30.3,3152888375,56,Back,3152888383,213,1.0,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949289,24,1,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,24.8,94.5,2021-10-10T14:03:01.952Z,2021-10-10T14:03:03Z,3152888473,56,Back,3152888475,140,11.0,3152888481,213,3.6,3152888477,141,85.1,3152888479,212,15.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949299,25,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,11,85.1,2021-10-10T14:03:03.584Z,2021-10-10T14:03:07Z,3152888549,213,4.4,3152888543,140,4.8,3152888545,141,53.0,3152888547,212,22.8,3152888541,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949305,26,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,0,4.8,53,2021-10-10T14:03:07.440Z,2021-10-10T14:03:08Z,3152888585,141,88.4,3152888583,140,32.2,3152888591,1,,3152888587,212,37.5,3152888581,56,Back,3152888579,155,,3152888589,213,0.7,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949313,27,49,1,1,59,7kt37xy93vjy6wac8vq6fqz3g,1,72,29.5,2021-10-10T14:03:09.687Z,2021-10-10T14:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949323,28,1,1,2,0,7kt37xy93vjy6wac8vq6fqz3g,0,72,29.5,2021-10-10T14:03:10.246Z,2021-10-10T14:03:12Z,3152888661,140,83.7,3152888667,213,1.1,3152888659,56,Center,3152888663,141,65.4,3152888665,212,27.3,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949335,27,49,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,12.7,31,2021-10-10T14:03:14.056Z,2021-10-10T14:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949391,28,1,1,2,6,5rurqie3qt1qav9ir5mkqinn,1,20.3,30.1,2021-10-10T14:03:16.800Z,2021-10-10T14:03:23Z,3152888991,213,1.2,3152888987,141,93.2,3152888981,196,,3152888979,155,,3152888989,212,46.5,3152888993,1,,3152888983,56,Back,3152888985,140,37.3,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949403,29,1,1,2,13,5rurqie3qt1qav9ir5mkqinn,0,38.6,71.4,2021-10-10T14:03:23.656Z,2021-10-10T14:03:27Z,3152889059,141,33.0,3152889067,1,,3152889061,212,50.9,3152889057,140,80.2,3152889055,56,Center,3152889063,213,5.7,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949415,29,59,1,2,18,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2021-10-10T14:03:28.151Z,2021-10-10T15:59:25Z,3152889121,56,Back,,,,,,,,,,,,,,,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949419,30,12,1,2,18,7kt37xy93vjy6wac8vq6fqz3g,1,21.9,71.2,2021-10-10T14:03:28.223Z,2021-10-10T14:14:59Z,3152889145,140,31.0,3152889143,56,Back,3152889151,213,1.1,3152889147,141,100.0,3152889149,212,23.0,3152889161,167,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949471,30,5,1,2,18,5rurqie3qt1qav9ir5mkqinn,1,71.3,-2,2021-10-10T14:03:28.607Z,2021-10-10T14:03:49Z,3152889497,347,,3152889527,233,31,3152889495,56,Right,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949421,31,5,1,2,18,7kt37xy93vjy6wac8vq6fqz3g,0,28.7,102,2021-10-10T14:03:28.607Z,2021-10-10T14:49:49Z,3152889153,56,Back,3152889155,347,,3152889547,233,30,,,,,,,,,,,,,,,,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,
2340949477,31,1,1,2,38,5rurqie3qt1qav9ir5mkqinn,1,73.6,0,2021-10-10T14:03:48.800Z,2021-10-10T14:03:49Z,3152889555,140,78.2,3152889553,56,Center,3152889559,212,17.0,3152889561,213,1.3,3152889557,141,21.9,3152889551,107,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
