id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2647110479,9,1,1,0,15,axwnneoekq2f2yq6r1l704y96,1,20.5,77.2,2024-02-17T12:30:25.820Z,2024-02-17T12:30:27Z,4812358103,212,14.6,4812358099,140,27.5,4812358105,213,1.04,4812358097,56,Back,4812358101,141,95.7,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110511,10,1,1,0,16,axwnneoekq2f2yq6r1l704y96,1,28.8,95.6,2024-02-17T12:30:27.572Z,2024-02-17T12:30:30Z,4812358269,212,15.5,4812358271,213,6.27,4812358267,141,95.3,4812358263,56,Back,4812358265,140,43.6,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110515,11,50,1,0,19,axwnneoekq2f2yq6r1l704y96,1,35.4,95.2,2024-02-17T12:30:30.099Z,2024-02-17T12:30:31Z,4812358297,286,,4812358337,233,3,4812358293,56,Back,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110519,3,7,1,0,19,5rurqie3qt1qav9ir5mkqinn,0,64.6,4.8,2024-02-17T12:30:30.100Z,2024-02-17T20:52:59Z,4812358313,56,Right,4812358331,233,11,4815596367,383,,4812358335,285,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110525,12,1,1,0,19,axwnneoekq2f2yq6r1l704y96,0,43.8,97.1,2024-02-17T12:30:30.715Z,2024-02-17T12:30:31Z,4812358355,140,62.4,4812358353,56,Left,4812358357,141,86.6,4812358359,212,20.8,4812358361,213,5.93,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110557,4,49,1,0,23,5rurqie3qt1qav9ir5mkqinn,1,43.1,8.8,2024-02-17T12:30:33.747Z,2024-02-17T12:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110577,5,1,1,0,23,5rurqie3qt1qav9ir5mkqinn,0,43.1,8.8,2024-02-17T12:30:34.171Z,2024-02-17T12:30:34Z,4812358531,141,7.3,4812358527,56,Right,4812358525,155,,4812358533,212,23.2,4812358529,140,65.2,4812358535,213,6.24,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110595,13,1,1,0,23,axwnneoekq2f2yq6r1l704y96,0,43.4,86.5,2024-02-17T12:30:34.203Z,2024-02-17T13:29:39Z,4812358653,141,93.9,4812358657,213,0.18,4812358655,212,28.8,4812358647,3,,4812358649,56,Left,4812358651,140,70.4,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110665,6,1,1,0,27,5rurqie3qt1qav9ir5mkqinn,0,34.7,4,2024-02-17T12:30:37.979Z,2024-02-17T12:30:54Z,4812358949,212,27.7,4812358951,213,2.65,4812358947,141,23.1,4812358943,56,Back,4812358945,140,11.4,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647706669,883,59,1,0,28,5rurqie3qt1qav9ir5mkqinn,0,11.5,21.6,2024-02-17T12:30:39.090Z,2024-02-17T20:53:55Z,4815598937,56,Back,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110747,15,49,1,0,29,axwnneoekq2f2yq6r1l704y96,1,88.8,84.2,2024-02-17T12:30:39.979Z,2024-02-17T12:31:10Z,,,,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110707,14,3,1,0,30,axwnneoekq2f2yq6r1l704y96,0,88.6,80.7,2024-02-17T12:30:41.506Z,2024-02-17T20:54:04Z,4812359249,56,Left,4815599339,465,,4812359255,286,,4812360245,233,7,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110679,7,7,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,11.4,19.3,2024-02-17T12:30:41.507Z,2024-02-17T20:54:19Z,4812360227,233,14,4812359007,285,,4815599861,167,,4812359005,56,Back,4815599537,385,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110695,8,6,1,0,33,5rurqie3qt1qav9ir5mkqinn,0,11.4,19.3,2024-02-17T12:30:43.867Z,2024-02-17T20:54:59Z,4812359171,56,Back,4812360615,233,16,4812359173,73,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647110929,16,6,1,0,33,axwnneoekq2f2yq6r1l704y96,1,88.6,80.7,2024-02-17T12:30:43.867Z,2024-02-17T12:33:55Z,4812360611,233,8,4812360313,56,Left,4812360317,73,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111101,17,1,1,1,0,axwnneoekq2f2yq6r1l704y96,0,99.5,99.5,2024-02-17T12:31:11.540Z,2024-02-17T20:55:56Z,4815603651,20,,4812361021,212,25.8,4812361011,155,,4812361015,56,Center,4812361023,213,4.46,4812361017,140,93.4,4812361009,6,,4812361013,223,,9ijnmgmapjcnctich86692tw5,K. Zelem,4812361019,141,62.7,4812361007,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111139,9,12,1,1,4,5rurqie3qt1qav9ir5mkqinn,1,2,47.8,2024-02-17T12:31:15.308Z,2024-02-17T12:31:47Z,4812361219,15,,4812361181,140,15.4,4812361191,213,0.87,4812361179,56,Back,4812361187,212,21.9,4812361183,141,72.4,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111167,18,1,1,1,6,axwnneoekq2f2yq6r1l704y96,0,87.7,25.9,2024-02-17T12:31:17.275Z,2024-02-17T20:56:35Z,4812361415,233,10,4812361279,213,1.11,4812361275,141,32.4,4812361273,140,89.8,4812361277,212,4.9,4812361269,155,,4812361271,56,Center,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111203,10,61,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,12.4,70.9,2024-02-17T12:31:17.276Z,2024-02-17T20:56:33Z,4812361387,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111279,19,1,1,1,9,axwnneoekq2f2yq6r1l704y96,1,79.3,27.7,2024-02-17T12:31:20.259Z,2024-02-17T12:31:37Z,4812361739,56,Right,4812361741,140,84.7,4812361745,212,12.9,4812361747,213,5.17,4812361743,141,10.6,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111311,11,45,1,1,15,5rurqie3qt1qav9ir5mkqinn,0,16.6,94.9,2024-02-17T12:31:26.131Z,2024-02-17T12:31:36Z,4812362537,233,20,4812361885,56,Back,4812361887,285,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111285,20,3,1,1,15,axwnneoekq2f2yq6r1l704y96,1,83.4,5.1,2024-02-17T12:31:26.131Z,2024-02-17T20:56:58Z,4812361759,286,,4815606083,465,,4812361955,233,11,4812361757,56,Right,,,,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111331,21,1,1,1,17,axwnneoekq2f2yq6r1l704y96,0,92.7,6.8,2024-02-17T12:31:28.587Z,2024-02-17T20:57:22Z,4812362075,286,,4812361991,212,3.8,4812361987,140,94.1,4812361983,155,,4812362071,233,12,4815607075,224,,4812362069,236,,4812361981,2,,5c00ea33ei5ie1iauirtge505,L. Naalsund,4812361985,56,Right,4812361993,213,1.17,4812361989,141,11.9,4815607077,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111339,12,12,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,10.5,94.2,2024-02-17T12:31:28.687Z,2024-02-17T12:31:30Z,4812362045,56,Back,4812362043,185,,4812362079,233,21,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111377,13,5,1,1,18,5rurqie3qt1qav9ir5mkqinn,0,7.6,101.5,2024-02-17T12:31:29.684Z,2024-02-17T12:34:46Z,4812362207,56,Back,4812362209,347,,4812362251,233,22,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111373,22,5,1,1,18,axwnneoekq2f2yq6r1l704y96,1,92.4,-1.5,2024-02-17T12:31:29.684Z,2024-02-17T12:31:32Z,4812362243,233,13,4812362199,56,Right,4812362201,347,,,,,,,,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111605,23,1,1,1,35,axwnneoekq2f2yq6r1l704y96,1,93.2,0,2024-02-17T12:31:45.811Z,2024-02-17T12:31:49Z,4812363255,141,8.5,4812363253,140,83.8,4812363257,212,12.1,4812363249,107,,4812363259,213,2.53,4812363251,56,Right,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111609,24,61,1,1,38,axwnneoekq2f2yq6r1l704y96,0,83.8,8.5,2024-02-17T12:31:49.708Z,2024-02-17T12:31:50Z,4812363283,56,Right,,,,,,,,,,,,,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112611,26,1,1,1,39,5rurqie3qt1qav9ir5mkqinn,0,18,90.6,2024-02-17T12:31:49.789Z,2024-02-17T12:33:26Z,4812368281,56,Back,4812369115,233,25,4812369095,157,,4812369097,1,,4812369113,236,,4812369119,286,,4812368289,213,0.00,4812368287,212,3.4,5duflqiee345rp4s7uqkhcq95,C. Lacasse,4812368283,140,21.2,4812368285,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111631,25,74,1,1,39,axwnneoekq2f2yq6r1l704y96,1,83.8,8.5,2024-02-17T12:31:49.790Z,2024-02-17T12:33:56Z,4812363347,56,Right,4812368801,233,26,4812364367,285,,,,,,,,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111623,14,52,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,4.6,71.7,2024-02-17T12:31:51.476Z,2024-02-17T21:02:15Z,4815619261,376,,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111839,15,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,10.8,54.6,2024-02-17T12:32:01.637Z,2024-02-17T12:32:08Z,4812364475,141,28.0,4812364477,212,19.9,4812364473,140,18.8,4812364469,123,,4812364479,213,5.15,4812364471,56,Back,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111867,16,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,30.4,6.5,2024-02-17T12:32:08.278Z,2024-02-17T12:32:09Z,4812364591,212,12.0,4812364585,56,Back,4812364587,140,40.6,4812364593,213,0.46,4812364589,141,14.3,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111893,17,1,1,1,58,5rurqie3qt1qav9ir5mkqinn,1,40.4,12.8,2024-02-17T12:32:09.676Z,2024-02-17T12:32:12Z,4812364707,56,Back,4812364721,213,3.51,4812364717,212,12.0,4812364709,140,29.7,4812364713,141,6.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647111993,18,1,1,2,1,5rurqie3qt1qav9ir5mkqinn,1,31.1,8.9,2024-02-17T12:32:12.420Z,2024-02-17T12:32:20Z,4812365199,212,23.5,4812365201,213,2.13,4812365195,140,19.3,4812365197,141,38.3,4812365193,56,Back,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112047,19,1,1,2,9,5rurqie3qt1qav9ir5mkqinn,1,27.3,57.6,2024-02-17T12:32:20.685Z,2024-02-17T12:32:29Z,4812365461,212,47.5,4812365455,56,Right,4812365465,1,,4812365457,140,60.0,4812365453,155,,4812365463,213,5.52,4812365459,141,9.4,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112053,20,1,1,2,14,5rurqie3qt1qav9ir5mkqinn,0,56.8,12.3,2024-02-17T12:32:24.997Z,2024-02-17T12:32:26Z,4812365489,212,3.1,4812365541,236,,4812365487,141,14.6,4812365483,56,Right,4812365485,140,54.3,4812365491,213,2.60,4812365543,233,26,4812365547,286,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112063,26,74,1,2,14,axwnneoekq2f2yq6r1l704y96,1,46.2,87.4,2024-02-17T12:32:24.998Z,2024-02-17T12:33:56Z,4812365537,285,,4812365535,56,Back,4812365563,233,20,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112087,21,1,1,2,17,5rurqie3qt1qav9ir5mkqinn,0,55.9,5.5,2024-02-17T12:32:27.941Z,2024-02-17T12:32:28Z,4812365681,141,0.0,4812365677,56,Right,4812365679,140,67.0,4812365683,212,12.5,4812365685,213,5.91,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112095,22,5,1,2,18,5rurqie3qt1qav9ir5mkqinn,0,69.8,-1.6,2024-02-17T12:32:28.772Z,2024-02-17T12:32:29Z,4812365781,233,27,4812365705,347,,4812365703,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112079,27,5,1,2,18,axwnneoekq2f2yq6r1l704y96,1,30.2,101.6,2024-02-17T12:32:28.772Z,2024-02-17T12:34:47Z,4812365653,56,Back,4812365655,347,,4812365749,233,22,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112311,28,1,1,2,36,axwnneoekq2f2yq6r1l704y96,0,27.8,100,2024-02-17T12:32:46.851Z,2024-02-17T12:32:48Z,4812366739,141,86.0,4812366741,212,35.6,4812366737,140,60.2,4812366733,107,,4812366743,213,5.98,4812366735,56,Left,4812366745,1,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112325,23,49,1,2,38,5rurqie3qt1qav9ir5mkqinn,1,46,13.1,2024-02-17T12:32:49.388Z,2024-02-17T12:32:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112387,24,1,1,2,44,5rurqie3qt1qav9ir5mkqinn,0,40.9,17.8,2024-02-17T12:32:55.270Z,2024-02-17T12:33:54Z,4812367095,56,Back,4812370567,286,,4812370201,213,1.63,4812370563,233,31,4812370561,236,,4812370199,212,3.3,4812370195,140,40.7,4812370197,141,22.7,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112991,31,74,1,2,44,axwnneoekq2f2yq6r1l704y96,1,75,77.9,2024-02-17T12:32:55.271Z,2024-02-17T12:33:56Z,4812370459,56,Center,4812370461,285,,4812370585,233,24,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647112437,30,4,1,2,45,axwnneoekq2f2yq6r1l704y96,1,73,74.7,2024-02-17T12:32:56.684Z,2024-02-17T12:33:15Z,4812367351,152,,4812367347,13,,4812367355,286,,4812367353,265,,4812368255,295,,4812367349,56,Center,4812367369,233,25,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
