id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/11/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2659482443,9,15,1,0,11,spi3g782q7m4evjxn1sv6cfa,1,74.9,57.5,2024-03-15T19:30:21.384Z,2024-03-15T19:30:52Z,4878965891,233,4,4878967303,80,,4878965873,147,55.4,4878965877,231,49.8,4878965633,82,,4878965865,102,47.1,4878965857,29,,4878965871,146,79.9,9n2d2dv38kp2exb7z3xh2ykiy,L. James,4878965207,22,4878965867,103,19,,4878965629,20,4878967305,328,4878965209,18,4878965869,215,4878965211,56,Center,4878965875,230,100,4878965861,55,8,,,,,,,,,,,,
2659482461,4,10,1,0,11,5rurqie3qt1qav9ir5mkqinn,1,17,44.6,2024-03-15T19:30:21.484Z,2024-03-15T19:30:33Z,4878965913,233,9,4878965323,94,,4878965325,56,Back,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482487,5,12,1,0,13,5rurqie3qt1qav9ir5mkqinn,1,9.6,33.1,2024-03-15T19:30:23.095Z,2024-03-16T11:00:03Z,4878965485,213,4.91,4878965483,212,24.1,4878965479,140,14.2,4878965513,167,,4878965481,141,0.0,4878965477,56,Back,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482491,6,5,1,0,15,5rurqie3qt1qav9ir5mkqinn,0,14.2,-1.8,2024-03-15T19:30:26.080Z,2024-03-15T19:54:04Z,4878965669,233,10,4878965503,56,Back,4878965505,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482509,10,5,1,0,15,spi3g782q7m4evjxn1sv6cfa,1,85.8,101.8,2024-03-15T19:30:26.080Z,2024-03-15T19:30:28Z,4878965659,233,6,4878965613,56,Left,4878965615,347,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482613,11,1,1,0,23,spi3g782q7m4evjxn1sv6cfa,1,88.4,100,2024-03-15T19:30:33.779Z,2024-03-15T19:30:36Z,4878966201,140,80.4,4878966197,107,,4878966199,56,Left,4878966205,212,11.7,4878966207,213,3.91,4878966203,141,90.0,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482647,12,1,1,0,26,spi3g782q7m4evjxn1sv6cfa,1,76.3,90.8,2024-03-15T19:30:36.527Z,2024-03-15T19:30:39Z,4878966393,140,55.4,4878966397,212,21.9,4878966395,141,91.2,4878966391,56,Left,4878966399,213,3.13,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482671,13,1,1,0,29,spi3g782q7m4evjxn1sv6cfa,1,55.4,91.2,2024-03-15T19:30:39.551Z,2024-03-15T19:30:42Z,4878966535,213,4.48,4878966533,212,31.7,4878966531,141,45.8,4878966527,56,Back,4878966529,140,48.4,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482703,14,1,1,0,32,spi3g782q7m4evjxn1sv6cfa,1,49.1,39.5,2024-03-15T19:30:42.239Z,2024-03-15T19:30:44Z,4878966701,56,Right,4878966709,213,5.09,4878966705,141,9.1,4878966707,212,22.2,4878966703,140,56.9,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482745,15,1,1,0,34,spi3g782q7m4evjxn1sv6cfa,1,57.4,7.1,2024-03-15T19:30:44.591Z,2024-03-15T19:30:47Z,4878966931,212,11.3,4878966927,140,68.1,4878966925,56,Right,4878966929,141,5.6,4878966933,213,6.19,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482771,16,1,1,0,37,spi3g782q7m4evjxn1sv6cfa,1,65.4,5.8,2024-03-15T19:30:47.623Z,2024-03-15T19:30:50Z,4878967111,213,3.13,4878967109,212,5.6,4878967105,140,60.1,4878967099,56,Right,4878967107,141,5.9,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482775,17,1,1,0,39,spi3g782q7m4evjxn1sv6cfa,0,58.3,5.6,2024-03-15T19:30:49.967Z,2024-03-15T19:30:51Z,4878967143,212,2.6,4878967137,56,Right,4878967221,286,,4878967145,213,0.08,4878967139,140,60.8,4878967141,141,5.9,4878967215,236,,4878967217,233,7,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482779,7,74,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,46.6,96.2,2024-03-15T19:30:49.968Z,2024-03-15T19:35:05Z,4878967161,56,Back,4878967243,233,17,4878967163,285,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482793,8,5,1,0,40,5rurqie3qt1qav9ir5mkqinn,0,46.4,101.5,2024-03-15T19:30:50.903Z,2024-03-15T19:54:04Z,4878967255,56,Back,4878967539,233,18,4878967257,347,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482827,18,5,1,0,40,spi3g782q7m4evjxn1sv6cfa,1,53.6,-1.5,2024-03-15T19:30:50.903Z,2024-03-15T19:30:55Z,4878967515,233,8,4878967495,347,,4878967493,56,Right,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482851,19,1,1,0,44,spi3g782q7m4evjxn1sv6cfa,1,53.9,0,2024-03-15T19:30:54.816Z,2024-03-15T19:30:56Z,4878967617,107,,4878967625,140,54.1,4878967629,141,10.4,4878967637,213,1.54,4878967633,212,8.0,4878967621,56,Right,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482869,20,1,1,0,46,spi3g782q7m4evjxn1sv6cfa,1,44.6,8.9,2024-03-15T19:30:56.575Z,2024-03-15T19:30:57Z,4878967729,212,7.0,4878967725,140,40.0,4878967727,141,1.4,4878967731,213,3.95,4878967721,56,Back,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482899,21,1,1,0,47,spi3g782q7m4evjxn1sv6cfa,1,39.7,2.3,2024-03-15T19:30:57.511Z,2024-03-15T19:31:00Z,4878967881,212,13.4,4878967877,140,27.8,4878967875,56,Back,4878967879,141,9.4,4878967883,213,2.77,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482947,22,1,1,0,50,spi3g782q7m4evjxn1sv6cfa,0,29.4,5.9,2024-03-15T19:31:00.424Z,2024-03-15T19:31:03Z,4878968175,56,Right,4878968173,155,,4878968177,140,74.3,4878968185,1,,4878968183,213,6.17,4878968179,141,0.0,4878968181,212,47.5,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483189,9,5,1,0,53,5rurqie3qt1qav9ir5mkqinn,1,29.1,101.8,2024-03-15T19:31:03.204Z,2024-03-15T19:54:05Z,4878969515,347,,4878969527,233,23,4878969513,56,Back,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659482951,23,5,1,0,53,spi3g782q7m4evjxn1sv6cfa,0,70.9,-1.8,2024-03-15T19:31:03.204Z,2024-03-15T19:31:18Z,4878968193,347,,4878969533,233,9,4878968191,56,Right,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483215,10,1,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,33.7,100,2024-03-15T19:31:18.072Z,2024-03-15T19:31:20Z,4878969657,141,76.3,4878969653,56,Back,4878969655,140,39.8,4878969659,212,18.6,4878969651,107,,4878969661,213,5.06,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483219,11,50,1,1,10,5rurqie3qt1qav9ir5mkqinn,1,39.3,73.8,2024-03-15T19:31:20.485Z,2024-03-15T19:31:48Z,4878971973,233,28,4878969677,56,Back,4878971893,286,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483579,28,7,1,1,10,spi3g782q7m4evjxn1sv6cfa,1,60.7,26.2,2024-03-15T19:31:20.486Z,2024-03-16T11:01:09Z,4878971877,285,,4878971955,233,11,4880697455,384,,4878971875,56,Center,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483245,24,1,1,1,11,spi3g782q7m4evjxn1sv6cfa,1,62.7,34.5,2024-03-15T19:31:21.952Z,2024-03-15T19:31:35Z,4878969809,212,12.3,4878970453,210,13,4878969805,140,74.3,4878969807,141,31.9,4878969803,56,Center,4878970955,155,,4878969811,213,6.14,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483249,25,49,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,74.3,31.9,2024-03-15T19:31:22.791Z,2024-03-15T19:31:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483279,26,13,1,1,14,spi3g782q7m4evjxn1sv6cfa,1,76.3,41.5,2024-03-15T19:31:24.135Z,2024-03-15T19:31:47Z,4878970485,215,,4878970475,29,,4878970489,231,49.5,4878970481,102,53.1,4878969997,18,,4878970221,72,,4878970487,230,99.3,4878970483,103,72.2,9n2d2dv38kp2exb7z3xh2ykiy,L. James,4878970477,55,4878970473,74,,,4878969999,56,4878969995,22,,,,,,,,,,,,,,24,Center,,,,,,,,,,
2659483303,12,5,1,1,15,5rurqie3qt1qav9ir5mkqinn,1,-0.9,46,2024-03-15T19:31:25.807Z,2024-03-15T19:54:05Z,4878970107,56,Back,4878970129,233,27,4878970109,346,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483295,27,5,1,1,15,spi3g782q7m4evjxn1sv6cfa,0,100.9,54,2024-03-15T19:31:25.807Z,2024-03-15T19:31:26Z,4878970141,233,12,4878970095,56,Center,4878970097,346,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483633,13,1,1,1,39,5rurqie3qt1qav9ir5mkqinn,1,2.9,58.5,2024-03-15T19:31:49.767Z,2024-03-15T19:32:36Z,4878972199,212,21.9,4878972205,237,,4878972195,140,11.7,4878972193,56,Back,4878972197,141,87.7,4878972191,124,,4878972201,213,1.14,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483659,14,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,14.4,88.7,2024-03-15T19:31:51.039Z,2024-03-15T19:31:53Z,4878972353,212,13.8,4878972347,56,Back,4878972355,213,4.22,4878972349,140,8.2,4878972351,141,70.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483687,15,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,8.5,69.1,2024-03-15T19:31:53.103Z,2024-03-15T19:31:55Z,4878972519,140,26.5,4878972525,213,6.11,4878972517,56,Back,4878972523,212,19.2,4878972521,141,64.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483699,16,1,1,1,45,5rurqie3qt1qav9ir5mkqinn,1,26.5,64.3,2024-03-15T19:31:55.472Z,2024-03-15T19:31:56Z,4878972579,213,1.89,4878972571,56,Back,4878972573,140,20.6,4878972577,212,20.0,4878972575,141,92.3,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483717,17,1,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,21.3,92.1,2024-03-15T19:31:56.575Z,2024-03-15T19:31:59Z,4878972681,141,82.6,4878972683,212,18.0,4878972687,213,3.51,4878972679,140,5.3,4878972677,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483783,18,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,8.6,70.8,2024-03-15T19:31:59.176Z,2024-03-15T19:32:04Z,4878973061,56,Back,4878973069,213,4.71,4878973065,141,38.9,4878973067,212,21.7,4878973063,140,8.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483813,19,1,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,8.3,36.3,2024-03-15T19:32:04.351Z,2024-03-15T19:32:06Z,4878973219,140,40.5,4878973227,1,,4878973223,212,38.2,4878973215,155,,4878973217,56,Back,4878973225,213,5.80,4878973221,141,10.0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483827,20,1,1,1,55,5rurqie3qt1qav9ir5mkqinn,0,39.9,11.4,2024-03-15T19:32:05.880Z,2024-03-16T11:01:57Z,4880698795,168,,4878973321,141,33.4,4878973315,3,,4878973323,212,23.0,4878973325,213,0.71,4878973317,56,Center,4878973319,140,56.6,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483833,29,49,1,1,57,spi3g782q7m4evjxn1sv6cfa,1,57.5,70,2024-03-15T19:32:07.279Z,2024-03-15T19:32:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483909,30,1,1,1,59,spi3g782q7m4evjxn1sv6cfa,1,59.2,54,2024-03-15T19:32:09.967Z,2024-03-15T19:32:12Z,4878973733,56,Center,4878973737,141,57.3,4878973735,140,72.6,4878973741,213,0.16,4878973739,212,14.2,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483917,31,61,1,2,2,spi3g782q7m4evjxn1sv6cfa,0,72.6,57.3,2024-03-15T19:32:12.646Z,2024-03-15T19:32:12Z,4878973755,56,Center,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483935,21,4,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,27.3,41.8,2024-03-15T19:32:13.534Z,2024-03-15T19:32:16Z,4878973969,233,32,4878973949,152,,4878973953,265,,4878973957,285,,4878973945,13,,4878973947,56,Back,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659483931,32,4,1,2,3,spi3g782q7m4evjxn1sv6cfa,0,72.7,58.2,2024-03-15T19:32:13.535Z,2024-03-15T19:32:16Z,4878973871,152,,4878974005,233,21,4878973869,56,Center,4878973873,265,,4878973867,13,,4878973875,286,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659803657,905,1,1,2,33,5rurqie3qt1qav9ir5mkqinn,1,29.1,49.3,2024-03-15T19:32:43.758Z,2024-03-16T11:04:04Z,4880701721,140,32.9,4880701719,56,Back,4880701813,189,,4880701723,141,28.2,4880701727,213,4.98,4880701715,5,,4880701725,212,14.9,4880701717,152,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659484417,22,1,1,2,34,5rurqie3qt1qav9ir5mkqinn,1,33.7,29.5,2024-03-15T19:32:44.391Z,2024-03-16T11:04:01Z,4878976749,141,70.8,4878976753,213,1.68,4878976745,56,Back,4878976747,140,30.9,4878976751,212,28.2,4878976779,189,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659484473,23,1,1,2,37,5rurqie3qt1qav9ir5mkqinn,1,36.3,75.4,2024-03-15T19:32:47.823Z,2024-03-15T19:32:51Z,4878977095,213,0.54,4878977087,56,Left,4878977093,212,24.4,4878977089,140,56.2,4878977091,141,93.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659484505,24,1,1,2,41,5rurqie3qt1qav9ir5mkqinn,1,43.8,90.5,2024-03-15T19:32:51.511Z,2024-03-15T19:33:04Z,4878977259,140,40.5,4878977263,212,6.9,4878977257,56,Back,4878977265,213,4.19,4878977261,141,81.7,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
