id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2676225607,9,1,1,0,22,5rurqie3qt1qav9ir5mkqinn,1,43.3,55.8,2024-04-21T13:01:08.974Z,2024-04-21T13:01:13Z,4969197541,141,75.9,4969197539,140,45.9,4969197543,212,13.9,4969197537,56,Back,4969197545,213,1.37,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225797,10,1,1,0,27,5rurqie3qt1qav9ir5mkqinn,1,53.2,90.2,2024-04-21T13:01:13.142Z,2024-04-21T13:01:21Z,4969198405,212,26.0,4969198403,141,93.6,4969198407,213,0.09,4969198399,56,Left,4969198401,140,77.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225803,11,61,1,0,35,5rurqie3qt1qav9ir5mkqinn,0,74.3,94.7,2024-04-21T13:01:21.518Z,2024-04-21T13:01:21Z,4969198443,56,Left,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225813,4,49,1,0,36,28u3q82ip96ahymkup01vfxli,1,27.5,5.3,2024-04-21T13:01:22.172Z,2024-04-21T13:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225853,5,1,1,0,36,28u3q82ip96ahymkup01vfxli,0,27.5,5.3,2024-04-21T13:01:22.612Z,2024-04-21T13:01:24Z,4969198695,141,34.3,4969198697,212,38.6,4969198693,140,59.1,4969198701,1,,4969198691,56,Center,4969198699,213,0.54,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225861,12,49,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,42,60.3,2024-04-21T13:01:25.182Z,2024-04-21T13:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225993,13,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,46.6,55.2,2024-04-21T13:01:28.822Z,2024-04-21T13:01:32Z,4969199335,212,16.4,4969199337,213,0.37,4969199333,141,64.0,4969199329,56,Center,4969199327,155,,4969199331,140,61.1,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676225995,14,61,1,0,46,5rurqie3qt1qav9ir5mkqinn,0,61.1,64.2,2024-04-21T13:01:32.518Z,2024-04-21T13:01:32Z,4969199343,56,Center,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226035,6,1,1,0,46,28u3q82ip96ahymkup01vfxli,0,35.8,15.8,2024-04-21T13:01:32.724Z,2024-04-21T13:01:35Z,4969199555,140,56.8,4969199563,1,,4969199557,141,54.2,4969199553,56,Center,4969199559,212,34.2,4969199561,213,0.87,,,,,,,3322apmmg9crui9646d4cbm5l,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226191,15,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,1,38.7,45.7,2024-04-21T13:01:37.718Z,2024-04-21T13:01:42Z,4969200441,212,4.6,4969200439,141,46.1,4969200443,213,0.06,4969200433,56,Back,4969200437,140,43.1,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226225,16,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,43.2,46.6,2024-04-21T13:01:42.742Z,2024-04-21T13:01:44Z,4969200571,56,Back,4969200579,213,4.81,4969200575,141,38.3,4969200573,140,43.7,4969200577,212,5.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226237,17,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,1,43.7,38.3,2024-04-21T13:01:44.270Z,2024-04-21T13:01:45Z,4969200663,56,Back,4969200667,141,44.0,4969200665,140,43.1,4969200669,212,3.9,4969200671,213,1.73,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226285,18,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,1,43.4,44.2,2024-04-21T13:01:45.054Z,2024-04-21T13:01:47Z,4969200907,56,Center,4969200909,140,52.6,4969200913,212,9.7,4969200915,213,0.11,4969200911,141,45.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226359,19,1,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,52.1,47.2,2024-04-21T13:01:47.502Z,2024-04-21T13:01:51Z,4969201259,141,69.6,4969201261,212,23.8,4969201255,56,Back,4969201265,213,2.45,4969201257,140,34.7,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226411,20,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,39.3,65.4,2024-04-21T13:01:51.806Z,2024-04-21T13:01:54Z,4969201565,141,57.6,4969201563,140,43.4,4969201567,212,6.8,4969201569,213,5.39,4969201559,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226441,21,1,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,43.7,58.1,2024-04-21T13:01:54.126Z,2024-04-21T13:01:55Z,4969201749,141,73.3,4969201751,212,11.0,4969201747,140,40.2,4969201745,56,Back,4969201753,213,1.91,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226485,22,1,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,43.4,75.3,2024-04-21T13:01:55.846Z,2024-04-21T13:01:58Z,4969202011,141,97.4,4969202007,56,Left,4969202015,213,0.76,4969202009,140,58.6,4969202013,212,21.9,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226607,23,1,1,1,12,5rurqie3qt1qav9ir5mkqinn,1,56.4,95.1,2024-04-21T13:01:58.382Z,2024-04-21T13:02:04Z,4969202681,213,4.61,4969202675,140,55.3,4969202673,56,Center,4969202677,141,78.4,4969202679,212,11.4,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226615,24,4,1,1,16,5rurqie3qt1qav9ir5mkqinn,1,55.6,78.7,2024-04-21T13:02:03.067Z,2024-04-21T13:02:06Z,4969202847,56,Center,4969202881,233,7,4969202845,295,,4969202849,152,,4969202841,13,,4969202851,286,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226573,7,4,1,1,16,28u3q82ip96ahymkup01vfxli,0,44.4,21.3,2024-04-21T13:02:03.068Z,2024-04-21T13:02:07Z,4969202801,295,,4969202909,233,24,4969202799,13,,4969202803,56,Back,4969202807,285,,4969202805,152,,,,,,,,9ww7juyjcdpja51ov7t9hnf1l,S. Takarada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226757,25,1,1,1,24,5rurqie3qt1qav9ir5mkqinn,1,55.9,78.4,2024-04-21T13:02:10.526Z,2024-04-21T13:02:13Z,4969203463,212,21.7,4969203457,56,Back,4969203453,5,,4969203465,213,3.34,4969203455,152,,4969203459,140,35.7,4969203489,189,,4969203461,141,72.0,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226807,26,1,1,1,27,5rurqie3qt1qav9ir5mkqinn,1,35.2,70.5,2024-04-21T13:02:14.046Z,2024-04-21T13:02:16Z,4969203781,189,,4969203733,141,10.6,4969203737,213,5.37,4969203735,212,51.3,4969203729,56,Right,4969203731,140,64.9,4969203727,157,,4969203741,1,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226927,27,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,64.8,11,2024-04-21T13:02:16.806Z,2024-04-21T13:02:22Z,4969204295,213,6.27,4969204293,212,24.9,4969204287,56,Right,4969204289,140,88.5,4969204291,141,10.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226933,28,61,1,1,34,5rurqie3qt1qav9ir5mkqinn,0,94.9,7.9,2024-04-21T13:02:20.902Z,2024-04-21T13:03:16Z,4969204321,56,Right,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226923,8,49,1,1,35,28u3q82ip96ahymkup01vfxli,1,14.1,93.2,2024-04-21T13:02:21.891Z,2024-04-21T13:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676226991,9,1,1,1,36,28u3q82ip96ahymkup01vfxli,1,14.1,93.2,2024-04-21T13:02:22.219Z,2024-04-21T13:02:25Z,4969204641,212,6.6,4969204639,141,84.1,4969204637,140,16.4,4969204643,213,5.08,4969204635,56,Back,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227043,10,1,1,1,39,28u3q82ip96ahymkup01vfxli,0,13.2,91.2,2024-04-21T13:02:25.588Z,2024-04-21T13:02:27Z,4969204861,141,68.8,4969204871,1,,4969204849,155,,4969204867,213,5.80,4969204853,56,Back,4969204857,140,40.9,4969204865,212,32.8,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227063,29,49,1,1,42,5rurqie3qt1qav9ir5mkqinn,1,66.8,34.8,2024-04-21T13:02:28.798Z,2024-04-21T13:02:28Z,,,,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227235,30,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,66.8,34.8,2024-04-21T13:02:29.135Z,2024-04-21T13:02:36Z,4969205899,56,Center,4969205907,140,56.3,4969205917,212,14.6,4969205913,141,48.8,4969205921,213,2.43,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227267,31,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,59.1,50.6,2024-04-21T13:02:36.414Z,2024-04-21T13:02:38Z,4969206113,141,11.6,4969206109,56,Right,4969206115,212,28.5,4969206107,155,,4969206119,213,5.09,4969206111,140,69.1,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227313,32,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,69.1,11.6,2024-04-21T13:02:38.191Z,2024-04-21T13:02:40Z,4969206341,140,63.6,4969206339,56,Right,4969206347,213,3.25,4969206343,141,10.7,4969206345,212,5.8,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227365,33,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,0,63.4,11.6,2024-04-21T13:02:39.919Z,2024-04-21T13:02:41Z,4969206599,212,12.4,4969206593,56,Right,4969206597,141,19.8,4969206601,213,0.47,4969206595,140,73.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227391,11,49,1,1,56,28u3q82ip96ahymkup01vfxli,1,30.9,78.4,2024-04-21T13:02:42.635Z,2024-04-21T13:02:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227425,12,1,1,1,57,28u3q82ip96ahymkup01vfxli,0,31.1,80.3,2024-04-21T13:02:43.284Z,2024-04-21T13:02:44Z,4969206881,141,91.7,4969206877,56,Back,4969206885,213,1.16,4969206883,212,8.4,4969206879,140,34.3,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227445,34,49,1,1,58,5rurqie3qt1qav9ir5mkqinn,1,68.7,7.1,2024-04-21T13:02:44.766Z,2024-04-21T13:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227465,35,1,1,1,58,5rurqie3qt1qav9ir5mkqinn,1,68.7,7.1,2024-04-21T13:02:44.926Z,2024-04-21T13:02:45Z,4969207101,212,10.8,4969207097,140,58.4,4969207095,56,Right,4969207099,141,8.0,4969207103,213,3.09,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227517,36,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,1,58.4,8,2024-04-21T13:02:45.822Z,2024-04-21T13:02:48Z,4969207389,212,12.7,4969207387,141,13.1,4969207383,56,Right,4969207385,140,70.0,4969207391,213,0.28,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227637,37,1,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,68.6,14.7,2024-04-21T13:02:48.110Z,2024-04-21T13:02:54Z,4969207921,56,Right,4969207925,141,10.4,4969207927,212,10.7,4969207923,140,78.4,4969207929,213,6.01,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227683,38,1,1,2,8,5rurqie3qt1qav9ir5mkqinn,0,98.9,30.4,2024-04-21T13:02:54.286Z,2024-04-21T13:02:55Z,4969208073,56,Center,4969208077,141,42.5,4969208081,213,1.89,4969208075,140,96.3,4969208079,212,8.7,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227671,13,8,1,2,9,28u3q82ip96ahymkup01vfxli,1,3,58.5,2024-04-21T13:02:55.444Z,2024-04-21T13:02:55Z,4969208029,56,Back,,,,,,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227691,14,6,1,2,10,28u3q82ip96ahymkup01vfxli,0,3.4,58,2024-04-21T13:02:56.276Z,2024-04-21T13:02:59Z,4969208325,56,Back,4969208327,73,,4969208401,233,39,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676227693,39,6,1,2,10,5rurqie3qt1qav9ir5mkqinn,1,96.6,42,2024-04-21T13:02:56.276Z,2024-04-21T13:11:01Z,4969208251,56,Center,4969208383,233,14,4969208253,75,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676228231,40,1,1,2,33,5rurqie3qt1qav9ir5mkqinn,1,99.5,0.5,2024-04-21T13:03:19.390Z,2024-04-21T13:03:41Z,4969210791,212,6.7,4969210789,141,6.5,4969210785,56,Right,4969210783,6,,4969210793,213,2.49,4969210787,140,94.4,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676228277,41,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,0,95.9,9.5,2024-04-21T13:03:22.639Z,2024-04-21T13:03:24Z,4969211015,212,22.2,4969211013,141,42.1,4969211017,213,1.66,4969211009,56,Center,4969211005,2,,4969211007,155,,4969211011,140,94.1,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676228365,15,12,1,2,38,28u3q82ip96ahymkup01vfxli,1,3.4,60.3,2024-04-21T13:03:25.036Z,2024-04-21T13:03:29Z,4969211501,140,3.1,4969211499,56,Back,4969211503,141,92.6,4969211507,213,1.59,4969211505,212,22.0,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676228381,16,49,1,2,42,28u3q82ip96ahymkup01vfxli,1,3.1,92.6,2024-04-21T13:03:28.315Z,2024-04-21T13:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676228401,17,1,1,2,42,28u3q82ip96ahymkup01vfxli,0,3.1,94.2,2024-04-21T13:03:28.582Z,2024-04-21T13:03:34Z,4969211647,140,34.2,4969211655,1,,4969211645,56,Back,4969211653,213,6.21,4969211649,141,90.5,4969211651,212,32.8,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676228437,42,49,1,2,46,5rurqie3qt1qav9ir5mkqinn,1,71.5,6.5,2024-04-21T13:03:32.110Z,2024-04-21T13:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
