id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2607209521,8,1,1,0,18,5rurqie3qt1qav9ir5mkqinn,1,57,8.9,2023-10-22T17:45:51.128Z,2023-10-22T17:45:54Z,4599855693,141,19.7,4599855691,140,37.5,4599855689,56,Back,4599855699,213,2.80,4599855695,212,21.8,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209587,9,1,1,0,21,5rurqie3qt1qav9ir5mkqinn,1,38.6,22.5,2023-10-22T17:45:54.407Z,2023-10-22T17:45:59Z,4599856101,140,37.7,4599856103,141,61.7,4599856099,56,Back,4599856105,212,26.7,4599856107,213,1.61,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209653,10,1,1,0,26,5rurqie3qt1qav9ir5mkqinn,1,39.1,68.8,2023-10-22T17:45:59.847Z,2023-10-22T17:46:04Z,4599856453,56,Left,4599856461,213,0.67,4599856457,141,91.4,4599856455,140,57.4,4599856459,212,24.6,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209715,11,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,55.9,89.6,2023-10-22T17:46:04.583Z,2023-10-22T18:33:54Z,4599856861,140,43.3,4599856865,212,18.8,4599856867,213,3.93,4599856859,56,Back,4599856863,141,70.0,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209731,12,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,1,42.3,67,2023-10-22T17:46:08.760Z,2023-10-22T17:46:09Z,4599856955,212,14.5,4599856957,213,4.83,4599856953,141,45.8,4599856947,56,Back,4599856951,140,43.9,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209843,13,1,1,0,36,5rurqie3qt1qav9ir5mkqinn,1,44,45.8,2023-10-22T17:46:09.703Z,2023-10-22T17:46:15Z,4599857577,56,Back,4599857579,140,43.1,4599857585,213,1.63,4599857583,212,15.3,4599857581,141,68.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209871,14,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,48.9,76.3,2023-10-22T17:46:15.887Z,2023-10-22T17:46:17Z,4599857721,56,Left,4599857729,213,0.16,4599857723,140,62.7,4599857725,141,79.7,4599857727,212,14.7,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209897,15,1,1,0,44,5rurqie3qt1qav9ir5mkqinn,0,64.2,79.7,2023-10-22T17:46:17.831Z,2023-10-23T14:19:26Z,4599857849,212,9.3,4599857847,141,88.9,4599857845,140,70.8,4599857843,56,Left,4599857851,213,0.73,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209907,3,49,1,0,46,9m7z1upwp3svfn611ejq7d36v,1,17.7,3.2,2023-10-22T17:46:19.896Z,2023-10-22T17:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209927,4,1,1,0,47,9m7z1upwp3svfn611ejq7d36v,0,17.5,4,2023-10-22T17:46:20.734Z,2023-10-22T17:46:21Z,4599858005,213,6.14,4599858007,1,,4599857995,157,,4599857997,56,Back,4599857999,140,39.3,4599858001,141,0.0,4599858003,212,23.1,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209933,5,5,1,0,48,9m7z1upwp3svfn611ejq7d36v,0,37.7,-1.3,2023-10-22T17:46:21.201Z,2023-10-22T18:40:39Z,4599858483,233,16,4599858027,347,,4599858025,56,Back,,,,,,,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607209999,16,5,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,62.3,101.3,2023-10-22T17:46:21.201Z,2023-10-22T17:46:25Z,4599858389,56,Left,4599858391,347,,4599858433,233,5,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210243,17,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,63.9,100,2023-10-22T17:46:38.289Z,2023-10-22T17:46:42Z,4599859827,212,13.5,4599859825,141,92.3,4599859823,140,52.7,4599859819,107,,4599859829,213,3.65,4599859821,56,Left,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210377,18,1,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,46.4,90.9,2023-10-22T17:46:42.751Z,2023-10-22T17:47:20Z,4599860529,212,25.2,4599860527,141,53.9,4599860531,213,4.73,4599860525,140,46.9,4599860523,56,Back,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210391,19,1,1,1,17,5rurqie3qt1qav9ir5mkqinn,0,46.2,45.2,2023-10-22T17:46:50.814Z,2023-10-22T18:34:33Z,4599860595,155,,4599860597,56,Center,4599860599,140,71.9,4599860607,1,,4599860605,213,0.63,4599860603,212,33.5,4599860601,141,74.4,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210427,6,1,1,1,18,9m7z1upwp3svfn611ejq7d36v,0,18.7,20.4,2023-10-22T17:46:51.582Z,2025-02-24T15:47:04Z,4599860763,56,Back,4599860767,141,22.4,4599860765,140,33.9,4599860761,3,,4599860771,213,0.09,4599860769,212,16.0,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210497,20,1,1,1,20,5rurqie3qt1qav9ir5mkqinn,1,66.3,77.6,2023-10-22T17:46:53.807Z,2023-10-22T17:46:57Z,4599861209,141,87.7,4599861207,140,71.0,4599861205,56,Left,4599861203,3,,4599861211,212,8.5,4599861213,213,0.95,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210529,21,1,1,1,24,5rurqie3qt1qav9ir5mkqinn,1,70.7,79,2023-10-22T17:46:57.583Z,2023-10-22T17:46:59Z,4599861401,56,Center,4599861403,140,70.6,4599861405,141,68.4,4599861407,212,7.2,4599861409,213,4.70,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210577,22,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,0,73.5,67.2,2023-10-22T17:46:59.135Z,2023-10-22T17:47:01Z,4599861691,212,29.0,4599861687,140,100.0,4599861689,141,70.5,4599861685,56,Center,4599861695,213,0.08,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210563,7,5,1,1,27,9m7z1upwp3svfn611ejq7d36v,1,-0.8,27,2023-10-22T17:47:00.943Z,2023-10-22T17:47:02Z,4599861615,346,,4599861789,233,23,4599861613,56,Back,,,,,,,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210579,23,5,1,1,27,5rurqie3qt1qav9ir5mkqinn,0,100.8,73,2023-10-22T17:47:00.943Z,2023-10-22T18:40:40Z,4599861709,346,,4599861805,233,7,4599861705,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210803,8,1,1,1,41,9m7z1upwp3svfn611ejq7d36v,1,5.3,49.4,2023-10-22T17:47:14.997Z,2023-10-22T17:47:18Z,4599863113,140,5.3,4599863123,237,,4599863115,141,68.7,4599863117,212,13.1,4599863111,56,Back,4599863119,213,1.57,4599863109,124,,,,,59pvotzjierh8rs68s99honl6,O. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210831,9,1,1,1,44,9m7z1upwp3svfn611ejq7d36v,0,10.6,68.2,2023-10-22T17:47:18.014Z,2023-10-22T17:47:19Z,4599863271,213,0.33,4599863269,212,34.8,4599863259,155,,4599863263,56,Back,4599863265,140,42.0,4599863273,1,,4599863267,141,84.7,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210901,24,1,1,1,47,5rurqie3qt1qav9ir5mkqinn,1,51.7,20.3,2023-10-22T17:47:20.943Z,2023-10-22T17:47:24Z,4599863617,141,27.4,4599863615,140,62.2,4599863625,213,0.41,4599863623,212,12.0,4599863609,56,Center,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210895,10,83,1,1,50,9m7z1upwp3svfn611ejq7d36v,0,37,65.7,2023-10-22T17:47:23.869Z,2023-10-23T17:38:39Z,4599867797,399,6679bfd6bjylogbe4ebese85x,,,,,,,,,,,,,,,,,,,,,,d87s67fgowict7935vnwaovs9,J. Napier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210925,25,49,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,61.5,32.4,2023-10-22T17:47:24.503Z,2023-10-22T17:47:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210953,26,1,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,61.5,32.4,2023-10-22T17:47:24.735Z,2023-10-22T17:47:27Z,4599863911,141,56.1,4599863913,212,16.2,4599863909,140,60.0,4599863907,56,Center,4599863915,213,1.67,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607210977,27,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,60,59.1,2023-10-22T17:47:26.998Z,2023-10-22T17:47:29Z,4599864091,140,65.4,4599864089,56,Left,4599864093,141,84.7,4599864095,212,18.3,4599864097,213,1.26,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211007,28,1,1,1,56,5rurqie3qt1qav9ir5mkqinn,1,66.2,83.5,2023-10-22T17:47:29.599Z,2023-10-22T17:47:32Z,4599864277,212,12.8,4599864279,213,6.17,4599864275,141,81.4,4599864273,140,78.3,4599864271,56,Left,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211045,29,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,1,76.4,93.8,2023-10-22T17:47:32.574Z,2023-10-22T17:47:35Z,4599864545,213,3.03,4599864537,56,Left,4599864539,140,61.9,4599864543,212,15.3,4599864541,141,96.3,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211119,30,1,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,61.8,95.9,2023-10-22T17:47:35.414Z,2023-10-22T17:47:41Z,4599864991,56,Center,4599864999,213,3.92,4599864993,140,50.1,4599864997,212,17.2,4599864995,141,78.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211189,31,1,1,2,7,5rurqie3qt1qav9ir5mkqinn,1,52.7,66.1,2023-10-22T17:47:41.038Z,2023-10-22T17:47:46Z,4599865407,213,4.60,4599865405,212,16.4,4599865403,141,42.1,4599865399,56,Center,4599865401,140,50.9,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211219,32,1,1,2,13,5rurqie3qt1qav9ir5mkqinn,1,61.2,27.9,2023-10-22T17:47:46.102Z,2023-10-22T17:47:48Z,4599865557,212,20.9,4599865555,141,3.7,4599865553,140,73.5,4599865559,213,5.38,4599865551,56,Right,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211281,33,1,1,2,15,5rurqie3qt1qav9ir5mkqinn,1,73.6,3.5,2023-10-22T17:47:48.791Z,2023-10-22T17:47:52Z,4599865915,140,65.5,4599865919,212,18.7,4599865917,141,28.0,4599865921,213,2.04,4599865913,56,Center,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211353,34,1,1,2,18,5rurqie3qt1qav9ir5mkqinn,1,64.9,30.7,2023-10-22T17:47:51.823Z,2023-10-22T17:47:58Z,4599866333,141,79.7,4599866327,56,Left,4599866329,140,68.4,4599866345,1,,4599866337,212,33.5,4599866341,213,1.46,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211367,35,1,1,2,25,5rurqie3qt1qav9ir5mkqinn,1,70.2,87.4,2023-10-22T17:47:58.230Z,2023-10-22T17:48:00Z,4599866479,213,4.43,4599866477,212,9.8,4599866475,141,73.5,4599866473,140,67.6,4599866471,56,Center,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211411,36,1,1,2,27,5rurqie3qt1qav9ir5mkqinn,1,68.7,77.3,2023-10-22T17:48:00.622Z,2023-10-22T17:48:03Z,4599866683,56,Center,4599866699,213,5.56,4599866687,141,67.6,4599866689,212,10.0,4599866685,140,75.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211447,37,1,1,2,30,5rurqie3qt1qav9ir5mkqinn,1,70.5,70.8,2023-10-22T17:48:03.831Z,2023-10-22T17:48:06Z,4599866845,56,Center,4599866849,141,66.4,4599866847,140,61.3,4599866853,213,3.44,4599866851,212,10.1,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211469,38,1,1,2,33,5rurqie3qt1qav9ir5mkqinn,1,61.3,66.6,2023-10-22T17:48:06.790Z,2023-10-22T17:48:08Z,4599866973,56,Left,4599866981,213,1.11,4599866979,212,12.8,4599866977,141,83.5,4599866975,140,66.7,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211515,39,1,1,2,35,5rurqie3qt1qav9ir5mkqinn,1,66.7,83.3,2023-10-22T17:48:08.206Z,2023-10-22T17:48:10Z,4599867225,56,Left,4599867231,212,12.6,4599867229,141,92.7,4599867233,213,0.53,4599867227,140,77.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211531,40,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,0,77.5,98.1,2023-10-22T17:48:10.008Z,2023-10-23T14:22:57Z,4599867343,56,Left,4599867387,233,11,4599867347,141,90.9,4599867385,236,,4599867345,140,81.5,4599867339,2,,4599867391,286,,4601530955,72,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,4599867351,213,5.42,4601530953,224,4599867341,155,4599867349,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
2607211503,11,12,1,2,37,9m7z1upwp3svfn611ejq7d36v,1,10.8,11.4,2023-10-22T17:48:10.108Z,2025-02-24T15:47:04Z,4599867417,233,40,4599867149,56,Back,4599867145,185,,,,,,,,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211535,12,5,1,2,38,9m7z1upwp3svfn611ejq7d36v,0,24.2,-1.7,2023-10-22T17:48:11.717Z,2025-02-24T15:47:04Z,4599867465,233,41,4599867367,347,,4599867363,56,Back,,,,,,,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211547,41,5,1,2,38,5rurqie3qt1qav9ir5mkqinn,1,75.8,101.7,2023-10-22T17:48:11.717Z,2023-10-22T18:40:40Z,4599867433,347,,4599867459,233,12,4599867431,56,Left,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211697,43,1,1,2,48,5rurqie3qt1qav9ir5mkqinn,1,76.8,100,2023-10-22T17:48:21.774Z,2023-10-22T17:48:23Z,4599868261,213,4.24,4599868257,141,88.9,4599868255,140,72.5,4599868253,56,Left,4599868259,212,10.0,4599868251,107,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607211719,44,1,1,2,50,5rurqie3qt1qav9ir5mkqinn,1,70,94.2,2023-10-22T17:48:23.671Z,2023-10-22T17:48:25Z,4599868351,212,13.2,4599868353,213,3.05,4599868347,140,57.5,4599868349,141,95.9,4599868345,56,Left,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
