id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2683102123,8,1,1,0,15,36tr17foeaf9ejjmt2txuoy3y,1,24.6,8,2024-05-05T13:15:55.405Z,2024-05-05T13:16:00Z,5006445641,141,49.0,5006445639,140,12.8,5006445643,212,30.5,5006445647,213,1.99,5006445637,56,Back,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683102327,9,1,1,0,20,36tr17foeaf9ejjmt2txuoy3y,1,13.9,55.2,2024-05-05T13:16:00.685Z,2024-05-05T13:16:07Z,5006446861,212,19.7,5006446851,140,26.1,5006446865,213,0.86,5006446845,56,Back,5006446857,141,77.3,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683102457,10,1,1,0,27,36tr17foeaf9ejjmt2txuoy3y,0,38.5,82.7,2024-05-05T13:16:07.405Z,2024-05-05T13:16:12Z,5006447639,212,66.1,5006447637,141,75.4,5006447633,56,Center,5006447643,1,,5006447635,140,100.0,5006447631,157,,5006447641,213,6.21,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683102431,4,5,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,-1.4,19,2024-05-05T13:16:11.182Z,2024-05-05T13:16:12Z,5006447509,346,,5006447785,233,11,5006447505,56,Back,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683102463,11,5,1,0,30,36tr17foeaf9ejjmt2txuoy3y,0,101.4,81,2024-05-05T13:16:11.182Z,2024-05-05T13:32:07Z,5006447675,346,,5006447823,233,4,5006447669,56,Left,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683102971,5,1,1,0,47,5rurqie3qt1qav9ir5mkqinn,1,5.2,57.8,2024-05-05T13:16:28.117Z,2024-05-05T13:16:39Z,5006450491,213,4.76,5006450481,124,,5006450487,141,47.3,5006450483,56,Back,5006450485,140,5.5,5006450495,237,,5006450489,212,7.1,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103055,6,1,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,5.9,47.2,2024-05-05T13:16:29.070Z,2024-05-05T13:16:32Z,5006451045,213,0.00,5006451043,212,22.6,5006451037,140,27.4,5006451033,56,Back,5006451041,141,47.2,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103061,7,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,0,29.3,48.8,2024-05-05T13:16:32.174Z,2024-05-05T13:16:32Z,5006451083,213,0.61,5006451079,141,59.4,5006451075,56,Back,5006451081,212,12.6,5006451077,140,39.1,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103133,12,49,1,0,54,36tr17foeaf9ejjmt2txuoy3y,1,64.6,48.2,2024-05-05T13:16:34.341Z,2024-05-05T13:16:34Z,,,,,,,,,,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103243,13,1,1,0,55,36tr17foeaf9ejjmt2txuoy3y,1,64.6,48.2,2024-05-05T13:16:35.646Z,2024-05-06T09:49:48Z,5006452001,140,73.2,5006451999,56,Center,5006452009,213,1.04,5006452005,141,70.6,5006452007,212,17.7,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103297,14,1,1,0,56,36tr17foeaf9ejjmt2txuoy3y,1,74.9,64,2024-05-05T13:16:36.709Z,2024-05-05T13:16:38Z,5006452241,141,64.8,5006452235,56,Center,5006452245,212,9.7,5006452237,140,65.7,5006452247,213,3.09,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103433,15,1,1,0,57,36tr17foeaf9ejjmt2txuoy3y,1,64.6,66.7,2024-05-05T13:16:37.973Z,2024-05-05T13:16:41Z,5006452927,212,12.3,5006452925,141,63.7,5006452921,140,53.0,5006452929,213,3.31,5006452919,56,Center,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103509,16,1,1,1,0,36tr17foeaf9ejjmt2txuoy3y,1,52.8,62.3,2024-05-05T13:16:41.030Z,2024-05-05T13:16:43Z,5006453351,212,17.3,5006453341,56,Center,5006453347,141,36.9,5006453343,140,51.6,5006453355,213,4.64,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103583,17,1,1,1,2,36tr17foeaf9ejjmt2txuoy3y,1,51.6,36.9,2024-05-05T13:16:42.957Z,2024-05-05T13:16:45Z,5006453825,140,53.1,5006453831,213,1.48,5006453827,141,61.7,5006453823,56,Center,5006453829,212,16.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103661,18,1,1,1,4,36tr17foeaf9ejjmt2txuoy3y,1,52.3,69.7,2024-05-05T13:16:44.957Z,2024-05-05T13:16:47Z,5006454195,213,0.88,5006454185,140,67.4,5006454187,141,98.1,5006454181,56,Left,5006454191,212,25.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103701,19,1,1,1,7,36tr17foeaf9ejjmt2txuoy3y,0,66,96.3,2024-05-05T13:16:47.510Z,2024-05-05T13:16:48Z,5006454411,213,5.90,5006454407,212,16.5,5006454403,140,80.6,5006454405,141,87.2,5006454401,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103747,8,49,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,34.3,16.5,2024-05-05T13:16:50.280Z,2024-05-05T13:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103797,9,61,1,1,10,5rurqie3qt1qav9ir5mkqinn,0,35,17.1,2024-05-05T13:16:51.286Z,2024-05-05T13:16:51Z,5006454847,56,Back,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103839,20,49,1,1,11,36tr17foeaf9ejjmt2txuoy3y,1,61.8,90.3,2024-05-05T13:16:51.677Z,2024-05-06T09:50:12Z,,,,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683103965,21,1,1,1,12,36tr17foeaf9ejjmt2txuoy3y,1,61.8,90.3,2024-05-05T13:16:52.845Z,2024-05-05T13:16:56Z,5006455727,213,3.49,5006455709,56,Left,5006455713,141,86.2,5006455721,212,8.3,5006455711,140,54.4,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683104019,22,1,1,1,15,36tr17foeaf9ejjmt2txuoy3y,1,56.5,83.2,2024-05-05T13:16:56.157Z,2024-05-05T13:16:58Z,5006455967,213,6.03,5006455963,212,18.6,5006455953,140,73.7,5006455957,141,76.4,5006455951,56,Center,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683104251,23,1,1,1,17,36tr17foeaf9ejjmt2txuoy3y,1,73.6,76.4,2024-05-05T13:16:57.932Z,2024-05-05T13:17:05Z,5006457185,213,0.86,5006457179,212,16.0,5006457175,141,94.2,5006457173,140,83.5,5006457171,56,Left,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683104273,24,1,1,1,25,36tr17foeaf9ejjmt2txuoy3y,0,93.6,91.7,2024-05-05T13:17:05.622Z,2024-05-06T09:50:37Z,5006457311,141,86.9,5009938601,72,,5006457301,155,,5009938599,224,,5006457297,2,,5006457305,56,Left,5006457307,140,94.5,5006457319,213,4.99,10d8jj5vwrmib55tth0isfvft,L. Hemp,5006457315,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683104279,10,61,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,15,8,2024-05-05T13:17:06.460Z,2024-05-05T13:17:06Z,5006457347,56,Back,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683104329,11,52,1,1,27,5rurqie3qt1qav9ir5mkqinn,1,4.5,43.4,2024-05-05T13:17:07.814Z,2024-05-06T09:50:44Z,5009938693,377,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683104929,12,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,15.2,49.4,2024-05-05T13:17:18.653Z,2024-05-05T13:17:23Z,5006460779,140,22.0,5006460783,212,8.4,5006460785,213,5.74,5006460777,56,Back,5006460775,123,,5006460781,141,43.0,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105057,13,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,1,19.7,54.6,2024-05-05T13:17:23.485Z,2024-05-05T13:17:26Z,5006461431,56,Back,5006461439,213,2.30,5006461435,141,69.6,5006461437,212,13.7,5006461433,140,11.0,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105159,14,1,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,14.4,70.5,2024-05-05T13:17:26.437Z,2024-05-05T13:17:29Z,5006462051,56,Back,5006462059,213,5.31,5006462055,141,45.1,5006462057,212,21.0,5006462053,140,25.7,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105361,15,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,26.3,43.9,2024-05-05T13:17:29.141Z,2024-05-05T13:17:34Z,5006463071,140,27.8,5006463069,56,Back,5006463075,141,15.6,5006463079,212,19.3,5006463083,213,4.79,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105539,16,1,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,31.3,12.6,2024-05-05T13:17:34.405Z,2024-05-05T13:17:39Z,5006464121,56,Right,5006464125,141,7.6,5006464131,1,,5006464127,212,45.9,5006464123,140,74.9,5006464119,155,,5006464129,213,6.21,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105581,17,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,0,71.7,10.6,2024-05-05T13:17:39.517Z,2024-05-05T13:17:41Z,5006464405,212,5.3,5006464407,213,1.21,5006464403,141,17.9,5006464399,56,Right,5006464401,140,73.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105657,25,49,1,2,2,36tr17foeaf9ejjmt2txuoy3y,1,25.3,87.7,2024-05-05T13:17:43.293Z,2024-05-05T13:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105839,26,1,1,2,3,36tr17foeaf9ejjmt2txuoy3y,1,25.3,87.7,2024-05-05T13:17:43.797Z,2024-05-05T13:17:49Z,5006465821,213,4.27,5006465817,141,73.0,5006465813,56,Back,5006465815,140,20.8,5006465819,212,11.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683105903,27,1,1,2,9,36tr17foeaf9ejjmt2txuoy3y,1,23.8,68.1,2024-05-05T13:17:49.406Z,2024-05-05T13:17:51Z,5006466191,213,4.64,5006466185,140,22.4,5006466187,141,37.6,5006466183,56,Back,5006466189,212,20.8,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106001,28,1,1,2,11,36tr17foeaf9ejjmt2txuoy3y,1,21.3,34.3,2024-05-05T13:17:51.693Z,2024-05-05T13:17:55Z,5006466785,56,Back,5006466787,140,11.2,5006466793,213,2.27,5006466789,141,53.0,5006466791,212,16.6,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106135,29,1,1,2,14,36tr17foeaf9ejjmt2txuoy3y,1,11.2,53,2024-05-05T13:17:54.925Z,2024-05-05T13:17:59Z,5006467407,140,21.8,5006467411,212,19.0,5006467405,56,Back,5006467409,141,75.7,5006467413,213,0.95,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106199,30,1,1,2,18,36tr17foeaf9ejjmt2txuoy3y,1,41.3,86,2024-05-05T13:17:59.077Z,2024-05-05T13:18:01Z,5006467789,212,12.8,5006467783,56,Left,5006467787,141,98.0,5006467785,140,50.7,5006467791,213,0.69,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106235,31,1,1,2,20,36tr17foeaf9ejjmt2txuoy3y,0,58.6,96,2024-05-05T13:18:00.949Z,2024-05-05T13:18:02Z,5006467993,213,5.75,5006467987,140,71.5,5006467985,56,Left,5006467989,141,84.2,5006467991,212,15.7,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106281,18,1,1,2,21,5rurqie3qt1qav9ir5mkqinn,1,39.6,13.7,2024-05-05T13:18:02.205Z,2024-05-05T13:18:03Z,5006468263,56,Back,5006468275,213,0.81,5006468265,140,42.2,5006468273,212,4.0,5006468269,141,17.9,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106291,19,49,1,2,23,5rurqie3qt1qav9ir5mkqinn,1,42.2,17.9,2024-05-05T13:18:03.341Z,2024-05-05T13:18:03Z,,,,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106533,20,1,1,2,24,5rurqie3qt1qav9ir5mkqinn,1,42.2,17.9,2024-05-05T13:18:04.487Z,2024-05-06T09:52:17Z,5006469661,140,16.0,5006469665,141,41.8,5006469657,56,Back,5006469671,213,2.61,5006469669,212,32.0,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106631,21,1,1,2,29,5rurqie3qt1qav9ir5mkqinn,1,15.2,43.4,2024-05-05T13:18:09.901Z,2024-05-05T13:18:13Z,5006470175,141,31.3,5006470177,212,9.2,5006470173,140,19.1,5006470179,213,5.17,5006470171,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106699,22,1,1,2,32,5rurqie3qt1qav9ir5mkqinn,1,19.5,31.8,2024-05-05T13:18:12.901Z,2024-05-05T14:13:44Z,5006470589,140,30.8,5006470587,56,Back,5006470595,212,11.9,5006470591,141,32.7,5006924335,189,,5006470601,213,0.05,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106755,23,1,1,2,34,5rurqie3qt1qav9ir5mkqinn,1,34.6,32.2,2024-05-05T13:18:14.941Z,2024-05-05T13:18:17Z,5006470889,141,17.6,5006470893,213,5.86,5006470883,56,Right,5006470885,140,55.6,5006470891,212,24.2,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683106895,24,1,1,2,36,5rurqie3qt1qav9ir5mkqinn,1,55.6,17.6,2024-05-05T13:18:16.885Z,2024-05-05T13:18:20Z,5006471633,212,10.6,5006471637,213,4.77,5006471627,56,Right,5006471631,141,2.0,5006471629,140,56.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683107059,25,1,1,2,40,5rurqie3qt1qav9ir5mkqinn,1,60.6,2.6,2024-05-05T13:18:20.829Z,2024-05-05T13:18:25Z,5006472559,212,23.5,5006472555,140,77.1,5006472557,141,25.9,5006472553,56,Center,5006472561,213,0.74,5006472551,155,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683107067,26,50,1,2,45,5rurqie3qt1qav9ir5mkqinn,1,93.6,29.7,2024-05-05T13:18:25.764Z,2024-05-05T13:18:31Z,5006473509,233,32,5006472593,56,Center,5006472597,286,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683107169,32,7,1,2,45,36tr17foeaf9ejjmt2txuoy3y,1,6.4,70.3,2024-05-05T13:18:25.765Z,2024-05-06T09:53:00Z,5006473111,285,,5006473387,233,26,5009941647,385,,5006473107,56,Back,5006473103,167,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
