id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2254887921,156,49,1,18,29,bsbugp9qfasrrtg55bf7evvwv,1,56.9,92.9,2021-01-17T14:19:31.368Z,2021-01-17T14:19:31Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888011,157,1,1,18,30,bsbugp9qfasrrtg55bf7evvwv,1,57,93.2,2021-01-17T14:19:32.263Z,2021-01-17T14:19:38Z,2700990415,141,62.0,2700990417,212,30.8,2700990411,56,Back,2700990413,140,35.8,2700990419,213,3.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888035,158,1,1,18,36,bsbugp9qfasrrtg55bf7evvwv,1,32.6,62.1,2021-01-17T14:19:38.151Z,2021-01-17T14:19:39Z,2700990505,140,14.7,2700990503,56,Back,2700990511,213,3.6,2700990507,141,48.8,2700990509,212,20.9,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888063,159,1,1,18,38,bsbugp9qfasrrtg55bf7evvwv,1,14.7,48.8,2021-01-17T14:19:39.735Z,2021-01-17T14:19:41Z,2700990665,213,5.6,2700990657,56,Back,2700990663,212,11.8,2700990661,141,37.6,2700990659,140,23.3,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888079,160,1,1,18,39,bsbugp9qfasrrtg55bf7evvwv,1,23.3,37.6,2021-01-17T14:19:41.527Z,2021-01-17T14:19:42Z,2700990751,140,32.6,2700990755,212,14.2,2700990757,213,0.8,2700990753,141,52.8,2700990749,56,Back,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888119,161,1,1,18,40,bsbugp9qfasrrtg55bf7evvwv,1,32.6,52.8,2021-01-17T14:19:42.631Z,2021-01-17T14:19:45Z,2700990957,212,15.9,2700990951,56,Back,2700990959,213,4.7,2700990953,140,31.9,2700990955,141,29.5,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888175,162,1,1,18,43,bsbugp9qfasrrtg55bf7evvwv,1,31.9,29.5,2021-01-17T14:19:45.318Z,2021-01-17T14:19:48Z,2700991257,56,Back,2700991265,212,20.1,2700991267,213,5.3,2700991261,140,42.4,2700991263,141,4.7,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888269,163,1,1,18,46,bsbugp9qfasrrtg55bf7evvwv,1,42.4,4.7,2021-01-17T14:19:48.167Z,2021-01-17T14:19:53Z,2700991663,141,31.3,2700991667,213,0.5,2700991659,56,Center,2700991665,212,41.3,2700991661,140,77.8,2700991657,155,,2700991669,1,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888271,164,50,1,18,52,bsbugp9qfasrrtg55bf7evvwv,1,81.4,23,2021-01-17T14:19:53.751Z,2021-01-17T14:19:58Z,2700992043,233,166,2700991677,56,Center,2700991981,286,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888285,166,7,1,18,52,5rurqie3qt1qav9ir5mkqinn,1,18.6,77,2021-01-17T14:19:53.752Z,2021-01-17T14:19:58Z,2700991729,56,Back,2700992003,233,164,2700991731,285,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888289,167,49,1,18,53,5rurqie3qt1qav9ir5mkqinn,1,8.5,93.3,2021-01-17T14:19:54.822Z,2021-01-17T14:19:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888309,168,1,1,18,54,5rurqie3qt1qav9ir5mkqinn,0,9.6,97.4,2021-01-17T14:19:55.667Z,2021-01-17T14:20:14Z,2700991831,212,1.6,2700991835,1,,2700991823,157,,2700991833,213,6.1,2700991829,141,96.9,2700991825,56,Back,2700993323,233,165,2700993327,286,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,2700991827,140,11.1,2700993321,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888413,165,74,1,18,54,bsbugp9qfasrrtg55bf7evvwv,1,88.4,4.1,2021-01-17T14:19:55.668Z,2021-01-17T14:26:36Z,2700993335,233,168,2700992351,56,Right,2700992353,285,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888435,166,5,1,18,54,bsbugp9qfasrrtg55bf7evvwv,0,88.7,-1.8,2021-01-17T14:19:56.348Z,2021-01-17T14:26:45Z,2700992455,347,,2700992453,56,Right,2700993687,233,169,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888625,169,5,1,18,54,5rurqie3qt1qav9ir5mkqinn,1,11.3,101.8,2021-01-17T14:19:56.348Z,2021-01-17T14:20:20Z,2700993681,233,166,2700993391,347,,2700993389,56,Back,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888705,170,1,1,19,13,5rurqie3qt1qav9ir5mkqinn,1,8.7,100,2021-01-17T14:20:15.073Z,2021-01-17T14:20:20Z,2700993719,140,10.4,2700993723,212,31.1,2700993715,107,,2700993727,1,,2700993717,56,Back,2700993725,213,4.8,2700993721,141,55.8,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888711,171,1,1,19,18,5rurqie3qt1qav9ir5mkqinn,0,14.2,47.5,2021-01-17T14:20:20.070Z,2021-01-17T14:20:21Z,2700993749,140,15.8,2700993753,212,1.8,2700993747,56,Back,2700993751,141,46.6,2700993755,213,5.9,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888829,168,3,1,19,21,bsbugp9qfasrrtg55bf7evvwv,0,92,60,2021-01-17T14:20:23.621Z,2021-01-17T14:20:28Z,2700994247,56,Center,2700994249,286,,2700994271,233,172,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888775,172,7,1,19,21,5rurqie3qt1qav9ir5mkqinn,0,8,40,2021-01-17T14:20:23.622Z,2021-01-17T14:20:28Z,2700994015,56,Back,2700994017,285,,2700994259,233,168,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888815,167,43,1,19,22,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-01-17T14:20:24.335Z,2021-01-17T14:21:09Z,2700996745,144,7,2700994179,286,0,2700994177,56,Center,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888885,169,1,1,19,27,bsbugp9qfasrrtg55bf7evvwv,1,85.2,82.3,2021-01-17T14:20:28.915Z,2021-01-17T14:56:04Z,2701111209,210,,2700994473,212,7.0,2700994471,141,72.1,2700994467,56,Center,2700994475,213,4.8,2700994469,140,85.9,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2254888911,170,3,1,19,31,bsbugp9qfasrrtg55bf7evvwv,1,82.6,72.7,2021-01-17T14:20:32.915Z,2021-01-17T14:23:43Z,2700994631,233,173,2700994565,286,,2700994563,56,Center,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888879,173,45,1,19,31,5rurqie3qt1qav9ir5mkqinn,0,17.4,27.3,2021-01-17T14:20:32.915Z,2021-01-17T14:20:35Z,2700994661,233,170,2700994447,56,Back,2700994449,285,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888921,171,15,1,19,32,bsbugp9qfasrrtg55bf7evvwv,1,83.8,73.7,2021-01-17T14:20:34.054Z,2021-01-17T14:56:04Z,2701111215,78,,2701110673,72,,2700994613,56,Center,2701111229,146,86.8,2701111223,102,51.1,2701110677,82,,2701111231,147,69.5,2701110719,233,174,16gnoas9x34hm887omkmeee39,E. Mukandi,,2701111217,29,,2701111225,103,19,2701111213,22,,2701111219,55,169,2701110343,64,,,,,,,,,,,,,,,,,
2254888905,174,10,1,19,32,5rurqie3qt1qav9ir5mkqinn,1,12,31.8,2021-01-17T14:20:34.154Z,2021-01-17T14:55:49Z,2700994543,94,,2701110725,233,171,2700994545,56,Back,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888947,172,1,1,19,33,bsbugp9qfasrrtg55bf7evvwv,0,95,81.4,2021-01-17T14:20:35.290Z,2021-01-17T14:24:41Z,2700994743,141,74.5,2700994783,286,,2700994777,236,,2700994745,212,4.7,2700994737,155,,2700994741,140,95.4,2700994747,213,4.8,2700994735,2,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,2700994739,56,Center,2700994779,233,175,,,,,,,,,,,,,,,,,,,,,,,,,
2254888929,175,12,1,19,33,5rurqie3qt1qav9ir5mkqinn,1,7.9,25.8,2021-01-17T14:20:35.390Z,2021-01-17T14:58:51Z,2700994649,185,,2700994653,140,7.9,2700994809,233,172,2700994655,141,25.8,2700994651,56,Back,2700994659,213,3.1,2700994657,212,0,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888985,173,6,1,19,34,bsbugp9qfasrrtg55bf7evvwv,1,97.9,76.4,2021-01-17T14:20:36.323Z,2021-01-17T14:26:46Z,2700995075,233,176,2700994931,73,,2700994929,56,Center,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254888941,176,6,1,19,34,5rurqie3qt1qav9ir5mkqinn,0,2.1,23.6,2021-01-17T14:20:36.323Z,2021-01-17T14:20:42Z,2700994703,56,Back,2700995089,233,173,2700994709,73,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889485,174,1,1,20,16,bsbugp9qfasrrtg55bf7evvwv,1,99.5,99.5,2021-01-17T14:21:18.063Z,2021-01-17T14:58:57Z,2700997331,212,30.3,2700997329,141,55.7,2700997325,56,Center,2700997319,6,,2700997317,2,,2700997321,155,,2700997323,224,,2700997327,140,94.3,ce4cgftejsd46a0rahih0divp,R. Rowe,,2700997333,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889507,175,61,1,20,17,bsbugp9qfasrrtg55bf7evvwv,1,94.7,60.9,2021-01-17T14:21:18.656Z,2021-01-17T16:02:18Z,2700997435,56,Center,,,,,,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889499,177,61,1,20,18,5rurqie3qt1qav9ir5mkqinn,1,4.4,35.8,2021-01-17T14:21:19.756Z,2021-01-17T15:02:51Z,2700997381,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889505,178,49,1,20,20,5rurqie3qt1qav9ir5mkqinn,1,2,28.9,2021-01-17T14:21:21.812Z,2021-01-17T14:21:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889519,179,1,1,20,20,5rurqie3qt1qav9ir5mkqinn,0,2,28.9,2021-01-17T14:21:22.278Z,2021-01-17T14:21:24Z,2700997507,140,32.6,2700997511,212,38.4,2700997505,56,Back,2700997517,213,5.7,2700997509,141,0.0,2700997521,1,,2700997503,157,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889575,176,5,1,20,22,bsbugp9qfasrrtg55bf7evvwv,1,74.7,102,2021-01-17T14:21:23.996Z,2021-01-17T14:26:45Z,2700997881,233,180,2700997795,347,,2700997793,56,Left,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889527,180,5,1,20,22,5rurqie3qt1qav9ir5mkqinn,0,25.3,-2,2021-01-17T14:21:23.996Z,2021-01-17T14:21:30Z,2700997559,56,Back,2700997923,233,176,2700997561,347,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889735,177,1,1,20,39,bsbugp9qfasrrtg55bf7evvwv,1,82,100,2021-01-17T14:21:40.719Z,2021-01-17T14:50:32Z,2700998625,141,85.4,2700998619,107,,2700998627,212,11.2,2700998629,213,4.8,2700998621,56,Left,2700998623,140,82.7,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889749,178,1,1,20,40,bsbugp9qfasrrtg55bf7evvwv,0,82.7,85.4,2021-01-17T14:21:42.502Z,2021-01-17T14:21:43Z,2700998703,56,Left,2700998711,213,1.3,2700998705,140,84.1,2700998709,212,5.5,2700998707,141,93.2,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889773,181,1,1,20,42,5rurqie3qt1qav9ir5mkqinn,0,20.5,7.3,2021-01-17T14:21:43.771Z,2021-01-17T14:21:47Z,2700998843,140,58.7,2700998839,157,,2700998849,213,0.3,2700998845,141,23.7,2700998847,212,41.6,2700998841,56,Center,2700998851,1,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889795,179,49,1,20,46,bsbugp9qfasrrtg55bf7evvwv,1,41.5,77.3,2021-01-17T14:21:47.768Z,2021-01-17T14:21:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889837,180,1,1,20,46,bsbugp9qfasrrtg55bf7evvwv,1,41.5,77.3,2021-01-17T14:21:48.566Z,2021-01-17T14:21:53Z,2700999165,56,Back,2700999171,212,29.2,2700999169,141,50.4,2700999167,140,19.8,2700999173,213,3.8,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889897,181,1,1,20,51,bsbugp9qfasrrtg55bf7evvwv,1,21.9,51.2,2021-01-17T14:21:53.133Z,2021-01-17T14:26:37Z,2700999487,212,24.4,2700999483,140,31.2,2700999485,141,84.1,2700999481,56,Back,2700999489,213,1.2,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889921,182,1,1,20,55,bsbugp9qfasrrtg55bf7evvwv,1,31.2,84.1,2021-01-17T14:21:57.598Z,2021-01-17T14:21:59Z,2700999603,213,5.7,2700999595,56,Back,2700999599,141,69.9,2700999601,212,16.5,2700999597,140,43.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254889937,183,1,1,20,57,bsbugp9qfasrrtg55bf7evvwv,1,43.9,69.9,2021-01-17T14:21:59.381Z,2021-01-17T14:22:00Z,2700999649,213,2.6,2700999647,212,16.4,2700999645,141,83.0,2700999643,140,30.8,2700999641,56,Back,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890001,184,1,1,20,59,bsbugp9qfasrrtg55bf7evvwv,1,30.8,83,2021-01-17T14:22:00.678Z,2021-01-17T14:22:06Z,2700999963,141,64.9,2700999959,56,Back,2700999967,213,4.3,2700999965,212,13.6,2700999961,140,25.2,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890011,185,1,1,21,4,bsbugp9qfasrrtg55bf7evvwv,0,25.7,64.3,2021-01-17T14:22:05.919Z,2021-01-17T14:22:06Z,2701000041,140,56.2,2701000037,155,,2701000049,1,,2701000043,141,82.7,2701000047,213,0.4,2701000045,212,34.4,2701000039,56,Left,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890031,182,8,1,21,5,5rurqie3qt1qav9ir5mkqinn,1,44.2,19.2,2021-01-17T14:22:07.643Z,2021-01-17T14:22:07Z,2701000125,56,Back,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890113,186,1,1,21,9,bsbugp9qfasrrtg55bf7evvwv,1,50.3,72,2021-01-17T14:22:10.902Z,2021-01-17T14:22:13Z,2701000527,213,5.5,2701000521,140,57.5,2701000523,141,60.9,2701000519,56,Center,2701000525,212,10.7,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890205,187,1,1,21,11,bsbugp9qfasrrtg55bf7evvwv,0,57.5,60.9,2021-01-17T14:22:13.205Z,2021-01-17T14:31:03Z,2701000917,212,38.3,2701000919,213,5.8,2701000911,56,Center,2701000915,141,34.2,2701000913,140,89.6,2701000921,1,,,,,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890165,183,49,1,21,15,5rurqie3qt1qav9ir5mkqinn,1,8.2,72.3,2021-01-17T14:22:17.462Z,2021-01-17T14:22:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890181,184,3,1,21,16,5rurqie3qt1qav9ir5mkqinn,0,9.9,76.9,2021-01-17T14:22:17.834Z,2021-01-17T14:22:22Z,2701000809,285,,2701001059,233,188,2701000807,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890229,188,7,1,21,16,bsbugp9qfasrrtg55bf7evvwv,1,90.1,23.1,2021-01-17T14:22:17.835Z,2021-01-17T14:22:21Z,2701001001,56,Right,2701001041,233,184,2701001003,286,,,,,,,,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890245,189,1,1,21,19,bsbugp9qfasrrtg55bf7evvwv,0,89.6,20.6,2021-01-17T14:22:21.102Z,2021-01-17T14:22:22Z,2701001101,56,Center,2701001103,140,87.8,2701001109,213,1.7,2701001097,2,,2701001107,212,10.9,2701001099,155,,2701001105,141,36.4,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890339,185,12,1,21,19,5rurqie3qt1qav9ir5mkqinn,1,5.1,57,2021-01-17T14:22:21.350Z,2021-01-17T14:22:30Z,2701001631,213,0.9,2701001623,56,Back,2701001629,212,3.6,2701001627,141,61.1,2701001625,140,7.2,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890287,190,1,1,21,21,bsbugp9qfasrrtg55bf7evvwv,1,87.8,36.4,2021-01-17T14:22:23.318Z,2021-01-17T14:22:26Z,2701001317,213,3.4,2701001315,212,4.7,2701001313,141,34.3,2701001311,140,83.5,2701001309,56,Center,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890295,191,49,1,21,24,bsbugp9qfasrrtg55bf7evvwv,1,84,33,2021-01-17T14:22:25.951Z,2021-01-17T14:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890333,192,1,1,21,25,bsbugp9qfasrrtg55bf7evvwv,1,86.6,24.3,2021-01-17T14:22:27.189Z,2021-01-17T14:22:30Z,2701001589,213,4.2,2701001581,56,Right,2701001587,212,10.2,2701001585,141,11.1,2701001583,140,82.0,,,,,,,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890343,193,1,1,21,28,bsbugp9qfasrrtg55bf7evvwv,0,82,11.1,2021-01-17T14:22:29.935Z,2021-01-17T14:22:31Z,2701001659,141,41.9,2701001661,212,22.2,2701001653,155,,2701001657,140,88.9,2701001655,56,Center,2701001663,213,1.2,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890347,186,1,1,21,28,5rurqie3qt1qav9ir5mkqinn,1,13.9,56.7,2021-01-17T14:22:30.590Z,2021-01-17T14:22:31Z,2701001695,212,11.5,2701001697,213,0.3,2701001693,141,61.7,2701001687,3,,2701001719,156,,2701001691,140,24.4,2701001689,56,Back,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890361,187,49,1,21,31,5rurqie3qt1qav9ir5mkqinn,1,24.4,61.7,2021-01-17T14:22:32.737Z,2021-01-17T14:22:32Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890413,188,1,1,21,31,5rurqie3qt1qav9ir5mkqinn,1,24.4,61.7,2021-01-17T14:22:33.205Z,2021-01-17T14:22:40Z,2701002031,212,42.0,2701002029,141,7.4,2701002027,140,43.5,2701002025,56,Back,2701002033,213,5.2,2701002035,1,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890447,189,1,1,21,38,5rurqie3qt1qav9ir5mkqinn,1,56.6,7.1,2021-01-17T14:22:39.824Z,2021-01-17T14:22:43Z,2701002191,213,1.0,2701002189,212,12.6,2701002183,56,Center,2701002187,141,22.8,2701002185,140,62.9,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890449,190,61,1,21,41,5rurqie3qt1qav9ir5mkqinn,0,62.8,22.7,2021-01-17T14:22:42.856Z,2021-01-17T14:22:43Z,2701002199,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890451,194,49,1,21,41,bsbugp9qfasrrtg55bf7evvwv,1,43.4,66.4,2021-01-17T14:22:43.334Z,2021-01-17T14:22:43Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890477,195,1,1,21,42,bsbugp9qfasrrtg55bf7evvwv,1,43.4,66.4,2021-01-17T14:22:44.173Z,2021-01-17T14:22:48Z,2701002315,56,Back,2701002321,212,39.9,2701002317,140,7.1,2701002325,1,,2701002323,213,3.4,2701002319,141,49.0,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890499,196,1,1,21,46,bsbugp9qfasrrtg55bf7evvwv,1,7.1,49,2021-01-17T14:22:48.127Z,2021-01-17T14:22:50Z,2701002429,56,Back,2701002431,140,36.8,2701002427,157,,2701002435,212,38.8,2701002439,1,,2701002433,141,15.0,2701002437,213,5.6,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890533,197,1,1,21,49,bsbugp9qfasrrtg55bf7evvwv,1,36.8,15,2021-01-17T14:22:50.686Z,2021-01-17T14:22:54Z,2701002623,56,Back,2701002627,141,16.2,2701002631,213,3.1,2701002625,140,20.8,2701002629,212,16.8,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890553,198,1,1,21,52,bsbugp9qfasrrtg55bf7evvwv,1,22.7,21.2,2021-01-17T14:22:54.277Z,2021-01-17T14:22:56Z,2701002725,56,Back,2701002733,213,1.3,2701002729,141,62.9,2701002731,212,29.4,2701002727,140,30.1,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254890573,199,1,1,21,54,bsbugp9qfasrrtg55bf7evvwv,1,30.1,62.9,2021-01-17T14:22:56.573Z,2021-01-17T14:22:58Z,2701002843,213,0.1,2701002837,140,45.5,2701002841,212,16.3,2701002835,56,Back,2701002839,141,66.0,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
