id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2244281643,9,1,1,0,14,5rurqie3qt1qav9ir5mkqinn,0,27.2,75.3,2020-12-13T14:30:31.602Z,2020-12-13T14:30:34Z,2646033571,56,Left,2646033573,140,70.1,2646033575,141,84.2,2646033579,213,0.1,2646033577,212,45.4,2646033581,1,,2646033569,155,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281667,3,1,1,0,17,36tr17foeaf9ejjmt2txuoy3y,0,26.3,15.2,2020-12-13T14:30:34.497Z,2020-12-13T14:30:35Z,2646033735,213,5.6,2646033733,212,17.9,2646033731,141,0.0,2646033725,157,,2646033737,1,,2646033729,140,39.4,2646033727,56,Back,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281673,4,5,1,0,18,36tr17foeaf9ejjmt2txuoy3y,0,40,-1.5,2020-12-13T14:30:35.349Z,2020-12-13T14:30:40Z,2646033755,56,Back,2646033757,347,,2646034093,233,10,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281745,10,5,1,0,18,5rurqie3qt1qav9ir5mkqinn,1,60,101.5,2020-12-13T14:30:35.349Z,2020-12-13T14:49:15Z,2646034047,347,,2646034075,233,4,2646034045,56,Left,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281767,11,1,1,0,22,5rurqie3qt1qav9ir5mkqinn,0,63,100,2020-12-13T14:30:39.025Z,2020-12-13T14:30:40Z,2646034191,213,5.7,2646034181,107,,2646034189,212,17.8,2646034187,141,87.1,2646034185,140,77.1,2646034183,56,Left,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281803,5,1,1,0,24,36tr17foeaf9ejjmt2txuoy3y,1,25.1,8,2020-12-13T14:30:40.975Z,2020-12-13T14:30:42Z,2646034377,213,1.2,2646034367,3,,2646034375,212,20.8,2646034371,140,33.0,2646034369,56,Back,2646034373,141,36.0,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281825,6,1,1,0,25,36tr17foeaf9ejjmt2txuoy3y,0,33,36,2020-12-13T14:30:42.735Z,2020-12-13T15:18:50Z,2646034485,212,7.6,2646034487,213,5.6,2646034483,141,29.4,2646034479,56,Back,2646034481,140,38.8,2646034477,3,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281841,7,43,1,0,27,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2020-12-13T14:30:44.288Z,2020-12-13T15:18:52Z,2646034571,140,32.9,2646034573,141,24.9,2646034577,213,3.6,2646249297,144,1,2646034565,3,0,2646034575,212,6.9,2646034567,56,Back,,,,4tcmt910n2lj88n5m0aqoddcl,S. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281883,12,1,1,0,27,5rurqie3qt1qav9ir5mkqinn,1,72.6,64.3,2020-12-13T14:30:44.578Z,2020-12-13T14:30:48Z,2646034845,212,4.0,2646034843,141,70.0,2646034841,140,73.6,2646034847,213,1.3,2646034839,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281887,13,49,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,73.6,70,2020-12-13T14:30:47.970Z,2020-12-13T14:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244281933,14,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,73.6,70,2020-12-13T14:30:48.354Z,2020-12-13T14:30:50Z,2646035121,213,0.8,2646035119,212,18.5,2646035113,56,Left,2646035117,141,89.3,2646035115,140,86.0,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282025,15,1,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,82.9,79.1,2020-12-13T14:30:50.897Z,2020-12-13T14:30:56Z,2646035603,140,74.9,2646035605,141,73.6,2646035607,212,9.2,2646035601,56,Center,2646035609,213,3.6,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282061,16,1,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,70.5,75.9,2020-12-13T14:30:56.512Z,2020-12-13T15:20:09Z,2646035781,213,3.3,2646035773,56,Center,2646035777,141,73.0,2646035779,212,16.3,2646035775,140,55.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282117,17,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,53.4,73.2,2020-12-13T14:30:58.370Z,2020-12-13T14:31:01Z,2646036155,213,4.5,2646036149,140,49.2,2646036151,141,37.6,2646036153,212,24.6,2646036147,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282157,18,1,1,0,44,5rurqie3qt1qav9ir5mkqinn,1,49.6,34.5,2020-12-13T14:31:01.794Z,2020-12-13T14:31:04Z,2646036331,141,46.1,2646036329,140,74.3,2646036335,213,0.3,2646036333,212,27.1,2646036327,56,Center,2646036325,155,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282173,19,1,1,0,47,5rurqie3qt1qav9ir5mkqinn,0,74.1,45.8,2020-12-13T14:31:04.689Z,2020-12-13T15:21:20Z,2646262403,233,493,2646262399,286,,2646262393,236,,2646036429,56,Center,2646036435,212,1.3,2646036437,213,0.8,2646036433,141,47.2,2646036431,140,74.9,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244324147,493,74,1,0,47,36tr17foeaf9ejjmt2txuoy3y,1,25.7,54.6,2020-12-13T14:31:04.690Z,2020-12-13T15:21:20Z,2646262463,233,19,2646262379,285,,2646262377,56,Back,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282195,20,1,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,70.6,53,2020-12-13T14:31:06.257Z,2020-12-13T14:31:08Z,2646036559,141,47.2,2646036557,140,66.5,2646036555,56,Center,2646036563,213,3.9,2646036561,212,5.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282269,21,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,1,67.2,49.9,2020-12-13T14:31:08.241Z,2020-12-13T14:31:13Z,2646036949,213,0.8,2646036951,1,,2646036947,212,41.5,2646036945,141,93.6,2646036941,56,Left,2646036943,140,94.8,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282333,22,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,0,97.6,88.8,2020-12-13T14:31:12.961Z,2020-12-13T16:44:57Z,2646037227,155,,2646037229,56,Left,2646037235,212,4.4,2646037231,140,97.0,2646037237,213,4.6,2646037233,141,82.4,2646037225,2,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244322283,492,61,1,0,59,36tr17foeaf9ejjmt2txuoy3y,1,2.2,17.6,2020-12-13T14:31:15.813Z,2020-12-13T15:19:24Z,2646252453,56,Back,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282483,8,5,1,1,1,36tr17foeaf9ejjmt2txuoy3y,0,13.6,101.6,2020-12-13T14:31:17.855Z,2020-12-13T16:32:06Z,2646038039,347,,2646038093,233,23,2646038037,56,Back,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282337,23,5,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,86.4,-1.6,2020-12-13T14:31:17.855Z,2020-12-13T16:32:06Z,2646037253,347,,2646038071,233,8,2646037251,56,Right,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282617,24,1,1,1,14,5rurqie3qt1qav9ir5mkqinn,1,88.4,0,2020-12-13T14:31:31.184Z,2020-12-13T14:31:34Z,2646038723,212,11.4,2646038715,107,,2646038721,141,15.5,2646038725,213,1.5,2646038719,140,89.0,2646038717,56,Right,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282643,25,1,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,89,15.5,2020-12-13T14:31:34.800Z,2020-12-13T15:21:55Z,2646038857,212,10.9,2646038851,140,82.3,2646038861,213,4.0,2646038853,141,3.2,2646038849,56,Right,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282679,26,1,1,1,19,5rurqie3qt1qav9ir5mkqinn,1,82.3,3.2,2020-12-13T14:31:36.305Z,2020-12-13T14:31:39Z,2646039063,141,6.2,2646039061,140,72.0,2646039057,56,Right,2646039071,213,3.0,2646039067,212,11.0,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282723,27,1,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,70,4.3,2020-12-13T14:31:39.313Z,2020-12-13T15:22:08Z,2646039273,140,47.1,2646039279,213,2.9,2646039277,212,25.0,2646039275,141,14.1,2646039271,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282783,28,1,1,1,25,5rurqie3qt1qav9ir5mkqinn,1,47.1,14.4,2020-12-13T14:31:42.080Z,2020-12-13T14:31:46Z,2646039635,140,24.5,2646039633,56,Back,2646039643,1,,2646039637,141,50.3,2646039641,213,2.3,2646039639,212,34.0,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282813,29,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,1,24.5,50.3,2020-12-13T14:31:46.112Z,2020-12-13T16:44:59Z,2646039781,141,59.6,2646039777,56,Back,2646039779,140,34.9,2646039785,213,0.5,2646039783,212,12.6,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282893,30,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,34.9,59.6,2020-12-13T14:31:47.457Z,2020-12-13T14:31:51Z,2646040225,140,34.0,2646040221,56,Back,2646040235,213,4.7,2646040227,141,19.2,2646040231,212,27.5,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244282959,31,1,1,1,34,5rurqie3qt1qav9ir5mkqinn,1,38.5,15.6,2020-12-13T14:31:51.600Z,2020-12-13T14:31:55Z,2646040567,1,,2646040563,212,40.4,2646040557,56,Center,2646040561,141,63.4,2646040559,140,61.3,2646040555,155,,2646040565,213,0.9,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283005,32,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,59.8,65.7,2020-12-13T14:31:55.216Z,2020-12-13T15:22:26Z,2646040799,56,Left,2646040807,212,31.0,2646040803,140,83.6,2646040809,213,0.6,2646040805,141,92.6,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283031,33,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,83.2,93,2020-12-13T14:31:58.736Z,2020-12-13T14:32:00Z,2646040955,2,,2646040959,56,Center,2646040967,213,4.8,2646040961,140,84.9,2646040965,212,26.9,2646040957,155,,2646040963,141,53.6,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283043,34,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,0,84.9,53.6,2020-12-13T14:32:00.417Z,2020-12-13T15:22:39Z,2646041037,140,80.8,2646041035,56,Center,2646041039,141,46.0,2646041043,213,4.0,2646041041,212,6.7,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283095,9,12,1,1,44,36tr17foeaf9ejjmt2txuoy3y,1,10.8,63.1,2020-12-13T14:32:01.423Z,2020-12-13T14:32:05Z,2646041349,213,5.6,2646041343,141,36.9,2646041339,140,32.7,2646041347,212,29.1,2646041337,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283103,35,1,1,1,47,5rurqie3qt1qav9ir5mkqinn,0,72.4,56,2020-12-13T14:32:04.192Z,2020-12-13T14:32:05Z,2646041401,213,0.4,2646041397,141,60.5,2646041395,140,79.6,2646041393,56,Center,2646041399,212,8.2,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283107,10,8,1,1,48,36tr17foeaf9ejjmt2txuoy3y,1,21.9,31.2,2020-12-13T14:32:05.054Z,2020-12-13T15:20:01Z,2646041437,56,Back,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283119,11,49,1,1,49,36tr17foeaf9ejjmt2txuoy3y,1,25.7,40.9,2020-12-13T14:32:06.702Z,2020-12-13T15:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4tcmt910n2lj88n5m0aqoddcl,S. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283125,12,1,1,1,50,36tr17foeaf9ejjmt2txuoy3y,0,25.7,40.9,2020-12-13T14:32:06.814Z,2020-12-13T15:20:03Z,2646041555,213,0.5,2646041547,56,Back,2646041551,141,49.9,2646041553,212,12.5,2646041549,140,36.1,,,,,,,,,,4tcmt910n2lj88n5m0aqoddcl,S. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283141,36,49,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,60.9,51.3,2020-12-13T14:32:08.289Z,2020-12-13T14:32:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283145,37,43,1,1,51,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-12-13T14:32:08.400Z,2020-12-13T16:39:03Z,2646571917,144,49,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283203,38,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,60.9,51.3,2020-12-13T14:32:08.848Z,2020-12-13T14:32:10Z,2646041891,141,68.1,2646041895,213,0.5,2646041885,56,Center,2646041889,140,78.9,2646041893,212,22.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283231,39,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,78.9,68.1,2020-12-13T14:32:10.624Z,2020-12-13T15:23:10Z,2646042063,213,4.6,2646042061,212,11.0,2646042057,140,77.3,2646042055,56,Center,2646042059,141,52.1,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283263,40,1,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,77.3,52.1,2020-12-13T14:32:12.416Z,2020-12-13T15:23:19Z,2646042227,213,2.8,2646042225,212,9.9,2646042223,141,57.0,2646042219,56,Center,2646042221,140,68.4,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283317,41,1,1,1,56,5rurqie3qt1qav9ir5mkqinn,1,68.4,57,2020-12-13T14:32:13.697Z,2020-12-13T14:32:16Z,2646042479,141,90.8,2646042483,213,0.9,2646042481,212,30.4,2646042475,56,Left,2646042477,140,87.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283351,42,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,1,91.3,92.3,2020-12-13T14:32:16.608Z,2020-12-13T14:32:19Z,2646042675,213,4.4,2646042673,212,14.8,2646042667,56,Center,2646042671,141,71.4,2646042669,140,87.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283357,43,61,1,2,2,5rurqie3qt1qav9ir5mkqinn,0,87.3,71.4,2020-12-13T14:32:18.912Z,2020-12-13T14:32:19Z,2646042683,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283427,13,1,1,2,5,36tr17foeaf9ejjmt2txuoy3y,1,4.8,28.8,2020-12-13T14:32:22.158Z,2020-12-13T14:32:23Z,2646043049,140,18.9,2646043051,141,12.6,2646043053,212,18.5,2646043047,56,Back,2646043055,213,5.6,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283443,14,1,1,2,6,36tr17foeaf9ejjmt2txuoy3y,1,18.9,12.6,2020-12-13T14:32:23.711Z,2020-12-13T15:22:04Z,2646043119,157,,2646043123,140,42.1,2646043121,56,Back,2646043129,213,0.2,2646043125,141,19.7,2646043127,212,24.8,2646043131,1,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244283511,15,1,1,2,11,36tr17foeaf9ejjmt2txuoy3y,1,42.1,19.7,2020-12-13T14:32:28.254Z,2020-12-13T15:21:52Z,2646043509,212,22.7,2646043507,141,15.3,2646043511,213,3.3,2646043505,140,20.7,2646043503,56,Back,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,
