id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2273114675,4,1,1,0,32,4s6f6ktui5q36clvqisqr6lvo,0,74.8,0,2021-03-07T14:05:54.221Z,2021-03-07T14:11:41Z,2795731213,238,,2795731203,140,84.7,2795731207,212,14.7,2795731201,56,Right,2795731199,107,,2795731205,141,13.5,2795731209,213,0.8,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273114755,8,1,1,0,36,5rurqie3qt1qav9ir5mkqinn,1,29.3,86.5,2021-03-07T14:05:58.579Z,2021-03-07T14:06:04Z,2795731635,56,Back,2795731639,141,47.2,2795731641,212,29.9,2795731637,140,16.5,2795731643,213,4.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273114783,9,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,19.1,45.7,2021-03-07T14:06:03.931Z,2021-03-07T16:04:56Z,2795731807,141,30.7,2795731803,56,Back,2795731811,213,5.6,2795731805,140,32.0,2795731809,212,17.0,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273114811,10,1,1,0,43,5rurqie3qt1qav9ir5mkqinn,0,32,30.7,2021-03-07T14:06:05.651Z,2021-03-07T14:06:06Z,2795731943,213,0.4,2795731937,140,44.2,2795731941,212,13.9,2795731935,56,Back,2795731939,141,38.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273114821,5,8,1,0,45,4s6f6ktui5q36clvqisqr6lvo,1,50.3,63.7,2021-03-07T14:06:07.404Z,2021-03-07T14:06:07Z,2795731965,56,Center,,,,,,,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273114921,6,49,1,0,49,4s6f6ktui5q36clvqisqr6lvo,1,54.7,84.2,2021-03-07T14:06:11.149Z,2021-03-07T14:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cjnts0di96627z3iqhwy3kl0q,E. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273114981,7,1,1,0,49,4s6f6ktui5q36clvqisqr6lvo,1,54.2,84.5,2021-03-07T14:06:11.644Z,2021-03-07T14:06:14Z,2795732787,56,Back,2795732791,141,72.3,2795732789,140,30.9,2795732793,212,25.8,2795732795,213,3.5,,,,,,,,,,cjnts0di96627z3iqhwy3kl0q,E. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115037,8,1,1,0,52,4s6f6ktui5q36clvqisqr6lvo,1,29.5,70.2,2021-03-07T14:06:14.259Z,2021-03-07T14:06:17Z,2795733123,212,22.2,2795733125,213,3.6,2795733119,140,10.3,2795733117,56,Back,2795733121,141,56.7,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115121,9,1,1,0,55,4s6f6ktui5q36clvqisqr6lvo,1,10.1,55.8,2021-03-07T14:06:16.867Z,2021-03-07T14:06:20Z,2795733553,56,Back,2795733555,140,20.5,2795733561,141,31.8,2795733569,212,19.6,2795733577,213,5.3,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115199,10,1,1,0,58,4s6f6ktui5q36clvqisqr6lvo,1,22.3,32.1,2021-03-07T14:06:20.372Z,2021-03-07T14:06:23Z,2795733947,140,32.0,2795733949,141,43.7,2795733945,56,Back,2795733953,213,0.7,2795733951,212,12.9,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115241,11,1,1,1,1,4s6f6ktui5q36clvqisqr6lvo,1,27.7,40.6,2021-03-07T14:06:23.252Z,2021-03-07T14:06:25Z,2795734175,213,3.4,2795734173,212,15.7,2795734161,56,Back,2795734167,140,13.2,2795734171,141,35.1,,,,,,,,,,3rcfzycj03dewsl9vul79dyhh,C. McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115277,12,1,1,1,3,4s6f6ktui5q36clvqisqr6lvo,1,12,37.7,2021-03-07T14:06:25.061Z,2021-03-07T14:06:27Z,2795734377,213,2.4,2795734373,141,49.1,2795734369,56,Back,2795734371,140,3.2,2795734375,212,12.1,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115347,13,1,1,1,5,4s6f6ktui5q36clvqisqr6lvo,1,4.3,47,2021-03-07T14:06:27.228Z,2021-03-07T14:06:30Z,2795734717,213,5.4,2795734713,141,32.4,2795734715,212,13.1,2795734709,56,Back,2795734711,140,12.5,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115373,14,1,1,1,8,4s6f6ktui5q36clvqisqr6lvo,1,13.6,34.5,2021-03-07T14:06:30.580Z,2021-03-07T14:06:32Z,2795734877,56,Back,2795734879,140,3.2,2795734881,141,46.9,2795734885,212,13.8,2795734891,213,2.5,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115511,15,1,1,1,10,4s6f6ktui5q36clvqisqr6lvo,0,2.9,46.6,2021-03-07T14:06:32.052Z,2021-03-07T14:11:45Z,2795735631,157,,2795735643,213,6.1,2795735647,1,,2795735635,140,61.5,2795735641,212,62.9,2795735637,141,27.6,2795735633,56,Center,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115479,11,8,1,1,15,5rurqie3qt1qav9ir5mkqinn,1,40,76.3,2021-03-07T14:06:37.620Z,2021-03-07T14:06:37Z,2795735461,56,Back,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115537,16,1,1,1,17,4s6f6ktui5q36clvqisqr6lvo,0,73.8,24.6,2021-03-07T14:06:39.268Z,2021-03-07T14:06:41Z,2795735967,286,,2795735773,212,2.2,2795735963,236,,2795735775,213,1.0,2795735969,233,12,2795735769,140,74.9,2795735771,141,27.4,2795735767,56,Center,72urf7pms7afj0t3u8ipk08ut,R. Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115573,12,74,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,18.7,73.3,2021-03-07T14:06:39.269Z,2021-03-07T14:06:42Z,2795736007,233,16,2795735927,285,,2795735925,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115669,13,6,1,1,20,5rurqie3qt1qav9ir5mkqinn,0,12,76.3,2021-03-07T14:06:42.292Z,2021-03-07T15:05:15Z,2795736419,73,,2795736441,233,17,2795736417,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273115663,17,6,1,1,20,4s6f6ktui5q36clvqisqr6lvo,1,88,23.7,2021-03-07T14:06:42.292Z,2021-03-07T14:06:45Z,2795736395,75,,2795736393,56,Center,2795736425,233,13,,,,,,,,,,,,,,,,72urf7pms7afj0t3u8ipk08ut,R. Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273116299,18,1,1,1,51,4s6f6ktui5q36clvqisqr6lvo,0,99.5,0.5,2021-03-07T14:07:12.836Z,2021-03-07T14:07:17Z,2795739715,140,96.9,2795739887,233,14,2795739709,155,,2795739707,6,,2795739719,212,34.9,2795739705,2,,2795739713,56,Center,2795739717,141,51.6,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,2795739721,213,1.6,2795739723,1,2795739711,223,,,,,,,,,,,,,,,,,,,,,,,,
2273116321,14,41,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,3.3,51.9,2021-03-07T14:07:16.468Z,2021-03-07T14:07:18Z,2795739839,141,37.1,2795739841,212,11.3,2795739837,140,0.0,2795739843,213,4.2,2795739959,233,18,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273116335,15,6,1,1,55,5rurqie3qt1qav9ir5mkqinn,0,0.8,42.8,2021-03-07T14:07:17.201Z,2021-03-07T14:07:22Z,2795739927,56,Back,2795740503,233,19,2795739929,73,,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273116431,19,6,1,1,55,4s6f6ktui5q36clvqisqr6lvo,1,99.2,57.2,2021-03-07T14:07:17.201Z,2021-03-07T15:05:15Z,2795740433,233,15,2795740387,56,Center,2795740389,73,,,,,,,,,,,,,,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117079,17,6,1,2,2,5rurqie3qt1qav9ir5mkqinn,0,1.5,41.8,2021-03-07T14:07:24.548Z,2021-03-07T15:05:16Z,2795743907,73,,2795744001,233,21,2795743905,56,Back,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117031,21,6,1,2,2,4s6f6ktui5q36clvqisqr6lvo,1,98.5,58.2,2021-03-07T14:07:24.548Z,2021-03-07T14:10:55Z,2795743637,56,Center,2795743639,73,,2795743973,233,17,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273116997,20,1,1,2,21,4s6f6ktui5q36clvqisqr6lvo,0,99.5,99.5,2021-03-07T14:07:43.732Z,2021-03-07T14:07:50Z,2795743869,233,16,2795743411,56,Center,2795743415,141,48.4,2795743419,213,4.6,2795743409,223,,2795743405,6,,2795743417,212,35.0,2795743413,140,95.9,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,2795743421,1,,2795743407,155,2795743403,2,,,,,,,,,,,,,,,,,,,,,,,,
2273117071,16,41,1,2,26,5rurqie3qt1qav9ir5mkqinn,1,4.6,50.3,2021-03-07T14:07:48.657Z,2021-03-07T14:07:50Z,2795743913,233,20,2795743855,213,4.3,2795743849,140,0.0,2795743853,212,13.9,2795743851,141,31.9,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117517,22,1,1,2,41,4s6f6ktui5q36clvqisqr6lvo,0,99.6,99.9,2021-03-07T14:08:03.227Z,2021-03-07T14:08:33Z,2795746129,56,Right,2795746137,212,58.8,2795746127,223,,2795746139,213,4.7,2795746121,6,,2795746131,140,100.0,2795748981,345,,2795746119,2,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,2795746125,155,,2795746141,1,2795746135,141,13.4,,,,,,,,,,,,,,,,,,,,,,,
2273117539,23,43,1,2,49,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2021-03-07T14:08:10.931Z,2021-03-07T14:08:20Z,2795746263,213,4.2,2795746257,140,91.2,2795747365,144,1,2795746261,212,12.0,2795746255,56,Right,2795746259,141,0.0,,,,,,,72urf7pms7afj0t3u8ipk08ut,R. Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117547,24,43,1,2,49,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2021-03-07T14:08:11.656Z,2021-03-07T14:08:22Z,2795747517,144,5,2795746291,347,0,2795746289,56,Right,,,,,,,,,,,,,,,,72urf7pms7afj0t3u8ipk08ut,R. Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117769,18,5,1,2,59,5rurqie3qt1qav9ir5mkqinn,1,-1.4,71.2,2021-03-07T14:08:21.097Z,2021-03-07T14:08:25Z,2795747937,233,25,2795747445,56,Back,2795747447,346,,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117851,25,5,1,2,59,4s6f6ktui5q36clvqisqr6lvo,0,101.4,28.8,2021-03-07T14:08:21.097Z,2021-03-07T16:06:18Z,2795747967,233,18,2795747871,346,,2795747869,56,Center,,,,,,,,,,,,,,,,72urf7pms7afj0t3u8ipk08ut,R. Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273117993,19,1,1,3,6,5rurqie3qt1qav9ir5mkqinn,1,4.5,52.8,2021-03-07T14:08:27.873Z,2021-03-07T14:08:30Z,2795748625,213,1.2,2795748629,237,,2795748623,212,12.3,2795748617,56,Back,2795748621,141,69.9,2795748615,124,,2795748619,140,8.2,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118003,20,49,1,3,9,5rurqie3qt1qav9ir5mkqinn,1,11.2,70.8,2021-03-07T14:08:30.833Z,2021-03-07T14:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118137,21,1,1,3,10,5rurqie3qt1qav9ir5mkqinn,1,15.2,79.3,2021-03-07T14:08:31.977Z,2021-03-07T14:08:36Z,2795749311,141,89.1,2795749309,140,22.9,2795749315,213,0.7,2795749307,56,Back,2795749313,212,10.5,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118157,22,1,1,3,14,5rurqie3qt1qav9ir5mkqinn,1,31.9,90.3,2021-03-07T14:08:36.273Z,2021-03-07T14:08:37Z,2795749425,56,Back,2795749433,213,3.9,2795749429,141,74.2,2795749427,140,21.7,2795749431,212,15.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118257,23,1,1,3,15,5rurqie3qt1qav9ir5mkqinn,1,21.7,74.2,2021-03-07T14:08:37.201Z,2021-03-07T14:08:40Z,2795749907,213,4.5,2795749897,140,17.9,2795749905,212,17.7,2795749895,56,Back,2795749901,141,48.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118339,24,1,1,3,18,5rurqie3qt1qav9ir5mkqinn,1,19.4,51.3,2021-03-07T14:08:40.754Z,2021-03-07T16:04:58Z,2795750351,141,88.7,2795750355,213,1.4,2795750347,56,Back,2795750349,140,23.5,2795750345,155,,2795750353,212,25.8,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118349,25,50,1,3,22,5rurqie3qt1qav9ir5mkqinn,1,40.6,91.1,2021-03-07T14:08:44.570Z,2021-03-07T14:08:47Z,2795750417,56,Back,2795750421,286,,2795750763,233,26,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118381,26,7,1,3,22,4s6f6ktui5q36clvqisqr6lvo,1,59.4,8.9,2021-03-07T14:08:44.571Z,2021-03-07T14:08:47Z,2795750615,56,Right,2795750731,233,25,2795750617,285,,2795750613,167,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118439,26,5,1,3,24,5rurqie3qt1qav9ir5mkqinn,1,40.2,101.2,2021-03-07T14:08:45.817Z,2021-03-07T14:08:49Z,2795751013,233,27,2795750955,56,Back,2795750957,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118395,27,5,1,3,24,4s6f6ktui5q36clvqisqr6lvo,0,59.8,-1.2,2021-03-07T14:08:45.817Z,2021-03-07T16:06:18Z,2795750667,347,,2795751061,233,26,2795750665,56,Right,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118625,27,1,1,3,27,5rurqie3qt1qav9ir5mkqinn,1,39.2,100,2021-03-07T14:08:49.017Z,2021-03-07T14:08:56Z,2795751963,213,6.0,2795751951,56,Left,2795751965,1,,2795751953,140,72.0,2795751949,107,,2795751961,212,35.6,2795751959,141,87.2,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118659,28,1,1,3,34,5rurqie3qt1qav9ir5mkqinn,0,93.4,95.3,2021-03-07T14:08:56.265Z,2021-03-07T14:08:57Z,2795752077,213,4.2,2795752073,141,92.3,2795752075,212,2.3,2795752117,286,,2795752113,233,28,2795752069,56,Left,2795752111,236,,2795752071,140,92.3,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118639,28,74,1,3,34,4s6f6ktui5q36clvqisqr6lvo,1,8.3,7.9,2021-03-07T14:08:56.266Z,2021-03-07T14:08:59Z,2795752001,285,,2795752165,233,28,2795751999,56,Back,,,,,,,,,,,,,,,,3rcfzycj03dewsl9vul79dyhh,C. McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273118683,29,5,1,3,36,4s6f6ktui5q36clvqisqr6lvo,0,7.2,-1.6,2021-03-07T14:08:57.962Z,2021-03-07T14:09:12Z,2795752215,56,Back,2795754015,233,29,2795752217,347,,,,,,,,,,,,,,,,,3rcfzycj03dewsl9vul79dyhh,C. McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273119021,29,5,1,3,36,5rurqie3qt1qav9ir5mkqinn,1,92.8,101.6,2021-03-07T14:08:57.962Z,2021-03-07T16:06:18Z,2795753907,56,Left,2795753909,347,,2795753957,233,29,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273119131,30,1,1,3,49,5rurqie3qt1qav9ir5mkqinn,1,94,100,2021-03-07T14:09:11.282Z,2021-03-07T14:09:15Z,2795754545,141,65.4,2795754555,1,,2795754543,140,87.4,2795754547,212,25.8,2795754539,107,,2795754541,56,Center,2795754551,213,4.4,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
