id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/13/value
2262501815,18,1,1,1,6,5rurqie3qt1qav9ir5mkqinn,1,64.7,95.6,2021-02-07T14:32:49.534Z,2021-02-07T14:32:51Z,2740292121,140,54.7,2740292123,141,94.1,2740292127,213,3.2,2740292125,212,10.5,2740292119,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262501917,19,1,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,53.1,92.4,2021-02-07T14:32:51.646Z,2021-02-07T14:32:58Z,2740292683,56,Back,2740292685,140,46.0,2740292693,213,3.8,2740292691,212,9.5,2740292689,141,83.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262501943,20,1,1,1,15,5rurqie3qt1qav9ir5mkqinn,1,46,87.4,2021-02-07T14:32:58.566Z,2021-02-07T14:33:01Z,2740292841,212,17.9,2740292843,213,0.0,2740292837,140,63.0,2740292835,56,Left,2740292839,141,87.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262501945,21,61,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,62.7,87.1,2021-02-07T14:33:00.072Z,2021-02-07T14:34:05Z,2740292851,56,Left,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262501941,10,49,1,1,18,36tr17foeaf9ejjmt2txuoy3y,1,42.2,7.3,2021-02-07T14:33:00.871Z,2021-02-07T14:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262501985,11,1,1,1,18,36tr17foeaf9ejjmt2txuoy3y,1,42.2,7.3,2021-02-07T14:33:01.134Z,2021-02-07T14:33:05Z,2740293083,213,1.8,2740293077,140,40.6,2740293081,212,8.0,2740293079,141,18.8,2740293075,56,Back,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262501999,12,1,1,1,23,36tr17foeaf9ejjmt2txuoy3y,1,40.9,18.8,2021-02-07T14:33:05.702Z,2021-02-07T14:33:07Z,2740293165,212,19.7,2740293159,56,Back,2740293167,213,2.8,2740293161,140,23.2,2740293163,141,28.2,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502105,13,1,1,1,25,36tr17foeaf9ejjmt2txuoy3y,1,26,30.1,2021-02-07T14:33:07.751Z,2021-02-07T14:33:14Z,2740293683,141,64.2,2740293685,212,23.7,2740293687,213,1.8,2740293681,140,21.3,2740293679,56,Back,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502149,14,1,1,1,31,36tr17foeaf9ejjmt2txuoy3y,1,38.1,68.1,2021-02-07T14:33:14.423Z,2021-02-07T14:33:18Z,2740293921,212,23.9,2740293919,141,92.7,2740293915,56,Left,2740293925,213,0.8,2740293917,140,54.3,,,,,,,,,,6fl1ruianufxk3wj1cx8rrphx,A. Dahlkemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502193,15,1,1,1,35,36tr17foeaf9ejjmt2txuoy3y,1,57.8,92.9,2021-02-07T14:33:17.958Z,2021-02-07T14:33:21Z,2740294121,141,86.5,2740294125,213,6.1,2740294123,212,27.3,2740294117,56,Left,2740294119,140,83.5,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502201,16,61,1,1,37,36tr17foeaf9ejjmt2txuoy3y,0,84.7,88.6,2021-02-07T14:33:20.318Z,2021-02-07T14:33:59Z,2740294143,56,Left,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502213,17,5,1,1,38,36tr17foeaf9ejjmt2txuoy3y,0,83,101.2,2021-02-07T14:33:21.310Z,2021-02-07T14:50:11Z,2740294209,347,,2740294207,56,Left,2740295129,233,22,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502375,22,5,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,17,-1.2,2021-02-07T14:33:21.310Z,2021-02-07T14:33:32Z,2740295075,347,,2740295095,233,17,2740295073,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502417,23,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,19.9,0,2021-02-07T14:33:32.293Z,2021-02-07T14:33:37Z,2740295349,212,12.0,2740295347,141,11.9,2740295341,107,,2740295345,140,26.9,2740295351,213,0.9,2740295343,56,Back,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502463,24,1,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,25.9,23.1,2021-02-07T14:33:37.326Z,2021-02-07T14:33:40Z,2740295575,140,20.0,2740295573,56,Back,2740295581,213,3.4,2740295579,212,6.4,2740295577,141,20.7,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502495,25,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,21.3,20.6,2021-02-07T14:33:40.381Z,2021-02-07T15:23:12Z,2740295753,212,11.2,2740295755,213,4.0,2740295749,140,14.0,2740295747,56,Back,2740295751,141,8.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502507,26,1,1,2,0,5rurqie3qt1qav9ir5mkqinn,1,13.9,8.2,2021-02-07T14:33:42.765Z,2021-02-07T14:33:44Z,2740295853,140,20.9,2740295851,56,Back,2740295855,141,43.0,2740295859,213,1.3,2740295857,212,24.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502519,27,1,1,2,1,5rurqie3qt1qav9ir5mkqinn,0,20.9,43,2021-02-07T14:33:44.085Z,2021-02-07T14:33:45Z,2740295921,141,33.0,2740295917,56,Back,2740295919,140,29.9,2740295925,213,5.7,2740295923,212,11.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502529,18,61,1,2,2,36tr17foeaf9ejjmt2txuoy3y,0,72.6,52.5,2021-02-07T14:33:45.454Z,2021-02-07T14:33:45Z,2740295989,56,Center,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502599,28,1,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,28.4,31.3,2021-02-07T14:33:47.629Z,2021-02-07T14:33:51Z,2740296385,140,22.7,2740296383,56,Back,2740296387,141,25.5,2740296391,213,3.7,2740296389,212,7.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502655,30,4,1,2,8,5rurqie3qt1qav9ir5mkqinn,1,32.6,23,2021-02-07T14:33:50.989Z,2021-02-07T14:49:11Z,2740296681,56,Back,2740296683,152,,2740296679,13,,2740296687,285,,2740296703,233,19,2740296685,265,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502643,19,4,1,2,8,36tr17foeaf9ejjmt2txuoy3y,0,67.4,77,2021-02-07T14:33:50.990Z,2021-02-07T14:33:55Z,2740296611,152,,2740296609,56,Center,2740296607,13,,2740296721,286,,2740296613,265,,2740296723,233,30,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502651,29,1,1,2,8,5rurqie3qt1qav9ir5mkqinn,1,23.5,27,2021-02-07T14:33:51.037Z,2021-02-07T14:33:54Z,2740296669,213,5.9,2740296665,141,22.5,2740296661,56,Back,2740296667,212,9.1,2740296663,140,31.7,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502819,31,1,1,2,22,5rurqie3qt1qav9ir5mkqinn,1,34.1,24.1,2021-02-07T14:34:04.885Z,2021-02-07T14:34:06Z,2740297525,5,,2740297535,212,9.8,2740297533,141,22.4,2740297529,56,Back,2740297527,152,,2740297537,213,3.3,2740297531,140,24.8,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502841,32,1,1,2,23,5rurqie3qt1qav9ir5mkqinn,1,28.8,24.7,2021-02-07T14:34:06.526Z,2021-02-07T14:34:08Z,2740297681,213,0.8,2740297683,1,,2740297673,56,Center,2740297679,212,49.3,2740297677,141,78.5,2740297675,140,60.3,2740297671,155,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502907,33,1,1,2,26,5rurqie3qt1qav9ir5mkqinn,1,58.8,78.1,2021-02-07T14:34:08.893Z,2021-02-07T14:34:15Z,2740298053,213,0.5,2740298045,56,Left,2740298049,141,95.7,2740298047,140,79.7,2740298051,212,25.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502921,34,1,1,2,32,5rurqie3qt1qav9ir5mkqinn,0,73.7,75.3,2021-02-07T14:34:15.029Z,2021-02-07T14:34:16Z,2740298129,212,18.1,2740298127,141,61.8,2740298131,213,3.7,2740298125,140,58.8,2740298123,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502929,20,49,1,2,34,36tr17foeaf9ejjmt2txuoy3y,1,41.8,36.9,2021-02-07T14:34:16.854Z,2021-02-07T14:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262502993,21,1,1,2,34,36tr17foeaf9ejjmt2txuoy3y,1,41.8,36.9,2021-02-07T14:34:17.453Z,2021-02-07T14:34:39Z,2740298513,56,Back,2740298525,213,2.4,2740298521,212,10.2,2740298517,140,34.4,2740298519,141,46.6,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262503039,22,1,1,2,38,36tr17foeaf9ejjmt2txuoy3y,1,33.7,44.9,2021-02-07T14:34:21.430Z,2021-02-07T14:34:42Z,2740298741,141,59.7,2740298745,213,2.4,2740298739,140,22.9,2740298737,56,Back,2740298743,212,15.2,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262503081,23,1,1,2,41,36tr17foeaf9ejjmt2txuoy3y,1,22.8,59,2021-02-07T14:34:24.518Z,2021-02-07T14:34:26Z,2740299003,213,5.0,2740299001,212,25.5,2740298999,141,23.1,2740298997,140,29.9,2740298995,56,Back,,,,,,,,,,6fl1ruianufxk3wj1cx8rrphx,A. Dahlkemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262503115,24,1,1,2,44,36tr17foeaf9ejjmt2txuoy3y,1,32.3,23.3,2021-02-07T14:34:26.886Z,2021-02-07T14:34:29Z,2740299215,213,5.6,2740299209,140,48.1,2740299213,212,21.4,2740299207,56,Back,2740299211,141,3.4,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262503147,25,1,1,2,46,36tr17foeaf9ejjmt2txuoy3y,0,48.1,3.4,2021-02-07T14:34:28.933Z,2021-02-07T14:34:31Z,2740299389,213,6.1,2740299381,56,Right,2740299387,212,18.8,2740299385,141,0.0,2740299383,140,65.7,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
