id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2241453927,6,1,1,0,27,5rurqie3qt1qav9ir5mkqinn,1,31.2,47.2,2020-12-06T14:02:06.931Z,2020-12-06T14:02:11Z,2631333331,140,72.1,2631333335,1,,2631333327,155,,2631333339,212,48.4,2631333333,141,79.9,2631333329,56,Left,2631333337,213,0.5,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454027,8,1,1,0,30,5rurqie3qt1qav9ir5mkqinn,0,89.2,86.9,2020-12-06T14:02:10.132Z,2020-12-06T14:04:44Z,2631333859,2,,2631333873,213,4.7,2631333869,140,88.5,2631333875,212,27.6,2631333865,56,Center,2631333871,141,46.3,2631333861,155,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454481,6,12,1,0,31,4s6f6ktui5q36clvqisqr6lvo,1,15.4,47.3,2020-12-06T14:02:11.005Z,2020-12-06T14:04:43Z,2631336129,213,0.1,2631336121,141,50.4,2631336115,140,39.4,2631336135,212,25.3,2631336111,56,Back,,,,,,,,,,9i7w9e580arjgwi09oard5byt,C. Harrison-Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454003,7,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,74,79.9,2020-12-06T14:02:11.331Z,2020-12-06T14:02:14Z,2631333745,140,86.0,2631333747,141,86.6,2631333749,213,0.3,2631333751,212,13.4,2631333743,56,Left,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454187,9,1,1,0,38,5rurqie3qt1qav9ir5mkqinn,1,45.5,51.8,2020-12-06T14:02:18.659Z,2020-12-06T14:02:21Z,2631334657,212,7.1,2631334649,56,Center,2631334653,141,55.5,2631334651,140,51.8,2631334655,213,0.4,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454235,10,1,1,0,41,5rurqie3qt1qav9ir5mkqinn,1,52.7,56.9,2020-12-06T14:02:21.044Z,2020-12-06T14:02:23Z,2631334905,56,Center,2631334913,212,17.4,2631334911,213,4.7,2631334909,141,31.3,2631334907,140,52.3,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454415,11,1,1,0,43,5rurqie3qt1qav9ir5mkqinn,1,52.3,31.3,2020-12-06T14:02:23.268Z,2020-12-06T14:02:31Z,2631335727,56,Right,2631335737,212,25.5,2631335731,140,71.0,2631335733,141,7.4,2631335735,213,5.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454465,12,1,1,0,51,5rurqie3qt1qav9ir5mkqinn,0,91.7,15.2,2020-12-06T14:02:31.107Z,2020-12-06T14:04:30Z,2631336001,155,,2631336007,141,51.0,2631336005,140,93.7,2631336003,56,Center,2631336011,212,24.4,2631336009,213,1.5,2631335999,2,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454525,7,12,1,0,54,4s6f6ktui5q36clvqisqr6lvo,1,7.9,49,2020-12-06T14:02:33.968Z,2020-12-06T14:02:36Z,2631336369,213,4.9,2631336407,15,,2631336363,56,Back,2631336371,212,12.5,2631336365,140,10.1,2631336367,141,30.9,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454721,13,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,92.9,81.5,2020-12-06T14:02:36.243Z,2020-12-06T18:57:08Z,2631337383,140,82.9,2631337387,213,4.0,2631337385,141,64.9,2631351229,210,,2631337381,56,Center,2631337389,212,15.4,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454749,14,13,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,80.4,62,2020-12-06T14:02:36.404Z,2020-12-06T14:04:31Z,2631337557,56,Center,2631339197,230,98.2,2631339187,55,13,2631338167,20,,2631339199,231,50.9,2631339195,215,,2631337555,22,,2631339183,74,,23kah59nbx1m7ro3imaaevoph,J. Roord,,2631339193,103,61.1,2631337553,18,2631339185,29,2631339191,102,55.3,,,,,,,,,,,,,,,,,,,,
2241454551,8,5,1,0,56,4s6f6ktui5q36clvqisqr6lvo,1,-0.8,45.3,2020-12-06T14:02:36.444Z,2020-12-06T14:04:03Z,2631347521,233,15,2631336477,346,,2631336473,56,Back,,,,,,,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241454763,15,5,1,0,56,5rurqie3qt1qav9ir5mkqinn,0,100.8,54.7,2020-12-06T14:02:36.444Z,2020-12-06T14:29:30Z,2631347595,233,8,2631337631,346,,2631337629,56,Center,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241455543,9,1,1,1,31,4s6f6ktui5q36clvqisqr6lvo,0,5.3,61.4,2020-12-06T14:03:11.163Z,2020-12-06T14:03:17Z,2631341387,213,0.1,2631341391,74,,2631341383,141,70.3,2631341377,124,,2631341381,140,77.8,2631341385,1,,2631341389,212,76.4,2631341379,56,Center,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241455637,16,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,24.4,32.4,2020-12-06T14:03:18.514Z,2020-12-06T14:03:20Z,2631341871,141,44.3,2631341875,212,16.3,2631341867,56,Back,2631341873,213,2.6,2631341869,140,10.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241455723,17,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,0,10.3,44.8,2020-12-06T14:03:20.452Z,2020-12-06T14:03:23Z,2631342313,140,35.4,2631342321,1,,2631342307,157,,2631342317,141,74.4,2631342327,212,33.2,2631342325,213,0.7,2631342309,56,Back,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241455811,18,49,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,29.1,85.9,2020-12-06T14:03:26.418Z,2020-12-06T14:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456039,19,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,0,54.5,85.1,2020-12-06T14:03:29.618Z,2020-12-06T15:04:52Z,2631343961,141,81.2,2631343963,213,6.1,2631343965,212,19.7,2631343955,56,Left,2631343957,140,73.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456081,10,61,1,1,56,4s6f6ktui5q36clvqisqr6lvo,1,4.8,28.2,2020-12-06T14:03:36.017Z,2020-12-06T15:04:46Z,2631344165,56,Back,,,,,,,,,,,,,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456133,11,6,1,1,57,4s6f6ktui5q36clvqisqr6lvo,0,3.7,30.8,2020-12-06T14:03:36.979Z,2020-12-06T14:29:36Z,2631344417,56,Back,2631344551,233,21,2631344419,73,,,,,,,,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456139,21,6,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,96.3,69.2,2020-12-06T14:03:36.979Z,2020-12-06T14:03:39Z,2631344443,56,Center,2631344457,233,11,2631344445,73,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456067,20,1,1,1,57,5rurqie3qt1qav9ir5mkqinn,1,99.7,99.3,2020-12-06T14:03:37.252Z,2020-12-06T15:29:10Z,2631344081,56,Center,2631344083,140,97.3,2631344077,2,,2631344089,212,22.9,2631344085,141,65.8,2631890223,223,,2631344079,155,,2631344087,213,4.6,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,2631724757,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456883,22,1,1,2,23,5rurqie3qt1qav9ir5mkqinn,1,99.5,99.5,2020-12-06T14:04:03.028Z,2020-12-06T14:04:08Z,2631348151,141,81.8,2631348145,3,,2631348155,212,26.5,2631348147,56,Left,2631348153,213,3.6,2631348149,140,77.0,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456913,23,1,1,2,28,5rurqie3qt1qav9ir5mkqinn,0,75.7,78.1,2020-12-06T14:04:08.115Z,2020-12-06T14:04:09Z,2631348345,213,5.5,2631348335,141,38.3,2631348321,56,Center,2631348315,155,,2631348311,2,,2631348339,1,,2631348347,212,38.0,2631348329,140,100.0,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456895,12,5,1,2,28,4s6f6ktui5q36clvqisqr6lvo,1,-0.8,62.8,2020-12-06T14:04:08.667Z,2020-12-06T14:04:11Z,2631348233,346,,2631348569,233,24,2631348231,56,Back,,,,,,,,,,,,,,,,7im4tbityqzp0jc19ds4s2f2t,H. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241456927,24,5,1,2,28,5rurqie3qt1qav9ir5mkqinn,0,100.8,37.2,2020-12-06T14:04:08.667Z,2020-12-06T14:29:30Z,2631348403,346,,2631348487,233,12,2631348401,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241457911,13,1,1,3,6,4s6f6ktui5q36clvqisqr6lvo,0,4.6,60.8,2020-12-06T14:04:45.979Z,2020-12-06T14:04:47Z,2631353263,124,,2631353267,140,61.5,2631353277,74,,2631353273,213,0.3,2631353269,141,88.7,2631353265,56,Left,2631353271,1,,2631353275,212,62.7,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241457975,25,1,1,3,9,5rurqie3qt1qav9ir5mkqinn,1,43.4,29.7,2020-12-06T14:04:49.170Z,2020-12-06T14:04:50Z,2631353591,140,54.5,2631353589,56,Center,2631353597,212,12.8,2631353595,213,5.9,2631353593,141,21.9,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458023,26,1,1,3,10,5rurqie3qt1qav9ir5mkqinn,1,54.5,21.9,2020-12-06T14:04:50.434Z,2020-12-06T14:04:52Z,2631353867,56,Back,2631353873,213,3.8,2631353871,141,12.9,2631353875,212,9.9,2631353869,140,47.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458035,27,49,1,3,12,5rurqie3qt1qav9ir5mkqinn,1,46.9,10.6,2020-12-06T14:04:52.578Z,2020-12-06T14:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458133,28,1,1,3,13,5rurqie3qt1qav9ir5mkqinn,1,46.9,10.6,2020-12-06T14:04:52.866Z,2020-12-06T14:04:56Z,2631354365,140,61.1,2631354363,56,Right,2631354371,212,15.0,2631354369,213,6.2,2631354367,141,8.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458187,29,1,1,3,16,5rurqie3qt1qav9ir5mkqinn,0,78.8,10.9,2020-12-06T14:04:55.971Z,2020-12-06T14:04:57Z,2631354583,56,Center,2631354585,140,98.0,2631354589,213,0.8,2631354591,212,29.9,2631354587,141,43.3,2631354581,155,,2631354579,2,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458169,14,52,1,3,17,4s6f6ktui5q36clvqisqr6lvo,1,1.3,57,2020-12-06T14:04:57.165Z,2020-12-06T14:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458809,15,1,1,3,39,4s6f6ktui5q36clvqisqr6lvo,0,15.2,43.1,2020-12-06T14:05:19.302Z,2020-12-06T14:05:24Z,2631357841,199,,2631357851,213,6.3,2631357849,1,,2631357853,212,80.0,2631357843,56,Center,2631357845,140,91.4,2631357847,141,41.5,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458833,30,52,1,3,46,5rurqie3qt1qav9ir5mkqinn,1,10.5,63.1,2020-12-06T14:05:25.809Z,2020-12-06T14:05:25Z,,,,,,,,,,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241458991,31,1,1,3,47,5rurqie3qt1qav9ir5mkqinn,1,11.8,64.3,2020-12-06T14:05:27.250Z,2020-12-06T14:05:32Z,2631358763,213,0.9,2631358755,123,,2631358757,56,Back,2631358761,141,89.7,2631358759,140,25.5,2631358765,212,22.5,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459085,32,1,1,3,52,5rurqie3qt1qav9ir5mkqinn,1,26.1,91.4,2020-12-06T14:05:32.258Z,2020-12-06T14:05:36Z,2631359245,212,13.4,2631359241,141,72.7,2631359243,213,4.4,2631359237,56,Back,2631359239,140,22.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459197,33,1,1,3,56,5rurqie3qt1qav9ir5mkqinn,1,23.5,70,2020-12-06T14:05:35.858Z,2020-12-06T14:05:40Z,2631359871,212,25.7,2631359865,140,30.9,2631359869,213,5.0,2631359859,56,Back,2631359867,141,33.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459277,34,1,1,4,0,5rurqie3qt1qav9ir5mkqinn,1,41.2,30.3,2020-12-06T14:05:40.113Z,2020-12-06T14:05:44Z,2631360311,212,23.9,2631360297,56,Right,2631360301,140,60.0,2631360305,141,10.4,2631360309,213,5.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459387,35,1,1,4,4,5rurqie3qt1qav9ir5mkqinn,1,63.4,8.5,2020-12-06T14:05:44.129Z,2020-12-06T14:05:49Z,2631360879,213,0.0,2631360873,56,Right,2631360881,212,25.2,2631360877,141,8.9,2631360875,140,87.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459395,36,61,1,4,5,5rurqie3qt1qav9ir5mkqinn,0,95.6,8.5,2020-12-06T14:05:45.090Z,2020-12-06T14:05:54Z,2631360925,56,Right,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459319,16,5,1,4,6,4s6f6ktui5q36clvqisqr6lvo,1,-1.2,93.9,2020-12-06T14:05:46.683Z,2020-12-06T14:05:51Z,2631361317,233,37,2631360561,346,,2631360559,56,Back,,,,,,,,,,,,,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459453,37,5,1,4,6,5rurqie3qt1qav9ir5mkqinn,0,101.2,6.1,2020-12-06T14:05:46.683Z,2020-12-06T14:29:30Z,2631361241,56,Right,2631361393,233,16,2631361243,346,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459879,17,1,1,4,24,4s6f6ktui5q36clvqisqr6lvo,1,4.9,50.1,2020-12-06T14:06:04.516Z,2020-12-06T14:06:08Z,2631363549,237,,2631363539,140,6.9,2631363537,56,Back,2631363545,212,9.9,2631363541,141,35.8,2631363535,124,,2631363543,213,4.9,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459901,18,1,1,4,28,4s6f6ktui5q36clvqisqr6lvo,0,14.4,24.6,2020-12-06T14:06:08.613Z,2020-12-06T14:06:09Z,2631363659,141,19.1,2631363661,213,6.2,2631363657,140,44.1,2631363663,212,31.4,2631363655,56,Back,,,,,,,,,,9bluldps4u93urd4x9p0xk4id,G. Brougham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241459935,38,49,1,4,31,5rurqie3qt1qav9ir5mkqinn,1,63.3,75.4,2020-12-06T14:06:11.075Z,2020-12-06T14:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241460057,39,1,1,4,32,5rurqie3qt1qav9ir5mkqinn,1,66.1,71.4,2020-12-06T14:06:12.210Z,2020-12-06T14:06:15Z,2631364511,212,9.2,2631364509,213,4.5,2631364505,140,64.4,2631364503,56,Center,2631364507,141,58.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241460107,40,1,1,4,35,5rurqie3qt1qav9ir5mkqinn,1,65,57.8,2020-12-06T14:06:15.521Z,2020-12-06T14:06:18Z,2631364763,141,45.4,2631364759,56,Center,2631364761,140,53.4,2631364767,212,14.8,2631364765,213,3.7,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241460215,41,1,1,4,38,5rurqie3qt1qav9ir5mkqinn,1,53.4,45.4,2020-12-06T14:06:18.417Z,2020-12-06T14:06:23Z,2631365385,56,Right,2631365391,213,4.9,2631365393,212,18.2,2631365389,141,19.2,2631365387,140,57.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241460305,42,1,1,4,43,5rurqie3qt1qav9ir5mkqinn,1,57.8,18,2020-12-06T14:06:23.201Z,2020-12-06T14:06:26Z,2631365901,212,7.7,2631365893,56,Center,2631365897,141,29.2,2631365899,213,1.7,2631365895,140,56.9,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
