id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2233350815,136,1,1,14,7,5rurqie3qt1qav9ir5mkqinn,1,36.5,76.5,2020-11-15T14:46:34.135Z,2020-11-15T14:46:36Z,2588864171,213,0.9,2588864165,56,Back,2588864169,141,95.0,2588864167,140,46.7,2588864173,212,16.5,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350833,137,1,1,14,9,5rurqie3qt1qav9ir5mkqinn,1,46.8,94.8,2020-11-15T14:46:36.055Z,2020-11-15T14:46:40Z,2588864279,212,20.2,2588864275,141,86.3,2588864273,140,65.2,2588864277,213,6.0,2588864271,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350857,138,1,1,14,14,5rurqie3qt1qav9ir5mkqinn,1,68.6,84.5,2020-11-15T14:46:40.222Z,2020-11-15T14:46:45Z,2588864389,140,78.2,2588864393,213,0.6,2588864391,141,93.9,2588864395,212,11.9,2588864387,56,Left,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350861,139,1,1,14,18,5rurqie3qt1qav9ir5mkqinn,0,93.3,89,2020-11-15T14:46:45.094Z,2020-11-15T14:46:48Z,2588864483,286,,2588864479,233,152,2588864405,155,,2588864411,141,84.9,2588864403,2,,2588864413,213,5.1,2588864477,236,,2588864407,56,Left,ddagc0khq0zh1ywynyci8nzrp,C. Foord,2588864409,140,94.3,2588864415,212,3.0,,,,,,,,,,,,,,,,,,,,,,
2233350869,152,12,1,14,18,spi3g782q7m4evjxn1sv6cfa,1,5.8,8,2020-11-15T14:46:45.194Z,2020-11-15T14:46:48Z,2588864509,233,139,2588864471,141,8.0,2588864469,140,5.8,2588864465,185,,2588864473,213,1.6,2588864467,56,Back,2588864475,212,0,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350879,153,49,1,14,20,spi3g782q7m4evjxn1sv6cfa,1,5.8,8,2020-11-15T14:46:46.252Z,2020-11-15T14:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350889,154,61,1,14,21,spi3g782q7m4evjxn1sv6cfa,0,6,8.3,2020-11-15T14:46:47.924Z,2020-11-15T14:46:55Z,2588864553,56,Back,,,,,,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350897,140,49,1,14,23,5rurqie3qt1qav9ir5mkqinn,1,94,94.4,2020-11-15T14:46:49.871Z,2020-11-15T14:46:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350915,141,1,1,14,25,5rurqie3qt1qav9ir5mkqinn,1,90.8,96.8,2020-11-15T14:46:51.302Z,2020-11-15T14:46:53Z,2588864685,141,85.5,2588864683,140,69.3,2588864689,212,23.8,2588864687,213,3.5,2588864681,56,Left,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350945,142,1,1,14,27,5rurqie3qt1qav9ir5mkqinn,1,71.6,88.1,2020-11-15T14:46:53.319Z,2020-11-15T15:25:19Z,2588864871,140,82.1,2588864875,213,0.4,2588864869,56,Left,2588864877,212,12.1,2588864873,141,95.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350951,143,1,1,14,30,5rurqie3qt1qav9ir5mkqinn,1,82,95,2020-11-15T14:46:56.494Z,2020-11-15T15:25:36Z,2588864911,141,91.4,2588864913,213,5.2,2588864907,56,Left,2588864909,140,83.3,2588864915,212,2.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233360927,471,61,1,14,31,5rurqie3qt1qav9ir5mkqinn,0,78.6,86.3,2020-11-15T14:46:57.209Z,2020-11-15T15:25:41Z,2588918639,56,Left,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350961,155,1,1,14,32,spi3g782q7m4evjxn1sv6cfa,1,21.2,10.6,2020-11-15T14:46:58.587Z,2020-11-15T14:47:11Z,2588864973,141,26.7,2588864977,212,11.0,2588864975,213,1.4,2588864969,56,Back,2588864971,140,22.6,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350967,156,49,1,14,36,spi3g782q7m4evjxn1sv6cfa,1,22.6,26.7,2020-11-15T14:47:02.796Z,2020-11-15T14:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233350997,157,1,1,14,37,spi3g782q7m4evjxn1sv6cfa,1,22.6,26.7,2020-11-15T14:47:03.708Z,2020-11-15T14:47:06Z,2588865161,212,19.2,2588865157,141,5.3,2588865153,56,Back,2588865155,140,34.6,2588865159,213,5.4,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351001,158,61,1,14,39,spi3g782q7m4evjxn1sv6cfa,0,34.6,5.3,2020-11-15T14:47:05.619Z,2020-11-15T15:32:27Z,2588865177,56,Back,,,,,,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351033,144,5,1,14,40,5rurqie3qt1qav9ir5mkqinn,1,64.4,101.5,2020-11-15T14:47:06.575Z,2020-11-15T14:47:13Z,2588865345,233,159,2588865343,347,,2588865341,56,Left,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351007,159,5,1,14,40,spi3g782q7m4evjxn1sv6cfa,0,35.6,-1.5,2020-11-15T14:47:06.575Z,2020-11-15T14:47:22Z,2588865349,233,144,2588865195,347,,2588865193,56,Back,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351047,145,1,1,14,46,5rurqie3qt1qav9ir5mkqinn,1,60.6,100,2020-11-15T14:47:12.750Z,2020-11-15T14:47:16Z,2588865431,212,35.8,2588865423,140,26.7,2588865429,213,3.2,2588865425,141,96.6,2588865419,107,,2588865421,56,Back,2588865427,1,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351081,146,1,1,14,50,5rurqie3qt1qav9ir5mkqinn,1,26.5,92.3,2020-11-15T14:47:16.446Z,2020-11-15T14:47:21Z,2588865633,213,4.6,2588865631,141,65.3,2588865629,140,25.3,2588865635,212,18.4,2588865627,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351093,147,1,1,14,55,5rurqie3qt1qav9ir5mkqinn,1,33.6,42.7,2020-11-15T14:47:21.638Z,2020-11-15T14:47:25Z,2588865711,213,4.8,2588865709,141,6.1,2588865713,212,25.0,2588865705,56,Back,2588865707,140,35.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351119,148,1,1,14,58,5rurqie3qt1qav9ir5mkqinn,1,35.5,7.4,2020-11-15T14:47:25.022Z,2020-11-15T14:47:29Z,2588865833,213,6.2,2588865835,212,25.9,2588865831,141,3.2,2588865829,140,60.0,2588865827,56,Right,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351123,149,50,1,15,0,5rurqie3qt1qav9ir5mkqinn,1,58.1,3,2020-11-15T14:47:27.003Z,2020-11-15T14:47:29Z,2588865859,286,,2588865861,233,160,2588865857,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351113,160,7,1,15,0,spi3g782q7m4evjxn1sv6cfa,1,41.9,97,2020-11-15T14:47:27.004Z,2020-11-15T14:47:30Z,2588865881,233,149,2588865809,56,Back,2588865811,285,,2588865807,167,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351179,150,5,1,15,1,5rurqie3qt1qav9ir5mkqinn,1,58.2,-1.4,2020-11-15T14:47:27.707Z,2020-11-15T15:29:11Z,2588866155,233,161,2588866143,347,,2588866141,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351115,161,5,1,15,1,spi3g782q7m4evjxn1sv6cfa,0,41.8,101.4,2020-11-15T14:47:27.707Z,2020-11-15T14:47:42Z,2588865813,56,Back,2588865815,347,,2588866171,233,150,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351197,151,1,1,15,15,5rurqie3qt1qav9ir5mkqinn,1,60.7,0,2020-11-15T14:47:41.902Z,2020-11-15T14:47:45Z,2588866217,140,83.5,2588866225,212,25.7,2588866223,213,0.4,2588866221,1,,2588866215,56,Right,2588866213,107,,2588866219,141,12.5,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351203,152,44,1,15,16,5rurqie3qt1qav9ir5mkqinn,1,71.4,4,2020-11-15T14:47:42.578Z,2020-11-15T16:35:38Z,2588866251,233,162,2588866243,56,Right,2588866245,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351191,162,44,1,15,16,spi3g782q7m4evjxn1sv6cfa,0,28.6,96,2020-11-15T14:47:42.579Z,2020-11-15T16:35:39Z,2588866207,285,,2588866205,56,Back,2588866269,233,152,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351209,153,1,1,15,17,5rurqie3qt1qav9ir5mkqinn,0,71.6,2,2020-11-15T14:47:43.494Z,2020-11-15T16:35:36Z,2588866287,56,Right,2588866285,168,,2588866293,213,0.5,2588866295,212,11.9,2588866289,140,81.3,2588866291,141,11.0,2588866283,3,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351207,163,1,1,15,18,spi3g782q7m4evjxn1sv6cfa,0,24.3,90.3,2020-11-15T14:47:44.747Z,2020-11-15T14:47:47Z,2588866277,141,92.3,2588866271,3,,2588866273,56,Back,2588866275,140,33.5,2588866281,212,9.8,2588866279,213,0.1,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351225,154,1,1,15,21,5rurqie3qt1qav9ir5mkqinn,1,67.8,8.8,2020-11-15T14:47:47.470Z,2020-11-15T14:47:49Z,2588866389,56,Right,2588866397,212,9.3,2588866387,3,,2588866391,140,76.5,2588866395,213,0.2,2588866393,141,11.2,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351235,155,1,1,15,23,5rurqie3qt1qav9ir5mkqinn,0,72.3,12.4,2020-11-15T14:47:49.279Z,2020-11-15T14:47:51Z,2588866435,56,Right,2588866441,213,0.1,2588866439,141,14.5,2588866443,212,22.3,2588866437,140,93.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351231,164,49,1,15,24,spi3g782q7m4evjxn1sv6cfa,1,11.8,82.9,2020-11-15T14:47:50.459Z,2020-11-15T14:47:50Z,,,,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351243,165,1,1,15,25,spi3g782q7m4evjxn1sv6cfa,0,9.7,88.4,2020-11-15T14:47:51.709Z,2020-11-15T14:47:53Z,2588866497,213,0.2,2588866495,1,,2588866489,56,Back,2588866491,140,30.3,2588866487,157,,2588866499,212,21.9,2588866493,141,93.5,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351257,156,49,1,15,27,5rurqie3qt1qav9ir5mkqinn,1,80.2,7.7,2020-11-15T14:47:53.615Z,2020-11-15T14:47:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351261,157,50,1,15,27,5rurqie3qt1qav9ir5mkqinn,1,75,7.1,2020-11-15T14:47:53.786Z,2020-11-15T14:47:55Z,2588866569,233,166,2588866555,286,,2588866553,56,Right,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351263,166,7,1,15,27,spi3g782q7m4evjxn1sv6cfa,0,25,92.9,2020-11-15T14:47:53.787Z,2020-11-15T14:48:53Z,2588866563,233,157,2588866557,56,Back,2588866559,285,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351273,158,3,1,15,29,5rurqie3qt1qav9ir5mkqinn,1,77,5.5,2020-11-15T14:47:55.447Z,2020-11-15T14:49:09Z,2588866615,56,Right,2588866617,286,,2588866675,233,167,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351279,167,45,1,15,29,spi3g782q7m4evjxn1sv6cfa,0,23,94.5,2020-11-15T14:47:55.447Z,2020-11-15T14:49:10Z,2588866643,56,Back,2588866645,285,,2588868389,233,158,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351281,159,1,1,15,32,5rurqie3qt1qav9ir5mkqinn,0,81.3,3.2,2020-11-15T14:47:58.302Z,2020-11-15T14:47:58Z,2588866655,141,10.3,2588866653,140,90.5,2588866659,212,10.8,2588866651,56,Right,2588866657,213,0.5,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351289,168,49,1,15,33,spi3g782q7m4evjxn1sv6cfa,1,24,93.2,2020-11-15T14:47:59.404Z,2020-11-15T14:47:59Z,,,,,,,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351291,169,1,1,15,33,spi3g782q7m4evjxn1sv6cfa,1,24,93.2,2020-11-15T14:47:59.579Z,2020-11-15T14:48:00Z,2588866689,213,6.2,2588866687,141,91.8,2588866683,56,Back,2588866691,212,10.3,2588866685,140,33.8,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351307,170,1,1,15,33,spi3g782q7m4evjxn1sv6cfa,1,33.8,91.8,2020-11-15T14:48:00.139Z,2020-11-15T14:48:06Z,2588866785,212,4.0,2588866779,140,31.1,2588866783,213,2.4,2588866777,56,Back,2588866781,141,95.9,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351315,171,1,1,15,37,spi3g782q7m4evjxn1sv6cfa,0,31.1,95.9,2020-11-15T14:48:03.837Z,2020-11-15T14:48:08Z,2588866817,56,Back,2588866829,212,2.5,2588866845,236,,2588866825,141,96.0,2588866851,286,,2588866821,140,33.5,2588866827,213,0.0,2588866847,233,160,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351301,160,74,1,15,37,5rurqie3qt1qav9ir5mkqinn,1,72.7,6.1,2020-11-15T14:48:03.838Z,2020-11-15T14:48:07Z,2588866735,56,Right,2588866737,285,,2588866873,233,171,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351321,161,5,1,15,39,5rurqie3qt1qav9ir5mkqinn,0,62.9,-1.4,2020-11-15T14:48:05.551Z,2020-11-15T14:48:11Z,2588866877,347,,2588866997,233,172,2588866875,56,Right,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351339,172,5,1,15,39,spi3g782q7m4evjxn1sv6cfa,1,37.1,101.4,2020-11-15T14:48:05.551Z,2020-11-15T15:29:11Z,2588866987,233,161,2588866939,56,Back,2588866941,347,,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351425,173,1,1,15,54,spi3g782q7m4evjxn1sv6cfa,1,31.7,100,2020-11-15T14:48:20.364Z,2020-11-15T14:48:22Z,2588867347,212,12.0,2588867339,56,Back,2588867345,213,5.9,2588867341,140,42.3,2588867337,107,,2588867343,141,95.0,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351437,174,1,1,15,56,spi3g782q7m4evjxn1sv6cfa,1,42.3,95,2020-11-15T14:48:22.555Z,2020-11-15T14:48:24Z,2588867403,212,6.2,2588867399,141,97.4,2588867395,56,Back,2588867401,213,2.9,2588867397,140,36.6,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351443,175,1,1,15,57,spi3g782q7m4evjxn1sv6cfa,1,36.6,97.4,2020-11-15T14:48:24.091Z,2020-11-15T14:48:24Z,2588867421,56,Left,2588867425,141,91.8,2588867427,213,6.1,2588867429,212,17.8,2588867423,140,53.2,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351445,176,1,1,15,58,spi3g782q7m4evjxn1sv6cfa,1,53.2,91.8,2020-11-15T14:48:24.859Z,2020-11-15T14:48:27Z,2588867443,212,17.8,2588867435,56,Center,2588867441,213,4.8,2588867439,141,65.7,2588867437,140,54.1,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351447,177,1,1,16,0,spi3g782q7m4evjxn1sv6cfa,1,53.9,56.6,2020-11-15T14:48:26.987Z,2020-11-15T14:48:29Z,2588867455,212,23.0,2588867451,141,22.8,2588867453,213,4.7,2588867447,56,Center,2588867449,140,54.1,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351469,178,1,1,16,2,spi3g782q7m4evjxn1sv6cfa,1,54.1,22.8,2020-11-15T14:48:29.083Z,2020-11-15T14:48:33Z,2588867575,212,15.2,2588867573,213,0.3,2588867571,141,30.4,2588867569,140,67.7,2588867567,56,Center,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351473,179,4,1,16,6,spi3g782q7m4evjxn1sv6cfa,1,67.2,35.5,2020-11-15T14:48:32.619Z,2020-11-15T14:48:40Z,2588867605,265,,2588867665,233,162,2588867607,286,,2588867599,13,,2588867603,152,,2588867601,56,Center,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351479,162,4,1,16,6,5rurqie3qt1qav9ir5mkqinn,0,32.8,64.5,2020-11-15T14:48:32.620Z,2020-11-15T14:48:35Z,2588867643,285,,2588867639,152,,2588867681,233,179,2588867641,265,,2588867637,56,Back,2588867635,13,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351659,180,1,1,16,53,spi3g782q7m4evjxn1sv6cfa,1,70.1,41.7,2020-11-15T14:49:19.322Z,2020-11-15T15:32:18Z,2588868595,212,0.9,2588868593,213,5.1,2588868591,141,40.4,2588873111,278,,2588868589,140,70.4,2588868583,5,,2588868585,152,,2588868587,56,Center,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,2588870757,210,,,,,,,,,,,,,1,,,,,,,,,,,,,
2233351663,181,15,1,16,54,spi3g782q7m4evjxn1sv6cfa,1,69.5,38.2,2020-11-15T14:49:21.115Z,2020-11-15T15:32:18Z,2588868609,56,Center,2588870409,82,,2588870777,102,48.8,2588870411,233,163,2588870781,103,19,2588925931,26,,2588868605,18,,2588870789,146,78.5,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,2588870405,20,,2588870763,78,,2588870771,55,180,2588870791,147,2588870767,29,,,41.3,,,,,,,,,,,,
2233351673,163,10,1,16,55,5rurqie3qt1qav9ir5mkqinn,1,22.4,65.9,2020-11-15T14:49:21.215Z,2020-11-15T14:50:35Z,2588870415,233,181,2588868657,94,,2588869859,239,,2588868659,56,Back,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351695,182,1,1,17,0,spi3g782q7m4evjxn1sv6cfa,1,72,63.7,2020-11-15T14:49:26.507Z,2020-11-15T14:50:28Z,2588868765,56,Center,2588868773,212,8.7,2588868769,141,75.9,2588868767,140,74.6,2588868771,213,1.3,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351697,183,1,1,17,4,spi3g782q7m4evjxn1sv6cfa,1,74.1,74.8,2020-11-15T14:49:31.082Z,2020-11-15T14:50:07Z,2588868789,141,50.1,2588868795,212,34.6,2588868793,213,3.6,2588868785,56,Back,2588868791,1,,2588868787,140,45.3,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351701,184,1,1,17,5,spi3g782q7m4evjxn1sv6cfa,1,45.3,50.1,2020-11-15T14:49:32.042Z,2020-11-15T14:49:33Z,2588868813,140,55.7,2588868811,56,Center,2588868815,141,27.3,2588868819,212,19.0,2588868817,213,5.3,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351715,185,1,1,17,6,spi3g782q7m4evjxn1sv6cfa,1,55.7,27.3,2020-11-15T14:49:33.098Z,2020-11-15T14:49:36Z,2588868903,213,2.0,2588868905,212,29.7,2588868901,141,67.5,2588868897,56,Back,2588868899,140,44.6,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351719,186,1,1,17,10,spi3g782q7m4evjxn1sv6cfa,0,44.6,67.5,2020-11-15T14:49:36.812Z,2020-11-15T14:49:38Z,2588868941,1,,2588868939,141,86.8,2588868933,155,,2588868937,140,73.6,2588868943,213,0.4,2588868945,212,33.2,2588868935,56,Left,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351727,164,1,1,17,12,5rurqie3qt1qav9ir5mkqinn,0,23.7,13.1,2020-11-15T14:49:38.725Z,2020-11-15T14:49:39Z,2588868999,212,20.8,2588868993,140,43.3,2588868995,141,17.0,2588868997,213,0.1,2588868991,56,Back,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351749,187,1,1,17,18,spi3g782q7m4evjxn1sv6cfa,1,45.3,69.9,2020-11-15T14:49:44.443Z,2020-11-15T14:49:45Z,2588869117,140,31.5,2588869115,56,Back,2588869123,212,14.7,2588869119,141,73.3,2588869121,213,3.0,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351755,188,1,1,17,19,spi3g782q7m4evjxn1sv6cfa,1,31.5,73.3,2020-11-15T14:49:45.594Z,2020-11-15T14:49:48Z,2588869183,141,60.3,2588869185,213,3.6,2588869181,140,14.4,2588869191,212,20.0,2588869179,56,Back,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351769,189,1,1,17,22,spi3g782q7m4evjxn1sv6cfa,0,14.5,60.3,2020-11-15T14:49:48.491Z,2020-11-15T14:49:52Z,2588869285,213,6.3,2588869279,140,67.2,2588869275,157,,2588869283,1,,2588869287,212,55.3,2588869277,56,Center,2588869281,141,59.6,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351779,165,44,1,17,25,5rurqie3qt1qav9ir5mkqinn,1,31.9,38.8,2020-11-15T14:49:51.593Z,2020-11-15T14:49:52Z,2588869327,285,,2588869345,233,190,2588869323,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233351773,190,44,1,17,25,spi3g782q7m4evjxn1sv6cfa,0,68.1,61.2,2020-11-15T14:49:51.594Z,2020-11-15T14:49:53Z,2588869303,56,Center,2588869305,286,,2588869367,233,165,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
