id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2263454685,6,6,1,0,12,spi3g782q7m4evjxn1sv6cfa,1,100,74.1,2021-02-10T19:03:07.265Z,2021-02-10T20:03:52Z,2745318741,73,,2745318739,56,Center,2745318777,233,4,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263454929,7,1,1,0,37,spi3g782q7m4evjxn1sv6cfa,0,99.7,99.7,2021-02-10T19:03:32.272Z,2021-02-10T19:06:14Z,2745320113,140,100.0,2745320107,155,,2745320121,1,,2745320195,189,,2745320115,141,15.7,2745320105,6,,2745320109,223,,2745320111,56,Right,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,2745320117,212,57.1,2745320119,213,4.7,2745320103,2,,,,,,,,,,,,,,,,,,,,,,
2263454921,5,5,1,0,53,5rurqie3qt1qav9ir5mkqinn,1,-0.9,82.6,2021-02-10T19:03:47.921Z,2021-02-10T19:03:49Z,2745320151,233,8,2745320067,346,,2745320065,56,Back,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263454933,8,5,1,0,53,spi3g782q7m4evjxn1sv6cfa,0,100.9,17.4,2021-02-10T19:03:47.921Z,2021-02-10T20:06:37Z,2745320331,233,5,2745320329,189,,2745320133,346,,2745320131,56,Right,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455097,6,1,1,1,11,5rurqie3qt1qav9ir5mkqinn,0,4.6,60,2021-02-10T19:04:06.130Z,2021-02-10T19:06:04Z,2745320925,74,,2745320919,212,27.9,2745320909,56,Back,2745320911,140,20.8,2745321037,189,,2745320905,124,,2745320907,155,,2745320915,141,92.5,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,2745320921,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455101,9,49,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,84.6,16.2,2021-02-10T19:04:07.040Z,2021-02-10T19:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455145,10,1,1,1,14,spi3g782q7m4evjxn1sv6cfa,0,86,17,2021-02-10T19:04:08.656Z,2021-02-10T19:04:18Z,2745321173,155,,2745321181,141,80.0,2745321177,56,Left,2745321517,189,,2745321185,213,1.3,2745321175,196,,2745321187,1,,2745321183,212,44.6,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,2745321179,140,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455163,7,12,1,1,18,5rurqie3qt1qav9ir5mkqinn,1,5,28.2,2021-02-10T19:04:13.106Z,2021-02-10T19:05:52Z,2745321245,56,Back,2745321253,213,5.2,2745321247,140,15.1,2745321251,212,22.8,2745325259,189,,2745321271,167,,2745321249,141,0.0,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455167,8,5,1,1,19,5rurqie3qt1qav9ir5mkqinn,0,17.3,-1.1,2021-02-10T19:04:14.148Z,2021-02-10T19:05:54Z,2745321535,233,11,2745325377,189,,2745321269,347,,2745321267,56,Back,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455219,11,5,1,1,19,spi3g782q7m4evjxn1sv6cfa,1,82.7,101.1,2021-02-10T19:04:14.148Z,2021-02-10T20:06:38Z,2745321511,347,,2745321509,56,Left,2745321519,233,8,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455381,12,1,1,1,41,spi3g782q7m4evjxn1sv6cfa,0,78.5,100,2021-02-10T19:04:35.648Z,2021-02-10T21:24:01Z,2745322429,212,4.6,2745322427,141,95.9,2745322419,107,,2745322423,56,Left,2745322431,213,5.3,2745322425,140,81.1,2745684843,189,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455393,9,5,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,17.2,-1.5,2021-02-10T19:04:36.145Z,2021-02-10T19:05:57Z,2745322495,56,Back,2745325567,189,,2745322535,233,13,2745322497,347,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455401,13,5,1,1,41,spi3g782q7m4evjxn1sv6cfa,0,82.8,101.5,2021-02-10T19:04:36.145Z,2021-02-10T20:06:38Z,2745322527,347,,2745322525,56,Left,2745322543,233,9,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455413,10,1,1,1,43,5rurqie3qt1qav9ir5mkqinn,0,17.8,0,2021-02-10T19:04:38.290Z,2021-02-10T19:05:58Z,2745322619,212,18.6,2745322613,56,Back,2745322611,107,,2745325665,343,3,2745322615,140,35.2,2745322621,213,0.2,2745322617,141,3.6,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455515,11,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,9.2,7.2,2021-02-10T19:04:48.290Z,2021-02-10T19:04:51Z,2745323245,140,29.2,2745323243,56,Back,2745323249,141,4.0,2745323251,212,21.1,2745323253,213,6.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455519,12,50,1,1,56,5rurqie3qt1qav9ir5mkqinn,1,22.9,4.4,2021-02-10T19:04:51.231Z,2021-02-10T19:04:54Z,2745323349,233,14,2745323275,285,,2745323273,56,Back,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455531,14,7,1,1,56,spi3g782q7m4evjxn1sv6cfa,1,77.1,95.6,2021-02-10T19:04:51.232Z,2021-02-10T19:04:54Z,2745323331,233,12,2745323327,56,Left,2745323329,286,,,,,,,,,,,,,,,,,1tbavyz1q1hq1fqcoc3gijutx,M. Leupolz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455533,15,49,1,1,58,spi3g782q7m4evjxn1sv6cfa,1,76.9,93.3,2021-02-10T19:04:53.391Z,2021-02-10T19:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455559,16,1,1,1,59,spi3g782q7m4evjxn1sv6cfa,1,76.9,93.3,2021-02-10T19:04:53.840Z,2021-02-10T19:04:58Z,2745323481,212,12.9,2745323477,140,75.3,2745323479,141,74.5,2745323475,56,Center,2745323483,213,4.6,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263455577,17,1,1,2,3,spi3g782q7m4evjxn1sv6cfa,0,58,60.5,2021-02-10T19:04:58.352Z,2021-02-10T19:09:21Z,2745333945,189,,2745323565,213,2.7,2745323559,140,37.0,2745323561,141,77.3,2745323557,56,Back,2745323563,212,24.8,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457641,14,79,1,6,25,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-02-10T19:09:19.729Z,2021-02-10T19:09:19Z,2745334301,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457695,15,1,1,6,28,5rurqie3qt1qav9ir5mkqinn,1,53.5,20.1,2021-02-10T19:09:23.329Z,2021-02-10T19:09:26Z,2745334589,212,16.5,2745334587,141,5.3,2745334583,56,Right,2745334591,213,5.6,2745334585,140,66.0,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457703,16,49,1,6,31,5rurqie3qt1qav9ir5mkqinn,1,68.8,4.2,2021-02-10T19:09:25.938Z,2021-02-10T19:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457711,17,1,1,6,32,5rurqie3qt1qav9ir5mkqinn,0,91,3.9,2021-02-10T19:09:27.473Z,2021-02-10T19:09:28Z,2745334693,213,1.3,2745334681,2,,2745334687,140,97.3,2745334685,56,Center,2745334691,212,29.2,2745334689,141,45.8,2745334683,155,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457713,18,52,1,6,34,spi3g782q7m4evjxn1sv6cfa,1,3.4,54.2,2021-02-10T19:09:29.118Z,2021-02-10T19:09:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457783,19,1,1,6,40,spi3g782q7m4evjxn1sv6cfa,1,11.2,53.9,2021-02-10T19:09:35.455Z,2021-02-10T19:09:38Z,2745335077,213,1.4,2745335071,140,12.4,2745335069,56,Back,2745335073,141,68.2,2745335067,123,,2745335075,212,9.8,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457797,20,1,1,6,44,spi3g782q7m4evjxn1sv6cfa,1,16,72,2021-02-10T19:09:38.750Z,2021-02-10T19:09:40Z,2745335141,140,30.2,2745335143,141,74.5,2745335139,56,Back,2745335145,212,15.0,2745335147,213,0.1,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457833,21,1,1,6,45,spi3g782q7m4evjxn1sv6cfa,1,30.2,74.5,2021-02-10T19:09:40.095Z,2021-02-10T19:09:43Z,2745335291,140,20.6,2745335289,56,Back,2745335299,213,2.2,2745335295,212,16.3,2745335293,141,93.3,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457857,22,1,1,6,48,spi3g782q7m4evjxn1sv6cfa,0,21.4,93.6,2021-02-10T19:09:43.598Z,2021-02-10T19:09:46Z,2745335411,140,41.9,2745335409,56,Back,2745335415,212,21.7,2745335417,213,6.1,2745335413,141,89.1,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457853,18,49,1,6,51,5rurqie3qt1qav9ir5mkqinn,1,55.3,6.2,2021-02-10T19:09:46.002Z,2021-02-10T19:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457875,19,1,1,6,51,5rurqie3qt1qav9ir5mkqinn,1,56.3,5.4,2021-02-10T19:09:46.401Z,2021-02-10T19:09:49Z,2745335551,56,Right,2745335557,212,10.1,2745335555,141,3.1,2745335553,140,65.8,2745335559,213,6.1,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457885,20,1,1,6,55,5rurqie3qt1qav9ir5mkqinn,1,65.5,1.8,2021-02-10T19:09:49.762Z,2021-02-10T19:09:52Z,2745335631,212,14.4,2745335627,140,51.9,2745335633,213,3.0,2745335625,56,Right,2745335629,141,4.3,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457891,21,1,1,6,57,5rurqie3qt1qav9ir5mkqinn,0,51.9,4.3,2021-02-10T19:09:52.481Z,2021-02-10T19:09:53Z,2745335665,140,79.2,2745335669,212,35.9,2745335667,141,36.2,2745335673,1,,2745335671,213,0.6,2745335663,56,Center,2745335661,157,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457905,23,1,1,6,59,spi3g782q7m4evjxn1sv6cfa,0,19.4,39.8,2021-02-10T19:09:53.935Z,2021-02-10T19:09:56Z,2745335755,141,74.2,2745335759,213,1.0,2745335749,3,,2745335757,212,27.5,2745335753,140,33.2,2745335751,56,Back,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457937,22,1,1,7,2,5rurqie3qt1qav9ir5mkqinn,1,58.1,13.6,2021-02-10T19:09:56.689Z,2021-02-10T20:15:14Z,2745335901,141,18.7,2745335909,213,0.2,2745335897,140,72.5,2745335895,56,Right,2745335905,212,15.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457947,23,61,1,7,3,5rurqie3qt1qav9ir5mkqinn,1,72.5,18.7,2021-02-10T19:09:58.566Z,2021-02-10T20:15:13Z,2745335973,56,Right,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457921,24,49,1,7,4,spi3g782q7m4evjxn1sv6cfa,1,30.6,74.1,2021-02-10T19:09:59.286Z,2021-02-10T20:11:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457943,25,1,1,7,6,spi3g782q7m4evjxn1sv6cfa,0,30.1,74.8,2021-02-10T19:10:01.133Z,2021-02-10T19:10:02Z,2745335923,141,75.9,2745335921,140,33.4,2745335919,56,Back,2745335927,213,0.2,2745335925,212,3.5,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457959,26,1,1,7,9,spi3g782q7m4evjxn1sv6cfa,0,18.8,72.4,2021-02-10T19:10:04.077Z,2021-02-10T19:10:04Z,2745336043,140,61.5,2745336047,212,46.9,2745336041,56,Left,2745336039,157,,2745336045,141,92.7,2745336051,1,,2745336049,213,0.3,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457963,24,8,1,7,10,5rurqie3qt1qav9ir5mkqinn,1,35.4,4.3,2021-02-10T19:10:05.201Z,2021-02-10T19:10:05Z,2745336083,15,,2745336065,56,Back,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263457987,25,49,1,7,13,5rurqie3qt1qav9ir5mkqinn,1,57.4,23.7,2021-02-10T19:10:07.873Z,2021-02-10T19:10:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458015,26,1,1,7,13,5rurqie3qt1qav9ir5mkqinn,1,57.4,24,2021-02-10T19:10:08.258Z,2021-02-10T19:10:12Z,2745336313,212,45.0,2745336307,56,Back,2745336321,1,,2745336309,140,36.4,2745336317,213,2.1,2745336311,141,81.7,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458043,27,1,1,7,17,5rurqie3qt1qav9ir5mkqinn,1,38.2,84.8,2021-02-10T19:10:12.209Z,2021-02-10T19:10:16Z,2745336471,212,32.0,2745336465,56,Back,2745336475,1,,2745336469,141,49.4,2745336467,140,18.1,2745336473,213,4.0,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458077,28,1,1,7,22,5rurqie3qt1qav9ir5mkqinn,1,21,50,2021-02-10T19:10:16.769Z,2021-02-10T19:53:19Z,2745336671,56,Back,2745336673,140,26.4,2745336677,212,24.1,2745336679,213,1.3,2745336675,141,84.5,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458095,29,1,1,7,25,5rurqie3qt1qav9ir5mkqinn,1,29.6,90.8,2021-02-10T19:10:20.098Z,2021-02-10T19:10:23Z,2745336783,212,13.0,2745336781,141,93.5,2745336779,140,41.9,2745336777,56,Back,2745336785,213,0.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458133,30,1,1,7,28,5rurqie3qt1qav9ir5mkqinn,1,59.7,77.1,2021-02-10T19:10:23.089Z,2021-02-10T19:10:27Z,2745336923,140,58.9,2745336929,213,4.7,2745336921,56,Center,2745336925,141,55.9,2745336927,212,14.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458137,31,3,1,7,31,5rurqie3qt1qav9ir5mkqinn,0,58.2,60.6,2021-02-10T19:10:25.869Z,2021-02-10T19:10:38Z,2745336945,286,,2745336939,56,Center,2745336971,233,27,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458121,27,7,1,7,31,spi3g782q7m4evjxn1sv6cfa,1,41.8,39.4,2021-02-10T19:10:25.870Z,2021-02-10T19:10:27Z,2745336907,285,,2745336953,233,31,2745336905,56,Back,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458127,28,49,1,7,32,spi3g782q7m4evjxn1sv6cfa,1,46,36.1,2021-02-10T19:10:26.814Z,2021-02-10T19:10:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458175,29,1,1,7,34,spi3g782q7m4evjxn1sv6cfa,0,61.4,50.6,2021-02-10T19:10:29.118Z,2021-02-10T19:10:31Z,2745337149,141,65.8,2745337147,140,80.2,2745337153,213,0.5,2745337151,212,22.3,2745337145,56,Center,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263458157,32,8,1,7,35,5rurqie3qt1qav9ir5mkqinn,1,25.8,30.5,2021-02-10T19:10:30.225Z,2021-02-10T19:10:30Z,2745337051,56,Back,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
