id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2231247477,3,49,1,0,18,axwnneoekq2f2yq6r1l704y96,1,65.8,17,2020-11-08T14:33:28.117Z,2020-11-08T14:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247527,4,1,1,0,19,axwnneoekq2f2yq6r1l704y96,1,65.6,17.2,2020-11-08T14:33:28.923Z,2020-11-08T14:33:30Z,2577614965,56,Center,2577614969,141,32.8,2577614973,212,11.8,2577614967,140,60.7,2577614971,213,2.0,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247613,5,1,1,0,20,axwnneoekq2f2yq6r1l704y96,1,60.7,32.8,2020-11-08T14:33:30.682Z,2020-11-08T14:33:34Z,2577615445,213,3.3,2577615443,141,29.0,2577615433,56,Back,2577615441,140,45.5,2577615447,212,16.2,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247621,6,1,1,0,24,axwnneoekq2f2yq6r1l704y96,0,45.5,29,2020-11-08T14:33:34.098Z,2020-11-08T14:33:36Z,2577615491,56,Right,2577615497,213,6.0,2577615499,212,31.9,2577615489,155,,2577615495,141,16.4,2577615493,140,74.8,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247697,7,61,1,0,28,axwnneoekq2f2yq6r1l704y96,0,66.4,19.7,2020-11-08T14:33:38.635Z,2020-11-08T14:33:38Z,2577615909,56,Right,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247731,9,49,1,0,29,5rurqie3qt1qav9ir5mkqinn,1,42.2,76.4,2020-11-08T14:33:39.793Z,2020-11-08T14:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247763,10,1,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,42.4,76.7,2020-11-08T14:33:40.128Z,2020-11-08T14:33:41Z,2577616195,213,4.2,2577616193,141,66.7,2577616197,212,7.8,2577616191,140,38.7,2577616189,56,Back,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247783,11,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,0,38.6,66.7,2020-11-08T14:33:41.200Z,2020-11-08T14:33:42Z,2577616299,212,5.1,2577616293,140,36.8,2577616295,141,59.7,2577616297,213,4.3,2577616291,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247849,12,50,1,0,32,5rurqie3qt1qav9ir5mkqinn,1,39,60.7,2020-11-08T14:33:42.722Z,2020-11-08T14:33:45Z,2577616671,286,,2577616669,56,Back,2577616733,233,8,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247829,8,7,1,0,32,axwnneoekq2f2yq6r1l704y96,1,61,39.3,2020-11-08T14:33:42.723Z,2020-11-08T14:33:45Z,2577616551,56,Center,2577616701,233,12,2577616557,285,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247839,9,49,1,0,34,axwnneoekq2f2yq6r1l704y96,1,55,33.5,2020-11-08T14:33:44.115Z,2020-11-08T14:33:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247889,10,50,1,0,36,axwnneoekq2f2yq6r1l704y96,1,55.8,34.4,2020-11-08T14:33:46.749Z,2020-11-08T15:05:23Z,2577788157,233,262,2577616883,286,,2577616881,56,Center,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231280175,262,7,1,0,36,5rurqie3qt1qav9ir5mkqinn,1,44.2,65.6,2020-11-08T14:33:46.750Z,2020-11-08T15:05:23Z,2577788111,233,10,2577788083,285,,2577788081,56,Back,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231247963,11,1,1,0,39,axwnneoekq2f2yq6r1l704y96,1,44,38.6,2020-11-08T14:33:48.842Z,2020-11-08T14:33:50Z,2577617269,212,10.9,2577617265,141,37.7,2577617267,213,3.2,2577617261,56,Back,2577617263,140,33.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248003,12,1,1,0,40,axwnneoekq2f2yq6r1l704y96,1,33.6,37.7,2020-11-08T14:33:50.706Z,2020-11-08T14:33:52Z,2577617525,140,34.4,2577617529,141,68.9,2577617523,56,Back,2577617535,212,21.2,2577617531,213,1.5,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248083,13,1,1,0,42,axwnneoekq2f2yq6r1l704y96,1,35,69.8,2020-11-08T14:33:52.674Z,2020-11-08T14:33:55Z,2577617933,141,95.7,2577617929,56,Back,2577617937,212,21.2,2577617935,213,1.0,2577617931,140,46.2,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248141,14,1,1,0,45,axwnneoekq2f2yq6r1l704y96,1,46.2,95.7,2020-11-08T14:33:55.595Z,2020-11-08T14:33:58Z,2577618335,140,62.2,2577618337,141,97.4,2577618341,212,16.8,2577618333,56,Left,2577618339,213,0.1,,,,,,,,,,eoc724h5j6mnvvu1nbumezmxh,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248157,15,1,1,0,48,axwnneoekq2f2yq6r1l704y96,1,63.8,96.8,2020-11-08T14:33:58.370Z,2020-11-08T14:33:59Z,2577618451,56,Center,2577618453,140,66.4,2577618455,141,77.9,2577618457,213,4.9,2577618459,212,13.1,,,,,,,,,,cxl4bxs35ifb8o5cq9jxi1ec5,T. Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248231,16,1,1,0,49,axwnneoekq2f2yq6r1l704y96,1,66.8,77.9,2020-11-08T14:33:59.538Z,2020-11-08T14:34:03Z,2577618889,212,26.9,2577618883,140,91.1,2577618887,213,0.3,2577618881,56,Left,2577618885,141,90.3,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248243,17,3,1,0,53,axwnneoekq2f2yq6r1l704y96,0,90.4,87.6,2020-11-08T14:34:03.794Z,2020-11-08T14:34:07Z,2577618951,56,Left,2577618953,286,,2577619269,233,13,,,,,,,,,,,,,,,,cxl4bxs35ifb8o5cq9jxi1ec5,T. Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248291,13,7,1,0,53,5rurqie3qt1qav9ir5mkqinn,0,9.6,12.4,2020-11-08T14:34:03.795Z,2020-11-08T14:34:06Z,2577619247,233,17,2577619193,56,Back,2577619195,285,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248317,18,50,1,0,57,axwnneoekq2f2yq6r1l704y96,1,90.6,85.7,2020-11-08T14:34:07.269Z,2020-11-08T15:05:12Z,2577787185,233,261,2577619299,286,,2577619297,56,Left,,,,,,,,,,,,,,,,cxl4bxs35ifb8o5cq9jxi1ec5,T. Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231279997,261,7,1,0,57,5rurqie3qt1qav9ir5mkqinn,1,9.4,14.3,2020-11-08T14:34:07.270Z,2020-11-08T15:05:12Z,2577787105,56,Back,2577787159,233,18,2577787107,285,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248437,19,1,1,1,0,axwnneoekq2f2yq6r1l704y96,0,77,83.1,2020-11-08T14:34:10.083Z,2020-11-08T15:04:56Z,2577619963,141,82.5,2577619961,140,100.0,2577619959,56,Left,2577619957,157,,2577619965,1,,2577619967,213,6.3,2577619969,212,24.8,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248397,14,5,1,1,1,5rurqie3qt1qav9ir5mkqinn,1,-0.6,13.6,2020-11-08T14:34:11.071Z,2020-11-08T14:34:14Z,2577619689,56,Back,2577620097,233,20,2577619693,346,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248439,20,5,1,1,1,axwnneoekq2f2yq6r1l704y96,0,100.6,86.4,2020-11-08T14:34:11.071Z,2020-11-08T14:52:57Z,2577619989,56,Left,2577620007,233,14,2577619991,346,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248881,15,1,1,1,21,5rurqie3qt1qav9ir5mkqinn,0,3.9,39.2,2020-11-08T14:34:31.248Z,2020-11-08T14:34:35Z,2577622289,74,,2577622283,1,,2577622275,124,,2577622281,141,22.7,2577622287,212,41.1,2577622279,140,41.6,2577622285,213,6.0,2577622277,56,Back,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231248975,21,49,1,1,28,axwnneoekq2f2yq6r1l704y96,1,58.4,63,2020-11-08T14:34:38.586Z,2020-11-08T14:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249103,22,1,1,1,28,axwnneoekq2f2yq6r1l704y96,1,58.4,63,2020-11-08T14:34:38.714Z,2020-11-08T14:34:42Z,2577623445,141,78.0,2577623441,56,Center,2577623447,213,0.6,2577623443,140,73.7,2577623449,212,19.0,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249109,23,61,1,1,32,axwnneoekq2f2yq6r1l704y96,0,78.5,86.6,2020-11-08T14:34:42.826Z,2020-11-08T14:34:43Z,2577623477,56,Left,,,,,,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249167,16,50,1,1,35,5rurqie3qt1qav9ir5mkqinn,1,26.6,9.4,2020-11-08T14:34:45.049Z,2020-11-08T14:34:47Z,2577623845,285,,2577623843,56,Back,2577624093,233,24,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249197,24,7,1,1,35,axwnneoekq2f2yq6r1l704y96,1,73.4,90.6,2020-11-08T14:34:45.050Z,2020-11-08T14:34:47Z,2577624049,233,16,2577624029,286,,2577624021,56,Left,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249215,25,1,1,1,36,axwnneoekq2f2yq6r1l704y96,1,80.6,95,2020-11-08T14:34:46.418Z,2020-11-08T14:34:47Z,2577624157,213,3.3,2577624155,141,94.1,2577624159,212,4.1,2577624147,56,Left,2577624153,140,76.7,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249239,26,1,1,1,37,axwnneoekq2f2yq6r1l704y96,0,76.7,94.1,2020-11-08T14:34:47.050Z,2020-11-08T14:34:50Z,2577624295,56,Left,2577624301,213,5.8,2577624303,212,15.0,2577624297,140,89.6,2577624299,141,84.5,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249283,17,1,1,1,39,5rurqie3qt1qav9ir5mkqinn,1,10.4,16.5,2020-11-08T14:34:49.087Z,2020-11-08T14:34:51Z,2577624571,140,25.2,2577624573,141,5.6,2577624569,56,Back,2577624577,212,17.2,2577624575,213,5.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249307,18,1,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,25.2,5.6,2020-11-08T14:34:51.056Z,2020-11-08T14:34:52Z,2577624681,212,11.0,2577624679,213,3.1,2577624675,140,14.7,2577624673,56,Back,2577624677,141,6.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249337,19,1,1,1,42,5rurqie3qt1qav9ir5mkqinn,0,14.7,6.1,2020-11-08T14:34:52.192Z,2020-11-08T14:34:53Z,2577624851,1,,2577624853,213,0.1,2577624847,141,8.2,2577624843,56,Back,2577624845,140,37.1,2577624857,212,23.6,2577624839,157,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249367,27,8,1,1,44,axwnneoekq2f2yq6r1l704y96,1,74.3,90.9,2020-11-08T14:34:54.074Z,2020-11-08T14:34:54Z,2577625011,56,Left,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249375,28,49,1,1,44,axwnneoekq2f2yq6r1l704y96,1,74.3,90.9,2020-11-08T14:34:54.754Z,2020-11-08T14:34:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249427,29,1,1,1,45,axwnneoekq2f2yq6r1l704y96,1,74.3,90.9,2020-11-08T14:34:55.506Z,2020-11-08T14:34:57Z,2577625327,141,98.3,2577625325,140,83.0,2577625323,56,Left,2577625331,212,10.4,2577625329,213,0.5,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249471,30,1,1,1,47,axwnneoekq2f2yq6r1l704y96,0,83,98.3,2020-11-08T14:34:57.715Z,2020-11-08T14:35:00Z,2577625635,212,25.0,2577625621,155,,2577625623,56,Center,2577625619,2,,2577625627,141,62.3,2577625631,213,4.9,2577625625,140,87.9,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249533,20,12,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,14.7,47,2020-11-08T14:34:59.999Z,2020-11-08T14:35:02Z,2577625951,213,0.5,2577625945,56,Back,2577625953,212,23.4,2577625949,141,64.6,2577625947,140,33.8,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249541,21,49,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,33.8,64.6,2020-11-08T14:35:02.112Z,2020-11-08T14:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249565,22,61,1,1,52,5rurqie3qt1qav9ir5mkqinn,0,33.8,64,2020-11-08T14:35:02.720Z,2020-11-08T14:35:02Z,2577626077,56,Back,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249559,31,49,1,1,52,axwnneoekq2f2yq6r1l704y96,1,66,37.3,2020-11-08T14:35:02.721Z,2020-11-08T14:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249739,32,1,1,1,57,axwnneoekq2f2yq6r1l704y96,1,73.3,17.3,2020-11-08T14:35:07.026Z,2020-11-08T14:35:08Z,2577627005,212,14.5,2577626997,56,Center,2577627003,213,1.3,2577626999,140,77.4,2577627001,141,37.6,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249777,33,1,1,1,58,axwnneoekq2f2yq6r1l704y96,1,77.5,36.7,2020-11-08T14:35:08.657Z,2020-11-08T14:35:10Z,2577627227,213,1.8,2577627223,140,75.7,2577627221,56,Center,2577627229,212,8.2,2577627225,141,48.5,,,,,,,,,,bnxnrws4yintb6s76erzl9xw5,C. Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249843,34,1,1,2,0,axwnneoekq2f2yq6r1l704y96,1,75.9,46,2020-11-08T14:35:10.794Z,2020-11-08T14:35:13Z,2577627607,213,1.9,2577627605,141,65.6,2577627601,56,Center,2577627603,140,71.1,2577627609,212,14.2,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249893,35,1,1,2,3,axwnneoekq2f2yq6r1l704y96,1,72.2,56.9,2020-11-08T14:35:13.722Z,2020-11-08T14:35:15Z,2577627843,213,4.1,2577627837,56,Center,2577627845,212,8.0,2577627841,141,46.9,2577627839,140,68.1,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231249961,36,1,1,2,5,axwnneoekq2f2yq6r1l704y96,1,68.6,48.2,2020-11-08T14:35:15.538Z,2020-11-08T14:35:19Z,2577628251,141,84.3,2577628257,212,24.6,2577628249,140,69.8,2577628253,213,1.5,2577628247,56,Left,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231250001,37,1,1,2,9,axwnneoekq2f2yq6r1l704y96,1,69.8,84.3,2020-11-08T14:35:19.314Z,2020-11-08T14:35:21Z,2577628487,141,90.9,2577628493,212,10.7,2577628489,213,0.4,2577628483,56,Left,2577628485,140,79.1,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
