id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/8/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2208936363,154,1,1,18,22,bsbugp9qfasrrtg55bf7evvwv,1,19.9,71.1,2020-09-06T11:50:56.880Z,2020-09-06T11:50:59Z,2459411825,140,11.8,2459411829,213,4.0,2459411831,212,13.0,2459411827,141,56.7,2459411823,56,Back,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936375,155,1,1,18,25,bsbugp9qfasrrtg55bf7evvwv,1,12.3,47.2,2020-09-06T11:50:59.872Z,2020-09-06T11:52:47Z,2459411887,213,5.5,2459411889,212,43.5,2459411879,56,Back,2459411883,141,1.9,2459413673,155,,2459411881,140,41.6,2459411885,1,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936377,156,61,1,18,28,bsbugp9qfasrrtg55bf7evvwv,0,41.6,1.9,2020-09-06T11:51:02.655Z,2020-09-06T11:51:03Z,2459411897,56,Back,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936381,157,5,1,18,28,bsbugp9qfasrrtg55bf7evvwv,0,40.7,-1.5,2020-09-06T11:51:03.509Z,2020-09-06T12:26:25Z,2459412285,233,176,2459411909,347,,2459411907,56,Back,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936459,176,5,1,18,28,5rurqie3qt1qav9ir5mkqinn,1,59.3,101.5,2020-09-06T11:51:03.509Z,2020-09-06T11:51:24Z,2459412261,56,Left,2459412263,347,,2459412265,233,157,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936467,177,1,1,18,45,5rurqie3qt1qav9ir5mkqinn,0,64.2,100,2020-09-06T11:51:20.085Z,2020-09-06T11:51:29Z,2459412303,212,13.0,2459412293,107,,2459412299,141,95.7,2459412297,140,76.1,2459412295,56,Left,2459412301,213,6.0,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936445,158,8,1,18,45,bsbugp9qfasrrtg55bf7evvwv,1,27,5,2020-09-06T11:51:20.479Z,2020-09-06T11:51:21Z,2459412239,15,,2459412195,56,Back,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936455,159,49,1,18,48,bsbugp9qfasrrtg55bf7evvwv,1,32.5,13.9,2020-09-06T11:51:23.120Z,2020-09-06T11:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936463,160,1,1,18,48,bsbugp9qfasrrtg55bf7evvwv,1,32.5,13.9,2020-09-06T11:51:23.423Z,2020-09-06T11:51:24Z,2459412281,212,16.2,2459412277,141,30.2,2459412275,140,21.3,2459412273,56,Back,2459412279,213,2.4,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936471,161,1,1,18,50,bsbugp9qfasrrtg55bf7evvwv,1,22.5,30.7,2020-09-06T11:51:24.831Z,2020-09-06T11:51:28Z,2459412333,213,2.8,2459412331,141,39.8,2459412335,212,17.8,2459412329,140,6.6,2459412327,56,Back,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936479,162,1,1,18,53,bsbugp9qfasrrtg55bf7evvwv,0,7.5,40.1,2020-09-06T11:51:28.415Z,2020-09-06T11:51:29Z,2459412365,157,,2459412367,56,Back,2459412375,213,0.7,2459412369,140,25.6,2459412373,1,,2459412371,141,65.0,2459412377,212,25.5,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936497,179,49,1,18,56,5rurqie3qt1qav9ir5mkqinn,1,77.1,27.5,2020-09-06T11:51:30.533Z,2020-09-06T11:51:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936487,163,45,1,18,57,bsbugp9qfasrrtg55bf7evvwv,0,24.5,68.8,2020-09-06T11:51:31.957Z,2020-09-06T11:51:33Z,2459412439,233,178,2459412405,56,Back,2459412407,285,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936493,178,3,1,18,57,5rurqie3qt1qav9ir5mkqinn,1,75.5,31.2,2020-09-06T11:51:31.957Z,2020-09-06T11:51:33Z,2459412425,286,,2459412423,56,Center,2459412433,233,163,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936521,180,13,1,18,59,5rurqie3qt1qav9ir5mkqinn,1,92.7,34.9,2020-09-06T11:51:34.518Z,2020-09-06T11:51:55Z,2459412869,230,98.5,2459412599,20,,2459412857,102,56.5,2459412861,214,,2459412525,56,Center,2459412855,83,,2459412863,215,,2459412523,22,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,2459412597,63,2459412859,103,1.4,2459412871,231,45.8,,,,,,,,,,,,,,,,,,,
2208936515,164,5,1,19,1,bsbugp9qfasrrtg55bf7evvwv,1,-0.8,42,2020-09-06T11:51:36.143Z,2020-09-06T11:51:37Z,2459412495,346,,2459412577,233,181,2459412493,56,Back,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936527,181,5,1,19,1,5rurqie3qt1qav9ir5mkqinn,0,100.8,58,2020-09-06T11:51:36.143Z,2020-09-06T12:26:25Z,2459412581,233,164,2459412559,346,,2459412557,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936627,165,1,1,19,43,bsbugp9qfasrrtg55bf7evvwv,1,5.2,52.2,2020-09-06T11:52:17.568Z,2020-09-06T11:52:20Z,2459413187,74,,2459413181,213,0.7,2459413173,56,Back,2459413177,141,95.6,2459413171,155,,2459413179,1,,2459413169,124,,2459413175,140,41.2,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,2459413183,212,,,,,,,,,,,,,,,,,,48.0,,,,,,,
2208936657,166,1,1,19,45,bsbugp9qfasrrtg55bf7evvwv,1,42.5,96.9,2020-09-06T11:52:19.967Z,2020-09-06T11:52:25Z,2459413283,213,5.5,2459413277,56,Center,2459413275,3,,2459413281,141,74.4,2459413285,212,22.2,2459413279,140,57.8,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936663,167,3,1,19,50,bsbugp9qfasrrtg55bf7evvwv,1,62.6,67,2020-09-06T11:52:24.943Z,2020-09-06T11:52:41Z,2459413587,233,182,2459413309,56,Center,2459413311,286,,,,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936661,182,45,1,19,50,5rurqie3qt1qav9ir5mkqinn,0,37.4,33,2020-09-06T11:52:24.943Z,2020-09-06T11:52:41Z,2459413301,56,Back,2459413591,233,167,2459413585,285,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936667,168,1,1,19,50,bsbugp9qfasrrtg55bf7evvwv,0,62.5,68.4,2020-09-06T11:52:25.423Z,2020-09-06T11:52:25Z,2459413325,212,1.7,2459413319,140,61.5,2459413323,213,4.0,2459413321,141,66.5,2459413317,56,Center,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936669,183,8,1,19,51,5rurqie3qt1qav9ir5mkqinn,1,42.2,34.3,2020-09-06T11:52:26.373Z,2020-09-06T11:52:26Z,2459413333,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936671,184,49,1,19,52,5rurqie3qt1qav9ir5mkqinn,1,60.6,32,2020-09-06T11:52:26.981Z,2020-09-06T11:52:27Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936685,185,1,1,19,52,5rurqie3qt1qav9ir5mkqinn,1,61.2,31.6,2020-09-06T11:52:27.477Z,2020-09-06T11:52:31Z,2459413403,212,11.9,2459413399,141,14.3,2459413397,140,59.6,2459413401,213,4.6,2459413395,56,Right,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936687,186,1,1,19,56,5rurqie3qt1qav9ir5mkqinn,1,60,14.2,2020-09-06T11:52:31.413Z,2020-09-06T11:52:32Z,2459413417,212,14.3,2459413413,141,5.3,2459413409,56,Right,2459413411,140,72.3,2459413415,213,5.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936695,187,1,1,19,58,5rurqie3qt1qav9ir5mkqinn,1,72.6,5.6,2020-09-06T11:52:32.549Z,2020-09-06T11:52:33Z,2459413431,140,64.8,2459413437,212,9.1,2459413433,141,11.3,2459413429,56,Right,2459413435,213,2.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936707,188,1,1,19,59,5rurqie3qt1qav9ir5mkqinn,0,64.8,11.3,2020-09-06T11:52:33.685Z,2020-09-06T11:52:37Z,2459413539,212,37.8,2459413529,56,Right,2459413537,213,6.1,2459413527,155,,2459413533,141,1.7,2459413535,1,,2459413531,140,100.0,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936717,169,5,1,20,2,bsbugp9qfasrrtg55bf7evvwv,1,-0.9,97,2020-09-06T11:52:37.289Z,2020-09-06T12:26:26Z,2459413577,233,189,2459413575,346,,2459413573,56,Back,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936709,189,5,1,20,2,5rurqie3qt1qav9ir5mkqinn,0,100.9,3,2020-09-06T11:52:37.289Z,2020-09-06T11:52:39Z,2459413543,346,,2459413541,56,Right,2459413581,233,169,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936797,170,1,1,20,42,bsbugp9qfasrrtg55bf7evvwv,0,5.1,56.7,2020-09-06T11:53:16.688Z,2020-09-06T11:53:20Z,2459413969,1,,2459413971,213,6.1,2459413967,141,41.3,2459413973,212,50.2,2459413963,56,Center,2459413961,124,,2459413965,140,51.9,2459413975,74,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936811,190,1,1,20,46,5rurqie3qt1qav9ir5mkqinn,0,46.1,56.3,2020-09-06T11:53:21.428Z,2020-09-06T12:32:09Z,2459414017,213,1.0,2459414019,212,20.0,2459414011,56,Left,2459414013,140,55.6,2459414009,3,,2459414015,141,81.8,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936803,171,61,1,20,53,bsbugp9qfasrrtg55bf7evvwv,1,48.4,9.5,2020-09-06T11:53:27.568Z,2020-09-06T11:53:27Z,2459413995,56,Back,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936807,172,5,1,20,54,bsbugp9qfasrrtg55bf7evvwv,0,52.8,-1.2,2020-09-06T11:53:28.670Z,2020-09-06T11:53:44Z,2459414001,347,,2459413999,56,Right,2459414229,233,191,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936845,191,5,1,20,54,5rurqie3qt1qav9ir5mkqinn,1,47.2,101.2,2020-09-06T11:53:28.670Z,2020-09-06T12:26:26Z,2459414225,233,172,2459414199,347,,2459414197,56,Back,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936859,192,1,1,21,9,5rurqie3qt1qav9ir5mkqinn,1,49.2,100,2020-09-06T11:53:43.892Z,2020-09-06T11:53:48Z,2459414267,56,Left,2459414271,141,84.8,2459414269,140,59.3,2459414275,212,15.3,2459414273,213,5.5,2459414265,107,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936869,193,1,1,21,13,5rurqie3qt1qav9ir5mkqinn,1,57.3,83,2020-09-06T11:53:48.356Z,2020-09-06T11:53:53Z,2459414321,1,,2459414317,140,49.1,2459414313,196,,2459414311,155,,2459414325,212,53.4,2459414323,213,4.6,2459414319,141,5.5,2459414315,56,Back,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936875,194,1,1,21,19,5rurqie3qt1qav9ir5mkqinn,0,57.2,4.3,2020-09-06T11:53:53.781Z,2020-09-06T11:53:56Z,2459414351,140,74.6,2459414355,213,0.8,2459414349,56,Center,2459414357,212,25.9,2459414345,155,,2459414353,141,31.3,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936881,173,8,1,21,22,bsbugp9qfasrrtg55bf7evvwv,1,22.4,66.5,2020-09-06T11:53:56.686Z,2020-09-06T11:53:57Z,2459414385,56,Back,2459414405,15,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936899,174,1,1,21,25,bsbugp9qfasrrtg55bf7evvwv,1,13.3,49.1,2020-09-06T11:54:00.206Z,2020-09-06T11:54:01Z,2459414477,56,Back,2459414481,141,44.9,2459414483,213,3.5,2459414475,3,,2459414485,212,7.3,2459414479,140,6.9,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936901,175,49,1,21,26,bsbugp9qfasrrtg55bf7evvwv,1,7.5,45.2,2020-09-06T11:54:01.390Z,2020-09-06T11:54:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936907,176,1,1,21,27,bsbugp9qfasrrtg55bf7evvwv,1,7.5,45.2,2020-09-06T11:54:01.662Z,2020-09-06T11:54:04Z,2459414525,212,30.2,2459414523,213,5.9,2459414519,140,34.0,2459414517,56,Back,2459414521,141,28.1,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936911,177,43,1,21,29,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2020-09-06T11:54:04.206Z,2020-09-06T11:54:08Z,2459414549,141,27.4,2459414551,213,1.6,2459414553,212,0,2459414545,56,Back,2459414547,140,36.2,2459414613,144,1,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936917,178,1,1,21,30,bsbugp9qfasrrtg55bf7evvwv,0,36.2,27.4,2020-09-06T11:54:04.822Z,2020-09-06T11:54:05Z,2459414565,213,5.8,2459414567,212,28.6,2459414561,140,60.5,2459414559,56,Right,2459414563,141,8.5,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936919,195,8,1,21,31,5rurqie3qt1qav9ir5mkqinn,1,39.6,90.9,2020-09-06T11:54:05.956Z,2020-09-06T11:54:06Z,2459414569,56,Back,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936925,196,49,1,21,32,5rurqie3qt1qav9ir5mkqinn,1,44.3,75.5,2020-09-06T11:54:06.916Z,2020-09-06T11:54:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936939,197,1,1,21,32,5rurqie3qt1qav9ir5mkqinn,1,44.3,75.5,2020-09-06T11:54:07.108Z,2020-09-06T11:54:12Z,2459414627,212,19.9,2459414621,140,25.5,2459414619,56,Back,2459414625,213,3.3,2459414623,141,71.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936947,198,1,1,21,37,5rurqie3qt1qav9ir5mkqinn,1,59.3,63.9,2020-09-06T11:54:12.292Z,2020-09-06T11:54:13Z,2459414651,212,5.8,2459414645,140,64.7,2459414643,56,Center,2459414649,213,0.2,2459414647,141,65.7,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936949,199,1,1,21,39,5rurqie3qt1qav9ir5mkqinn,0,64.7,65.7,2020-09-06T11:54:13.892Z,2020-09-06T11:54:14Z,2459414661,141,68.6,2459414655,56,Center,2459414657,140,73.8,2459414665,213,0.2,2459414667,212,9.8,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936955,179,49,1,21,39,bsbugp9qfasrrtg55bf7evvwv,1,33.1,25.3,2020-09-06T11:54:14.430Z,2020-09-06T11:54:14Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936965,180,1,1,21,40,bsbugp9qfasrrtg55bf7evvwv,1,33.1,25.3,2020-09-06T11:54:14.686Z,2020-09-06T11:54:18Z,2459414693,213,2.4,2459414691,141,44.8,2459414695,212,19.3,2459414687,56,Back,2459414689,140,19.7,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936969,181,1,1,21,43,bsbugp9qfasrrtg55bf7evvwv,1,19,46.3,2020-09-06T11:54:18.206Z,2020-09-06T11:54:54Z,2459414717,213,0.1,2459414711,56,Back,2459414719,212,6.4,2459414713,140,25.1,2459414715,141,46.9,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936979,182,1,1,21,47,bsbugp9qfasrrtg55bf7evvwv,0,36.2,52.5,2020-09-06T11:54:21.550Z,2020-09-06T11:54:22Z,2459414757,141,73.4,2459414751,155,,2459414755,140,55.9,2459414753,56,Center,2459414761,212,25.1,2459414759,213,0.6,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936985,200,1,1,21,48,5rurqie3qt1qav9ir5mkqinn,0,42,18.6,2020-09-06T11:54:23.443Z,2020-09-06T12:30:12Z,2459414791,212,11.9,2459414781,3,,2459414785,140,52.3,2459414789,213,5.8,2459414787,141,11.2,2459414783,56,Right,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936995,183,1,1,21,50,bsbugp9qfasrrtg55bf7evvwv,0,42.6,87.8,2020-09-06T11:54:25.086Z,2020-09-06T11:54:25Z,2459414843,212,6.1,2459414841,213,5.5,2459414839,141,81.2,2459414837,140,46.6,2459414835,56,Back,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208936993,201,8,1,21,51,5rurqie3qt1qav9ir5mkqinn,1,53.2,25.7,2020-09-06T11:54:25.603Z,2020-09-06T11:54:25Z,2459414833,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937019,184,1,1,21,55,bsbugp9qfasrrtg55bf7evvwv,1,47.8,54.8,2020-09-06T11:54:29.870Z,2020-09-06T11:54:33Z,2459414941,141,34.0,2459414945,212,15.8,2459414943,213,4.3,2459414939,140,41.2,2459414937,56,Back,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937023,185,1,1,21,58,bsbugp9qfasrrtg55bf7evvwv,1,42.1,32.9,2020-09-06T11:54:32.975Z,2020-09-06T11:54:34Z,2459414973,213,6.0,2459414967,56,Center,2459414975,212,12.7,2459414969,140,53.7,2459414971,141,27.8,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937027,186,1,1,22,0,bsbugp9qfasrrtg55bf7evvwv,1,53.7,27.8,2020-09-06T11:54:34.766Z,2020-09-06T11:54:37Z,2459414989,213,5.0,2459414991,212,17.4,2459414985,140,57.7,2459414983,56,Right,2459414987,141,2.9,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937033,187,1,1,22,3,bsbugp9qfasrrtg55bf7evvwv,1,56.6,2.3,2020-09-06T11:54:37.870Z,2020-09-06T11:54:40Z,2459415021,212,13.6,2459415017,141,9.7,2459415013,56,Back,2459415015,140,44.6,2459415019,213,2.8,,,,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937039,188,1,1,22,5,bsbugp9qfasrrtg55bf7evvwv,1,44.6,9.7,2020-09-06T11:54:40.413Z,2020-09-06T11:54:44Z,2459415065,213,1.2,2459415067,212,23.0,2459415061,140,52.4,2459415059,56,Center,2459415063,141,41.3,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937053,189,1,1,22,9,bsbugp9qfasrrtg55bf7evvwv,0,57.9,34.6,2020-09-06T11:54:44.270Z,2020-09-06T11:54:47Z,2459415119,1,,2459415123,212,33.5,2459415117,141,34.6,2459415121,213,0,2459415115,140,89.8,2459415113,56,Center,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937057,202,52,1,22,13,5rurqie3qt1qav9ir5mkqinn,1,11.4,68,2020-09-06T11:54:47.811Z,2020-09-06T11:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937075,203,1,1,22,21,5rurqie3qt1qav9ir5mkqinn,1,10.4,51.6,2020-09-06T11:54:55.587Z,2020-09-06T11:54:58Z,2459415213,56,Back,2459415211,123,,2459415221,212,8.1,2459415217,141,51.3,2459415215,140,18.1,2459415219,213,6.3,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937083,204,1,1,22,23,5rurqie3qt1qav9ir5mkqinn,1,22.4,47.9,2020-09-06T11:54:58.099Z,2020-09-06T11:55:03Z,2459415251,56,Back,2459415249,155,,2459415253,140,43.3,2459415257,213,0.6,2459415259,212,26.4,2459415255,141,69.6,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937085,205,1,1,22,28,5rurqie3qt1qav9ir5mkqinn,1,43.3,69.6,2020-09-06T11:55:02.899Z,2020-09-06T11:55:08Z,2459415267,141,66.6,2459415271,212,6.2,2459415263,56,Back,2459415265,140,37.7,2459415269,213,3.5,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937095,206,1,1,22,28,5rurqie3qt1qav9ir5mkqinn,0,37.7,66.6,2020-09-06T11:55:03.523Z,2020-09-06T11:55:10Z,2459415297,212,32.4,2459415293,1,,2459415289,140,58.1,2459415291,141,30.8,2459415295,213,5.4,2459415287,56,Center,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937097,190,8,1,22,30,bsbugp9qfasrrtg55bf7evvwv,1,46.6,89.3,2020-09-06T11:55:05.021Z,2020-09-06T11:55:05Z,2459415299,56,Back,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937105,191,5,1,22,31,bsbugp9qfasrrtg55bf7evvwv,0,56.3,101,2020-09-06T11:55:06.324Z,2020-09-06T12:26:26Z,2459415325,347,,2459415323,56,Left,2459415359,233,207,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937109,207,5,1,22,31,5rurqie3qt1qav9ir5mkqinn,1,43.7,-1,2020-09-06T11:55:06.324Z,2020-09-06T11:55:09Z,2459415353,233,191,2459415339,56,Back,2459415341,347,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208937125,208,1,1,22,38,5rurqie3qt1qav9ir5mkqinn,1,40,0,2020-09-06T11:55:12.563Z,2020-09-06T11:55:14Z,2459415419,141,15.4,2459415421,213,2.5,2459415417,140,24.7,2459415423,212,19.6,2459415413,107,,2459415415,56,Back,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
