id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value
2292498227,18,1,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,69.9,95.4,2021-04-28T18:32:41.211Z,2021-04-28T18:32:44Z,2897553815,212,19.4,2897553811,140,51.4,2897553809,56,Left,2897553813,141,96.8,2897553817,213,3.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
2292498249,19,1,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,47.3,90.2,2021-04-28T18:32:44.444Z,2021-04-28T18:32:48Z,2897553957,140,41.7,2897553963,213,4.4,2897553961,212,18.1,2897553959,141,65.1,2897553955,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,
2292498277,20,1,1,0,53,5rurqie3qt1qav9ir5mkqinn,1,45.8,62.7,2021-04-28T18:32:48.875Z,2021-04-28T18:32:53Z,2897554123,212,29.9,2897554117,56,Left,2897554121,141,93.0,2897554125,213,0.8,2897554119,140,66.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,
2292498283,21,1,1,0,58,5rurqie3qt1qav9ir5mkqinn,0,67.5,87.5,2021-04-28T18:32:53.052Z,2021-04-28T18:32:53Z,2897554163,56,Center,2897554171,213,5.2,2897554169,212,21.3,2897554161,155,,2897554165,140,76.4,2897554167,141,59.4,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2292498319,3,1,1,0,59,cz26xwowfjp8ei14n9z2ac135,1,24,41.5,2021-04-28T18:32:54.748Z,2021-04-28T18:32:58Z,2897554395,3,,2897554399,140,29.8,2897554403,212,6.6,2897554397,56,Back,2897554401,141,45.2,2897554405,213,0.4,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,
2292498387,5,1,1,1,0,cz26xwowfjp8ei14n9z2ac135,0,26.5,44,2021-04-28T18:32:55.492Z,2021-04-28T18:33:36Z,2897554817,141,48.8,2897554821,213,0.8,2897554819,212,4.5,2897554811,3,,2897554815,140,29.5,2897554813,56,Back,,,,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,
2292517081,529,50,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,63.8,43.7,2021-04-28T18:32:57.999Z,2021-04-28T19:19:19Z,2897653389,56,Center,2897653391,286,,2897653437,233,4,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2292498325,4,7,1,1,3,cz26xwowfjp8ei14n9z2ac135,0,36.2,56.3,2021-04-28T18:32:58Z,2021-04-28T19:19:13Z,2897653417,233,529,2897554427,56,Back,2897554429,285,,,,,,,,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,
2292498359,22,1,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,55.8,54.8,2021-04-28T18:33:02.875Z,2021-04-28T18:33:04Z,2897554629,140,55.4,2897554633,212,15.4,2897554627,56,Center,2897554631,141,32.1,2897554635,213,4.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,
2292498399,23,1,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,55.5,33.7,2021-04-28T18:33:04.620Z,2021-04-28T18:33:10Z,2897554879,155,,2897554893,1,,2897554891,213,1.4,2897554887,141,96.8,2897554883,56,Left,2897554885,140,63.4,2897554881,196,,2897554889,212,43.7,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2292498403,24,1,1,1,15,5rurqie3qt1qav9ir5mkqinn,1,66.1,90.9,2021-04-28T18:33:10.412Z,2021-04-28T18:33:11Z,2897554917,212,21.6,2897554915,141,67.2,2897554919,213,5.4,2897554911,56,Center,2897554913,140,79.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2292498425,25,1,1,1,16,5rurqie3qt1qav9ir5mkqinn,0,79.8,66.9,2021-04-28T18:33:11.499Z,2021-04-28T18:33:14Z,2897555063,140,84.8,2897555061,56,Center,2897555069,213,5.1,2897555065,141,45.7,2897555067,212,15.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
2292498435,6,61,1,1,21,cz26xwowfjp8ei14n9z2ac135,1,12,50.9,2021-04-28T18:33:16.140Z,2021-04-28T18:33:16Z,2897555147,56,Back,,,,,,,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,
2292498439,26,61,1,1,21,5rurqie3qt1qav9ir5mkqinn,0,74.1,33.4,2021-04-28T18:33:16.443Z,2021-04-28T18:33:16Z,2897555149,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2292498457,7,61,1,1,24,cz26xwowfjp8ei14n9z2ac135,0,23,67.9,2021-04-28T18:33:19.796Z,2021-04-28T18:33:19Z,2897555251,56,Back,,,,,,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,
2292498461,27,43,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-04-28T18:33:21.212Z,2021-04-28T19:19:52Z,2897555275,56,Center,2897655069,144,61,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2292498471,28,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,79.5,34,2021-04-28T18:33:21.996Z,2021-04-28T18:33:23Z,2897555375,140,81.2,2897555379,212,7.4,2897555373,56,Center,2897555377,141,44.5,2897555381,213,1.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2292498477,29,1,1,1,27,5rurqie3qt1qav9ir5mkqinn,0,81.2,44.5,2021-04-28T18:33:22.988Z,2021-04-28T18:33:24Z,2897555413,56,Center,2897555419,212,7.7,2897555415,140,87.2,2897555421,213,5.7,2897555417,141,38.0,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2292498503,8,12,1,1,29,cz26xwowfjp8ei14n9z2ac135,1,12.6,57.3,2021-04-28T18:33:24.955Z,2021-04-28T18:33:28Z,2897555577,212,16.5,2897555571,56,Back,2897555579,213,2.1,2897555575,141,78.2,2897555573,140,4.6,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,
2292498505,9,49,1,1,32,cz26xwowfjp8ei14n9z2ac135,1,4.1,83.3,2021-04-28T18:33:27.955Z,2021-04-28T18:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
2292498513,10,1,1,1,34,cz26xwowfjp8ei14n9z2ac135,0,4.3,85.7,2021-04-28T18:33:29.940Z,2021-04-28T18:33:30Z,2897555647,140,21.5,2897555653,213,0.3,2897555645,56,Back,2897555651,212,19.2,2897555649,141,95.1,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
2292498533,30,49,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,61.1,5.6,2021-04-28T18:33:35.627Z,2021-04-28T18:33:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,
2292498559,31,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,61.1,5.6,2021-04-28T18:33:35.836Z,2021-04-28T18:33:40Z,2897555967,141,33.7,2897555963,56,Center,2897555971,213,1.8,2897555969,212,19.8,2897555965,140,56.0,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,
2292498575,32,1,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,54,43.1,2021-04-28T18:33:41.500Z,2021-04-28T18:33:43Z,2897556061,213,2.3,2897556057,141,69.7,2897556053,56,Back,2897556059,212,24.3,2897556055,140,38.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,
2292498609,33,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,40.8,66.6,2021-04-28T18:33:43.403Z,2021-04-28T18:33:48Z,2897556259,1,,2897556251,140,49.6,2897556249,56,Back,2897556255,212,38.9,2897556253,141,11.1,2897556257,213,5.0,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,
2292498613,34,1,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,57.6,5,2021-04-28T18:33:48.043Z,2021-04-28T18:33:49Z,2897556287,212,21.6,2897556283,140,78.2,2897556289,213,0.0,2897556281,56,Right,2897556285,141,5.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2292498625,35,1,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,78.3,5.2,2021-04-28T18:33:49.083Z,2021-04-28T18:33:51Z,2897556363,141,21.8,2897556365,212,11.4,2897556359,140,79.6,2897556357,56,Center,2897556367,213,1.5,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,
2292498651,36,1,1,1,56,5rurqie3qt1qav9ir5mkqinn,1,77.5,20.3,2021-04-28T18:33:51.403Z,2021-04-28T18:33:54Z,2897556523,56,Right,2897556525,140,91.8,2897556529,212,15.0,2897556531,213,6.2,2897556527,141,19.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2292498679,37,1,1,1,59,5rurqie3qt1qav9ir5mkqinn,1,91.8,19.2,2021-04-28T18:33:54.812Z,2021-04-28T18:43:05Z,2897556701,213,1.5,2897556697,141,50.6,2897556689,2,,2897563529,210,,2897556691,155,,2897556699,212,21.5,2897556695,140,94.2,2897556693,56,Center,8jooatan3cxd38v2jyf23pot1,N. Maritz,1,,,,,,,,,,,,,,,,,,,,,,
2292498681,38,15,1,2,3,5rurqie3qt1qav9ir5mkqinn,1,94.2,50.6,2021-04-28T18:33:58.523Z,2021-04-28T19:20:43Z,2897563541,103,17.7,2897563535,55,37,2897563539,102,50.3,2897563533,29,,2897556715,22,,2897556719,56,Center,2897563421,20,,2897556717,17,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,2897563447,233,11,2897573861,214,2897563545,147,50,2897563543,146,98.8,2897563531,78,,,,,,,,,
2292498677,11,10,1,2,3,cz26xwowfjp8ei14n9z2ac135,1,1.5,49.4,2021-04-28T18:33:58.623Z,2021-04-28T18:37:27Z,2897556687,56,Back,2897563453,233,38,2897556685,182,,2897556917,174,,2897556683,178,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,
2292498691,12,6,1,2,4,cz26xwowfjp8ei14n9z2ac135,0,0.2,49.4,2021-04-28T18:33:59.452Z,2021-04-28T18:51:51Z,2897556795,73,,2897556793,56,Back,2897556879,233,39,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,
2292498705,39,6,1,2,4,5rurqie3qt1qav9ir5mkqinn,1,99.8,50.6,2021-04-28T18:33:59.452Z,2021-04-28T18:51:50Z,2897557131,73,,2897556859,233,12,2897556855,56,Center,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,
2292498819,40,1,1,2,19,5rurqie3qt1qav9ir5mkqinn,1,99.2,98.9,2021-04-28T18:34:14.509Z,2021-04-28T19:23:43Z,2897557487,213,4.0,2897557479,56,Center,2897557477,6,,2897557489,1,,2897557481,140,74.3,2897557485,212,41.2,2897557483,141,52.1,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
2292498839,41,1,1,2,20,5rurqie3qt1qav9ir5mkqinn,1,79.1,73.6,2021-04-28T18:34:15.795Z,2021-04-28T19:20:49Z,2897557577,140,93.5,2897558137,210,,2897557581,212,24.4,2897557583,213,5.4,2897557575,56,Center,2897557579,141,45.4,2897656679,2,,2897558139,154,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,1,2897557573,155,,,,,,,,,,,,,,,,,,,,
2292498843,42,13,1,2,21,5rurqie3qt1qav9ir5mkqinn,1,92.3,44.7,2021-04-28T18:34:16.611Z,2021-04-28T19:20:50Z,2897557905,328,,2897558149,84,,2897558169,231,48.6,2897558163,103,29.2,2897557609,56,Center,2897558157,55,41,2897558153,29,,2897557901,15,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,2897558155,154,,2897558161,102,2897657125,17,,2897558167,230,98.8,2897557899,25,42.7,,,,,,,,
2292498797,13,5,1,2,21,cz26xwowfjp8ei14n9z2ac135,1,-1,57.2,2021-04-28T18:34:16.633Z,2021-04-28T18:38:29Z,2897557371,346,,2897557369,56,Back,2897565153,233,43,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,
2292498849,43,5,1,2,21,5rurqie3qt1qav9ir5mkqinn,0,101,42.8,2021-04-28T18:34:16.633Z,2021-04-28T18:51:47Z,2897565169,233,13,2897557643,56,Center,2897557645,346,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2292498961,14,1,1,2,45,cz26xwowfjp8ei14n9z2ac135,1,4.9,57,2021-04-28T18:34:40.875Z,2021-04-28T18:34:45Z,2897558367,213,0.5,2897558357,124,,2897558359,56,Back,2897558363,141,91.1,2897558365,212,47.8,2897558373,74,,2897558369,1,,2897558361,140,44.7,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,
2292498969,15,1,1,2,50,cz26xwowfjp8ei14n9z2ac135,0,45.5,91.4,2021-04-28T18:34:45.423Z,2021-04-28T18:34:46Z,2897558419,3,,2897558427,212,24.5,2897558423,140,68.0,2897558425,141,100.0,2897558421,56,Left,2897558429,213,0.3,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,
2292498973,16,5,1,2,51,cz26xwowfjp8ei14n9z2ac135,0,70,101.4,2021-04-28T18:34:46.504Z,2021-04-28T18:34:53Z,2897558439,347,,2897558677,233,44,2897558437,56,Left,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,
2292499015,44,5,1,2,51,5rurqie3qt1qav9ir5mkqinn,1,30,-1.4,2021-04-28T18:34:46.504Z,2021-04-28T18:51:47Z,2897558667,347,,2897558673,233,16,2897558665,56,Back,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
2292499041,45,1,1,2,57,5rurqie3qt1qav9ir5mkqinn,1,26.7,0,2021-04-28T18:34:52.955Z,2021-04-28T18:34:57Z,2897558799,107,,2897558803,140,32.4,2897558801,56,Back,2897558809,213,0.9,2897558805,141,10.3,2897558807,212,10.0,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,
2292499047,46,1,1,3,2,5rurqie3qt1qav9ir5mkqinn,1,29.7,12.9,2021-04-28T18:34:57.130Z,2021-04-28T18:35:09Z,2897558831,213,4.8,2897558827,212,5.2,2897558817,56,Back,2897558821,140,29.9,2897558825,141,5.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,
