id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2460627769,4,1,1,0,23,dcdnoyf6kzhj46iyfm7xq43fy,1,24.5,90,2022-09-16T18:31:40.497Z,2022-09-16T18:31:42Z,3783617187,141,67.8,3783617185,140,24.2,3783617183,56,Back,3783617189,212,15.1,3783617191,213,4.7,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627775,5,49,1,0,25,dcdnoyf6kzhj46iyfm7xq43fy,1,24.2,67.8,2022-09-16T18:31:42.794Z,2022-09-16T18:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627803,6,1,1,0,25,dcdnoyf6kzhj46iyfm7xq43fy,1,24.2,67.8,2022-09-16T18:31:43.089Z,2022-09-16T18:31:44Z,3783617351,212,9.7,3783617349,141,57.9,3783617347,140,17.6,3783617345,56,Back,3783617353,213,3.9,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627823,7,1,1,0,27,dcdnoyf6kzhj46iyfm7xq43fy,1,17.6,57.9,2022-09-16T18:31:44.513Z,2022-09-16T18:31:45Z,3783617439,56,Back,3783617443,141,50.1,3783617441,140,9.0,3783617445,212,10.5,3783617447,213,3.7,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627861,8,1,1,0,28,dcdnoyf6kzhj46iyfm7xq43fy,1,9,50.1,2022-09-16T18:31:45.633Z,2022-09-16T18:31:49Z,3783617713,140,10.3,3783617717,212,22.3,3783617715,141,82.9,3783617711,56,Back,3783617719,213,1.5,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627909,9,1,1,0,31,dcdnoyf6kzhj46iyfm7xq43fy,0,11.2,86.2,2022-09-16T18:31:48.970Z,2022-09-16T18:31:51Z,3783617961,212,17.3,3783617959,141,100.0,3783617957,140,24.6,3783617955,56,Back,3783617963,213,0.6,3783617953,155,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628017,8,5,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,71.9,-1.2,2022-09-16T18:31:51.466Z,2022-09-16T18:31:57Z,3783618639,347,,3783618637,56,Right,3783618645,233,10,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627919,10,5,1,0,34,dcdnoyf6kzhj46iyfm7xq43fy,0,28.1,101.2,2022-09-16T18:31:51.466Z,2022-09-16T19:29:49Z,3783618669,233,8,3783617991,56,Back,3783617993,347,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628077,9,1,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,68.4,0,2022-09-16T18:31:57.217Z,2022-09-16T18:32:00Z,3783618933,56,Right,3783618941,213,1.0,3783618939,212,13.5,3783618935,140,75.6,3783618931,107,,3783618937,141,15.2,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628085,10,61,1,0,42,5rurqie3qt1qav9ir5mkqinn,0,75.6,14.6,2022-09-16T18:32:00.201Z,2022-09-16T18:32:00Z,3783618975,56,Right,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628139,11,1,1,0,44,dcdnoyf6kzhj46iyfm7xq43fy,0,11.6,91.4,2022-09-16T18:32:02.057Z,2022-09-16T18:59:18Z,3783619309,212,11.1,3783619303,56,Back,3783619307,141,89.6,3783619311,213,6.2,3783619305,140,22.1,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628133,11,8,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,78.9,11.3,2022-09-16T18:32:03.818Z,2022-09-16T18:32:03Z,3783619285,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628175,12,1,1,0,46,dcdnoyf6kzhj46iyfm7xq43fy,1,22.1,89.6,2022-09-16T18:32:03.945Z,2022-09-16T18:32:06Z,3783619499,213,2.0,3783619497,212,5.7,3783619495,141,97.2,3783619491,56,Back,3783619493,140,19.8,,,,,,,,,,cluv8to27h67l6upuanv59bai,L. Bance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628219,13,1,1,0,48,dcdnoyf6kzhj46iyfm7xq43fy,1,19.8,97.2,2022-09-16T18:32:06.234Z,2022-09-16T18:32:08Z,3783619719,213,5.8,3783619711,140,44.8,3783619715,141,76.1,3783619707,56,Back,3783619717,212,29.9,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628271,14,1,1,0,50,dcdnoyf6kzhj46iyfm7xq43fy,1,44.8,76.1,2022-09-16T18:32:08.025Z,2022-09-16T18:32:11Z,3783620043,56,Back,3783620057,213,4.3,3783620055,212,14.4,3783620051,141,56.7,3783620047,140,39.3,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628303,15,1,1,0,53,dcdnoyf6kzhj46iyfm7xq43fy,0,39.3,56.7,2022-09-16T18:32:11.194Z,2022-09-16T18:32:13Z,3783620239,56,Center,3783620249,1,,3783620243,141,69.6,3783620247,213,0.2,3783620241,140,85.9,3783620245,212,49.7,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628307,12,49,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,12.7,37.3,2022-09-16T18:32:13.652Z,2022-09-16T18:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628437,13,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,7.1,19.8,2022-09-16T18:32:16.402Z,2022-09-16T18:32:19Z,3783620947,213,5.3,3783620945,212,12.6,3783620941,140,14.1,3783620943,141,4.7,3783620939,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628497,14,1,1,1,2,5rurqie3qt1qav9ir5mkqinn,1,15,5.6,2022-09-16T18:32:19.354Z,2022-09-16T18:32:23Z,3783621327,212,22.1,3783621317,56,Back,3783621321,140,20.3,3783621325,141,37.0,3783621329,213,1.3,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628605,15,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,21.2,38,2022-09-16T18:32:23.249Z,2022-09-16T18:32:29Z,3783621913,140,22.8,3783621919,213,1.5,3783621917,212,24.4,3783621911,56,Back,3783621915,141,73.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628627,16,1,1,1,11,5rurqie3qt1qav9ir5mkqinn,1,25.5,90.6,2022-09-16T18:32:29.242Z,2022-09-16T18:32:30Z,3783622067,213,0.0,3783622065,212,28.8,3783622061,140,52.9,3783622063,141,91.8,3783622059,56,Left,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628645,17,1,1,1,13,5rurqie3qt1qav9ir5mkqinn,1,52.9,91.8,2022-09-16T18:32:30.865Z,2022-09-16T18:32:31Z,3783622177,212,9.4,3783622181,213,2.7,3783622171,56,Back,3783622175,141,97.1,3783622211,156,,3783622173,140,44.6,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628719,18,1,1,1,15,5rurqie3qt1qav9ir5mkqinn,1,42.9,95.6,2022-09-16T18:32:33.122Z,2022-09-16T18:32:35Z,3783622667,56,Back,3783622673,212,15.7,3783622669,140,30.3,3783622671,141,83.3,3783622675,213,3.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628817,19,1,1,1,18,5rurqie3qt1qav9ir5mkqinn,1,29.5,80.5,2022-09-16T18:32:35.474Z,2022-09-16T18:32:42Z,3783623213,140,22.7,3783623215,141,34.2,3783623221,1,,3783623211,56,Back,3783623217,212,32.3,3783623219,213,4.5,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628841,20,1,1,1,24,5rurqie3qt1qav9ir5mkqinn,1,24.8,24.1,2022-09-16T18:32:42.137Z,2022-09-16T18:32:44Z,3783623363,213,6.3,3783623365,1,,3783623361,212,35.1,3783623359,141,23.9,3783623355,56,Center,3783623357,140,58.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628893,21,1,1,1,27,5rurqie3qt1qav9ir5mkqinn,1,55.1,23.7,2022-09-16T18:32:44.266Z,2022-09-16T18:32:47Z,3783623705,213,3.7,3783623701,141,4.0,3783623697,140,36.2,3783623695,56,Back,3783623703,212,23.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628929,22,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,0,35.7,4.1,2022-09-16T18:32:47.281Z,2022-09-16T18:32:49Z,3783623903,1,,3783623893,56,Center,3783623891,155,,3783623895,140,72.0,3783623897,141,30.9,3783623901,213,0.4,3783623899,212,42.2,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629011,16,1,1,1,35,dcdnoyf6kzhj46iyfm7xq43fy,0,29.4,52.4,2022-09-16T18:32:53.249Z,2022-09-16T18:32:53Z,3783624427,213,4.9,3783624425,212,7.7,3783624421,140,30.5,3783624423,141,41.2,3783624419,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629021,23,49,1,1,36,5rurqie3qt1qav9ir5mkqinn,1,70.3,57.9,2022-09-16T18:32:54.234Z,2022-09-16T18:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629065,24,1,1,1,37,5rurqie3qt1qav9ir5mkqinn,0,68.3,58.4,2022-09-16T18:32:54.497Z,2022-09-16T18:32:56Z,3783624719,56,Center,3783624723,141,61.2,3783624725,212,12.5,3783624721,140,80.1,3783624727,213,0.2,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629111,17,49,1,1,41,dcdnoyf6kzhj46iyfm7xq43fy,1,8,29.4,2022-09-16T18:32:58.513Z,2022-09-16T18:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629187,18,1,1,1,42,dcdnoyf6kzhj46iyfm7xq43fy,1,6.2,29.1,2022-09-16T18:32:59.657Z,2022-09-16T18:33:02Z,3783625359,56,Back,3783625363,141,16.4,3783625367,213,5.6,3783625365,212,13.8,3783625361,140,16.5,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629247,19,1,1,1,45,dcdnoyf6kzhj46iyfm7xq43fy,1,20.3,15.3,2022-09-16T18:33:02.425Z,2022-09-16T18:33:05Z,3783625651,212,15.7,3783625649,141,37.3,3783625647,140,24.8,3783625645,56,Back,3783625653,213,1.3,,,,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629273,20,1,1,1,47,dcdnoyf6kzhj46iyfm7xq43fy,1,24.8,37.3,2022-09-16T18:33:04.441Z,2022-09-16T18:33:06Z,3783625773,140,35.1,3783625775,141,35.7,3783625771,56,Back,3783625777,212,10.9,3783625779,213,6.2,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629295,21,1,1,1,49,dcdnoyf6kzhj46iyfm7xq43fy,0,36.9,31.9,2022-09-16T18:33:06.593Z,2022-09-16T19:29:46Z,3783625903,56,Back,3783625911,213,0.0,3783625905,140,40.2,3783625907,141,31.9,3783626317,236,,3783626327,286,,3783626321,233,28,3783625909,212,3.5,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629447,28,74,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,52.5,64.2,2022-09-16T18:33:06.594Z,2022-09-16T19:04:22Z,3783626821,285,,3783758067,233,21,3783626819,56,Center,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629345,25,1,1,1,52,5rurqie3qt1qav9ir5mkqinn,0,53.4,65.5,2022-09-16T18:33:09.981Z,2022-09-16T19:21:15Z,3783626223,212,24.7,3783626221,141,100.0,3783626225,213,1.6,3783626217,56,Left,3783626219,140,53.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629533,22,5,1,1,52,dcdnoyf6kzhj46iyfm7xq43fy,1,43.4,-1.8,2022-09-16T18:33:10.234Z,2022-09-16T18:33:20Z,3783627305,56,Back,3783627307,347,,3783627337,233,27,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629407,27,5,1,1,52,5rurqie3qt1qav9ir5mkqinn,0,56.6,101.8,2022-09-16T18:33:10.234Z,2022-09-16T19:29:49Z,3783626597,56,Left,3783627349,233,22,3783626599,347,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629349,26,43,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-09-16T18:33:10.681Z,2022-09-16T18:33:12Z,3783626351,233,21,3783626461,144,74,3783626245,56,Center,3783626247,285,0,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629571,23,1,1,2,3,dcdnoyf6kzhj46iyfm7xq43fy,1,53.3,0,2022-09-16T18:33:20.545Z,2022-09-16T18:33:23Z,3783627503,107,,3783627513,213,1.2,3783627509,141,17.6,3783627507,140,58.3,3783627505,56,Right,3783627511,212,14.1,,,,,,,1vo1ye9ofjtt7avoll1cmc9re,J. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629603,24,43,1,2,6,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2022-09-16T18:33:23.673Z,2022-09-16T19:24:30Z,3783864511,144,1,3783627703,141,10.6,3783627699,56,Right,3783627707,213,3.1,3783627695,2,0,3783627697,155,0,3783627701,140,70.4,3783627705,212,0,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629693,25,3,1,2,8,dcdnoyf6kzhj46iyfm7xq43fy,1,58.4,4.4,2022-09-16T18:33:25.809Z,2022-09-16T18:33:32Z,3783628291,233,29,3783628235,56,Right,3783628237,286,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629607,29,45,1,2,8,5rurqie3qt1qav9ir5mkqinn,0,41.6,95.6,2022-09-16T18:33:25.809Z,2022-09-16T18:33:33Z,3783627723,285,,3783627721,56,Back,3783628349,233,25,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629699,26,3,1,2,10,dcdnoyf6kzhj46iyfm7xq43fy,0,63.9,4.4,2022-09-16T18:33:28.200Z,2022-09-16T18:33:33Z,3783628269,286,,3783628371,233,30,3783628267,56,Right,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629673,30,7,1,2,10,5rurqie3qt1qav9ir5mkqinn,1,36.1,95.6,2022-09-16T18:33:28.201Z,2022-09-16T18:33:33Z,3783628097,285,,3783628095,56,Back,3783628093,167,,3783628329,233,26,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629749,27,5,1,2,12,dcdnoyf6kzhj46iyfm7xq43fy,1,58.4,-1.7,2022-09-16T18:33:29.977Z,2022-09-16T19:29:49Z,3783628545,56,Right,3783628587,233,31,3783628547,347,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629725,31,5,1,2,12,5rurqie3qt1qav9ir5mkqinn,0,41.6,101.7,2022-09-16T18:33:29.977Z,2022-09-16T18:33:36Z,3783628613,233,27,3783628411,56,Back,3783628413,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460629783,28,1,1,2,18,dcdnoyf6kzhj46iyfm7xq43fy,0,61,0,2022-09-16T18:33:35.667Z,2022-09-16T18:58:15Z,3783628745,107,,3783628747,56,Right,3783628753,212,16.2,3783628749,140,75.7,3783628755,213,0.3,3783628751,141,5.6,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
